school_type,academic_year,codice_istituto,rows,avg_score,min_score,low_score_rows,weak_score_rows,proxy_rows,keyword_hits,proxy_rate,school_proxy_flag
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àBàSà1àMà0à2à4à0à0àBà,4,5.0,4,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àBàSàPàCà0à1à5à0à0àDà,4,5.75,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àBàSàPàLà1à1à5à0à0à8à,4,4.75,3,0,1,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àBàSàPàLàSà4à5à0à0à7à,4,5.0,4,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àBàSàPàMà5à7à5à0à0àDà,4,4.0,2,1,1,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àBàSàPàSà6àZà5à0à0à4à,4,4.5,3,0,1,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àBàSàPàSàBà0à5à0à0à0à,4,5.0,3,0,1,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àBàSàPàSàTàZà5à0à0à4à,4,5.5,4,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àBàSàRàCà0à2à5à0à0àQà,4,5.75,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàAà1àEà0à1à1à0à0àBà,4,5.25,4,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàAà1àEà0à1à3à0à0à3à,4,5.5,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàAàPàCà0à0à5à0à0à6à,4,3.75,3,0,1,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàAàPàQà0à0à5à0à0àEà,4,4.75,4,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàAàPàSà0à2à5à0à0àEà,4,3.5,3,0,3,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàAàTàDà0à0à5à0à0à5à,4,4.0,2,1,1,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàBà1àEà0à0à1à0à0àBà,4,6.0,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàEà1àEà0à0à6à0à0àAà,4,5.25,3,0,1,1,2,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàEà1àEà0à1à0à0à0à2à,4,5.25,4,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàEà1àEà0à1à2à0à0àNà,4,5.5,5,0,0,1,2,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàEà1àEà0à1à6à0à0à1à,4,5.25,5,0,0,1,2,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàEà1àEà0à2à8à0à0à7à,4,5.25,3,0,1,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàEà1àEà0à3à0à0à0à7à,4,5.0,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàEà1àEà0à3à1à0à0à3à,4,5.75,4,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàEà1àEà0à3à3à0à0àPà,4,5.0,4,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàEà1àEà0à3à5à0à0àAà,4,5.5,3,0,1,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàEà1àEà0à3à8à0à0àTà,4,5.25,4,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàEà1àEà0à3à9à0à0àNà,4,6.0,4,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàEà1àEà0à4à1à0à0àNà,4,5.5,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàEà1àEà0à5à0à0à0àCà,4,7.0,7,0,0,1,2,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàEà1àEà0à6à3à0à0àEà,4,2.5,1,1,4,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàEà1àEà0à6à7à0à0àTà,4,5.0,2,1,1,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàEà1àEà7à6à5à0à0à1à,4,3.75,1,1,1,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàEà1àEàCàZà5à0à0à4à,4,4.5,2,1,1,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàEàPàCà0à2à5à0à0àTà,4,4.25,2,1,1,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàEàRàHàZà8à5à0à0à3à,4,4.5,3,0,1,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàHà1àEà0à0à3à0à0àGà,4,5.5,4,0,0,1,2,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàHà1àEà0à0à4à0à0àBà,4,6.0,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàHà1àEà0à0à5à0à0à7à,4,6.75,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàNà1àMà0à0à4à0à0àQà,4,6.0,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàOà1àEà0à1à2à0à0à6à,4,5.25,4,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàOà1àMà0à0à1à0à0à1à,4,5.0,4,0,0,1,2,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàOà1àMà0à0à2à0à0àRà,4,5.25,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàOà1àMà0à1à3à0à0à7à,4,5.5,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàOàPàLà0à8à5à0à0àXà,4,5.75,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàOàRàAà0à2à5à0à0à3à,4,6.0,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàOàTàNà0à2à5à0à0à7à,4,4.25,3,0,1,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàRà1àEà0à0à4à0à0àAà,4,5.0,3,0,1,1,2,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàRàPàLà0à1à5à0à0àRà,4,5.5,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàSà1àEà0à0à6à0à0àDà,4,5.25,1,1,1,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàSà1àMàUàPà5à0à0àHà,4,5.75,5,0,0,1,2,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàSàPàMà0à3à5à0à0àQà,4,5.5,4,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàSàPàSàDàOà5à0à0àPà,4,5.0,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàSàTàDà0à3à5à0à0àEà,4,4.5,3,0,1,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàSàTàDàIàBà5à0à0àZà,4,6.0,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàTà1àEà0à1à8à0à0àVà,4,3.5,2,1,2,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàTà1àEà0à5à3à0à0à6à,4,6.75,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàTà1àEà0à5à5à0à0àTà,4,5.75,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàTà1àMà0à1à6à0à0àCà,4,6.0,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàTàPàLà0à1à5à0à0àBà,4,6.5,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàTàPàSà1à2à5à0à0à4à,4,3.0,1,1,2,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàTàPàSàGà9à5à0à0àNà,4,4.75,3,0,1,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàTàTàDà0à8à5à0à0àPà,4,5.0,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àCàZàPàCà0à0à5à0à0àGà,4,6.0,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàEà1àMà0à0à2à0à0àPà,4,4.75,4,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàGà1àEà0à1à0à0à0à3à,4,5.0,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàGà1àEà0à1à1à0à0àVà,4,5.0,5,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàGà1àEà0à1à4à0à0àAà,4,4.5,4,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàIà1àEà0à0à2à0à0àRà,4,6.75,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàIà1àEà0à0à5à0à0à8à,4,4.0,2,1,2,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàIà1àEà0à2à1à0à0à6à,4,6.5,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàIà1àEà0à2à4à0à0àNà,4,6.0,5,0,0,1,2,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàIà1àEà0à2à7à0à0à5à,4,5.25,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàIà1àEà0à2à8à0à0à1à,4,6.5,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàIà1àEà0à2à9à0à0àRà,4,5.25,3,0,1,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàIà1àEà0à3à2à0à0àLà,4,5.75,5,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàIà1àEà0à3à3à0à0àCà,4,6.5,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàIà1àEà0à6à1à0à0àLà,4,6.0,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàIà1àEà0à6à3à0à0à8à,4,4.5,1,1,1,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàIà1àMà0à0à1à0à0à6à,4,5.25,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàIà1àMà0à1à5à0à0à4à,4,6.25,6,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàIàPàCà0à3à5à0à0à6à,4,6.25,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàIàPàCà0à5à5à0à0àBà,4,6.5,5,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàIàTàEà0à0à5à0à0àRà,4,4.0,2,1,2,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàOà1àEà0à0à1à0à0à6à,4,5.5,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàOà1àMà0à0à6à0à0àEà,4,6.0,5,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàOàPàMà0à1à5à0à0àAà,4,4.5,2,1,1,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàRà1àEà0à0à3à0à0à1à,4,6.5,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàRà1àEà0à0à7à0à0à8à,4,5.25,2,1,1,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàRà1àEà0à0à9à0à0àXà,4,5.25,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàRàPàCà0à2à5à0à0àXà,4,5.0,3,0,1,1,2,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàRàPàSà9à0à5à0à0àNà,4,4.0,1,1,1,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàRàPàSàDà0à5à0à0àEà,4,6.5,5,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àFàRàTàDà0à0à5à0à0àNà,4,4.0,1,1,1,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àGàEà1àEà0à1à5à0à0àQà,4,5.75,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àGàEà1àEà0à1à6à0à0àGà,4,4.5,3,0,1,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àGàEà1àEà0à2à9à0à0àNà,4,5.25,3,0,1,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àGàEà1àEà0à3à8à0à0àCà,4,5.0,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àGàEà1àMà0à0à3à0à0àPà,4,5.75,5,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àGàEà1àMà0à0à6à0à0à6à,4,5.75,5,0,0,1,2,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àGàEà1àMà0à0à7à0à0à2à,4,5.25,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àGàEà1àMà0à1à1à0à0àNà,4,5.75,5,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àGàEà1àMà0à1à3à0à0à9à,4,5.0,2,1,1,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àGàEà1àMà0à1à5à0à0à1à,4,6.25,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àGàEà1àMà0à3à1à0à0àVà,4,6.0,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àGàEà1àMà0à3à3à0à0àEà,4,6.25,6,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àGàEàPàMà0à8à5à0à0à8à,4,6.0,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àGàEàPàQà0à1à5à0à0à6à,4,4.75,3,0,1,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àGàEàPàSà0à4à5à0à0àRà,4,7.0,7,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àGàEàRàIà0à1à5à0à0à6à,4,4.5,2,1,2,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àGàOà1àEà0à0à1à0à0àAà,4,6.25,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àGàOà1àEàUàTà5à0à0à2à,4,5.0,1,1,1,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àKàRàPàSà0à0à5à0à0àNà,4,5.75,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàCà1àMà0à1à0à0à0àDà,4,6.0,5,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàCà1àMà0à2à0à0à0à4à,4,6.5,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàCà1àMà1à0à1à0à0àGà,4,6.0,6,0,0,1,2,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàCàPàLà0à2à5à0à0à2à,4,6.5,6,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàCàPàSàUà4à5à0à0à4à,4,6.5,6,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàCàTàLà0à2à5à0à0àDà,4,3.0,1,1,3,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàEà1àEà0à0à2à0à0àEà,4,5.75,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàEà1àEà0à0à6à0à0àTà,4,3.5,1,1,2,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàEà1àEà0à0à7à0à0àNà,4,3.5,1,1,2,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàEà1àMà0à0à4à0à0àBà,4,6.25,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàEàPàSà0à2à5à0à0àCà,4,6.75,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàIà1àEà0à0à7à0à0à1à,4,5.25,2,1,1,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàIà1àMà0à0à3à0à0àVà,4,5.75,5,0,0,1,2,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàIàPàLà0à1à5à0à0àXà,4,4.75,3,0,1,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàTà1àEà0à0à3à0à0àLà,4,6.25,6,0,0,1,2,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàTà1àEà0à0à6à0à0à4à,4,3.75,1,1,1,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàTà1àEà0à0à9à0à0àGà,4,6.75,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàTà1àMà0à0à1à0à0à6à,4,6.25,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàTà1àMà0à0à2à0à0à2à,4,5.5,5,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàTàRàFà0à5à5à0à0àRà,4,4.0,3,0,2,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàTàTàDà0à2à5à0à0àEà,4,4.5,3,0,1,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàUà1àEà0à0à3à0à0à4à,4,7.0,7,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàUà1àEà0à0à7à0à0àBà,4,5.75,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàUà1àMà0à0à4à0à0à5à,4,7.0,7,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àLàUàPàSà0à2à5à0à0à6à,4,4.25,2,1,1,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàCàPàMà0à0à5à0à0àLà,4,4.5,3,0,1,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàCàPàMà5à0à5à0à0à1à,4,3.0,2,1,3,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàEà1àEà0à1à7à0à0àTà,4,6.0,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàEàPàCà0à2à5à0à0àVà,4,4.5,3,0,1,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàEàPàSà0à1à5à0à0àBà,4,5.75,4,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàEàSàLà0àPà5à0à0àHà,4,4.0,2,1,1,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàEàTàDàPà0à5à0à0àIà,4,5.25,4,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àEà0à1à2à0à0à2à,4,5.25,4,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àEà0à5à4à0à0à4à,4,4.25,2,1,1,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àEà0à7à1à0à0àTà,4,5.0,3,0,1,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àEà0à7à4à0à0à9à,4,4.75,2,1,1,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àEà1à2à4à0à0à5à,4,6.5,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àEà1à4à1à0à0àVà,4,6.0,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àMà0à0à2à0à0àLà,4,6.25,6,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àMà0à0à6à0à0àXà,4,7.0,7,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àMà0à1à0à0à0àGà,4,6.5,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àMà0à1à1à0à0àBà,4,5.75,5,0,0,1,2,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àMà0à2à3à0à0àNà,4,4.25,4,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àMà0à2à4à0à0àDà,4,5.5,5,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àMà0à3à2à0à0àCà,4,6.25,6,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àMà0à4à1à0à0à7à,4,5.75,5,0,0,1,2,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àMà0à4à3à0à0àVà,4,6.5,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àMà0à5à1à0à0àTà,4,6.5,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àMà0à5à8à0à0àLà,4,5.75,4,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àMà0à6à3à0à0à4à,4,5.0,4,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àMà0à6à8à0à0à7à,4,4.0,4,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àMà0à7à1à0à0à3à,4,5.25,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àMà0à8à9à0à0à8à,4,5.5,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àMà0à9à2à0à0à4à,4,5.75,5,0,0,1,2,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àMà0à9à5à0à0àGà,4,6.25,6,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àMà0à9à7à0à0à7à,4,5.25,4,0,0,1,2,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àMà0à9à8à0à0à3à,4,6.75,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àMà1à0à1à0à0àNà,4,6.25,5,0,0,1,2,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àMà1à0à6à0à0àRà,4,4.25,2,1,1,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àMàIàNà5à0à0à9à,4,5.25,4,0,0,1,3,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIà1àMàVàAà5à0à0àEà,4,6.5,5,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIàPàCà1à4à5à0à0à8à,4,5.0,2,1,1,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIàPàCà2à5à5à0à0àQà,4,6.25,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIàPàLà0à4à5à0à0à9à,4,4.25,2,1,2,1,0,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIàPàLà2à0à5à0à0àLà,4,6.5,6,0,0,1,1,0.25,True
àpàaàràiàtàaàràiàaà,à2à0à1à5à/à1à6à,àMàIàPàLà3à1à5à0à0à4à,4,6.75,6,0,0,1,3,0.25,True
