ANNOSCOLASTICO,CODICEISTITUTO,SEZIONE,CODICECRITERIO,PUNTEGGIOSCUOLA,MOTIVAZIONEPUNTEGGIOSCUOLA,_source_file,_dataset_id,_extracted_at
201617,RMPS10000A,Esiti,24,6,Gli studenti di questo istituto sono seguiti e accompagnati nel processo di scelta del percorso post diploma dispongono di molteplici iniziative e strumenti di informazione e di riflessione ma quello che deve essere migliorato e' il processo di monitoraggio a distanza. Per ora ci si e' affidati a quanto pubblicato liberamentedalla rete oppure fornito in via sperimentale dal consorzio AlmaDiploma.,VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,MIIC80900T,Esiti,22,3,"Il punteggio di italiano e matematica della scuola alle prove INVALSI non e' ancora completamente in linea con i risultati previsti a livello regionale e nazionale. Tuttavia gli ultimi esiti danno segni di miglioramento, relativamente ad alcune classi, piu' in linea con quello di scuole con background socio economico e culturale simile. La varianza tra classi in italiano e in matematica e' uguale o di poco superiore a quella media, ci sono casi di singole classi in italiano e matematica che si discostano in negativo. La quota di studenti collocata nei livelli 1 e 2 in italiano e in matematica e' piu' in linea con la media nazionale, relativamente alle classi quinte e terze della secondaria di I grado.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,NAMM15900A,Esiti,22,3,"la motivazione del punteggio assegnato rapprenta il fatto che ci sono criticita' da affrontare, essendo emerse variabilita' e valutazioni contrastanti. Occorre eliminare fenomeni di cheating",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,LCIC82500N,Esiti,21,5,"Nel nostro istituto ci sono stati alcuni trasferimenti in uscita per casi particolari e giustificati: cambiamento di residenza dei genitori, spostamento del nucleo familiare di alunni stranieri che raggiunge i parenti o gli amici in altre localita' italiane ,  europee o EU. L'analisi dei dati evidenzia una situazione globalmente positiva riguardo alla ammissione alla classe successiva o ad altro ordine di scuola, cio' dimostra che le azioni attivate dal nostro Istituto garantiscono il successo formativo degli studenti. L'attenzione alla dimensione inclusiva ed al recupero delle fragilita' e' una priorita' strategica evidenziata nel nostro P.O.F. e nel PTOF. Diversi sono i progetti e gli interventi finalizzati ad alunni con Bisogni Educativi Speciali, a partire dalla scuola dell'infanzia, nella convinzione che la prevenzione di qualsiasi disagio difficolta' sia lo strumento piu' efficace per affrontare in modo positivo e sereno il percorso scolastico e di crescita dei nostri alunni.La distribuzione degli studenti della scuola secondaria, al termine del primo ciclo di studi, per fasce di voto evidenzia una concentrazione nella fascia medio / alta. I criteri di valutazione, sia della primaria che della secondaria, sono stati condivisi all'interno del Collegio dei Docenti e rivisitati all'inizio del corrente anno scolastico.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,NAIC8AS00A,Esiti,21,3,"La scuola nell'anno scolastico 2013/2014 non ha adottato un curricolo verticale che consentisse un raccordo e un itinerario comune tra la scuola primaria e secondaria quindi non sono stati elaborati strumenti e strategie comuni che permettano la rilevazione di competenze trasversali e che favoriscano l'apprendimento cooperativo. Inoltre non ha messo in atto efficienti strategie che consentissero di stimolare e migliorare le competenze ,  per innalzare il livello di conoscenza degli alunni piu' deboli.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,RMIS071006,Esiti,21,4,"La quota di studenti ammessa all'anno successivo e' al di sotto dei riferimenti nazionali, mentre la quota di studenti sospesi in giudizio per debiti scolastici e' superiore ai riferimenti nazionali i risultati inerenti la sospensione del giudizio sono pero' frutto di una precisa scelta della scuola che intende essere rigida nei criteri di selezione per innalzare gli standard formativi e garantire, a lungo termine, un successo formativo elevato. Per quanto riguarda gli abbandoni, i trasferimenti in uscita e la dispersione scolastica le percentuali risultano nulle o molto minori rispetto alle percentuali nazionali, regionali e provinciali.La quota di studenti collocata nelle fasce di punteggio medio alte all'Esame di Stato e' superiore ai riferimenti nazionali per quanto riguarda il liceo e superiore per quanto riguarda la fascia del 100 e lode per gli indirizzi tecnici. .",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,BSIC83900G,Esiti,23,3,"Si utilizza un limitato set di evidenze per valutare i risultati raggiunti (partecipazione degli alunni alle attivita', numero degli interventi disciplinari, episodi di non rispetto del regolamento). Mancano modalita' comuni per la valutazione delle competenze chiave e di cittadinanza degli studenti.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,TPRH040003,Esiti,24,4,La scuola monitora i risultati degli studenti nei percorsi formativi di studio e di avviamento nel mondo del lavoro e il loro inserimento. Il numero degli immatricolati all'Universita' e' inferiore alla media provinciale e regionale. I risultati raggiunti dagli studenti immatricolati all'universita' sono buoni (la mediana dei crediti conseguiti dai diplomati dopo 1 e 2 anno di universita' e' superiore a 30 su 60).,VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,AGTD09000R,Esiti,24,4,"La scuola ha avviato un sistema di rilevazione del percorso successivo al diploma.Il numero di immatricolati all'universita' e' in crescita e si avvicina alla media provinciale e regionale. I risultati raggiunti dagli stessi sono positivi nelle facolta' sociali e umanistiche, negativi in ambito scientifico.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,ARIC83100L,Esiti,21,6,"La scuola non perde studenti nel passaggio da un anno all'altro, tranne singoli casi giustificati. La distribuzione degli studenti per fasce di voto evidenzia una situazione di equilibrio.Nel corso degli ultimi anni l'Istituto ha rilevato un evidente incremento degli alunni provenienti da altre Scuole dei Comuni limitrofi.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,BSIC89600Q,Esiti,21,4,"Nel corrente anno scolastico e' ulteriormente aumentato il numero degli alunni ammessi alla classe successiva della secondaria, in particolare nel primo anno.Traguardo per noi molto importante poiche' era stato individuato tra le priorita'. Si conferma la situazione dello scorso anno alla scuola primaria dove e' garantito il successo formativo. Dall'analisi della distribuzione degli studenti per fascia di voto conseguito all'Esame di Stato e' emerso che nel 2016 17 e' diminuita la percentuale degli alunni che hanno conseguito una valutazione 6, ed e' aumentata quella degli alunni con valutazione 10 e lode. Nonostante i miglioramenti ottenuti negli ultimi anni, alla secondaria, indicativi delle buone azioni messe in campo, le percentuali dello scorso anno erano ancora inferiori alle medie di riferimento.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,ANIC806004,Esiti,21,4,"La scuola non perde studenti nel passaggio da un anno all'altro, tranne singoli casi giustificati. La distribuzione degli studenti per fasce di voto evidenzia una situazione di equilibrio nei primi anni della scuola primaria poi, con differenze nelle diverse classi, aumentano gli alunni in fascia bassa. La composizione delle classi risulta molto complessa gli insegnanti lavorano su piu' livelli di difficolta', utilizzano modi di insegnamento diversi e criteri di valutazione rigorosi rispetto ai traguardi di competenza da raggiungere in ciascuna classe.La scuola e' impegnata in sperimentazioni didattiche innovative di cui ancora non si possono valutare i risultati.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,NATF24000R,Esiti,22,4,"l punteggio di italiano e matematica della scuola alle prove INVALSI sono leggermente superiore a quello di scuole campane con background socioeconomico e culturale simile. La varianza tra classi in italiano e' inferiore alla media nazionale, solo in matematica e' superiore. I punteggi delle classi non si discostano dalla media della scuola in modo significativo se non in casi eccezionali di singole classi (in matematica) che si discostano in negativo. La quota di studenti collocata nei livelli 1 in matematica e in italiano e' inferiore o vicina alla media nazionale.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,VRIC879004,Esiti,22,6,"Il punteggio di italiano e matematica della scuola alle prove INVALSI e' superiore a quello di scuole con background socio economico e culturale simile. La variabilita' tra classi in italiano e matematica e' inferiore alla primaria, altrettanto non si puo' dire per la secondaria. Ma nel complesso nelle classi di terza media i risultati medi raggiunti sono ampiamente positivi rispetto ai valori di riferimento. La quota di studenti collocata nei livelli 1 e 2 in italiano e in matematica e' inferiore alla media regionale. L'effetto attribuibile alla scuola sugli apprendimenti e' pari all'effetto medio regionale mentre i punteggi medi di scuola sono superiori a quelli medi regionali.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,PCIC80800N,Esiti,24,4,Il passaggio tra scuola primaria e scuola secondaria avviene con la quasi totalita' delle ammissioni alla classe successiva.  La scuola sta iniziando a monitorare in modo sistematico gli esiti dei propri studenti al primo anno della Scuola Secondaria di II grado i risultati saranno oggetto di riflessione per ricalibrare la progettazione curricolare.,VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,VITD02000N,Esiti,24,4,Motivazione non dichiarata,VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,CTIC84500V,Esiti,24,5,"I risultati degli studenti nel successivo percorso di studio sono buoni: pochi studenti incontrano difficolta' di apprendimento (non sono ammessi alla classe successiva, hanno debiti formativi o cambiano l'indirizzo di studio) e il numero di abbandoni nel percorso di studi successivo e' molto contenuto.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,ARIC81500P,Esiti,23,6,"Il livello delle competenze chiave e di cittadinanza raggiunto dagli studenti e' buono le competenze sociali e civiche sono adeguatamente sviluppate (collaborazione tra pari, responsabilita' e rispetto delle regole).La maggior parte degli studenti raggiunge una adeguata autonomia nell'organizzazione dello studio e nell'autoregolazione dell'apprendimento. Non sono presenti concentrazioni anomale di comportamenti problematici in specifiche sezioni, plessi, indirizzi di scuola. La scuola adotta criteri comuni per la valutazione del comportamento e utilizza almeno uno strumento per valutare il raggiungimento delle competenze chiave e di cittadinanza degli studenti.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,RMIC8FR002,Esiti,23,5,Il giudizio assegnato risponde alle competenze raggiunte da tutti gli alunni della scuola pur nella consapevolezza che il processo di acquisizione e' in continua evoluzione e quindi potenzialmente migliorabile.,VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,PSIS01900L,Esiti,24,4,"Gli studenti diplomati nell'a.s. 2014 15 che si sono immatricolatinell'a. s. 2015 16 sono aumentati di 10 punti percentuali rispetto all'anno precedente.I risultati raggiunti dagli studenti immatricolati all'universita' non sono pienamente soddisfacenti la percentuale di diplomati che ha acquisito meno della meta' di CFU dopo un anno di universita'' e' superiore ai riferimenti nazionali ad eccezione dell'area scientifica. La quota di diplomati che ha un contratto di lavoro (anno 2013) e' superiore alle medie di riferimento mentre la percentuale degli studenti diplomati (2015 2016) che prosegue negli studi e' inferiore alle medie di riferimento. La Scuola ha elaborato uno strumento per mantenere un dialogo nel tempo con gli studenti neo diplomati i dati evidenziano che il 65% degli studenti diplomati nell'a.s. 2015/2016 ha intrapreso un percorso di istruzione e formazione, il 15% ha un contratto come lavoratore dipendente e il 10% e' studente lavoratore. Meno del 10% e' in attesa di occupazione.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,MNIC80000X,Esiti,22,4,"Il punteggio di Italiano e Matematica conseguito dalla Scuola alle prove INVALSI e' in linea con quello di Istituti con background socio economico e culturale simile . La varianza tra classi e' particolarmente alta, soprattutto in Matematica. I punteggi delle classi non si discostano molto dalla media della scuola, anche se si registrano casi di singole classi che, in Italiano e matematica, scendono al di sotto della media. La quota di studenti collocata nei livelli 1 e 2 in italiano e in matematica e' in linea con la media nazionale. Si ritiene di dover proseguire con determinazione nella direzione intrapresa e assunta nel Piano di Miglioramento, supportato dal Piano di Formazione.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
