Anno;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;CLASSE_ETA;GENERE;PERC_CL-ETA_PERS_TA
2024;06701;Università degli Studi di TERAMO;Abruzzo;SUD;45 - 54 anni;F;39,1%
2024;06701;Università degli Studi di TERAMO;Abruzzo;SUD;55 - 64 anni;F;40,9%
2024;06701;Università degli Studi di TERAMO;Abruzzo;SUD;Maggiore di 64 anni;F;6,4%
2024;06901;Università degli studi Gabriele D'Annunzio di Chieti e Pescara;Abruzzo;SUD;Minore di 35 anni;F;5,6%
2024;06901;Università degli studi Gabriele D'Annunzio di Chieti e Pescara;Abruzzo;SUD;35- 44 anni;F;12,6%
2024;06901;Università degli studi Gabriele D'Annunzio di Chieti e Pescara;Abruzzo;SUD;45 - 54 anni;F;20,1%
2024;06901;Università degli studi Gabriele D'Annunzio di Chieti e Pescara;Abruzzo;SUD;55 - 64 anni;F;56,1%
2024;06901;Università degli studi Gabriele D'Annunzio di Chieti e Pescara;Abruzzo;SUD;Maggiore di 64 anni;F;5,6%
2024;07001;Università degli Studi del MOLISE;Molise;SUD;Minore di 35 anni;F;3,2%
2024;07001;Università degli Studi del MOLISE;Molise;SUD;35- 44 anni;F;10,5%
2024;07001;Università degli Studi del MOLISE;Molise;SUD;45 - 54 anni;F;30,6%
2024;07001;Università degli Studi del MOLISE;Molise;SUD;55 - 64 anni;F;48,4%
2024;07001;Università degli Studi del MOLISE;Molise;SUD;Maggiore di 64 anni;F;7,3%
2024;07101;Università degli Studi di FOGGIA;Puglia;SUD;Minore di 35 anni;F;11,9%
2024;07101;Università degli Studi di FOGGIA;Puglia;SUD;35- 44 anni;F;11,9%
2024;07101;Università degli Studi di FOGGIA;Puglia;SUD;45 - 54 anni;F;53,4%
2024;07101;Università degli Studi di FOGGIA;Puglia;SUD;55 - 64 anni;F;18,1%
2024;07101;Università degli Studi di FOGGIA;Puglia;SUD;Maggiore di 64 anni;F;4,7%
2024;07201;Università degli studi di Bari;Puglia;SUD;Minore di 35 anni;F;11,4%
2024;07201;Università degli studi di Bari;Puglia;SUD;35- 44 anni;F;21,0%
2024;07201;Università degli studi di Bari;Puglia;SUD;45 - 54 anni;F;29,9%
2024;07201;Università degli studi di Bari;Puglia;SUD;55 - 64 anni;F;34,5%
2024;07201;Università degli studi di Bari;Puglia;SUD;Maggiore di 64 anni;F;3,2%
2024;07202;Politecnico di BARI;Puglia;SUD;Minore di 35 anni;F;13,7%
2024;07202;Politecnico di BARI;Puglia;SUD;35- 44 anni;F;22,9%
2024;07202;Politecnico di BARI;Puglia;SUD;45 - 54 anni;F;31,3%
2024;07202;Politecnico di BARI;Puglia;SUD;55 - 64 anni;F;28,2%
2024;07202;Politecnico di BARI;Puglia;SUD;Maggiore di 64 anni;F;3,8%
2024;07501;Università del SALENTO;Puglia;SUD;Minore di 35 anni;F;4,5%
2024;07501;Università del SALENTO;Puglia;SUD;35- 44 anni;F;8,7%
2024;07501;Università del SALENTO;Puglia;SUD;45 - 54 anni;F;45,5%
2024;07501;Università del SALENTO;Puglia;SUD;55 - 64 anni;F;36,4%
2024;07501;Università del SALENTO;Puglia;SUD;Maggiore di 64 anni;F;5,0%
2024;07601;Università degli Studi della BASILICATA;Basilicata;SUD;Minore di 35 anni;F;3,5%
2024;07601;Università degli Studi della BASILICATA;Basilicata;SUD;35- 44 anni;F;11,3%
2024;07601;Università degli Studi della BASILICATA;Basilicata;SUD;45 - 54 anni;F;21,7%
2024;07601;Università degli Studi della BASILICATA;Basilicata;SUD;55 - 64 anni;F;51,3%
2024;07601;Università degli Studi della BASILICATA;Basilicata;SUD;Maggiore di 64 anni;F;12,2%
2024;07801;Università della CALABRIA;Calabria;SUD;Minore di 35 anni;F;6,9%
2024;07801;Università della CALABRIA;Calabria;SUD;35- 44 anni;F;18,3%
2024;07801;Università della CALABRIA;Calabria;SUD;45 - 54 anni;F;38,2%
2024;07801;Università della CALABRIA;Calabria;SUD;55 - 64 anni;F;29,0%
2024;07801;Università della CALABRIA;Calabria;SUD;Maggiore di 64 anni;F;7,6%
2024;07901;Università degli studi di Catanzaro - Magna Grecia;Calabria;SUD;Minore di 35 anni;F;7,8%
2024;07901;Università degli studi di Catanzaro - Magna Grecia;Calabria;SUD;35- 44 anni;F;23,3%
2024;07901;Università degli studi di Catanzaro - Magna Grecia;Calabria;SUD;45 - 54 anni;F;32,8%
2024;07901;Università degli studi di Catanzaro - Magna Grecia;Calabria;SUD;55 - 64 anni;F;33,6%
2024;07901;Università degli studi di Catanzaro - Magna Grecia;Calabria;SUD;Maggiore di 64 anni;F;2,6%
2024;08001;Università degli studi Mediterranea di Reggio Calabria;Calabria;SUD;Minore di 35 anni;F;6,7%
2024;08001;Università degli studi Mediterranea di Reggio Calabria;Calabria;SUD;35- 44 anni;F;6,7%
2024;08001;Università degli studi Mediterranea di Reggio Calabria;Calabria;SUD;45 - 54 anni;F;26,7%
2024;08001;Università degli studi Mediterranea di Reggio Calabria;Calabria;SUD;55 - 64 anni;F;55,6%
2024;08001;Università degli studi Mediterranea di Reggio Calabria;Calabria;SUD;Maggiore di 64 anni;F;4,4%
2024;08201;Università degli Studi di PALERMO;Sicilia;ISOLE;Minore di 35 anni;F;5,9%
2024;08201;Università degli Studi di PALERMO;Sicilia;ISOLE;35- 44 anni;F;17,6%
2024;08201;Università degli Studi di PALERMO;Sicilia;ISOLE;45 - 54 anni;F;30,0%
2024;08201;Università degli Studi di PALERMO;Sicilia;ISOLE;55 - 64 anni;F;42,5%
2024;08201;Università degli Studi di PALERMO;Sicilia;ISOLE;Maggiore di 64 anni;F;4,0%
2024;08301;Università degli Studi di MESSINA;Sicilia;ISOLE;Minore di 35 anni;F;1,9%
2024;08301;Università degli Studi di MESSINA;Sicilia;ISOLE;35- 44 anni;F;6,6%
2024;08301;Università degli Studi di MESSINA;Sicilia;ISOLE;45 - 54 anni;F;35,3%
2024;08301;Università degli Studi di MESSINA;Sicilia;ISOLE;55 - 64 anni;F;48,5%
2024;08301;Università degli Studi di MESSINA;Sicilia;ISOLE;Maggiore di 64 anni;F;7,7%
2024;08701;Università degli Studi di CATANIA;Sicilia;ISOLE;Minore di 35 anni;F;4,5%
2024;08701;Università degli Studi di CATANIA;Sicilia;ISOLE;35- 44 anni;F;15,7%
2024;08701;Università degli Studi di CATANIA;Sicilia;ISOLE;45 - 54 anni;F;35,3%
2024;08701;Università degli Studi di CATANIA;Sicilia;ISOLE;55 - 64 anni;F;41,5%
2024;08701;Università degli Studi di CATANIA;Sicilia;ISOLE;Maggiore di 64 anni;F;3,0%
2024;09001;Università degli Studi di SASSARI;Sardegna;ISOLE;Minore di 35 anni;F;2,7%
2024;09001;Università degli Studi di SASSARI;Sardegna;ISOLE;35- 44 anni;F;12,0%
2024;09001;Università degli Studi di SASSARI;Sardegna;ISOLE;45 - 54 anni;F;41,1%
2024;09001;Università degli Studi di SASSARI;Sardegna;ISOLE;55 - 64 anni;F;40,7%
2024;09001;Università degli Studi di SASSARI;Sardegna;ISOLE;Maggiore di 64 anni;F;3,5%
2024;09201;Università degli Studi di CAGLIARI;Sardegna;ISOLE;Minore di 35 anni;F;6,6%
2024;09201;Università degli Studi di CAGLIARI;Sardegna;ISOLE;35- 44 anni;F;15,5%
2024;09201;Università degli Studi di CAGLIARI;Sardegna;ISOLE;45 - 54 anni;F;34,8%
2024;09201;Università degli Studi di CAGLIARI;Sardegna;ISOLE;55 - 64 anni;F;41,4%
2024;09201;Università degli Studi di CAGLIARI;Sardegna;ISOLE;Maggiore di 64 anni;F;1,8%
2024;06308;Scuola Superiore Meridionale di Napoli;Campania;SUD;Minore di 35 anni;F;50,0%
2024;06308;Scuola Superiore Meridionale di Napoli;Campania;SUD;35- 44 anni;F;16,7%
2024;06308;Scuola Superiore Meridionale di Napoli;Campania;SUD;45 - 54 anni;F;33,3%
2024;00101;Università degli Studi di TORINO;Piemonte;NORD-OVEST;Minore di 35 anni;M;11,1%
2024;00101;Università degli Studi di TORINO;Piemonte;NORD-OVEST;35- 44 anni;M;16,5%
2024;00101;Università degli Studi di TORINO;Piemonte;NORD-OVEST;45 - 54 anni;M;36,8%
2024;00101;Università degli Studi di TORINO;Piemonte;NORD-OVEST;55 - 64 anni;M;32,6%
2024;00101;Università degli Studi di TORINO;Piemonte;NORD-OVEST;Maggiore di 64 anni;M;2,9%
2024;00102;Politecnico di TORINO;Piemonte;NORD-OVEST;Minore di 35 anni;M;11,5%
2024;00102;Politecnico di TORINO;Piemonte;NORD-OVEST;35- 44 anni;M;17,3%
2024;00102;Politecnico di TORINO;Piemonte;NORD-OVEST;45 - 54 anni;M;39,2%
2024;00102;Politecnico di TORINO;Piemonte;NORD-OVEST;55 - 64 anni;M;29,9%
2024;00102;Politecnico di TORINO;Piemonte;NORD-OVEST;Maggiore di 64 anni;M;2,2%
2024;00201;"Università degli studi del Piemonte orientale ""Amedeo Avogadro""";Piemonte;NORD-OVEST;Minore di 35 anni;M;14,0%
2024;00201;"Università degli studi del Piemonte orientale ""Amedeo Avogadro""";Piemonte;NORD-OVEST;35- 44 anni;M;11,6%
2024;00201;"Università degli studi del Piemonte orientale ""Amedeo Avogadro""";Piemonte;NORD-OVEST;45 - 54 anni;M;53,7%
2024;00201;"Università degli studi del Piemonte orientale ""Amedeo Avogadro""";Piemonte;NORD-OVEST;55 - 64 anni;M;19,0%
2024;00201;"Università degli studi del Piemonte orientale ""Amedeo Avogadro""";Piemonte;NORD-OVEST;Maggiore di 64 anni;M;1,7%
2024;01001;Università degli Studi di GENOVA;Liguria;NORD-OVEST;Minore di 35 anni;M;7,1%
2024;01001;Università degli Studi di GENOVA;Liguria;NORD-OVEST;35- 44 anni;M;16,3%
2024;01001;Università degli Studi di GENOVA;Liguria;NORD-OVEST;45 - 54 anni;M;30,9%
2024;01001;Università degli Studi di GENOVA;Liguria;NORD-OVEST;55 - 64 anni;M;41,9%
2024;01001;Università degli Studi di GENOVA;Liguria;NORD-OVEST;Maggiore di 64 anni;M;3,8%
2024;01202;Università degli studi dell' Insubria;Lombardia;NORD-OVEST;Minore di 35 anni;M;12,6%
2024;01202;Università degli studi dell' Insubria;Lombardia;NORD-OVEST;35- 44 anni;M;10,5%
2024;01202;Università degli studi dell' Insubria;Lombardia;NORD-OVEST;45 - 54 anni;M;43,2%
2024;01202;Università degli studi dell' Insubria;Lombardia;NORD-OVEST;55 - 64 anni;M;32,6%
2024;01202;Università degli studi dell' Insubria;Lombardia;NORD-OVEST;Maggiore di 64 anni;M;1,1%
2024;01501;Università degli Studi di MILANO;Lombardia;NORD-OVEST;Minore di 35 anni;M;14,9%
2024;01501;Università degli Studi di MILANO;Lombardia;NORD-OVEST;35- 44 anni;M;18,8%
2024;01501;Università degli Studi di MILANO;Lombardia;NORD-OVEST;45 - 54 anni;M;28,7%
2024;01501;Università degli Studi di MILANO;Lombardia;NORD-OVEST;55 - 64 anni;M;34,0%
2024;01501;Università degli Studi di MILANO;Lombardia;NORD-OVEST;Maggiore di 64 anni;M;3,7%
2024;01502;Politecnico di MILANO;Lombardia;NORD-OVEST;Minore di 35 anni;M;12,1%
2024;01502;Politecnico di MILANO;Lombardia;NORD-OVEST;35- 44 anni;M;19,7%
2024;01502;Politecnico di MILANO;Lombardia;NORD-OVEST;45 - 54 anni;M;38,0%
2024;01502;Politecnico di MILANO;Lombardia;NORD-OVEST;55 - 64 anni;M;27,1%
2024;01502;Politecnico di MILANO;Lombardia;NORD-OVEST;Maggiore di 64 anni;M;3,1%
2024;01509;Università degli Studi di MILANO-BICOCCA;Lombardia;NORD-OVEST;Minore di 35 anni;M;12,5%
2024;01509;Università degli Studi di MILANO-BICOCCA;Lombardia;NORD-OVEST;35- 44 anni;M;23,1%
2024;01509;Università degli Studi di MILANO-BICOCCA;Lombardia;NORD-OVEST;45 - 54 anni;M;39,8%
2024;01509;Università degli Studi di MILANO-BICOCCA;Lombardia;NORD-OVEST;55 - 64 anni;M;21,2%
2024;01509;Università degli Studi di MILANO-BICOCCA;Lombardia;NORD-OVEST;Maggiore di 64 anni;M;3,3%
2024;01601;Università degli Studi di BERGAMO;Lombardia;NORD-OVEST;Minore di 35 anni;M;18,6%
2024;01601;Università degli Studi di BERGAMO;Lombardia;NORD-OVEST;35- 44 anni;M;20,9%
2024;01601;Università degli Studi di BERGAMO;Lombardia;NORD-OVEST;45 - 54 anni;M;30,2%
2024;01601;Università degli Studi di BERGAMO;Lombardia;NORD-OVEST;55 - 64 anni;M;27,9%
2024;01601;Università degli Studi di BERGAMO;Lombardia;NORD-OVEST;Maggiore di 64 anni;M;2,3%
2024;01701;Università degli Studi di BRESCIA;Lombardia;NORD-OVEST;Minore di 35 anni;M;9,3%
2024;01701;Università degli Studi di BRESCIA;Lombardia;NORD-OVEST;35- 44 anni;M;18,6%
2024;01701;Università degli Studi di BRESCIA;Lombardia;NORD-OVEST;45 - 54 anni;M;32,0%
2024;01701;Università degli Studi di BRESCIA;Lombardia;NORD-OVEST;55 - 64 anni;M;39,0%
2024;01701;Università degli Studi di BRESCIA;Lombardia;NORD-OVEST;Maggiore di 64 anni;M;1,2%
2024;01801;Università degli Studi di PAVIA;Lombardia;NORD-OVEST;Minore di 35 anni;M;16,8%
2024;01801;Università degli Studi di PAVIA;Lombardia;NORD-OVEST;35- 44 anni;M;19,4%
2024;01801;Università degli Studi di PAVIA;Lombardia;NORD-OVEST;45 - 54 anni;M;24,6%
2024;01801;Università degli Studi di PAVIA;Lombardia;NORD-OVEST;55 - 64 anni;M;38,4%
2024;01801;Università degli Studi di PAVIA;Lombardia;NORD-OVEST;Maggiore di 64 anni;M;0,7%
2024;01802;Istituto universitario di studi superiori di Pavia;Lombardia;NORD-OVEST;Minore di 35 anni;M;44,4%
2024;01802;Istituto universitario di studi superiori di Pavia;Lombardia;NORD-OVEST;35- 44 anni;M;0,0%
2024;01802;Istituto universitario di studi superiori di Pavia;Lombardia;NORD-OVEST;45 - 54 anni;M;11,1%
2024;01802;Istituto universitario di studi superiori di Pavia;Lombardia;NORD-OVEST;55 - 64 anni;M;44,4%
2024;02201;Università degli Studi di TRENTO;Trentino-Alto Adige;NORD-EST;Minore di 35 anni;M;7,5%
2024;02201;Università degli Studi di TRENTO;Trentino-Alto Adige;NORD-EST;35- 44 anni;M;15,7%
2024;02201;Università degli Studi di TRENTO;Trentino-Alto Adige;NORD-EST;45 - 54 anni;M;42,5%
2024;02201;Università degli Studi di TRENTO;Trentino-Alto Adige;NORD-EST;55 - 64 anni;M;33,9%
2024;02201;Università degli Studi di TRENTO;Trentino-Alto Adige;NORD-EST;Maggiore di 64 anni;M;0,4%
2024;02301;Università degli Studi di VERONA;Veneto;NORD-EST;Minore di 35 anni;M;11,2%
2024;02301;Università degli Studi di VERONA;Veneto;NORD-EST;35- 44 anni;M;16,1%
2024;02301;Università degli Studi di VERONA;Veneto;NORD-EST;45 - 54 anni;M;37,3%
2024;02301;Università degli Studi di VERONA;Veneto;NORD-EST;55 - 64 anni;M;34,1%
2024;02301;Università degli Studi di VERONA;Veneto;NORD-EST;Maggiore di 64 anni;M;1,2%
2024;02701;Università degli studi Ca' Foscari di Venezia;Veneto;NORD-EST;Minore di 35 anni;M;13,6%
2024;02701;Università degli studi Ca' Foscari di Venezia;Veneto;NORD-EST;35- 44 anni;M;22,1%
2024;02701;Università degli studi Ca' Foscari di Venezia;Veneto;NORD-EST;45 - 54 anni;M;32,7%
2024;02701;Università degli studi Ca' Foscari di Venezia;Veneto;NORD-EST;55 - 64 anni;M;30,7%
2024;02701;Università degli studi Ca' Foscari di Venezia;Veneto;NORD-EST;Maggiore di 64 anni;M;1,0%
2024;02702;Università IUAV di VENEZIA;Veneto;NORD-EST;Minore di 35 anni;M;9,2%
2024;02702;Università IUAV di VENEZIA;Veneto;NORD-EST;35- 44 anni;M;13,2%
2024;02702;Università IUAV di VENEZIA;Veneto;NORD-EST;45 - 54 anni;M;34,2%
2024;02702;Università IUAV di VENEZIA;Veneto;NORD-EST;55 - 64 anni;M;40,8%
2024;02702;Università IUAV di VENEZIA;Veneto;NORD-EST;Maggiore di 64 anni;M;2,6%
2024;02801;Università degli Studi di PADOVA;Veneto;NORD-EST;Minore di 35 anni;M;9,0%
2024;02801;Università degli Studi di PADOVA;Veneto;NORD-EST;35- 44 anni;M;23,3%
2024;02801;Università degli Studi di PADOVA;Veneto;NORD-EST;45 - 54 anni;M;31,6%
2024;02801;Università degli Studi di PADOVA;Veneto;NORD-EST;55 - 64 anni;M;33,6%
2024;02801;Università degli Studi di PADOVA;Veneto;NORD-EST;Maggiore di 64 anni;M;2,5%
2024;03001;Università degli Studi di UDINE;Friuli-Venezia Giulia;NORD-EST;Minore di 35 anni;M;5,1%
2024;03001;Università degli Studi di UDINE;Friuli-Venezia Giulia;NORD-EST;35- 44 anni;M;6,4%
2024;03001;Università degli Studi di UDINE;Friuli-Venezia Giulia;NORD-EST;45 - 54 anni;M;28,7%
2024;03001;Università degli Studi di UDINE;Friuli-Venezia Giulia;NORD-EST;55 - 64 anni;M;54,1%
2024;03001;Università degli Studi di UDINE;Friuli-Venezia Giulia;NORD-EST;Maggiore di 64 anni;M;5,7%
2024;03201;Università degli Studi di TRIESTE;Friuli-Venezia Giulia;NORD-EST;Minore di 35 anni;M;11,8%
2024;03201;Università degli Studi di TRIESTE;Friuli-Venezia Giulia;NORD-EST;35- 44 anni;M;15,3%
2024;03201;Università degli Studi di TRIESTE;Friuli-Venezia Giulia;NORD-EST;45 - 54 anni;M;35,5%
2024;03201;Università degli Studi di TRIESTE;Friuli-Venezia Giulia;NORD-EST;55 - 64 anni;M;35,9%
2024;03201;Università degli Studi di TRIESTE;Friuli-Venezia Giulia;NORD-EST;Maggiore di 64 anni;M;1,5%
2024;03202;Scuola Internazionale Superiore di Studi Avanzati di TRIESTE;Friuli-Venezia Giulia;NORD-EST;Minore di 35 anni;M;15,2%
2024;03202;Scuola Internazionale Superiore di Studi Avanzati di TRIESTE;Friuli-Venezia Giulia;NORD-EST;35- 44 anni;M;17,4%
2024;03202;Scuola Internazionale Superiore di Studi Avanzati di TRIESTE;Friuli-Venezia Giulia;NORD-EST;45 - 54 anni;M;34,8%
2024;03202;Scuola Internazionale Superiore di Studi Avanzati di TRIESTE;Friuli-Venezia Giulia;NORD-EST;55 - 64 anni;M;30,4%
2024;03202;Scuola Internazionale Superiore di Studi Avanzati di TRIESTE;Friuli-Venezia Giulia;NORD-EST;Maggiore di 64 anni;M;2,2%
2024;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;Minore di 35 anni;M;12,1%
2024;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;35- 44 anni;M;13,6%
2024;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;45 - 54 anni;M;34,8%
2024;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;55 - 64 anni;M;38,2%
2024;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;Maggiore di 64 anni;M;1,2%
2024;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;Minore di 35 anni;M;9,0%
2024;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;35- 44 anni;M;17,5%
2024;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;45 - 54 anni;M;34,5%
2024;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;55 - 64 anni;M;38,0%
2024;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;Maggiore di 64 anni;M;1,0%
2024;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;Minore di 35 anni;M;12,7%
2024;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;35- 44 anni;M;19,6%
2024;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;45 - 54 anni;M;31,6%
2024;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;55 - 64 anni;M;33,1%
2024;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;Maggiore di 64 anni;M;3,0%
2024;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;Minore di 35 anni;M;16,1%
2024;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;35- 44 anni;M;15,6%
2024;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;45 - 54 anni;M;31,2%
2024;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;55 - 64 anni;M;34,9%
2024;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;Maggiore di 64 anni;M;2,2%
2024;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;Minore di 35 anni;M;8,0%
2024;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;35- 44 anni;M;6,7%
2024;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;45 - 54 anni;M;34,0%
2024;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;55 - 64 anni;M;46,7%
2024;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;Maggiore di 64 anni;M;4,7%
2024;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;Minore di 35 anni;M;11,2%
2024;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;35- 44 anni;M;22,3%
2024;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;45 - 54 anni;M;31,6%
2024;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;55 - 64 anni;M;32,5%
2024;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;Maggiore di 64 anni;M;2,4%
2024;04301;Università degli Studi di MACERATA;Marche;CENTRO;Minore di 35 anni;M;4,7%
2024;04301;Università degli Studi di MACERATA;Marche;CENTRO;35- 44 anni;M;10,6%
2024;04301;Università degli Studi di MACERATA;Marche;CENTRO;45 - 54 anni;M;47,1%
2024;04301;Università degli Studi di MACERATA;Marche;CENTRO;55 - 64 anni;M;35,3%
2024;04301;Università degli Studi di MACERATA;Marche;CENTRO;Maggiore di 64 anni;M;2,4%
2024;04302;Università degli Studi di CAMERINO;Marche;CENTRO;Minore di 35 anni;M;7,4%
2024;04302;Università degli Studi di CAMERINO;Marche;CENTRO;35- 44 anni;M;12,0%
2024;04302;Università degli Studi di CAMERINO;Marche;CENTRO;45 - 54 anni;M;28,7%
2024;04302;Università degli Studi di CAMERINO;Marche;CENTRO;55 - 64 anni;M;48,1%
2024;04302;Università degli Studi di CAMERINO;Marche;CENTRO;Maggiore di 64 anni;M;3,7%
2024;04601;Scuola IMT Alti Studi di Lucca;Toscana;CENTRO;Minore di 35 anni;M;20,0%
2024;04601;Scuola IMT Alti Studi di Lucca;Toscana;CENTRO;35- 44 anni;M;70,0%
2024;04601;Scuola IMT Alti Studi di Lucca;Toscana;CENTRO;45 - 54 anni;M;10,0%
2024;04601;Scuola IMT Alti Studi di Lucca;Toscana;CENTRO;55 - 64 anni;M;0,0%
2024;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;Minore di 35 anni;M;11,7%
2024;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;35- 44 anni;M;20,9%
2024;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;45 - 54 anni;M;31,4%
2024;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;55 - 64 anni;M;33,5%
2024;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;Maggiore di 64 anni;M;2,5%
2024;05001;Università di PISA;Toscana;CENTRO;Minore di 35 anni;M;4,7%
2024;05001;Università di PISA;Toscana;CENTRO;35- 44 anni;M;12,8%
2024;05001;Università di PISA;Toscana;CENTRO;45 - 54 anni;M;30,0%
2024;05001;Università di PISA;Toscana;CENTRO;55 - 64 anni;M;48,2%
2024;05001;Università di PISA;Toscana;CENTRO;Maggiore di 64 anni;M;4,2%
2024;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;Minore di 35 anni;M;2,3%
2024;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;35- 44 anni;M;19,5%
2024;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;45 - 54 anni;M;29,9%
