ANNO;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;GRADE;GENERE;CLASSE_ETA';N_AcStaff
2024;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;A;M;35 - 44;5
2024;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;A;M;>= 55;18
2024;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;A;F;45 - 54;1
2024;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;F;45 - 54;12
2024;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;M;45 - 54;9
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;M;< 35;94
2024;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;M;< 35;76
2024;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;F;45 - 54;8
2024;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;F;35 - 44;26
2024;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;F;>= 55;3
2024;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;F;< 35;85
2024;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;M;45 - 54;18
2024;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;M;35 - 44;54
2024;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;A;F;>= 55;5
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;D;F;35 - 44;134
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;A;M;45 - 54;21
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;A;M;>= 55;113
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;A;F;45 - 54;12
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;A;F;>= 55;38
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;D;M;45 - 54;20
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;D;M;35 - 44;138
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;D;M;>= 55;5
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;M;35 - 44;31
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;D;F;45 - 54;22
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;F;45 - 54;41
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;D;F;>= 55;4
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;D;F;< 35;544
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;C;M;45 - 54;52
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;C;M;35 - 44;243
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;C;M;>= 55;35
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;C;M;< 35;109
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;C;F;45 - 54;57
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;D;M;< 35;613
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;F;45 - 54;18
2024;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;D;M;>= 55;3
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;F;45 - 54;13
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;F;35 - 44;27
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;F;>= 55;5
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;F;< 35;76
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;M;45 - 54;24
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;M;35 - 44;44
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;F;>= 55;53
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;M;< 35;15
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;F;35 - 44;19
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;F;35 - 44;23
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;F;>= 55;26
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;F;< 35;8
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;M;45 - 54;84
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;M;35 - 44;35
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;M;>= 55;83
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;M;< 35;1
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;M;>= 55;3
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;M;>= 55;41
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;B;F;45 - 54;10
2024;05201;Siena - Università degli studi;Toscana;CENTRO;B;M;35 - 44;40
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;C;M;< 35;20
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;C;F;45 - 54;6
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;C;F;35 - 44;16
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;C;F;>= 55;1
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;C;F;< 35;7
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;B;M;45 - 54;17
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;C;M;35 - 44;33
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;B;M;>= 55;3
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;C;M;45 - 54;5
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;B;F;35 - 44;5
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;B;F;>= 55;3
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;A;M;45 - 54;17
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;A;M;35 - 44;9
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;A;M;>= 55;27
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;A;F;45 - 54;4
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;A;F;35 - 44;1
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;B;M;35 - 44;15
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;D;M;45 - 54;2
2024;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;D;F;45 - 54;7
2024;05201;Siena - Università degli studi;Toscana;CENTRO;B;F;45 - 54;65
2024;05201;Siena - Università degli studi;Toscana;CENTRO;B;F;35 - 44;15
2024;05201;Siena - Università degli studi;Toscana;CENTRO;B;F;>= 55;63
2024;05201;Siena - Università degli studi;Toscana;CENTRO;A;M;45 - 54;23
2024;05201;Siena - Università degli studi;Toscana;CENTRO;A;M;35 - 44;3
2024;05201;Siena - Università degli studi;Toscana;CENTRO;A;M;>= 55;132
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;C;M;>= 55;1
2024;05201;Siena - Università degli studi;Toscana;CENTRO;A;F;>= 55;40
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;D;M;35 - 44;19
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;D;M;35 - 44;38
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;D;M;>= 55;1
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;D;M;< 35;118
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;D;F;45 - 54;6
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;D;F;35 - 44;27
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;D;F;>= 55;2
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;D;F;< 35;96
2024;05201;Siena - Università degli studi;Toscana;CENTRO;A;F;45 - 54;6
2024;05001;Pisa - Università;Toscana;CENTRO;D;F;>= 55;3
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;A;M;45 - 54;2
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;A;M;>= 55;26
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;A;F;>= 55;5
2024;05001;Pisa - Università;Toscana;CENTRO;D;M;45 - 54;9
2024;05001;Pisa - Università;Toscana;CENTRO;D;M;35 - 44;83
2024;05001;Pisa - Università;Toscana;CENTRO;D;M;>= 55;6
2024;05001;Pisa - Università;Toscana;CENTRO;D;M;< 35;283
2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;A;F;>= 55;6
2024;05001;Pisa - Università;Toscana;CENTRO;D;F;35 - 44;64
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;B;M;>= 55;4
2024;05001;Pisa - Università;Toscana;CENTRO;D;F;< 35;238
2024;05001;Pisa - Università;Toscana;CENTRO;C;M;45 - 54;43
2024;05001;Pisa - Università;Toscana;CENTRO;C;M;35 - 44;151
2024;05001;Pisa - Università;Toscana;CENTRO;C;M;>= 55;40
2024;05001;Pisa - Università;Toscana;CENTRO;C;M;< 35;74
2024;05001;Pisa - Università;Toscana;CENTRO;C;F;45 - 54;26
2024;05001;Pisa - Università;Toscana;CENTRO;C;F;35 - 44;98
2024;05001;Pisa - Università;Toscana;CENTRO;D;F;45 - 54;16
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;C;M;>= 55;2
2024;05201;Siena - Università degli studi;Toscana;CENTRO;B;M;45 - 54;77
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;D;M;>= 55;1
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;D;M;< 35;64
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;D;F;45 - 54;2
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;D;F;35 - 44;20
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;D;F;>= 55;1
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;D;F;< 35;40
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;B;F;>= 55;1
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;C;M;35 - 44;10
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;B;F;45 - 54;8
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;C;M;< 35;5
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;C;F;45 - 54;2
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;C;F;35 - 44;6
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;C;F;>= 55;2
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;C;F;< 35;1
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;B;M;45 - 54;14
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;B;M;35 - 44;5
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;D;M;45 - 54;6
2024;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;C;M;45 - 54;1
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;B;M;>= 55;132
2024;05201;Siena - Università degli studi;Toscana;CENTRO;B;M;>= 55;91
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;C;M;>= 55;32
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;C;M;< 35;12
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;C;F;45 - 54;39
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;C;F;35 - 44;44
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;C;F;>= 55;45
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;C;F;< 35;10
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;C;M;45 - 54;24
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;B;M;35 - 44;31
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;D;F;< 35;114
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;B;F;45 - 54;95
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;B;F;35 - 44;29
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;B;F;>= 55;91
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;A;M;45 - 54;19
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;A;M;35 - 44;2
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;A;M;>= 55;132
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;A;F;45 - 54;6
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;B;M;45 - 54;120
2024;05403;Perugia - Università per stranieri;Umbria;CENTRO;A;F;>= 55;5
2024;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;A;F;>= 55;156
2024;05403;Perugia - Università per stranieri;Umbria;CENTRO;B;M;45 - 54;8
2024;05403;Perugia - Università per stranieri;Umbria;CENTRO;B;M;35 - 44;2
2024;05403;Perugia - Università per stranieri;Umbria;CENTRO;B;M;>= 55;6
2024;05403;Perugia - Università per stranieri;Umbria;CENTRO;B;F;45 - 54;3
2024;05403;Perugia - Università per stranieri;Umbria;CENTRO;B;F;>= 55;8
2024;05403;Perugia - Università per stranieri;Umbria;CENTRO;A;M;45 - 54;3
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;C;M;35 - 44;49
2024;05403;Perugia - Università per stranieri;Umbria;CENTRO;A;F;45 - 54;2
2024;05202;Siena - Università per stranieri;Toscana;CENTRO;D;M;45 - 54;2
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;D;M;45 - 54;8
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;D;M;35 - 44;34
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;D;M;>= 55;3
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;D;M;< 35;92
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;D;F;45 - 54;10
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;D;F;35 - 44;51
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;D;F;>= 55;4
2024;05403;Perugia - Università per stranieri;Umbria;CENTRO;A;M;>= 55;7
2024;05201;Siena - Università degli studi;Toscana;CENTRO;C;M;45 - 54;18
2024;05202;Siena - Università per stranieri;Toscana;CENTRO;A;M;>= 55;6
2024;05202;Siena - Università per stranieri;Toscana;CENTRO;A;F;45 - 54;4
2024;05202;Siena - Università per stranieri;Toscana;CENTRO;A;F;>= 55;8
2024;05201;Siena - Università degli studi;Toscana;CENTRO;D;M;45 - 54;5
2024;05201;Siena - Università degli studi;Toscana;CENTRO;D;M;35 - 44;35
2024;05201;Siena - Università degli studi;Toscana;CENTRO;D;M;< 35;78
2024;05201;Siena - Università degli studi;Toscana;CENTRO;D;F;45 - 54;5
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;A;F;35 - 44;1
2024;05201;Siena - Università degli studi;Toscana;CENTRO;D;F;< 35;94
2024;05202;Siena - Università per stranieri;Toscana;CENTRO;B;F;35 - 44;7
2024;05201;Siena - Università degli studi;Toscana;CENTRO;C;M;35 - 44;45
2024;05201;Siena - Università degli studi;Toscana;CENTRO;C;M;>= 55;28
2024;05201;Siena - Università degli studi;Toscana;CENTRO;C;M;< 35;25
2024;05201;Siena - Università degli studi;Toscana;CENTRO;C;F;45 - 54;24
2024;05201;Siena - Università degli studi;Toscana;CENTRO;C;F;35 - 44;37
2024;05201;Siena - Università degli studi;Toscana;CENTRO;C;F;>= 55;27
2024;05201;Siena - Università degli studi;Toscana;CENTRO;C;F;< 35;29
2024;05201;Siena - Università degli studi;Toscana;CENTRO;D;F;35 - 44;32
2024;05202;Siena - Università per stranieri;Toscana;CENTRO;C;M;< 35;1
2024;05001;Pisa - Università;Toscana;CENTRO;B;M;45 - 54;170
2024;05202;Siena - Università per stranieri;Toscana;CENTRO;D;M;35 - 44;6
2024;05202;Siena - Università per stranieri;Toscana;CENTRO;D;M;>= 55;1
2024;05202;Siena - Università per stranieri;Toscana;CENTRO;D;M;< 35;5
2024;05202;Siena - Università per stranieri;Toscana;CENTRO;D;F;35 - 44;10
2024;05202;Siena - Università per stranieri;Toscana;CENTRO;D;F;< 35;18
2024;05202;Siena - Università per stranieri;Toscana;CENTRO;C;M;45 - 54;1
2024;05202;Siena - Università per stranieri;Toscana;CENTRO;A;M;45 - 54;2
2024;05202;Siena - Università per stranieri;Toscana;CENTRO;C;M;>= 55;1
2024;05202;Siena - Università per stranieri;Toscana;CENTRO;B;F;>= 55;9
2024;05202;Siena - Università per stranieri;Toscana;CENTRO;C;F;45 - 54;1
2024;05202;Siena - Università per stranieri;Toscana;CENTRO;C;F;35 - 44;5
2024;05202;Siena - Università per stranieri;Toscana;CENTRO;C;F;>= 55;3
2024;05202;Siena - Università per stranieri;Toscana;CENTRO;B;M;45 - 54;5
2024;05202;Siena - Università per stranieri;Toscana;CENTRO;B;M;35 - 44;6
2024;05202;Siena - Università per stranieri;Toscana;CENTRO;B;M;>= 55;4
2024;05202;Siena - Università per stranieri;Toscana;CENTRO;B;F;45 - 54;10
2024;05401;Perugia - Università degli studi;Umbria;CENTRO;A;F;>= 55;36
2024;05202;Siena - Università per stranieri;Toscana;CENTRO;C;M;35 - 44;4
2024;04301;Macerata - Università degli studi;Marche;CENTRO;C;F;45 - 54;18
2024;05001;Pisa - Università;Toscana;CENTRO;C;F;>= 55;37
2024;04301;Macerata - Università degli studi;Marche;CENTRO;D;M;< 35;15
2024;04301;Macerata - Università degli studi;Marche;CENTRO;D;F;45 - 54;2
2024;04301;Macerata - Università degli studi;Marche;CENTRO;D;F;35 - 44;10
2024;04301;Macerata - Università degli studi;Marche;CENTRO;D;F;< 35;15
2024;04301;Macerata - Università degli studi;Marche;CENTRO;C;M;45 - 54;10
2024;04301;Macerata - Università degli studi;Marche;CENTRO;C;M;35 - 44;17
2024;04301;Macerata - Università degli studi;Marche;CENTRO;D;M;45 - 54;5
2024;04301;Macerata - Università degli studi;Marche;CENTRO;C;M;< 35;3
2024;04302;Camerino - Università degli studi;Marche;CENTRO;A;F;>= 55;15
2024;04301;Macerata - Università degli studi;Marche;CENTRO;C;F;35 - 44;12
2024;04301;Macerata - Università degli studi;Marche;CENTRO;C;F;>= 55;7
2024;04301;Macerata - Università degli studi;Marche;CENTRO;C;F;< 35;6
2024;04301;Macerata - Università degli studi;Marche;CENTRO;B;M;45 - 54;29
2024;04301;Macerata - Università degli studi;Marche;CENTRO;B;M;35 - 44;3
2024;04301;Macerata - Università degli studi;Marche;CENTRO;B;M;>= 55;20
2024;04301;Macerata - Università degli studi;Marche;CENTRO;B;F;45 - 54;44
2024;04301;Macerata - Università degli studi;Marche;CENTRO;C;M;>= 55;10
2024;04302;Camerino - Università degli studi;Marche;CENTRO;B;M;>= 55;47
2024;04302;Camerino - Università degli studi;Marche;CENTRO;C;M;35 - 44;22
2024;04302;Camerino - Università degli studi;Marche;CENTRO;C;M;>= 55;21
2024;04302;Camerino - Università degli studi;Marche;CENTRO;C;M;< 35;5
2024;04302;Camerino - Università degli studi;Marche;CENTRO;C;F;45 - 54;4
2024;04302;Camerino - Università degli studi;Marche;CENTRO;C;F;35 - 44;19
2024;04302;Camerino - Università degli studi;Marche;CENTRO;C;F;>= 55;20
2024;04302;Camerino - Università degli studi;Marche;CENTRO;C;F;< 35;1
2024;04301;Macerata - Università degli studi;Marche;CENTRO;D;M;35 - 44;11
2024;04302;Camerino - Università degli studi;Marche;CENTRO;B;M;35 - 44;11
2024;04301;Macerata - Università degli studi;Marche;CENTRO;B;F;< 35;1
2024;04302;Camerino - Università degli studi;Marche;CENTRO;B;F;45 - 54;16
2024;04302;Camerino - Università degli studi;Marche;CENTRO;B;F;35 - 44;11
2024;04302;Camerino - Università degli studi;Marche;CENTRO;B;F;>= 55;25
2024;04302;Camerino - Università degli studi;Marche;CENTRO;A;M;45 - 54;8
2024;04302;Camerino - Università degli studi;Marche;CENTRO;A;M;35 - 44;1
2024;04302;Camerino - Università degli studi;Marche;CENTRO;A;M;>= 55;48
2024;04302;Camerino - Università degli studi;Marche;CENTRO;A;F;45 - 54;4
2024;04302;Camerino - Università degli studi;Marche;CENTRO;B;M;45 - 54;32
2024;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;A;M;35 - 44;5
2024;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;C;F;>= 55;12
2024;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;C;F;< 35;28
2024;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;B;M;45 - 54;60
2024;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;B;M;35 - 44;37
2024;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;B;M;>= 55;64
2024;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;B;F;45 - 54;62
2024;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;B;F;35 - 44;27
2024;04301;Macerata - Università degli studi;Marche;CENTRO;B;F;35 - 44;11
2024;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;A;M;45 - 54;25
2024;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;C;M;< 35;25
2024;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;A;M;>= 55;104
2024;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;A;F;45 - 54;14
2024;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;A;F;35 - 44;1
2024;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;A;F;>= 55;34
2024;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;D;M;45 - 54;2
2024;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;D;M;35 - 44;17
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;C;M;35 - 44;48
2024;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;B;F;>= 55;41
2024;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;D;M;< 35;117
