ANNO;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;ORG_GOV;COMP_ORG_GOV;GENERE;N_COMP_ORG_GOV
2024;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;01-Rettore;Componenti;F;1
2024;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;01-Rettore;Componenti;M;0
2024;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;F;0
2024;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;M;1
2024;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;03-Direttore generale;Componenti;F;1
2024;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;03-Direttore generale;Componenti;M;0
2024;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;04-Senato accademico;Componenti;F;1
2024;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;04-Senato accademico;Componenti;M;4
2024;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;2
2024;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;M;8
2024;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;2
2024;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;M;0
2024;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;3
2024;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;M;2
2024;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;0
2024;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;M;0
2024;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;01-Rettore;Componenti;F;0
2024;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;01-Rettore;Componenti;M;1
2024;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;F;0
2024;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;M;5
2024;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;F;0
2024;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;M;0
2024;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;F;1
2024;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;M;7
2024;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;3
2024;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;M;6
2024;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;1
2024;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;M;3
2024;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;1
2024;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;M;7
2024;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;4
2024;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;M;5
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;01-Rettore;Componenti;F;1
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;01-Rettore;Componenti;M;0
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;F;0
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;M;1
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;F;0
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;M;1
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;F;6
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;M;11
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;6
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;M;4
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;2
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;M;2
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;3
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;M;3
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;10
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;M;6
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;01-Rettore;Componenti;F;0
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;01-Rettore;Componenti;M;1
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;F;0
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;M;1
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;F;0
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;M;1
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;F;5
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;M;6
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;1
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;M;8
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;0
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;M;2
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;3
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;M;1
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;0
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;M;0
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;01-Rettore;Componenti;F;0
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;01-Rettore;Componenti;M;1
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;F;1
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;M;0
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;F;1
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;M;0
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;F;8
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;M;12
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;5
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;M;5
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;1
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;M;3
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;1
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;M;5
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;7
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;M;3
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;01-Rettore;Componenti;F;0
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;01-Rettore;Componenti;M;1
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;F;1
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;M;0
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;F;1
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;M;0
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;F;8
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;M;13
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;3
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;M;5
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;1
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;M;3
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;3
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;M;1
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;9
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;M;5
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;01-Rettore;Componenti;F;0
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;01-Rettore;Componenti;M;1
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;F;0
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;M;1
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;F;1
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;M;0
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;F;9
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;M;19
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;5
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;M;5
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;1
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;M;3
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;2
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;M;4
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;8
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;M;3
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;01-Rettore;Componenti;F;0
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;01-Rettore;Componenti;M;1
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;F;0
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;M;1
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;F;0
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;M;1
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;F;5
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;M;5
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;1
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;M;3
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;2
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;M;2
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;3
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;M;1
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;4
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;M;5
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;01-Rettore;Componenti;F;0
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;01-Rettore;Componenti;M;1
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;02-Prorettore vicario;Componenti;F;1
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;02-Prorettore vicario;Componenti;M;1
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;03-Direttore generale;Componenti;F;0
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;03-Direttore generale;Componenti;M;1
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;04-Senato accademico;Componenti;F;5
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;04-Senato accademico;Componenti;M;5
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;05-Consiglio di amministrazione;Componenti;F;1
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;05-Consiglio di amministrazione;Componenti;M;6
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;06-Collegio dei revisori dei conti;Componenti;F;2
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;06-Collegio dei revisori dei conti;Componenti;M;2
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;07-Nucleo di valutazione;Componenti;F;1
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;07-Nucleo di valutazione;Componenti;M;2
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;08-Comitato unico di garanzia;Componenti;F;2
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;08-Comitato unico di garanzia;Componenti;M;1
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;01-Rettore;Componenti;F;0
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;01-Rettore;Componenti;M;1
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;02-Prorettore vicario;Componenti;F;1
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;02-Prorettore vicario;Componenti;M;0
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;03-Direttore generale;Componenti;F;0
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;03-Direttore generale;Componenti;M;1
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;04-Senato accademico;Componenti;F;3
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;04-Senato accademico;Componenti;M;6
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;05-Consiglio di amministrazione;Componenti;F;3
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;05-Consiglio di amministrazione;Componenti;M;5
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;06-Collegio dei revisori dei conti;Componenti;F;2
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;06-Collegio dei revisori dei conti;Componenti;M;2
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;07-Nucleo di valutazione;Componenti;F;2
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;07-Nucleo di valutazione;Componenti;M;3
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;08-Comitato unico di garanzia;Componenti;F;5
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;08-Comitato unico di garanzia;Componenti;M;4
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;01-Rettore;Componenti;F;0
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;01-Rettore;Componenti;M;1
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;02-Prorettore vicario;Componenti;F;0
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;02-Prorettore vicario;Componenti;M;1
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;03-Direttore generale;Componenti;F;0
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;03-Direttore generale;Componenti;M;1
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;04-Senato accademico;Componenti;F;12
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;04-Senato accademico;Componenti;M;17
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;05-Consiglio di amministrazione;Componenti;F;4
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;05-Consiglio di amministrazione;Componenti;M;6
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;06-Collegio dei revisori dei conti;Componenti;F;2
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;06-Collegio dei revisori dei conti;Componenti;M;2
