Anno;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;Qualifica;GENERE;PERC_QUAL_PERS_TA
2024;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;COLLABORATORE;M;39,3%
2024;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;DIRETTORE GENERALE;F;0,0%
2024;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;DIRETTORE GENERALE;M;100,0%
2024;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;DIRIGENTE II FASCIA;F;28,6%
2024;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;DIRIGENTE II FASCIA;M;71,4%
2024;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;FUNZIONARIO;F;70,8%
2024;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;FUNZIONARIO;M;29,2%
2024;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;OPERATORE;F;53,4%
2024;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;OPERATORE;M;46,6%
2024;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA EP;F;63,6%
2024;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA EP;M;36,4%
2024;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;COLLABORATORE;F;67,1%
2024;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;COLLABORATORE;M;32,9%
2024;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;DIRETTORE GENERALE;F;0,0%
2024;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;DIRETTORE GENERALE;M;100,0%
2024;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;DIRIGENTE II FASCIA;F;57,1%
2024;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;DIRIGENTE II FASCIA;M;42,9%
2024;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;FUNZIONARIO;F;73,9%
2024;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;FUNZIONARIO;M;26,1%
2024;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;OPERATORE;F;61,9%
2024;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;OPERATORE;M;38,1%
2024;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA EP;F;82,1%
2024;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA EP;M;17,9%
2024;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;COLLABORATORE;F;65,0%
2024;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;COLLABORATORE;M;35,0%
2024;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;DIRETTORE GENERALE;F;100,0%
2024;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;DIRETTORE GENERALE;M;0,0%
2024;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;DIRIGENTE II FASCIA;F;64,3%
2024;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;DIRIGENTE II FASCIA;M;35,7%
2024;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;FUNZIONARIO;F;67,6%
2024;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;FUNZIONARIO;M;32,4%
2024;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;OPERATORE;F;53,4%
2024;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;OPERATORE;M;46,6%
2024;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA EP;F;63,8%
2024;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA EP;M;36,3%
2024;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;COLLABORATORE;F;64,9%
2024;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;COLLABORATORE;M;35,1%
2024;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;DIRETTORE GENERALE;F;0,0%
2024;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;DIRETTORE GENERALE;M;100,0%
2024;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;DIRIGENTE II FASCIA;F;75,0%
2024;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;DIRIGENTE II FASCIA;M;25,0%
2024;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;FUNZIONARIO;F;74,9%
2024;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;FUNZIONARIO;M;25,1%
2024;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;OPERATORE;F;71,4%
2024;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;OPERATORE;M;28,6%
2024;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA EP;F;53,8%
2024;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA EP;M;46,2%
2024;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;COLLABORATORE;F;66,9%
2024;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;COLLABORATORE;M;33,1%
2024;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;DIRETTORE GENERALE;F;0,0%
2024;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;DIRETTORE GENERALE;M;100,0%
2024;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;DIRIGENTE II FASCIA;F;0,0%
2024;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;DIRIGENTE II FASCIA;M;100,0%
2024;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;FUNZIONARIO;F;56,0%
2024;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;FUNZIONARIO;M;44,0%
2024;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;OPERATORE;F;25,0%
2024;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;OPERATORE;M;75,0%
2024;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;POSIZIONE ECONOMICA EP;F;55,6%
2024;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;POSIZIONE ECONOMICA EP;M;44,4%
2024;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;COLLABORATORE;F;63,9%
2024;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;COLLABORATORE;M;36,1%
2024;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;DIRETTORE GENERALE;F;0,0%
2024;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;DIRETTORE GENERALE;M;100,0%
2024;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;DIRIGENTE II FASCIA;F;100,0%
2024;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;DIRIGENTE II FASCIA;M;0,0%
2024;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;FUNZIONARIO;F;65,9%
2024;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;FUNZIONARIO;M;34,1%
2024;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;OPERATORE;F;64,0%
2024;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;OPERATORE;M;36,0%
2024;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;POSIZIONE ECONOMICA EP;F;55,6%
2024;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;POSIZIONE ECONOMICA EP;M;44,4%
2024;04301;Università degli Studi di MACERATA;Marche;CENTRO;COLLABORATORE;F;74,9%
2024;04301;Università degli Studi di MACERATA;Marche;CENTRO;COLLABORATORE;M;25,1%
2024;04301;Università degli Studi di MACERATA;Marche;CENTRO;DIRETTORE GENERALE;F;0,0%
2024;04301;Università degli Studi di MACERATA;Marche;CENTRO;DIRETTORE GENERALE;M;100,0%
2024;04301;Università degli Studi di MACERATA;Marche;CENTRO;DIRIGENTE II FASCIA;F;50,0%
2024;04301;Università degli Studi di MACERATA;Marche;CENTRO;DIRIGENTE II FASCIA;M;50,0%
2024;04301;Università degli Studi di MACERATA;Marche;CENTRO;FUNZIONARIO;F;67,5%
2024;04301;Università degli Studi di MACERATA;Marche;CENTRO;FUNZIONARIO;M;32,5%
2024;04301;Università degli Studi di MACERATA;Marche;CENTRO;OPERATORE;F;55,6%
2024;04301;Università degli Studi di MACERATA;Marche;CENTRO;OPERATORE;M;44,4%
2024;04301;Università degli Studi di MACERATA;Marche;CENTRO;POSIZIONE ECONOMICA EP;F;42,9%
2024;04301;Università degli Studi di MACERATA;Marche;CENTRO;POSIZIONE ECONOMICA EP;M;57,1%
2024;04302;Università degli Studi di CAMERINO;Marche;CENTRO;COLLABORATORE;F;64,9%
2024;04302;Università degli Studi di CAMERINO;Marche;CENTRO;COLLABORATORE;M;35,1%
2024;04302;Università degli Studi di CAMERINO;Marche;CENTRO;DIRETTORE GENERALE;F;0,0%
2024;04302;Università degli Studi di CAMERINO;Marche;CENTRO;DIRETTORE GENERALE;M;100,0%
2024;04302;Università degli Studi di CAMERINO;Marche;CENTRO;FUNZIONARIO;F;64,9%
2024;04302;Università degli Studi di CAMERINO;Marche;CENTRO;FUNZIONARIO;M;35,1%
2024;04302;Università degli Studi di CAMERINO;Marche;CENTRO;OPERATORE;F;46,7%
2024;04302;Università degli Studi di CAMERINO;Marche;CENTRO;OPERATORE;M;53,3%
2024;04302;Università degli Studi di CAMERINO;Marche;CENTRO;POSIZIONE ECONOMICA EP;F;23,5%
2024;04302;Università degli Studi di CAMERINO;Marche;CENTRO;POSIZIONE ECONOMICA EP;M;76,5%
2024;04601;Scuola IMT Alti Studi di Lucca;Toscana;CENTRO;COLLABORATORE;F;81,8%
2024;04601;Scuola IMT Alti Studi di Lucca;Toscana;CENTRO;COLLABORATORE;M;18,2%
2024;04601;Scuola IMT Alti Studi di Lucca;Toscana;CENTRO;FUNZIONARIO;F;78,3%
2024;04601;Scuola IMT Alti Studi di Lucca;Toscana;CENTRO;FUNZIONARIO;M;21,7%
2024;04601;Scuola IMT Alti Studi di Lucca;Toscana;CENTRO;OPERATORE;F;100,0%
2024;04601;Scuola IMT Alti Studi di Lucca;Toscana;CENTRO;OPERATORE;M;0,0%
2024;04601;Scuola IMT Alti Studi di Lucca;Toscana;CENTRO;POSIZIONE ECONOMICA EP;F;0,0%
2024;04601;Scuola IMT Alti Studi di Lucca;Toscana;CENTRO;POSIZIONE ECONOMICA EP;M;100,0%
2024;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;COLLABORATORE;F;71,6%
2024;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;COLLABORATORE;M;28,4%
2024;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;DIRETTORE GENERALE;F;0,0%
2024;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;DIRETTORE GENERALE;M;100,0%
2024;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;DIRIGENTE II FASCIA;F;25,0%
2024;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;DIRIGENTE II FASCIA;M;75,0%
2024;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;FUNZIONARIO;F;63,3%
2024;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;FUNZIONARIO;M;36,7%
2024;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;OPERATORE;F;45,8%
2024;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;OPERATORE;M;54,2%
2024;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;POSIZIONE ECONOMICA EP;F;64,2%
2024;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;POSIZIONE ECONOMICA EP;M;35,8%
2024;05001;Università di PISA;Toscana;CENTRO;COLLABORATORE;F;62,7%
2024;05001;Università di PISA;Toscana;CENTRO;COLLABORATORE;M;37,3%
2024;05001;Università di PISA;Toscana;CENTRO;DIRETTORE GENERALE;F;0,0%
2024;05001;Università di PISA;Toscana;CENTRO;DIRETTORE GENERALE;M;100,0%
2024;05001;Università di PISA;Toscana;CENTRO;DIRIGENTE II FASCIA;F;50,0%
2024;05001;Università di PISA;Toscana;CENTRO;DIRIGENTE II FASCIA;M;50,0%
2024;05001;Università di PISA;Toscana;CENTRO;FUNZIONARIO;F;62,4%
2024;05001;Università di PISA;Toscana;CENTRO;FUNZIONARIO;M;37,6%
2024;05001;Università di PISA;Toscana;CENTRO;OPERATORE;F;55,1%
2024;05001;Università di PISA;Toscana;CENTRO;OPERATORE;M;44,9%
2024;05001;Università di PISA;Toscana;CENTRO;POSIZIONE ECONOMICA EP;F;70,3%
2024;05001;Università di PISA;Toscana;CENTRO;POSIZIONE ECONOMICA EP;M;29,7%
2024;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;COLLABORATORE;F;48,1%
2024;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;COLLABORATORE;M;51,9%
2024;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;DIRETTORE GENERALE;F;0,0%
2024;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;DIRETTORE GENERALE;M;100,0%
2024;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;DIRIGENTE II FASCIA;F;0,0%
2024;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;DIRIGENTE II FASCIA;M;100,0%
2024;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;FUNZIONARIO;F;73,3%
2024;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;FUNZIONARIO;M;26,7%
2024;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;OPERATORE;F;69,2%
2024;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;OPERATORE;M;30,8%
2024;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;POSIZIONE ECONOMICA EP;F;50,0%
2024;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;POSIZIONE ECONOMICA EP;M;50,0%
2024;05003;"Scuola superiore di studi universitari e perfezionamento ""S. Anna"" di Pisa";Toscana;CENTRO;COLLABORATORE;F;69,1%
2024;05003;"Scuola superiore di studi universitari e perfezionamento ""S. Anna"" di Pisa";Toscana;CENTRO;COLLABORATORE;M;30,9%
2024;05003;"Scuola superiore di studi universitari e perfezionamento ""S. Anna"" di Pisa";Toscana;CENTRO;DIRETTORE GENERALE;F;100,0%
2024;05003;"Scuola superiore di studi universitari e perfezionamento ""S. Anna"" di Pisa";Toscana;CENTRO;DIRETTORE GENERALE;M;0,0%
2024;05003;"Scuola superiore di studi universitari e perfezionamento ""S. Anna"" di Pisa";Toscana;CENTRO;DIRIGENTE II FASCIA;F;50,0%
2024;05003;"Scuola superiore di studi universitari e perfezionamento ""S. Anna"" di Pisa";Toscana;CENTRO;DIRIGENTE II FASCIA;M;50,0%
2024;05003;"Scuola superiore di studi universitari e perfezionamento ""S. Anna"" di Pisa";Toscana;CENTRO;FUNZIONARIO;F;72,6%
2024;05003;"Scuola superiore di studi universitari e perfezionamento ""S. Anna"" di Pisa";Toscana;CENTRO;FUNZIONARIO;M;27,4%
2024;05003;"Scuola superiore di studi universitari e perfezionamento ""S. Anna"" di Pisa";Toscana;CENTRO;OPERATORE;F;100,0%
2024;05003;"Scuola superiore di studi universitari e perfezionamento ""S. Anna"" di Pisa";Toscana;CENTRO;OPERATORE;M;0,0%
2024;05003;"Scuola superiore di studi universitari e perfezionamento ""S. Anna"" di Pisa";Toscana;CENTRO;POSIZIONE ECONOMICA EP;F;66,7%
2024;05003;"Scuola superiore di studi universitari e perfezionamento ""S. Anna"" di Pisa";Toscana;CENTRO;POSIZIONE ECONOMICA EP;M;33,3%
2024;05201;Università degli Studi di SIENA;Toscana;CENTRO;COLLABORATORE;F;67,8%
2024;05201;Università degli Studi di SIENA;Toscana;CENTRO;COLLABORATORE;M;32,2%
2024;05201;Università degli Studi di SIENA;Toscana;CENTRO;DIRETTORE GENERALE;F;100,0%
2024;05201;Università degli Studi di SIENA;Toscana;CENTRO;DIRETTORE GENERALE;M;0,0%
2024;05201;Università degli Studi di SIENA;Toscana;CENTRO;DIRIGENTE II FASCIA;F;100,0%
2024;05201;Università degli Studi di SIENA;Toscana;CENTRO;DIRIGENTE II FASCIA;M;0,0%
2024;05201;Università degli Studi di SIENA;Toscana;CENTRO;FUNZIONARIO;F;66,1%
2024;05201;Università degli Studi di SIENA;Toscana;CENTRO;FUNZIONARIO;M;33,9%
2024;05201;Università degli Studi di SIENA;Toscana;CENTRO;OPERATORE;F;61,9%
2024;05201;Università degli Studi di SIENA;Toscana;CENTRO;OPERATORE;M;38,1%
2024;05201;Università degli Studi di SIENA;Toscana;CENTRO;POSIZIONE ECONOMICA EP;F;66,7%
2024;05201;Università degli Studi di SIENA;Toscana;CENTRO;POSIZIONE ECONOMICA EP;M;33,3%
2024;05202;Università per Stranieri di SIENA;Toscana;CENTRO;COLLABORATORE;F;71,1%
2024;05202;Università per Stranieri di SIENA;Toscana;CENTRO;COLLABORATORE;M;28,9%
2024;05202;Università per Stranieri di SIENA;Toscana;CENTRO;DIRETTORE GENERALE;F;100,0%
2024;05202;Università per Stranieri di SIENA;Toscana;CENTRO;DIRETTORE GENERALE;M;0,0%
2024;05202;Università per Stranieri di SIENA;Toscana;CENTRO;FUNZIONARIO;F;80,0%
2024;05202;Università per Stranieri di SIENA;Toscana;CENTRO;FUNZIONARIO;M;20,0%
2024;05202;Università per Stranieri di SIENA;Toscana;CENTRO;OPERATORE;F;50,0%
2024;05202;Università per Stranieri di SIENA;Toscana;CENTRO;OPERATORE;M;50,0%
2024;05202;Università per Stranieri di SIENA;Toscana;CENTRO;POSIZIONE ECONOMICA EP;F;60,0%
2024;05202;Università per Stranieri di SIENA;Toscana;CENTRO;POSIZIONE ECONOMICA EP;M;40,0%
2024;05401;Università degli Studi di PERUGIA;Umbria;CENTRO;COLLABORATORE;F;60,3%
2024;05401;Università degli Studi di PERUGIA;Umbria;CENTRO;COLLABORATORE;M;39,7%
2024;05401;Università degli Studi di PERUGIA;Umbria;CENTRO;DIRETTORE GENERALE;F;100,0%
2024;05401;Università degli Studi di PERUGIA;Umbria;CENTRO;DIRETTORE GENERALE;M;0,0%
2024;05401;Università degli Studi di PERUGIA;Umbria;CENTRO;DIRIGENTE II FASCIA;F;50,0%
2024;05401;Università degli Studi di PERUGIA;Umbria;CENTRO;DIRIGENTE II FASCIA;M;50,0%
2024;05401;Università degli Studi di PERUGIA;Umbria;CENTRO;FUNZIONARIO;F;64,7%
2024;05401;Università degli Studi di PERUGIA;Umbria;CENTRO;FUNZIONARIO;M;35,3%
2024;05401;Università degli Studi di PERUGIA;Umbria;CENTRO;OPERATORE;F;50,0%
2024;05401;Università degli Studi di PERUGIA;Umbria;CENTRO;OPERATORE;M;50,0%
2024;05401;Università degli Studi di PERUGIA;Umbria;CENTRO;POSIZIONE ECONOMICA EP;F;61,9%
2024;05401;Università degli Studi di PERUGIA;Umbria;CENTRO;POSIZIONE ECONOMICA EP;M;38,1%
2024;05403;Università per Stranieri di PERUGIA;Umbria;CENTRO;COLLABORATORE;F;67,1%
2024;05403;Università per Stranieri di PERUGIA;Umbria;CENTRO;COLLABORATORE;M;32,9%
2024;05403;Università per Stranieri di PERUGIA;Umbria;CENTRO;DIRETTORE GENERALE;F;0,0%
2024;05403;Università per Stranieri di PERUGIA;Umbria;CENTRO;DIRETTORE GENERALE;M;100,0%
2024;05403;Università per Stranieri di PERUGIA;Umbria;CENTRO;FUNZIONARIO;F;71,9%
2024;05403;Università per Stranieri di PERUGIA;Umbria;CENTRO;FUNZIONARIO;M;28,1%
2024;05403;Università per Stranieri di PERUGIA;Umbria;CENTRO;OPERATORE;F;50,0%
2024;05403;Università per Stranieri di PERUGIA;Umbria;CENTRO;OPERATORE;M;50,0%
2024;05403;Università per Stranieri di PERUGIA;Umbria;CENTRO;POSIZIONE ECONOMICA EP;F;55,6%
2024;05403;Università per Stranieri di PERUGIA;Umbria;CENTRO;POSIZIONE ECONOMICA EP;M;44,4%
2024;05601;Università degli Studi della TUSCIA;Lazio;CENTRO;COLLABORATORE;F;63,8%
2024;05601;Università degli Studi della TUSCIA;Lazio;CENTRO;COLLABORATORE;M;36,3%
2024;05601;Università degli Studi della TUSCIA;Lazio;CENTRO;DIRETTORE GENERALE;F;100,0%
2024;05601;Università degli Studi della TUSCIA;Lazio;CENTRO;DIRETTORE GENERALE;M;0,0%
2024;05601;Università degli Studi della TUSCIA;Lazio;CENTRO;FUNZIONARIO;F;57,9%
2024;05601;Università degli Studi della TUSCIA;Lazio;CENTRO;FUNZIONARIO;M;42,1%
2024;05601;Università degli Studi della TUSCIA;Lazio;CENTRO;OPERATORE;F;29,0%
2024;05601;Università degli Studi della TUSCIA;Lazio;CENTRO;OPERATORE;M;71,0%
2024;05601;Università degli Studi della TUSCIA;Lazio;CENTRO;POSIZIONE ECONOMICA EP;F;66,7%
2024;05601;Università degli Studi della TUSCIA;Lazio;CENTRO;POSIZIONE ECONOMICA EP;M;33,3%
2024;05801;Università degli studi di Roma La Sapienza;Lazio;CENTRO;COLLABORATORE;F;58,3%
2024;05801;Università degli studi di Roma La Sapienza;Lazio;CENTRO;COLLABORATORE;M;41,7%
2024;05801;Università degli studi di Roma La Sapienza;Lazio;CENTRO;DIRETTORE GENERALE;F;100,0%
2024;05801;Università degli studi di Roma La Sapienza;Lazio;CENTRO;DIRETTORE GENERALE;M;0,0%
2024;05801;Università degli studi di Roma La Sapienza;Lazio;CENTRO;DIRIGENTE II FASCIA;F;50,0%
2024;05801;Università degli studi di Roma La Sapienza;Lazio;CENTRO;DIRIGENTE II FASCIA;M;50,0%
2024;05801;Università degli studi di Roma La Sapienza;Lazio;CENTRO;FUNZIONARIO;F;65,8%
2024;05801;Università degli studi di Roma La Sapienza;Lazio;CENTRO;FUNZIONARIO;M;34,2%
2024;05801;Università degli studi di Roma La Sapienza;Lazio;CENTRO;OPERATORE;F;53,7%
2024;05801;Università degli studi di Roma La Sapienza;Lazio;CENTRO;OPERATORE;M;46,3%
2024;05801;Università degli studi di Roma La Sapienza;Lazio;CENTRO;POSIZIONE ECONOMICA EP;F;57,0%
2024;05801;Università degli studi di Roma La Sapienza;Lazio;CENTRO;POSIZIONE ECONOMICA EP;M;43,0%
2024;05802;Università degli studi di Roma Tor Vergata;Lazio;CENTRO;COLLABORATORE;F;60,5%
2024;05802;Università degli studi di Roma Tor Vergata;Lazio;CENTRO;COLLABORATORE;M;39,5%
2024;05802;Università degli studi di Roma Tor Vergata;Lazio;CENTRO;DIRETTORE GENERALE;F;100,0%
2024;05802;Università degli studi di Roma Tor Vergata;Lazio;CENTRO;DIRETTORE GENERALE;M;0,0%
2024;05802;Università degli studi di Roma Tor Vergata;Lazio;CENTRO;DIRIGENTE II FASCIA;F;0,0%
2024;05802;Università degli studi di Roma Tor Vergata;Lazio;CENTRO;DIRIGENTE II FASCIA;M;100,0%
2024;05802;Università degli studi di Roma Tor Vergata;Lazio;CENTRO;FUNZIONARIO;F;69,3%
2024;05802;Università degli studi di Roma Tor Vergata;Lazio;CENTRO;FUNZIONARIO;M;30,7%
2024;05802;Università degli studi di Roma Tor Vergata;Lazio;CENTRO;OPERATORE;F;38,9%
2024;05802;Università degli studi di Roma Tor Vergata;Lazio;CENTRO;OPERATORE;M;61,1%
2024;05802;Università degli studi di Roma Tor Vergata;Lazio;CENTRO;POSIZIONE ECONOMICA EP;F;61,3%
2024;05802;Università degli studi di Roma Tor Vergata;Lazio;CENTRO;POSIZIONE ECONOMICA EP;M;38,7%
2024;05806;"Università degli Studi di ROMA ""Foro Italico""";Lazio;CENTRO;COLLABORATORE;F;52,7%
2024;05806;"Università degli Studi di ROMA ""Foro Italico""";Lazio;CENTRO;COLLABORATORE;M;47,3%
2024;05806;"Università degli Studi di ROMA ""Foro Italico""";Lazio;CENTRO;DIRETTORE GENERALE;F;100,0%
2024;05806;"Università degli Studi di ROMA ""Foro Italico""";Lazio;CENTRO;DIRETTORE GENERALE;M;0,0%
2024;05806;"Università degli Studi di ROMA ""Foro Italico""";Lazio;CENTRO;DIRIGENTE II FASCIA;F;100,0%
2024;05806;"Università degli Studi di ROMA ""Foro Italico""";Lazio;CENTRO;DIRIGENTE II FASCIA;M;0,0%
2024;05806;"Università degli Studi di ROMA ""Foro Italico""";Lazio;CENTRO;FUNZIONARIO;F;52,4%
2024;05806;"Università degli Studi di ROMA ""Foro Italico""";Lazio;CENTRO;FUNZIONARIO;M;47,6%
2024;05806;"Università degli Studi di ROMA ""Foro Italico""";Lazio;CENTRO;OPERATORE;F;22,2%
2024;05806;"Università degli Studi di ROMA ""Foro Italico""";Lazio;CENTRO;OPERATORE;M;77,8%
2024;05806;"Università degli Studi di ROMA ""Foro Italico""";Lazio;CENTRO;POSIZIONE ECONOMICA EP;F;100,0%
2024;05806;"Università degli Studi di ROMA ""Foro Italico""";Lazio;CENTRO;POSIZIONE ECONOMICA EP;M;0,0%
2024;05807;Università degli Studi ROMA TRE;Lazio;CENTRO;COLLABORATORE;F;60,3%
2024;05807;Università degli Studi ROMA TRE;Lazio;CENTRO;COLLABORATORE;M;39,7%
