ANNO;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;Cod_qualifica;Desc_qualifica;GENERE;Età_MEDIA
2024;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;4AR;Titolare di assegno di ricerca;F;31
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;1PO;Prof. I fascia (ordinario);F;58
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;1PO;Prof. I fascia (ordinario);M;58
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;2PA;Prof. II fascia (associato);F;52
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;2PA;Prof. II fascia (associato);M;50
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 79/2022;F;40
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 79/2022;M;38
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;36
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;3RU;Ricercatore a tempo indeterminato;M;57
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;3RU;Ricercatore a tempo indeterminato;F;55
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;4AR;Titolare di assegno di ricerca;F;33
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;4AR;Titolare di assegno di ricerca;M;34
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;1PO;Prof. I fascia (ordinario);F;56
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;1PO;Prof. I fascia (ordinario);M;55
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;2PA;Prof. II fascia (associato);F;49
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;2PA;Prof. II fascia (associato);M;47
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 79/2022;M;42
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 79/2022;F;50
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;39
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;38
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;40
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;4AR;Titolare di assegno di ricerca;F;32
2024;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;4AR;Titolare di assegno di ricerca;M;31
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;1PO;Prof. I fascia (ordinario);F;58
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;1PO;Prof. I fascia (ordinario);M;56
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;2PA;Prof. II fascia (associato);F;50
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;2PA;Prof. II fascia (associato);M;49
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;37
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 79/2022;M;39
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 79/2022;F;45
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;42
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;3RU;Ricercatore a tempo indeterminato;F;56
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;3RU;Ricercatore a tempo indeterminato;M;55
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;4AR;Titolare di assegno di ricerca;F;34
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;4AR;Titolare di assegno di ricerca;M;33
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;1PO;Prof. I fascia (ordinario);F;58
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;1PO;Prof. I fascia (ordinario);M;58
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;2PA;Prof. II fascia (associato);F;51
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;2PA;Prof. II fascia (associato);M;51
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;37
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;35
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;42
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;39
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 79/2022;F;38
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 79/2022;M;40
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;3RU;Ricercatore a tempo indeterminato;F;55
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;3RU;Ricercatore a tempo indeterminato;M;56
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;4AR;Titolare di assegno di ricerca;M;33
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;4AR;Titolare di assegno di ricerca;F;33
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;1PO;Prof. I fascia (ordinario);F;59
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;1PO;Prof. I fascia (ordinario);M;58
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;2PA;Prof. II fascia (associato);F;51
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;2PA;Prof. II fascia (associato);M;51
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;42
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 79/2022;M;37
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;37
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 79/2022;F;38
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;38
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;3RU;Ricercatore a tempo indeterminato;F;56
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;3RU;Ricercatore a tempo indeterminato;M;59
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;4AR;Titolare di assegno di ricerca;F;32
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;4AR;Titolare di assegno di ricerca;M;33
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;1PO;Prof. I fascia (ordinario);F;52
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;1PO;Prof. I fascia (ordinario);M;57
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;2PA;Prof. II fascia (associato);M;46
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;2PA;Prof. II fascia (associato);F;44
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;39
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;42
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;39
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;34
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;4AR;Titolare di assegno di ricerca;F;32
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;4AR;Titolare di assegno di ricerca;M;33
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;1PO;Prof. I fascia (ordinario);F;55
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;1PO;Prof. I fascia (ordinario);M;56
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;2PA;Prof. II fascia (associato);M;49
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;2PA;Prof. II fascia (associato);F;49
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;3RTD;Ricercatore a tempo determinato L. 79/2022;M;35
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;39
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;40
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;3RU;Ricercatore a tempo indeterminato;F;53
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;3RU;Ricercatore a tempo indeterminato;M;53
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;4AR;Titolare di assegno di ricerca;F;35
2024;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;4AR;Titolare di assegno di ricerca;M;35
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;1PO;Prof. I fascia (ordinario);F;56
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;1PO;Prof. I fascia (ordinario);M;58
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;2PA;Prof. II fascia (associato);F;51
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;2PA;Prof. II fascia (associato);M;50
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;36
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;42
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;3RTD;Ricercatore a tempo determinato L. 79/2022;F;37
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;3RTD;Ricercatore a tempo determinato L. 79/2022;M;37
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;3RU;Ricercatore a tempo indeterminato;F;58
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;3RU;Ricercatore a tempo indeterminato;M;59
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;4AR;Titolare di assegno di ricerca;F;32
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;4AR;Titolare di assegno di ricerca;M;32
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;1PO;Prof. I fascia (ordinario);F;58
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;1PO;Prof. I fascia (ordinario);M;58
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;2PA;Prof. II fascia (associato);F;51
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;2PA;Prof. II fascia (associato);M;51
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 79/2022;M;38
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;39
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;40
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;42
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 79/2022;F;40
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;3RU;Ricercatore a tempo indeterminato;F;56
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;3RU;Ricercatore a tempo indeterminato;M;60
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;4AR;Titolare di assegno di ricerca;F;33
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;4AR;Titolare di assegno di ricerca;M;33
2024;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;1PO;Prof. I fascia (ordinario);F;58
2024;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;1PO;Prof. I fascia (ordinario);M;57
2024;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;2PA;Prof. II fascia (associato);F;51
2024;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;2PA;Prof. II fascia (associato);M;50
2024;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;42
2024;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 79/2022;M;40
2024;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;42
2024;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38
2024;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;39
2024;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 79/2022;F;40
2024;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;3RU;Ricercatore a tempo indeterminato;F;58
2024;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;3RU;Ricercatore a tempo indeterminato;M;56
2024;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;4AR;Titolare di assegno di ricerca;F;36
2024;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;4AR;Titolare di assegno di ricerca;M;36
2024;02702;Venezia - Università IUAV;Veneto;NORD-EST;1PO;Prof. I fascia (ordinario);F;59
2024;02702;Venezia - Università IUAV;Veneto;NORD-EST;1PO;Prof. I fascia (ordinario);M;60
2024;02702;Venezia - Università IUAV;Veneto;NORD-EST;2PA;Prof. II fascia (associato);M;54
2024;02702;Venezia - Università IUAV;Veneto;NORD-EST;2PA;Prof. II fascia (associato);F;52
2024;02702;Venezia - Università IUAV;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 79/2022;F;34
2024;02702;Venezia - Università IUAV;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41
2024;02702;Venezia - Università IUAV;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;48
2024;02702;Venezia - Università IUAV;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38
2024;02702;Venezia - Università IUAV;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;45
2024;02702;Venezia - Università IUAV;Veneto;NORD-EST;3RU;Ricercatore a tempo indeterminato;F;62
2024;02702;Venezia - Università IUAV;Veneto;NORD-EST;3RU;Ricercatore a tempo indeterminato;M;64
2024;02702;Venezia - Università IUAV;Veneto;NORD-EST;4AR;Titolare di assegno di ricerca;F;33
2024;02702;Venezia - Università IUAV;Veneto;NORD-EST;4AR;Titolare di assegno di ricerca;M;35
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;1PO;Prof. I fascia (ordinario);M;58
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;1PO;Prof. I fascia (ordinario);F;58
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;2PA;Prof. II fascia (associato);M;51
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;2PA;Prof. II fascia (associato);F;51
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;37
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;36
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;39
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 79/2022;F;39
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 79/2022;M;38
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;3RU;Ricercatore a tempo indeterminato;M;57
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;3RU;Ricercatore a tempo indeterminato;F;58
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;4AR;Titolare di assegno di ricerca;F;32
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;4AR;Titolare di assegno di ricerca;M;32
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;1PO;Prof. I fascia (ordinario);F;59
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;1PO;Prof. I fascia (ordinario);M;61
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;2PA;Prof. II fascia (associato);F;54
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;2PA;Prof. II fascia (associato);M;53
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;3RTD;Ricercatore a tempo determinato L. 79/2022;M;37
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;39
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;38
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;3RU;Ricercatore a tempo indeterminato;F;56
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;3RU;Ricercatore a tempo indeterminato;M;58
