ANNOSCOLASTICO,AREAGEOGRAFICA,REGIONE,PROVINCIA,CODICEISTITUTORIFERIMENTO,DENOMINAZIONEISTITUTORIFERIMENTO,CODICESCUOLA,DENOMINAZIONESCUOLA,INDIRIZZOSCUOLA,CAPSCUOLA,CODICECOMUNESCUOLA,DESCRIZIONECOMUNE,DESCRIZIONECARATTERISTICASCUOLA,DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA,INDICAZIONESEDEDIRETTIVO,INDICAZIONESEDEOMNICOMPRENSIVO,INDIRIZZOEMAILSCUOLA,INDIRIZZOPECSCUOLA,SITOWEBSCUOLA,SEDESCOLASTICA,CAP,average_income_per_capita,income_clean,taxpayers,Track_Type
202526,ISOLE,SICILIA,CATANIA,CTIS053002,IIS LEONARDO,CTRI053513,GIARRE,VIALE LIBERTA' 151,95014,E017,GIARRE,PERCORSO II LIVELLO,IST PROF INDUSTRIA E ARTIGIANATO,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.liceoleonardo.edu.it,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIS007008,I.S.I.S. D. ABRUZZI POLITECNICO DEL MARE,CTTH00750L,SERALE IST.TEC NAUTICO ABRUZZI,VIA ARTALE ALAGONA 97,95126,C351,CATANIA,PERCORSO II LIVELLO,ISTITUTO TECNICO NAUTICO,NO,Non Disponibile,CTIS007008@istruzione.it,Non Disponibile,www.politecnicodelmare.it,NO,95126,23583.85132765531,376586938.0,15968.0,Istituto Tecnico
202526,ISOLE,SICILIA,CATANIA,CTIC8BB006,I.C. G. VERGA CATANIA,CTMM8BB017,G. VERGA,VIUA G. LEOPARDI 89/B,95127,C351,CATANIA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,Non Disponibile,Non Disponibile,https//www.scuolavergacatania.edu.it/,NO,95127,28873.453900149852,366086522.0,12679.0,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC86100R,IC M.PURRELLO - S.GREGORIO,CTIC86100R,IC M.PURRELLO - S.GREGORIO,VIA FONDO DI GULLO,95027,H940,SAN GREGORIO DI CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC86100R@istruzione.it,ctic86100r@pec.istruzione.it,www.purrello.edu.it,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC80900Q,I.C. E. DE AMICIS MIRABELLA I.,CTIC80900Q,I.C. E. DE AMICIS MIRABELLA I.,PIAZZA ALDO MORO7,95040,F231,MIRABELLA IMBACCARI,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC80900Q@istruzione.it,ctic80900q@pec.istruzione.it,www.icmirabella.edu.it,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC852002,IC D. SAVIO - S. GREGORIO,CTEE852036,IC D. SAVIO S.GREGORIO,VIA SGROPPILLO 27,95027,H940,SAN GREGORIO DI CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC852002@istruzione.it,Non Disponibile,www.icsaviosangregorio.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AL00B,I.C. GIOVANNI VERGA RIPOSTO,CTEE8AL03G,SALVATORE QUASIMODO,VIA LIGRESTI,95018,H325,RIPOSTO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8AL00B@istruzione.it,Non Disponibile,istitutocomprensivogiovannivergariposto.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC822006,I.C. G. ARCOLEO - V. DA FELTRE,CTEE82204B,SCUOLA PRIMARIA GRANIERI,VIA TORINO S.N.,95040,B428,CALTAGIRONE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC822006@istruzione.it,Non Disponibile,www.icarcoleo.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC857005,"I.C.""ERCOLE PATTI"" TRECASTAGNI",CTIC857005,"I.C.""ERCOLE PATTI"" TRECASTAGNI",VIA MACHIAVELLI1,95039,L355,TRECASTAGNI,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC857005@istruzione.it,ctic857005@pec.istruzione.it,www.icercolepatti.edu.it,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC899007,IC SAN GIORGIO - CATANIA,CTEE89902A,I.C.S.GIORGIO PRIMAR.BORSELLINO,V.LE GRIMALDI 9,95121,C351,CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC899007@istruzione.it,Non Disponibile,https//www.icsangiorgioct.edu.it,NO,95121,15005.508239789826,502624504.0,33496.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AU007,III - I.C. RODARI ACIREALE,CTEE8AU02A,STAZZO,VIA XXI APRILE 100,95024,A028,ACIREALE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8AU007@istruzione.it,Non Disponibile,www.3icrodari.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC88900L,IC P. PIO DA PIETRALCINA MISTER,CTEE88902Q,PLESSO BORSELLINO,VIA FERRARA,95045,F250,MISTERBIANCO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC88900L@istruzione.it,Non Disponibile,www.icspadrepio-misterbianco.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8BL002,IC PLUCHINOTTA,CTIC8BL002,IC PLUCHINOTTA,LARGO PERLASCA 3,95030,I202,SANT'AGATA LI BATTIATI,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,ctic8bl002@istruzione.it,CTIC8BL002@pec.istruzione.it,Non Disponibile,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC82600D,I.C. VERGA FIUMEFREDDO,CTEE82601G,CASTELLO,VIA BADALA',95013,D623,FIUMEFREDDO DI SICILIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC82600D@istruzione.it,Non Disponibile,www.icvergafiumefreddodisicilia.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIS053002,IIS LEONARDO,CTPS05301C,LICEO SCIENTIFICO LEONARDO,VIA VENETO 91,95014,E017,GIARRE,NORMALE,LICEO SCIENTIFICO,NO,Non Disponibile,CTIS053002@istruzione.it,Non Disponibile,www.liceoleonardo.edu.it,NO,,,,,Liceo
202526,ISOLE,SICILIA,CATANIA,CTIC8BF00D,IC S.G. BOSCO - STURZO,CTAA8BF02B,MARCONI,VIA VITTORIO E. 189,95033,A841,BIANCAVILLA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.ICGFAVA.EDU.IT,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIS008004,IS FILIPPO BRUNELLESCHI,CTIS008004,IS FILIPPO BRUNELLESCHI,VIA GUICCIARDINI S/N,95024,A028,ACIREALE,NORMALE,ISTITUTO SUPERIORE,SI,Non Disponibile,CTIS008004@istruzione.it,ctis008004@pec.istruzione.it,www.iis-brunelleschi.it/,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC82100A,IC G.MACHERIONE -CALATABIANO,CTAA821017,CALATABIANO,VIA PIAVE,95011,B384,CALATABIANO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC82100A@istruzione.it,Non Disponibile,http//www.icmacherionecalatabiano.gov.it/,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8BB006,I.C. G. VERGA CATANIA,CTAA8BB013,VIA G.LEOPARDI,VIA G.LEOPARDI 89/B,95127,C351,CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,https//www.scuolavergacatania.edu.it/,NO,95127,28873.453900149852,366086522.0,12679.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC85300T,I.C. VITTORINI-S.P.CLARENZA,CTEE85301X,PRIMARIA F.COMES,VIA DUSMET 24 PRESSO SEDE CENT. IST.,95030,I098,SAN PIETRO CLARENZA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC85300T@istruzione.it,Non Disponibile,www.icsvittorini.edu.it/,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8A5003,GIOVANNI BLANDINI,CTMM8A5014,SCUOLA SECONDARIA DI I GRADO,VIA VITTORIO EMANUELE 143,95046,G253,PALAGONIA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC8A5003@istruzione.it,Non Disponibile,www.icblandinipalagonia.edu.it,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC8AL00B,I.C. GIOVANNI VERGA RIPOSTO,CTAA8AL018,S. QUASIMODO,PIAZZA MATTEOTTI,95018,H325,RIPOSTO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8AL00B@istruzione.it,Non Disponibile,wwwicvergariposto.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC880006,IC FELTRE - CATANIA,CTEE880018,I.C. V.DA FELTRE,VIA DURANTE 13,95122,C351,CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC880006@istruzione.it,Non Disponibile,www.icfeltre.edu.it,NO,95122,16136.755483908111,280279306.0,17369.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC81900A,VI - I.C. GIOV. XXIII ACIREALE,CTAA81904A,SCIUTI,VIA SCIARELLE 76,95024,A028,ACIREALE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC81900A@istruzione.it,Non Disponibile,www.icgiovanni23acireale.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC86100R,IC M.PURRELLO - S.GREGORIO,CTMM86101T,M.PURRELLO - S.GREGORIO,VIA FONDO DI GULLO,95027,H940,SAN GREGORIO DI CATANIA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC86100R@istruzione.it,Non Disponibile,www.purrello.edu.it,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC857005,"I.C.""ERCOLE PATTI"" TRECASTAGNI",CTEE857017,VIA VITTIME DI VIA FANI,VIA VITTIME DI VIA FANI,95039,L355,TRECASTAGNI,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC857005@istruzione.it,Non Disponibile,www.icercolepatti.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC899007,IC SAN GIORGIO - CATANIA,CTIC899007,IC SAN GIORGIO - CATANIA,STR.LE SAN GIORGIO29,95121,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC899007@istruzione.it,ctic899007@pec.istruzione.it,www.icsangiorgioct.edu.it,NO,95121,15005.508239789826,502624504.0,33496.0,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC8AU007,III - I.C. RODARI ACIREALE,CTAA8AU08B,FRAZ. LORETO,VIA LORETO BALATELLE,95024,A028,ACIREALE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8AU007@istruzione.it,Non Disponibile,www.3icrodari.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTMM150008,CPIA CATANIA 1,CTEE710015,SCUOLA CARCERARIA,PIAZZA LANZA,95123,C351,CATANIA,SPEC. PER CARCERARI,SCUOLA PRIMARIA,NO,Non Disponibile,CTMM150008@istruzione.it,Non Disponibile,CPIACATANIAUNO.IT,NO,95123,21151.818810386474,700548239.0,33120.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC82600D,I.C. VERGA FIUMEFREDDO,CTEE82605Q,FEUDO GRANDE,VIA FEUDOGRANDE,95013,D623,FIUMEFREDDO DI SICILIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC82600D@istruzione.it,Non Disponibile,www.icvergafiumefreddodisicilia.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8BG009,IC SPEDALIERI - CASTIGLIONE,CTAA8BG027,IV NOVEMBRE,VIALE LOMBARDIA SN,95034,B202,BRONTE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.ICGFAVA.EDU.IT,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC899007,IC SAN GIORGIO - CATANIA,CTAA899014,I.C S.GIORGIO INFANZIA FALCONE,VIA STRADALE S.GIORGIO 29,95121,C351,CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC899007@istruzione.it,Non Disponibile,icsangiorgioct.gov.it,NO,95121,15005.508239789826,502624504.0,33496.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC822006,I.C. G. ARCOLEO - V. DA FELTRE,CTIC822006,I.C. G. ARCOLEO - V. DA FELTRE,VIA SAN DOMENICO SAVIO N. 4,95041,B428,CALTAGIRONE,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC822006@istruzione.it,ctic822006@pec.istruzione.it,www.icarcoleo.edu.it,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC8BB006,I.C. G. VERGA CATANIA,CTAA8BB024,VIALE ALCIDE DE GASPERI,VIALE ALCIDE DE GASPERI 193,95126,C351,CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,https//www.scuolavergacatania.edu.it/,NO,95126,23583.85132765531,376586938.0,15968.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AL00B,I.C. GIOVANNI VERGA RIPOSTO,CTEE8AL01D,MARANO PRIMARIA,VIA F.CRISPI 50,95018,H325,RIPOSTO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8AL00B@istruzione.it,Non Disponibile,istitutocomprensivogiovannivergariposto.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC81600V,IC G. FALCONE - ACICASTELLO,CTMM81601X,I.C. FALCONE,VIA CESARE BATTISTI 12,95021,A026,ACI CASTELLO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC81600V@istruzione.it,Non Disponibile,www.icsfalconeacicastello.it,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC8A5003,GIOVANNI BLANDINI,CTAA8A5021,GIANNI RODARI,CONTRADA PETRARO,95046,G253,PALAGONIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8A5003@istruzione.it,Non Disponibile,www.icblandinipalagonia.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC85300T,I.C. VITTORINI-S.P.CLARENZA,CTAA85304T,INFANZIA DIAZ,VIALE FALCONE,95040,B561,CAMPOROTONDO ETNEO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC85300T@istruzione.it,Non Disponibile,WWW.icsvittorini.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC880006,IC FELTRE - CATANIA,CTAA880013,VIA DURANTE,VIA DURANTE 13,95122,C351,CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC880006@istruzione.it,Non Disponibile,www.icfeltre.it,NO,95122,16136.755483908111,280279306.0,17369.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC86100R,IC M.PURRELLO - S.GREGORIO,CTAA86101N,FONDO DI GULLO,VIA FONDO DI GULLO,95027,H940,SAN GREGORIO DI CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC86100R@istruzione.it,Non Disponibile,www.purrello.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AU007,III - I.C. RODARI ACIREALE,CTAA8AU069,SAN GIOVANNI BOSCO,VIA DEL CASTELLO 3,95024,A028,ACIREALE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8AU007@istruzione.it,Non Disponibile,www.3icrodari.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTMM150008,CPIA CATANIA 1,CTCT727006,C.T. MIRABELLA IMBACCARI,PIAZZA ALDO MORO 7,95040,F231,MIRABELLA IMBACCARI,NORMALE,CENTRO TERRITORIALE,NO,Non Disponibile,Non Disponibile,Non Disponibile,WWW.CPIACATANIA2.EDU.IT,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC822006,I.C. G. ARCOLEO - V. DA FELTRE,CTAA822013,"SCUOLA INFANZIA ""EX ONMI""",VIA MADONNA DELLA VIA N. 161,95041,B428,CALTAGIRONE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC822006@istruzione.it,Non Disponibile,www.icarcoleo.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8BG009,IC SPEDALIERI - CASTIGLIONE,CTAA8BG049,"PRESIDIO OSPED. DI BRONTE ""N. SPEDALIERI",PIAZZA SPEDALIERI,95034,B202,BRONTE,C/O IST. OSPEDALIERO,SCUOLA INFANZIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.ICGFAVA.EDU.IT,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8BB006,I.C. G. VERGA CATANIA,CTEE8BB029,VIALE A. DE GASPERI,VIALE A. DE GASPERI N. 193,95126,C351,CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,https//www.scuolavergacatania.edu.it/,NO,95126,23583.85132765531,376586938.0,15968.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AL00B,I.C. GIOVANNI VERGA RIPOSTO,CTAA8AL04B,MANZONI,VIA SCUOLE N. 2,95018,H325,RIPOSTO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8AL00B@istruzione.it,Non Disponibile,wwwicvergariposto.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTPM04000A,IM REGINA ELENA,CTPM04000A,IM REGINA ELENA,VIA COLLEGIO PENNISI 13,95024,A028,ACIREALE,NORMALE,ISTITUTO MAGISTRALE,SI,Non Disponibile,CTPM04000A@istruzione.it,ctpm04000a@pec.istruzione.it,www.liceoreginaelena.edu.it,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC8BB006,I.C. G. VERGA CATANIA,CTEE8BB018,C.D.G.VERGA,VIA G.LEOPARDI 89,95127,C351,CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,https//www.scuolavergacatania.edu.it/,NO,95127,28873.453900149852,366086522.0,12679.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC880006,IC FELTRE - CATANIA,CTAA880057,NUNZIATELLA,VIA PAVAROTTI,95122,C351,CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC880006@istruzione.it,Non Disponibile,www.icfeltre.it,NO,95122,16136.755483908111,280279306.0,17369.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC86100R,IC M.PURRELLO - S.GREGORIO,CTEE86102X,FONDO DI GULLO,VIA FONDO DI GULLO,95027,H940,SAN GREGORIO DI CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC86100R@istruzione.it,Non Disponibile,www.purrello.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC81600V,IC G. FALCONE - ACICASTELLO,CTEE816066,IC R. RIMINI ACI CASTELLO,PIAZZA DELLE SCUOLE,95026,A026,ACI CASTELLO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC81600V@istruzione.it,Non Disponibile,https//www.icsfalconeacicastello.edu.it/,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8A5003,GIOVANNI BLANDINI,CTEE8A5026,GIANNI RODARI,C/DA PETRARO,95046,G253,PALAGONIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8A5003@istruzione.it,Non Disponibile,www.icblandinipalagonia.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AU007,III - I.C. RODARI ACIREALE,CTAA8AU09C,S. COSMO,VIA NAZIONALE PER S.M. AMMALATI 155,95024,A028,ACIREALE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8AU007@istruzione.it,Non Disponibile,Non Disponibile,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTMM150008,CPIA CATANIA 1,CTCT71200C,C.T. N. 5 (DISTR. 13 -IC DIAZ-MANZONI),VIA PLEBISCITO 784,95124,C351,CATANIA,NORMALE,CENTRO TERRITORIALE,NO,Non Disponibile,CTMM150008@istruzione.it,Non Disponibile,CPIACATANIAUNO.IT,NO,95124,21758.67941040995,236190465.0,10855.0,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC822006,I.C. G. ARCOLEO - V. DA FELTRE,CTEE82203A,SCUOLA PRIMARIA FELTRE,VIA S.DOMENICO SAVIO 4,95041,B428,CALTAGIRONE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC822006@istruzione.it,Non Disponibile,https//www.icarcoleo.edu.it/,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8BG009,IC SPEDALIERI - CASTIGLIONE,CTAA8BG016,SPEDALIERI,PIAZZA SPEDALIERI,95034,B202,BRONTE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.ICGFAVA.EDU.IT,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8A900A,I.C. PIZZIGONI- CARDUCCI,CTIC8A900A,I.C. PIZZIGONI- CARDUCCI,VIA SIENA 5,95128,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC8A900A@ISTRUZIONE.IT,CTIC8A900A@PEC.ISTRUZIONE.IT,www.icpizzigonicarducci.edu.it,NO,95128,28672.942256542257,334183142.0,11655.0,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC84700E,IC DE AMICIS - DON MILANI,CTAA84703D,CAPPUCCINI,VIA UMBERO,95036,H175,RANDAZZO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC84700E@istruzione.it,Non Disponibile,WWW.ICDEAMICISRANDAZZO.IT,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AU007,III - I.C. RODARI ACIREALE,CTAA8AU047,S.TECLA,VIA CANALE TORTO 68,95024,A028,ACIREALE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8AU007@istruzione.it,Non Disponibile,www.3icrodari.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC86700Q,I.C. RITA ATRIA,CTEE867052,I.C.RITA ATRIA N.M. MONCADA,VIALE MONCADA 15,95121,C351,CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC86700Q@istruzione.it,Non Disponibile,www.icfontanarossa.it,NO,95121,15005.508239789826,502624504.0,33496.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AM007,"I.C. "" G.FALCONE"" S.G.LA PUNTA",CTAA8AM014,PIAZZA GIOVANNI XXIII,VIA PISA-PIAZZA GIOVANNI XXIII,95037,H922,SAN GIOVANNI LA PUNTA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8AM007@istruzione.it,Non Disponibile,www.icfalconelapunta.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC880006,IC FELTRE - CATANIA,CTEE88004B,NUNZIATELLA,VIA PAVAROTTI,95122,C351,CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC880006@istruzione.it,Non Disponibile,www.icfeltre.gov.it,NO,95122,16136.755483908111,280279306.0,17369.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AF00V,IC M. MONTESSORI - P.MASCAGNI,CTAA8AF01Q,IV NOVEMBRE,VIA IV NOVEMBRE 16,95122,C351,CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8AF00V@istruzione.it,Non Disponibile,http//www.montessorimascagnict.gov.it/,NO,95122,16136.755483908111,280279306.0,17369.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTPS01000D,LS ARCHIMEDE,CTPS01000D,LS ARCHIMEDE,VIA L. ARIOSTO N.37,95024,A028,ACIREALE,NORMALE,LICEO SCIENTIFICO,SI,Non Disponibile,CTPS01000D@istruzione.it,ctps01000d@pec.istruzione.it,www.liceoarchimede.it,NO,,,,,Liceo
202526,ISOLE,SICILIA,CATANIA,CTIC81600V,IC G. FALCONE - ACICASTELLO,CTAA81604V,VIA DIETRO LE MURA,VIA DIETRO LE MURA 3,95021,A026,ACI CASTELLO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC81600V@istruzione.it,Non Disponibile,www.icsfalconeacicastello.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AJ00Q,G.GALILEI - G.MAZZINI,CTMM8AJ01R,SMS GALILEO GALILEI-GRAMMICHELE,VIA DALIA,95042,E133,GRAMMICHELE,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC8AJ00Q@istruzione.it,Non Disponibile,www.icgalileimazzinigrammichele.it,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC8BG009,IC SPEDALIERI - CASTIGLIONE,CTAA8BG05A,MARCONI,VIALE DELLA REGIONE,95034,B202,BRONTE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.ICGFAVA.EDU.IT,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC887001,IC F. DE ROBERTO - CATANIA,CTEE887057,PLESSO MARATONA,VIA SUSANNA,95123,C351,CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC887001@istruzione.it,Non Disponibile,www.derobertoct.edu.it,NO,95123,21151.818810386474,700548239.0,33120.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC822006,I.C. G. ARCOLEO - V. DA FELTRE,CTEE822029,PRIMARIA ARCOLEO,VIA MADONNA DELLA VIA N. 161,95041,B428,CALTAGIRONE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC822006@istruzione.it,Non Disponibile,https//www.icarcoleo.edu.it/,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC86700Q,I.C. RITA ATRIA,CTAA86704Q,I.C. RITA ATRIA - GORETTI 1,VILLAGGIO S. MARIA GORETTI S.N.,95121,C351,CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC86700Q@istruzione.it,Non Disponibile,www.icfontanarossa.it,NO,95121,15005.508239789826,502624504.0,33496.0,Primaria/Infanzia
