FREQ,REF_AREA,DATA_TYPE,SEX,CITIZENSHIP,SCHOOL_LEVEL,TYPE_SCHOOL_MANAGEMENT,SCHOOL_YEAR,TYPE_SCHOOL,TIME_PERIOD,OBS_VALUE,SOURCE,FLOW_ID,FLOW_TITLE_IT,REF_AREA_LABEL,TYPE_SCHOOL_LABEL,SCHOOL_YEAR_LABEL,TYPE_SCHOOL_MANAGEMENT_LABEL,SCHOOL_YEAR_PROXY
A,IT,REPEA,M,TOTAL,UPP,PRI,ALL,TEC,2021,2.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,ALL,PRI,2021/2022
A,IT,REPEA,M,TOTAL,UPP,PRI,ALL,TEC,2022,9.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,ALL,PRI,2022/2023
A,IT,REPEA,M,TOTAL,UPP,PRI,ALL,TEC,2023,9.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,ALL,PRI,2023/2024
A,IT,REPEA,M,TOTAL,UPP,PRI,ALL,TEC,2024,8.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,ALL,PRI,2024/2025
A,IT,REPEA,M,TOTAL,UPP,PRI,ALL,VOC,2020,7.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,ALL,PRI,2020/2021
A,IT,REPEA,M,TOTAL,UPP,PRI,ALL,VOC,2021,2.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,ALL,PRI,2021/2022
A,IT,REPEA,M,TOTAL,UPP,PRI,ALL,VOC,2022,7.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,ALL,PRI,2022/2023
A,IT,REPEA,M,TOTAL,UPP,PRI,ALL,VOC,2023,8.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,ALL,PRI,2023/2024
A,IT,REPEA,M,TOTAL,UPP,PRI,ALL,VOC,2024,9.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,ALL,PRI,2024/2025
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,ALL,2015,9.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,ALL,PUB,2015/2016
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,ALL,2016,9.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,ALL,PUB,2016/2017
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,ALL,2017,8.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,ALL,PUB,2017/2018
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,ALL,2018,8.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,ALL,PUB,2018/2019
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,ALL,2019,8.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,ALL,PUB,2019/2020
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,ALL,2020,7.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,ALL,PUB,2020/2021
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,ALL,2021,1.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,ALL,PUB,2021/2022
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,ALL,2022,8.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,ALL,PUB,2022/2023
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,ALL,2023,7.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,ALL,PUB,2023/2024
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,ALL,2024,7.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,ALL,PUB,2024/2025
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,LIC,2020,3.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,LIC,ALL,PUB,2020/2021
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,LIC,2021,0.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,LIC,ALL,PUB,2021/2022
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,LIC,2022,3.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,LIC,ALL,PUB,2022/2023
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,LIC,2023,3.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,LIC,ALL,PUB,2023/2024
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,LIC,2024,2.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,LIC,ALL,PUB,2024/2025
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,TEC,2020,8.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,ALL,PUB,2020/2021
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,TEC,2021,1.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,ALL,PUB,2021/2022
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,TEC,2022,9.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,ALL,PUB,2022/2023
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,TEC,2023,8.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,ALL,PUB,2023/2024
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,TEC,2024,7.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,ALL,PUB,2024/2025
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,VOC,2020,13.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,ALL,PUB,2020/2021
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,VOC,2021,3.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,ALL,PUB,2021/2022
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,VOC,2022,15.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,ALL,PUB,2022/2023
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,VOC,2023,14.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,ALL,PUB,2023/2024
A,IT,REPEA,M,TOTAL,UPP,PUB,ALL,VOC,2024,13.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,ALL,PUB,2024/2025
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,ALL,2015,7.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,ALL,ALL,2015/2016
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,ALL,2016,7.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,ALL,ALL,2016/2017
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,ALL,2017,6.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,ALL,ALL,2017/2018
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,ALL,2018,6.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,ALL,ALL,2018/2019
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,ALL,2019,6.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,ALL,ALL,2019/2020
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,ALL,2020,6.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,ALL,ALL,2020/2021
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,ALL,2021,1.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,ALL,ALL,2021/2022
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,ALL,2022,6.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,ALL,ALL,2022/2023
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,ALL,2023,6.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,ALL,ALL,2023/2024
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,ALL,2024,5.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,ALL,ALL,2024/2025
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,LIC,2020,3.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,LIC,ALL,ALL,2020/2021
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,LIC,2021,0.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,LIC,ALL,ALL,2021/2022
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,LIC,2022,3.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,LIC,ALL,ALL,2022/2023
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,LIC,2023,2.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,LIC,ALL,ALL,2023/2024
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,LIC,2024,2.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,LIC,ALL,ALL,2024/2025
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,TEC,2020,8.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,ALL,ALL,2020/2021
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,TEC,2021,1.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,ALL,ALL,2021/2022
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,TEC,2022,8.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,ALL,ALL,2022/2023
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,TEC,2023,7.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,ALL,ALL,2023/2024
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,TEC,2024,7.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,ALL,ALL,2024/2025
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,VOC,2020,11.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,ALL,ALL,2020/2021
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,VOC,2021,2.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,ALL,ALL,2021/2022
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,VOC,2022,12.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,ALL,ALL,2022/2023
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,VOC,2023,12.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,ALL,ALL,2023/2024
A,IT,REPEA,T,TOTAL,UPP,ALL,ALL,VOC,2024,11.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,ALL,ALL,2024/2025
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,ALL,2015,12.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,FIR,ALL,2015/2016
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,ALL,2016,12.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,FIR,ALL,2016/2017
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,ALL,2017,11.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,FIR,ALL,2017/2018
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,ALL,2018,10.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,FIR,ALL,2018/2019
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,ALL,2019,10.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,FIR,ALL,2019/2020
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,ALL,2020,10.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,FIR,ALL,2020/2021
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,ALL,2021,1.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,FIR,ALL,2021/2022
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,ALL,2022,7.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,FIR,ALL,2022/2023
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,ALL,2023,8.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,FIR,ALL,2023/2024
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,ALL,2024,8.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,FIR,ALL,2024/2025
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,LIC,2020,5.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,LIC,FIR,ALL,2020/2021
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,LIC,2021,0.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,LIC,FIR,ALL,2021/2022
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,LIC,2022,3.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,LIC,FIR,ALL,2022/2023
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,LIC,2023,4.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,LIC,FIR,ALL,2023/2024
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,LIC,2024,4.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,LIC,FIR,ALL,2024/2025
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,TEC,2020,12.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,FIR,ALL,2020/2021
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,TEC,2021,1.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,FIR,ALL,2021/2022
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,TEC,2022,9.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,FIR,ALL,2022/2023
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,TEC,2023,10.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,FIR,ALL,2023/2024
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,TEC,2024,11.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,FIR,ALL,2024/2025
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,VOC,2020,20.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,FIR,ALL,2020/2021
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,VOC,2021,5.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,FIR,ALL,2021/2022
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,VOC,2022,15.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,FIR,ALL,2022/2023
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,VOC,2023,17.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,FIR,ALL,2023/2024
A,IT,REPEA,T,TOTAL,UPP,ALL,FIR,VOC,2024,18.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,FIR,ALL,2024/2025
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,ALL,2015,8.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,SEC,ALL,2015/2016
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,ALL,2016,7.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,SEC,ALL,2016/2017
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,ALL,2017,6.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,SEC,ALL,2017/2018
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,ALL,2018,7.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,SEC,ALL,2018/2019
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,ALL,2019,6.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,SEC,ALL,2019/2020
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,ALL,2020,6.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,SEC,ALL,2020/2021
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,ALL,2021,0.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,SEC,ALL,2021/2022
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,ALL,2022,9.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,SEC,ALL,2022/2023
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,ALL,2023,6.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,SEC,ALL,2023/2024
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,ALL,2024,6.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,SEC,ALL,2024/2025
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,LIC,2020,3.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,LIC,SEC,ALL,2020/2021
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,LIC,2021,0.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,LIC,SEC,ALL,2021/2022
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,LIC,2022,4.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,LIC,SEC,ALL,2022/2023
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,LIC,2023,3.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,LIC,SEC,ALL,2023/2024
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,LIC,2024,2.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,LIC,SEC,ALL,2024/2025
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,TEC,2020,8.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,SEC,ALL,2020/2021
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,TEC,2021,0.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,SEC,ALL,2021/2022
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,TEC,2022,12.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,SEC,ALL,2022/2023
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,TEC,2023,8.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,SEC,ALL,2023/2024
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,TEC,2024,7.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,TEC,SEC,ALL,2024/2025
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,VOC,2020,11.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,SEC,ALL,2020/2021
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,VOC,2021,2.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,SEC,ALL,2021/2022
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,VOC,2022,19.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,SEC,ALL,2022/2023
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,VOC,2023,14.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,SEC,ALL,2023/2024
A,IT,REPEA,T,TOTAL,UPP,ALL,SEC,VOC,2024,13.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,VOC,SEC,ALL,2024/2025
A,IT,REPEA,T,TOTAL,UPP,ALL,THIR,ALL,2015,7.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,THIR,ALL,2015/2016
A,IT,REPEA,T,TOTAL,UPP,ALL,THIR,ALL,2016,7.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,THIR,ALL,2016/2017
A,IT,REPEA,T,TOTAL,UPP,ALL,THIR,ALL,2017,6.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,THIR,ALL,2017/2018
A,IT,REPEA,T,TOTAL,UPP,ALL,THIR,ALL,2018,6.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,THIR,ALL,2018/2019
A,IT,REPEA,T,TOTAL,UPP,ALL,THIR,ALL,2019,6.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,THIR,ALL,2019/2020
A,IT,REPEA,T,TOTAL,UPP,ALL,THIR,ALL,2020,6.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,THIR,ALL,2020/2021
A,IT,REPEA,T,TOTAL,UPP,ALL,THIR,ALL,2021,1.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,THIR,ALL,2021/2022
A,IT,REPEA,T,TOTAL,UPP,ALL,THIR,ALL,2022,7.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,THIR,ALL,2022/2023
A,IT,REPEA,T,TOTAL,UPP,ALL,THIR,ALL,2023,7.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Italia,ALL,THIR,ALL,2023/2024
