ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSO,TIPOPERCORSO,PERCORSO,INDIRIZZO,ALUNNIMASCHI,ALUNNIFEMMINE
202425,MNPS003012,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,2,9
202425,MIPM050003,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,15,25
202425,ANTF01401Q,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,MECC. MECCATRON. ENER. - BIENNIO COMUNE,63,2
202425,ARPM03000B,SCUOLA SECONDARIA II GRADO,4,LICEO,LINGUISTICO,LICEO LINGUISTICO - ESABAC,7,13
202425,MBPM02401C,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,3,23
202425,CLTD016018,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,10,0
202425,CETF02801G,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,42,7
202425,VRPS00101T,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,23,17
202425,RMPS48000T,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,153,82
202425,GRRI008504,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,SERVIZI,ENOGASTRONOMIA - TRIENNIO,2,0
202425,RMTD08401E,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,17,3
202425,LITA00201D,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,GRAFICA E COMUNICAZIONE,16,7
202425,BAPC150004,SCUOLA SECONDARIA II GRADO,1,LICEO,INTERNAZIONALE,CLASSICO INTERNAZIONALE AD OPZ. TEDESCO,5,6
202425,LITH00901C,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,CONDUZIONE DEL MEZZO NAVALE - OPZIONE,22,4
202425,VETF02701C,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,CHIM. MATER. BIOTECN. - BIENNIO COMUNE,32,12
202425,SVPS01000V,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,42,33
202425,SARH068012,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,16,9
202425,VVTD01101D,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,3,4
202425,CERH01450N,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,SERVIZI,ENOGASTRONOMIA - TRIENNIO,27,24
202425,VRTD05000T,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,TURISMO,23,63
202425,APTD00901L,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,12,3
202425,PASD02202R,SCUOLA SECONDARIA II GRADO,3,LICEO,ARTISTICO,ARCHITETTURA E AMBIENTE,4,12
202425,PDTF002012,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,ELETTROTECNICA,14,0
202425,CATD027013,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,TURISMO,12,7
202425,GEPS17000A,SCUOLA SECONDARIA II GRADO,4,LICEO,CLASSICO,CLASSICO,11,35
202425,BRPS01101V,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,27,10
202425,RCTF030008,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,MECC. MECCATRON. ENER. - BIENNIO COMUNE,28,16
202425,TOPS190009,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,34,24
202425,TRPS03000X,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,39,16
202425,PETD070011,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,3,0
202425,UDPS01301R,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,23,14
202425,VASL011017,SCUOLA SECONDARIA II GRADO,1,LICEO,ARTISTICO,ARTISTICO NUOVO ORDINAMENTO - BIENNIO COMUNE,24,69
202425,RERH008011,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,89,82
202425,FOSD020007,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,AUDIOVISIVO MULTIMEDIA,10,16
202425,TOPS01701B,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO OPZIONE SCIENZE APPLICATE QUADRIENNALE,10,4
202425,FRTF018013,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,CHIMICA E MATERIALI,14,19
202425,LITH00901C,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI / ELETTRONICI DI BORDO,14,0
202425,LCTD00701E,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,INFORMATICA,39,1
202425,VATF01951C,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,CHIMICA E MATERIALI,6,0
202425,ARPS01901L,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,20,34
202425,VRTF03000V,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,TELECOMUNICAZIONI,46,2
202425,CSPS00101L,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,1,37
202425,RCTF01301G,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,41,7
202425,LEPS04401V,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,12,14
202425,TOSD02601L,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,DESIGN - MODA,1,22
202425,TVTF01101V,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,31,3
202425,ATTF01000T,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,76,5
202425,RMPC12000C,SCUOLA SECONDARIA II GRADO,2,LICEO,CLASSICO,CLASSICO,76,172
202425,FITF01701V,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,AUTOMAZIONE,27,1
202425,RMPM040001,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,33,41
202425,MCRC01102D,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,15,9
202425,AVPM06000C,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,17,86
202425,SSTF010007,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,INFORMATICA,95,9
202425,PATF01801Q,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,ELETTROTECNICA,13,0
202425,RMSL023014,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,ARCHITETTURA E AMBIENTE,2,22
202425,BGRF016017,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,2,59
202425,PZRH016015,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,23,5
202425,BATD09000L,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,81,20
202425,AVRI02801T,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,INDUSTRIA E ARTIGIANATO PER IL MADE IN ITALY,0,18
202425,FRPC023019,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,37,19
202425,FOSD020007,SCUOLA SECONDARIA II GRADO,4,LICEO,MUSICALE E COREUTICO,MUSICALE E COREUTICO - SEZ. MUSICALE,12,18
202425,PEPC010009,SCUOLA SECONDARIA II GRADO,4,LICEO,EUROPEO,LICEO CLASSICO EUROPEO,4,20
202425,FRPC00101C,SCUOLA SECONDARIA II GRADO,2,LICEO,CLASSICO,CLASSICO,3,7
202425,UDTD02101G,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,21,28
202425,VRTD01153Q,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,17,17
202425,MSTF018015,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,INFORMATICA,26,0
202425,NATF11901G,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,MECC. MECCATRON. ENER. - BIENNIO COMUNE,37,0
202425,CNPC022017,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,9,12
202425,CRTD00301L,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,19,13
202425,TOPS071014,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,49,17
202425,MTTD06000B,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,CONDUZIONE DEL MEZZO AEREO - OPZIONE,11,4
202425,VRPC01000C,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE,4,40
202425,TORA06301P,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,"AGRICOLTURA, SVILUPPO RURALE, VALORIZZAZIONE DEI PRODOTTI DEL TERRITORIO E GESTIONE DELLE RISORSE FORESTALI E MONTANE",30,15
202425,TAPS006012,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,20,13
202425,PCRI004016,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,MANUTENZIONE E ASSISTENZA TECNICA,35,1
202425,LCTF00901C,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,ELETTRONICA,14,1
202425,BTTD05801E,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,18,2
202425,SSPC02701C,SCUOLA SECONDARIA II GRADO,3,LICEO,CLASSICO,CLASSICO,8,13
202425,VRRA012517,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,PRODUZIONI E TRASFORMAZIONI,12,7
202425,VRTF014012,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,BIOTECNOLOGIE SANITARIE,13,20
202425,GOTF00601T,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,ELETTROTECNICA,25,0
202425,VARC02000L,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: OTTICO,12,10
202425,CTSL020001,SCUOLA SECONDARIA II GRADO,1,LICEO,MUSICALE E COREUTICO,MUSICALE E COREUTICO - SEZ. MUSICALE,20,16
202425,PIPS00401D,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,19,20
202425,SAPC12000X,SCUOLA SECONDARIA II GRADO,1,LICEO,CLASSICO,CLASSICO,54,86
202425,CEPM07000X,SCUOLA SECONDARIA II GRADO,5,LICEO,ARTISTICO,AUDIOVISIVO MULTIMEDIA,6,16
202425,RMTD081013,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,64,14
202425,PCPM010008,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,15,19
202425,VETD03050A,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,22,24
202425,MSRC00651P,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,SERVIZI,SERVIZI COMMERCIALI,8,12
202425,BRPM04000V,SCUOLA SECONDARIA II GRADO,2,LICEO,ARTISTICO,ARTISTICO NUOVO ORDINAMENTO - BIENNIO COMUNE,8,8
202425,BOTF01901C,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,GRAFICA E COMUNICAZIONE,29,40
202425,TAPC11000A,SCUOLA SECONDARIA II GRADO,3,LICEO,LINGUISTICO,LINGUISTICO,12,34
202425,PORC00601V,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,40,22
202425,AQPC040007,SCUOLA SECONDARIA II GRADO,3,LICEO,CLASSICO,CLASSICO,22,55
202425,NASD048013,SCUOLA SECONDARIA II GRADO,1,LICEO,ARTISTICO,ARTISTICO NUOVO ORDINAMENTO - BIENNIO COMUNE,21,29
202425,CLTF020005,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,MECC. MECCATRON. ENER. - BIENNIO COMUNE,15,0
202425,RGPM00401G,SCUOLA SECONDARIA II GRADO,2,LICEO,MUSICALE E COREUTICO,MUSICALE E COREUTICO - SEZ. MUSICALE,26,18
202425,MOPS080003,SCUOLA SECONDARIA II GRADO,3,LICEO,CLASSICO,CLASSICO,3,17
202425,RMTD099029,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,GRAFICA E COMUNICAZIONE,12,10
202425,RMPS09402A,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,51,18
202425,LITF00601D,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,ELETTR. ED ELETTROTEC.- BIENNIO COMUNE,20,2
202425,CZTL01901X,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,CONDUZIONE DEL MEZZO AEREO - OPZIONE,8,0
202425,MBRI006013,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: ODONTOTECNICO,10,17
202425,PGTD11000Q,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,56,12
202425,SOPS00201L,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,3,15
202425,MERI03350G,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,4,15
202425,LERI04201C,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: OTTICO,5,7
202425,PRTD00401N,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,TURISMO,10,38
202425,MBPS05000V,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,73,44
202425,PVPC010006,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE,23,73
202425,BRRF003016,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,0,18
202425,MNSL00601A,SCUOLA SECONDARIA II GRADO,5,LICEO,ARTISTICO,GRAFICA,4,6
202425,CRTF00401P,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,BIOTECNOLOGIE SANITARIE,11,17
202425,NATD099019,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,TURISMO,3,14
202425,PZTD031019,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,CHIM. MATER. BIOTECN. - BIENNIO COMUNE,8,14
202425,MIRI08901E,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,MANUTENZIONE E ASSISTENZA TECNICA,61,2
202425,VIPS08000D,SCUOLA SECONDARIA II GRADO,1,LICEO,LINGUISTICO,LINGUISTICO,6,33
202425,MITD450009,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,7,6
202425,LEPC03000R,SCUOLA SECONDARIA II GRADO,4,LICEO,MUSICALE E COREUTICO,MUSICALE E COREUTICO - SEZ. MUSICALE,15,12
202425,LTTF09000X,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,AUTOMAZIONE,10,0
202425,KRTD002013,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,ELETTR. ED ELETTROTEC.- BIENNIO COMUNE,26,0
202425,PCTF004013,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,30,1
202425,VATD012012,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,TURISMO,5,17
202425,TOTF05901G,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,TECNOLOGIE DELLE MATERIE PLASTICHE - OPZIONE,16,0
202425,BGTA03101C,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,"AGRARIA, AGROAL. E AGROIND.-BIENNIO COM.",56,33
202425,GRPC009017,SCUOLA SECONDARIA II GRADO,1,LICEO,LINGUISTICO,LINGUISTICO,9,37
202425,UDPC010005,SCUOLA SECONDARIA II GRADO,2,LICEO,CLASSICO,CLASSICO,35,70
202425,CSPC067025,SCUOLA SECONDARIA II GRADO,1,LICEO,CLASSICO,CLASSICO,12,25
202425,PSTF01000N,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,INFORMATICA,59,9
202425,NAPS011012,SCUOLA SECONDARIA II GRADO,1,LICEO,LINGUISTICO,LINGUISTICO,17,24
202425,VIPS02000T,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,46,34
202425,SVTF00901T,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,ELETTROTECNICA,22,1
202425,PZTD00101D,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,"COSTR., AMB. E TERRITORIO - BIENNIO COM.",11,0
202425,ATSD003014,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,GRAFICA,4,19
202425,BGTD006016,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,43,32
202425,BNPS016016,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,5,9
202425,VEPM030006,SCUOLA SECONDARIA II GRADO,2,LICEO,LINGUISTICO,LINGUISTICO,10,33
202425,BNPS002018,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,21,25
202425,TRPM001012,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,4,12
202425,BOTD01201B,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,29,10
202425,PATD03701V,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,PRODUZIONI E TRASFORMAZIONI,6,1
202425,LERH051515,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,SERVIZI,ACCOGLIENZA TURISTICA - TRIENNIO,3,6
202425,BATH040009,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,14,2
202425,AGPM02000Q,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,25,28
202425,CEPS004011,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE,6,12
202425,UDTF01601A,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,84,6
202425,UDTF00601Q,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,GRAFICA E COMUNICAZIONE,8,9
202425,NAPS13201X,SCUOLA SECONDARIA II GRADO,1,LICEO,LINGUISTICO,LINGUISTICO,11,18
202425,NAPS180008,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,26,41
202425,RMRI06601A,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,INDUSTRIA E ARTIGIANATO,MANUTENZIONE E ASSISTENZA TECNICA,10,0
202425,NATF05101E,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,ENERGIA,5,1
202425,MITD047013,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,9,2
202425,UDRI00701P,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,MANUTENZIONE E ASSISTENZA TECNICA,16,0
202425,PDPM030004,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,4,13
202425,VTPS01401E,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,16,18
202425,CAPM02401R,SCUOLA SECONDARIA II GRADO,1,LICEO,LINGUISTICO,LINGUISTICO,11,34
202425,VIPS05000N,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,36,54
202425,MORC00601P,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,13,17
202425,BNPM02000T,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,2,40
202425,NATD041524,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,14,51
202425,CNRC00201N,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,GRAFICA E COMUNICAZIONE,9,18
202425,CATD220001,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,TURISMO,35,39
202425,CTPS040009,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,LICEO SCIENTIFICO - ESABAC,12,10
202425,LETD026015,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,RELAZIONI INTERNAZIONALI PER IL MARKETING,6,4
202425,TPTD02601X,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,38,17
202425,CSRI01401X,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,BIOTECNOLOGIE SANITARIE,2,14
202425,SIPS03000E,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,39,23
202425,NAPS73000C,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,29,14
202425,BATD02902V,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,TURISMO,19,15
202425,NARA06350L,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,SERVIZI,SERVIZI PER L'AGRICOLTURA E LO SVILUPPO RURALE,17,27
202425,LCPS01000D,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,32,36
202425,VRRI01000R,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,MANUTENZIONE E ASSISTENZA TECNICA,91,1
202425,GORI00301D,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,INDUSTRIA E ARTIGIANATO PER IL MADE IN ITALY,1,16
202425,BLTD01301X,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,11,9
202425,IMTF00201D,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,ELETTRONICA,17,1
202425,MSTF017019,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,47,0
202425,LIPS02000L,SCUOLA SECONDARIA II GRADO,1,LICEO,LINGUISTICO,LINGUISTICO,21,57
202425,MBTD068011,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,28,8
202425,LTTF01801P,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI - OPZIONE,4,0
202425,BTRC03601A,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: ODONTOTECNICO,8,8
202425,SITA00901G,SCUOLA SECONDARIA II GRADO,6,TECNICO,TECNOLOGICO,ENOTENICO - SESTO ANNO - OPZIONE,10,0
202425,SOTD01301V,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,10,12
202425,SAPM026017,SCUOLA SECONDARIA II GRADO,1,LICEO,LINGUISTICO,LINGUISTICO,7,39
202425,VRTA01203Q,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,VITICOLTURA ED ENOLOGIA,10,3
202425,VAPC020001,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,18,40
202425,NARI103015,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,12,8
202425,AQPS00201L,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,10,3
202425,RMPS12000G,SCUOLA SECONDARIA II GRADO,5,LICEO,LINGUISTICO,LICEO LINGUISTICO - ESABAC,8,18
202425,RMTA06000E,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,VITICOLTURA ED ENOLOGIA,11,2
