DATAFLOW,FREQ,GRUPPO_LAUREA,ATT_ECO,CONDIZIONE_DICH3_OCC,ANNO_CONSEG_LAUREA,ITTER107,ISCO3D,TIPO_OCC,TIPO_LAUREA,SETTORE_IMPIEGO,SESSO,RICHIESTA_LAUREA,UTILITA_LAUREA,TIPO_DATO,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ALL,9,73,9,1,9,9,INC_AC,2015,1083,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ALL,9,73,9,2,9,9,INC,2015,1121,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ALL,9,73,9,2,9,9,INC_AC,2015,1029,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ALL,9,73,9,9,9,9,INC,2015,1158,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ALL,9,73,9,9,9,9,INC_AC,2015,1042,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH,2015,10029,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ALL,9,73,9,9,9,9,WORK_NS,2015,6666,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ALL,9,73,9,9,9,9,WORK_O,2015,100,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ALL,9,99,9,1,9,9,INC,2015,1033,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ALL,9,99,9,1,9,9,INC_AC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ALL,9,99,9,2,9,9,INC,2015,980,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ALL,9,99,9,2,9,9,INC_AC,2015,900,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ALL,9,99,9,9,9,9,INC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ALL,9,99,9,9,9,9,INC_AC,2015,975,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH,2015,25811,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ALL,9,99,9,9,9,9,WORK_NS,2015,15346,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ALL,9,99,9,9,9,9,WORK_O,2015,100,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ART,9,72,9,9,9,9,WORK_NS,2015,463,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ART,9,72,9,9,9,9,WORK_O,2015,5.3,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ART,9,73,9,9,9,9,WORK_NS,2015,128,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ART,9,73,9,9,9,9,WORK_O,2015,1.9,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ART,9,99,9,9,9,9,WORK_NS,2015,591,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,ART,9,99,9,9,9,9,WORK_O,2015,3.8,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,SERV,9,72,9,9,9,9,WORK_NS,2015,3122,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,SERV,9,72,9,9,9,9,WORK_O,2015,36,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,SERV,9,73,9,9,9,9,WORK_NS,2015,1730,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,SERV,9,73,9,9,9,9,WORK_O,2015,25.9,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,SERV,9,99,9,9,9,9,WORK_NS,2015,4852,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,SERV,9,99,9,9,9,9,WORK_O,2015,31.6,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,SKIL,9,72,9,9,9,9,WORK_NS,2015,3043,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,SKIL,9,72,9,9,9,9,WORK_O,2015,35.1,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,SKIL,9,73,9,9,9,9,WORK_NS,2015,3517,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,SKIL,9,73,9,9,9,9,WORK_O,2015,52.8,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,SKIL,9,99,9,9,9,9,WORK_NS,2015,6560,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,SKIL,9,99,9,9,9,9,WORK_O,2015,42.7,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,TECH,9,72,9,9,9,9,WORK_NS,2015,2052,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,TECH,9,72,9,9,9,9,WORK_O,2015,23.6,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,TECH,9,73,9,9,9,9,WORK_NS,2015,1292,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,TECH,9,73,9,9,9,9,WORK_O,2015,19.4,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,TECH,9,99,9,9,9,9,WORK_NS,2015,3343,,,,,,,,,
IT1:612_939(1.1),A,11,0010,TOT,2011,ITTOT,TECH,9,99,9,9,9,9,WORK_O,2015,21.8,,,,,,,,,
IT1:612_939(1.1),A,12,0010,A1A1_P,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH,2015,986,,,,,,,,,
IT1:612_939(1.1),A,12,0010,A1A1_P,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH_C,2015,8.6,,,,,,,,,
IT1:612_939(1.1),A,12,0010,A1A1_P,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH,2015,803,,,,,,,,,
IT1:612_939(1.1),A,12,0010,A1A1_P,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH_C,2015,14.4,,,,,,,,,
IT1:612_939(1.1),A,12,0010,A1A1_P,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH,2015,1788,,,,,,,,,
IT1:612_939(1.1),A,12,0010,A1A1_P,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH_C,2015,10.5,,,,,,,,,
IT1:612_939(1.1),A,12,0010,A1A2_P,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH,2015,7058,,,,,,,,,
IT1:612_939(1.1),A,12,0010,A1A2_P,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH_C,2015,61.5,,,,,,,,,
IT1:612_939(1.1),A,12,0010,A1A2_P,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH,2015,3617,,,,,,,,,
IT1:612_939(1.1),A,12,0010,A1A2_P,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH_C,2015,65,,,,,,,,,
IT1:612_939(1.1),A,12,0010,A1A2_P,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH,2015,10675,,,,,,,,,
IT1:612_939(1.1),A,12,0010,A1A2_P,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH_C,2015,62.6,,,,,,,,,
IT1:612_939(1.1),A,12,0010,B1_P,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH,2015,2419,,,,,,,,,
IT1:612_939(1.1),A,12,0010,B1_P,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH_C,2015,21.1,,,,,,,,,
IT1:612_939(1.1),A,12,0010,B1_P,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH,2015,787,,,,,,,,,
IT1:612_939(1.1),A,12,0010,B1_P,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH_C,2015,14.1,,,,,,,,,
IT1:612_939(1.1),A,12,0010,B1_P,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH,2015,3207,,,,,,,,,
IT1:612_939(1.1),A,12,0010,B1_P,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH_C,2015,18.8,,,,,,,,,
IT1:612_939(1.1),A,12,0010,B2_P,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH,2015,1013,,,,,,,,,
IT1:612_939(1.1),A,12,0010,B2_P,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH_C,2015,8.8,,,,,,,,,
IT1:612_939(1.1),A,12,0010,B2_P,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH,2015,358,,,,,,,,,
IT1:612_939(1.1),A,12,0010,B2_P,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH_C,2015,6.4,,,,,,,,,
IT1:612_939(1.1),A,12,0010,B2_P,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH,2015,1371,,,,,,,,,
IT1:612_939(1.1),A,12,0010,B2_P,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH_C,2015,8,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,72,9,1,9,9,INC,2015,1192,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,72,9,1,9,9,INC_AC,2015,1108,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,72,9,2,9,9,INC,2015,1140,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,72,9,2,9,9,INC_AC,2015,1083,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,72,9,9,9,9,INC,2015,1140,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,72,9,9,9,9,INC_AC,2015,1083,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH,2015,11477,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,72,9,9,9,9,WORK_NS,2015,7467,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,72,9,9,9,9,WORK_O,2015,100,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,73,9,1,9,9,INC,2015,1300,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,73,9,1,9,9,INC_AC,2015,1260,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,73,9,2,9,9,INC,2015,1283,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,73,9,2,9,9,INC_AC,2015,1283,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,73,9,9,9,9,INC,2015,1283,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,73,9,9,9,9,INC_AC,2015,1283,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH,2015,5565,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,73,9,9,9,9,WORK_NS,2015,4255,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,73,9,9,9,9,WORK_O,2015,100,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,99,9,1,9,9,INC,2015,1200,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,99,9,1,9,9,INC_AC,2015,1167,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,99,9,2,9,9,INC,2015,1167,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,99,9,2,9,9,INC_AC,2015,1155,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,99,9,9,9,9,INC,2015,1167,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,99,9,9,9,9,INC_AC,2015,1159,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH,2015,17042,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,99,9,9,9,9,WORK_NS,2015,11722,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ALL,9,99,9,9,9,9,WORK_O,2015,100,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ART,9,72,9,9,9,9,WORK_NS,2015,52,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ART,9,72,9,9,9,9,WORK_O,2015,0.7,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ART,9,73,9,9,9,9,WORK_NS,2015,20,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ART,9,73,9,9,9,9,WORK_O,2015,0.5,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ART,9,99,9,9,9,9,WORK_NS,2015,72,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,ART,9,99,9,9,9,9,WORK_O,2015,0.6,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,SERV,9,72,9,9,9,9,WORK_NS,2015,3717,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,SERV,9,72,9,9,9,9,WORK_O,2015,49.8,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,SERV,9,73,9,9,9,9,WORK_NS,2015,1543,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,SERV,9,73,9,9,9,9,WORK_O,2015,36.3,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,SERV,9,99,9,9,9,9,WORK_NS,2015,5260,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,SERV,9,99,9,9,9,9,WORK_O,2015,44.9,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,SKIL,9,72,9,9,9,9,WORK_NS,2015,1892,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,SKIL,9,72,9,9,9,9,WORK_O,2015,25.3,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,SKIL,9,73,9,9,9,9,WORK_NS,2015,1820,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,SKIL,9,73,9,9,9,9,WORK_O,2015,42.8,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,SKIL,9,99,9,9,9,9,WORK_NS,2015,3712,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,SKIL,9,99,9,9,9,9,WORK_O,2015,31.7,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,TECH,9,72,9,9,9,9,WORK_NS,2015,1806,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,TECH,9,72,9,9,9,9,WORK_O,2015,24.2,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,TECH,9,73,9,9,9,9,WORK_NS,2015,872,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,TECH,9,73,9,9,9,9,WORK_O,2015,20.5,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,TECH,9,99,9,9,9,9,WORK_NS,2015,2678,,,,,,,,,
IT1:612_939(1.1),A,12,0010,TOT,2011,ITTOT,TECH,9,99,9,9,9,9,WORK_O,2015,22.8,,,,,,,,,
IT1:612_939(1.1),A,13,0010,A1A1_P,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH,2015,2564,,,,,,,,,
IT1:612_939(1.1),A,13,0010,A1A1_P,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH_C,2015,32.4,,,,,,,,,
IT1:612_939(1.1),A,13,0010,A1A1_P,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH,2015,1903,,,,,,,,,
IT1:612_939(1.1),A,13,0010,A1A1_P,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH_C,2015,28,,,,,,,,,
IT1:612_939(1.1),A,13,0010,A1A1_P,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH,2015,4468,,,,,,,,,
IT1:612_939(1.1),A,13,0010,A1A1_P,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH_C,2015,30.4,,,,,,,,,
IT1:612_939(1.1),A,13,0010,A1A2_P,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH,2015,3327,,,,,,,,,
IT1:612_939(1.1),A,13,0010,A1A2_P,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH_C,2015,42,,,,,,,,,
IT1:612_939(1.1),A,13,0010,A1A2_P,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH,2015,4171,,,,,,,,,
IT1:612_939(1.1),A,13,0010,A1A2_P,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH_C,2015,61.5,,,,,,,,,
IT1:612_939(1.1),A,13,0010,A1A2_P,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH,2015,7498,,,,,,,,,
IT1:612_939(1.1),A,13,0010,A1A2_P,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH_C,2015,51,,,,,,,,,
IT1:612_939(1.1),A,13,0010,B1_P,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH,2015,1529,,,,,,,,,
IT1:612_939(1.1),A,13,0010,B1_P,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH_C,2015,19.3,,,,,,,,,
IT1:612_939(1.1),A,13,0010,B1_P,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH,2015,477,,,,,,,,,
IT1:612_939(1.1),A,13,0010,B1_P,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH_C,2015,7,,,,,,,,,
IT1:612_939(1.1),A,13,0010,B1_P,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH,2015,2006,,,,,,,,,
IT1:612_939(1.1),A,13,0010,B1_P,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH_C,2015,13.6,,,,,,,,,
IT1:612_939(1.1),A,13,0010,B2_P,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH,2015,504,,,,,,,,,
IT1:612_939(1.1),A,13,0010,B2_P,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH_C,2015,6.4,,,,,,,,,
IT1:612_939(1.1),A,13,0010,B2_P,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH,2015,236,,,,,,,,,
IT1:612_939(1.1),A,13,0010,B2_P,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH_C,2015,3.5,,,,,,,,,
IT1:612_939(1.1),A,13,0010,B2_P,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH,2015,740,,,,,,,,,
IT1:612_939(1.1),A,13,0010,B2_P,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH_C,2015,5,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,72,9,1,9,9,INC,2015,1463,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,72,9,1,9,9,INC_AC,2015,1408,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,72,9,2,9,9,INC,2015,975,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,72,9,2,9,9,INC_AC,2015,975,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,72,9,9,9,9,INC,2015,1020,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,72,9,9,9,9,INC_AC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH,2015,7924,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,72,9,9,9,9,WORK_NS,2015,5805,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,72,9,9,9,9,WORK_O,2015,100,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,73,9,1,9,9,INC,2015,1408,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,73,9,1,9,9,INC_AC,2015,1400,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,73,9,2,9,9,INC,2015,1300,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,73,9,2,9,9,INC_AC,2015,1300,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,73,9,9,9,9,INC,2015,1300,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,73,9,9,9,9,INC_AC,2015,1300,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH,2015,6788,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,73,9,9,9,9,WORK_NS,2015,6061,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,73,9,9,9,9,WORK_O,2015,100,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,99,9,1,9,9,INC,2015,1408,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,99,9,1,9,9,INC_AC,2015,1408,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,99,9,2,9,9,INC,2015,1283,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,99,9,2,9,9,INC_AC,2015,1250,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,99,9,9,9,9,INC,2015,1283,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,99,9,9,9,9,INC_AC,2015,1283,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH,2015,14712,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,99,9,9,9,9,WORK_NS,2015,11866,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ALL,9,99,9,9,9,9,WORK_O,2015,100,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ART,9,72,9,9,9,9,WORK_NS,2015,121,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ART,9,72,9,9,9,9,WORK_O,2015,2.1,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ART,9,73,9,9,9,9,WORK_NS,2015,16,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ART,9,73,9,9,9,9,WORK_O,2015,0.3,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ART,9,99,9,9,9,9,WORK_NS,2015,137,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,ART,9,99,9,9,9,9,WORK_O,2015,1.2,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,SERV,9,72,9,9,9,9,WORK_NS,2015,1229,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,SERV,9,72,9,9,9,9,WORK_O,2015,21.2,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,SERV,9,73,9,9,9,9,WORK_NS,2015,382,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,SERV,9,73,9,9,9,9,WORK_O,2015,6.3,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,SERV,9,99,9,9,9,9,WORK_NS,2015,1611,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,SERV,9,99,9,9,9,9,WORK_O,2015,13.6,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,SKIL,9,72,9,9,9,9,WORK_NS,2015,2323,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,SKIL,9,72,9,9,9,9,WORK_O,2015,40,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,SKIL,9,73,9,9,9,9,WORK_NS,2015,4870,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,SKIL,9,73,9,9,9,9,WORK_O,2015,80.4,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,SKIL,9,99,9,9,9,9,WORK_NS,2015,7193,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,SKIL,9,99,9,9,9,9,WORK_O,2015,60.6,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,TECH,9,72,9,9,9,9,WORK_NS,2015,2132,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,TECH,9,72,9,9,9,9,WORK_O,2015,36.7,,,,,,,,,
IT1:612_939(1.1),A,13,0010,TOT,2011,ITTOT,TECH,9,73,9,9,9,9,WORK_NS,2015,793,,,,,,,,,
