ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSO,TIPOPERCORSO,PERCORSO,INDIRIZZO,ALUNNIMASCHI,ALUNNIFEMMINE
202425,RMPC44500B,SCUOLA SECONDARIA II GRADO,2,LICEO,CLASSICO,CLASSICO,1,2
202425,PATD205004,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,2,0
202425,BLPS54500H,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,9,4
202425,NARHTO500T,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,3,1
202425,VRPM01500Q,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,6,4
202425,BSPLLZ5006,SCUOLA SECONDARIA II GRADO,3,LICEO,LINGUISTICO,LINGUISTICO,8,16
202425,VASLQ8500T,SCUOLA SECONDARIA II GRADO,3,LICEO,ARTISTICO,GRAFICA,2,12
202425,RMTAZI500E,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,GESTIONE DELL'AMBIENTE E DEL TERRITORIO,9,0
202425,RGPL025009,SCUOLA SECONDARIA II GRADO,2,LICEO,LINGUISTICO,LINGUISTICO,1,4
202425,SATFCA5002,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,INFORMATICA,2,2
202425,VRPC04500B,SCUOLA SECONDARIA II GRADO,5,LICEO,CLASSICO,CLASSICO,3,17
202425,PVPM025004,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,3,12
202425,MBPM005002,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE,8,18
202425,VAPSZ2500H,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO QUADRIENNALE,10,9
202425,RCTDBT500S,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,3,0
202425,TOPLRN500U,SCUOLA SECONDARIA II GRADO,1,LICEO,LINGUISTICO,LINGUISTICO,0,2
202425,FIPC04500R,SCUOLA SECONDARIA II GRADO,1,LICEO,CLASSICO,CLASSICO,0,6
202425,TOPS125006,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,3,2
202425,PVPLHO500H,SCUOLA SECONDARIA II GRADO,3,LICEO,LINGUISTICO,LINGUISTICO,2,3
202425,VARFS2500Z,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,8,9
202425,RMTND1500F,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,TURISMO,16,7
202425,PGPM02500T,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,0,6
202425,CRPS02500L,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,13,11
202425,MITF11500N,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,INFORMATICA,50,4
202425,MOPS01500X,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,12,12
202425,CTTDG7500Z,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,12,7
202425,NATF365002,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,ELETTRONICA,65,3
202425,NATD51500C,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,9,20
202425,MBRH02500X,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,11,5
202425,SRTN1M500T,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,TURISMO,0,3
202425,RMPL50500Q,SCUOLA SECONDARIA II GRADO,1,LICEO,LINGUISTICO,LINGUISTICO,1,0
202425,BGRF2Q5004,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: OTTICO,5,1
202425,PDPM00500B,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENZE UMANE,SCIENZE UMANE,3,21
202425,VTPSP5500E,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,5,3
202425,AVTFTA500S,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,2,3
202425,NATHA4500E,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,CONDUZIONE DEL MEZZO NAVALE - OPZIONE,11,0
202425,SATFP3500G,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,INFORMATICA,3,2
202425,RMTD545007,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,39,5
202425,NAPM31500X,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,2,3
202425,SATFVH500A,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,TELECOMUNICAZIONI,3,3
202425,CSPSDO500P,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,3,1
202425,PATD87500G,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,24,21
202425,SASLFZ5001,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,GRAFICA,0,3
202425,SATF9L500V,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,ELETTROTECNICA,2,1
202425,MITD11500B,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,1,1
202425,NATDPG500E,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,5,2
202425,GEPMUO500T,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE,12,10
202425,NATDLL500Z,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,2,4
202425,MIPSQ55000,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,9,5
202425,RMPSMF500G,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,11,12
202425,VATN01500A,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,TURISMO,8,16
202425,RMPSNS500T,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,2,3
202425,CERI59500T,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,INDUSTRIA E ARTIGIANATO PER IL MADE IN ITALY,2,7
202425,BAPSV85002,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,41,28
202425,MCTFBF5005,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,INFORMATICA,28,1
202425,NATD255008,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,4,3
202425,VARFR75004,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: ODONTOTECNICO,2,3
202425,RMPS24500R,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,9,6
202425,PGPC00500C,SCUOLA SECONDARIA II GRADO,4,LICEO,CLASSICO,CLASSICO,3,4
202425,NATDB75009,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,41,24
202425,MIPC16500D,SCUOLA SECONDARIA II GRADO,2,LICEO,CLASSICO,CLASSICO,3,16
202425,MBTD35500C,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,15,5
202425,RMPC24500N,SCUOLA SECONDARIA II GRADO,4,LICEO,EUROPEO,GIURIDICO ECONOMICO (LICEI LINGUISTICI EUROPEI PARITARI),3,0
202425,RMPC24500N,SCUOLA SECONDARIA II GRADO,5,LICEO,EUROPEO,GIURIDICO ECONOMICO (LICEI LINGUISTICI EUROPEI PARITARI),5,4
202425,BGPS505007,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,14,3
202425,FIPC05500B,SCUOLA SECONDARIA II GRADO,3,LICEO,CLASSICO,CLASSICO,1,3
202425,LTTA335002,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,"AGRARIA, AGROAL. E AGROIND.-BIENNIO COM.",1,2
202425,BOPLUH500M,SCUOLA SECONDARIA II GRADO,2,LICEO,LINGUISTICO,LINGUISTICO QUADRIENNALE,3,26
202425,VIPLVN5005,SCUOLA SECONDARIA II GRADO,1,LICEO,LINGUISTICO,LINGUISTICO QUADRIENNALE,3,9
202425,CSPMMV500S,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE QUADRIENNALE,0,10
202425,SSTD015004,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,5,2
202425,VAPLVL5003,SCUOLA SECONDARIA II GRADO,5,LICEO,LINGUISTICO,LINGUISTICO,5,8
202425,PDPL04500G,SCUOLA SECONDARIA II GRADO,5,LICEO,LINGUISTICO,LINGUISTICO,3,20
202425,VAPS5H500H,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,4,4
202425,BTTD07500E,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,8,7
202425,AVTLU25001,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,"COSTR., AMB. E TERRITORIO - BIENNIO COM.",1,0
202425,TVPSN55005,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,3,1
202425,NARFFC500D,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,0,5
202425,SATFOR500T,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,MECC. MECCATRON. ENER. - BIENNIO COMUNE,6,7
202425,APPS9N5001,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,2,0
202425,GEPMN4500Z,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,10,13
202425,MOPS02500E,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,20,9
202425,BSPC01500D,SCUOLA SECONDARIA II GRADO,5,LICEO,CLASSICO,CLASSICO,4,7
202425,CHTD07500E,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,2,2
202425,TVTB205003,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,CONDUZIONE DEL MEZZO AEREO - OPZIONE,16,6
202425,LEPS1Q500E,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,8,4
202425,SATD2H5007,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,TURISMO,3,1
202425,SSPSNU500Q,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,3,1
202425,NATD1E500I,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,10,8
202425,ARPM015009,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,2,3
202425,TVPSIL5006,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,7,1
202425,APTD5L500H,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,4,1
202425,CTPC08500Q,SCUOLA SECONDARIA II GRADO,3,LICEO,CLASSICO,CLASSICO,1,4
202425,MIPSQV500F,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,13,9
202425,MBPMM55007,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,9,21
202425,CHRI00500N,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,SISTEMA MODA - BIENNIO COMUNE,0,1
202425,RMPS00500L,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,1,1
202425,RGRIAG500E,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,INDUSTRIA E ARTIGIANATO PER IL MADE IN ITALY,10,13
202425,NATLGU500N,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,"COSTR., AMB. E TERRITORIO - BIENNIO COM.",2,6
202425,AGTD685001,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,4,3
202425,VARCD7500V,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,30,8
202425,RMPS485001,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,8,6
202425,LTTFOH5004,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,2,0
202425,MIPS415006,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,3,3
202425,TVRA3C5009,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,"AGRICOLTURA, SVILUPPO RURALE, VALORIZZAZIONE DEI PRODOTTI DEL TERRITORIO E GESTIONE DELLE RISORSE FORESTALI E MONTANE",8,7
202425,MBRC6C500E,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,7,13
202425,MIPS735002,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,13,8
202425,SATNOI500S,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,TURISMO,5,6
202425,RMPS24500R,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,26,18
202425,AVTLU25001,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,57,2
202425,RMPS03500C,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,15,8
202425,MISL075007,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,ARCHITETTURA E AMBIENTE,10,14
202425,VRTF005006,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,ENERGIA,30,0
202425,MIPMP85004,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENZE UMANE,MADE IN ITALY,13,5
202425,NATDLM500R,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,3,1
202425,LTTDPM500P,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,1,1
202425,PATD43500N,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,5,3
202425,PASD005001,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,DESIGN - METALLI OREFICERIA E CORALLO,1,5
202425,TPSD015003,SCUOLA SECONDARIA II GRADO,5,LICEO,ARTISTICO,ARTI FIGURATIVE - GRAFICO-PITTORICO,2,10
202425,SATFTL5007,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,8,5
202425,BRTD04500A,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,10,13
202425,RMSLZ35008,SCUOLA SECONDARIA II GRADO,3,LICEO,ARTISTICO,GRAFICA,1,2
202425,PATDCH5009,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,8,2
202425,TOTF01500R,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,ENERGIA,10,0
202425,MCPM00500L,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,2,3
202425,PAPS3Q5009,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,7,5
202425,SATF795007,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,INFORMATICA,6,1
202425,TVPS035008,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,8,2
202425,MIPSQV500F,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,17,4
202425,NARHV2500V,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,7,8
202425,SATAR7500H,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,"AGRARIA, AGROAL. E AGROIND.-BIENNIO COM.",0,5
202425,PAPMB55005,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE,15,15
202425,MIPM0O500U,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,28,25
202425,VETFO1500N,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,GRAFICA E COMUNICAZIONE,0,3
202425,SAPS09500G,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,3,2
202425,CERHP55001,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,7,1
202425,LETD075009,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,4,0
202425,MIPS79500P,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,6,2
202425,NATD9F500E,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,21,28
202425,AVRFHT5000,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,16,45
202425,CTPM345004,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,4,5
202425,PAPM9C5005,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,12,18
202425,NAPL7N500U,SCUOLA SECONDARIA II GRADO,5,LICEO,LINGUISTICO,LINGUISTICO,4,6
202425,RMPLUU500N,SCUOLA SECONDARIA II GRADO,1,LICEO,LINGUISTICO,LINGUISTICO,8,12
202425,NATF2C500R,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,INFORMATICA,4,0
202425,NARF5I500H,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,3,10
202425,SATDG0500E,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,10,0
202425,RMPMFO500A,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE QUADRIENNALE,8,7
202425,TVTF015005,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,26,0
202425,LCPMEE500S,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,6,15
202425,RMPM08500E,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENZE UMANE,SCIENZE UMANE,9,15
202425,MIPC005001,SCUOLA SECONDARIA II GRADO,3,LICEO,CLASSICO,CLASSICO,6,22
202425,NAPMRP500S,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE,0,2
202425,RMSLBT5005,SCUOLA SECONDARIA II GRADO,4,LICEO,MUSICALE E COREUTICO,MUSICALE E COREUTICO - SEZIONE COREUTICA,2,1
202425,TVPS065004,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,8,9
202425,TOPST1500C,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,4,2
202425,ALPS005007,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,4,10
202425,GEPMAH500O,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,11,38
202425,COTD06500Q,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,12,9
202425,VATD05500V,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,1,2
202425,TOPS955001,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,4,4
202425,RMPS455005,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,7,3
202425,RMPSIZ500B,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,18,4
202425,APPSR5500N,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,9,13
202425,CETFEI5009,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,INFORMATICA,8,3
202425,TVPL75500A,SCUOLA SECONDARIA II GRADO,1,LICEO,LINGUISTICO,LINGUISTICO,8,12
202425,NATN7V500I,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,TURISMO,28,22
202425,BNPS12500Z,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,13,3
202425,TOPS01500P,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,8,1
202425,MIPS74500L,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,6,8
202425,NAPL19500R,SCUOLA SECONDARIA II GRADO,2,LICEO,LINGUISTICO,LINGUISTICO,0,15
202425,AVTDAS5006,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,31,23
202425,RMPS165005,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,6,1
202425,AGTD00500C,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,0,3
202425,RMTF18500C,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,6,0
202425,BSTF8F5009,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,6,0
202425,COPLNP500T,SCUOLA SECONDARIA II GRADO,4,LICEO,LINGUISTICO,LINGUISTICO QUADRIENNALE,2,10
202425,COSL035001,SCUOLA SECONDARIA II GRADO,3,LICEO,ARTISTICO,DESIGN - MODA,2,14
202425,FITF265001,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,6,0
202425,NARF5C500N,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,2,5
202425,PAPC00500B,SCUOLA SECONDARIA II GRADO,1,LICEO,CLASSICO,CLASSICO,3,3
202425,RNPS00500E,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,17,4
202425,NATLZC500Z,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,6,0
202425,MIPMC15009,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENZE UMANE,SCIENZE UMANE,5,15
202425,NAPMGN5002,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,1,2
202425,RMPL22500A,SCUOLA SECONDARIA II GRADO,1,LICEO,LINGUISTICO,LINGUISTICO,3,7
202425,SATD4U500A,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,37,33
202425,BGPMIZ500F,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE,1,10
202425,RMPS695009,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,6,5
202425,MIPC06500L,SCUOLA SECONDARIA II GRADO,5,LICEO,CLASSICO,CLASSICO,10,15
202425,MIPM07500B,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE,4,24
202425,MITNUQ500H,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,TURISMO,26,16
202425,BGSD01500E,SCUOLA SECONDARIA II GRADO,3,LICEO,ARTISTICO,ARTI FIGURATIVE - PLASTICO PITTORICO,4,13
