ANNO_ACCADEMICO;Area_Istituto;TIPO_ISTITUTO;NOME_ISTITUTO;COMUNE_ISTITUTO;COD_ISTITUTO;REGIONE_ISTITUTO;TIPO_CORSO;CLASSE_ETA';ISCRITTIx ETA'
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Santagiulia;BRESCIA;7228;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;5
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;2
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Aldo Galli;COMO;7231;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;12
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Aldo Galli;COMO;7231;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;58
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Aldo Galli;COMO;7231;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;4
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Aldo Galli;COMO;7231;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;5
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Aldo Galli;COMO;7231;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;61
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;;CUNEO;7336;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;554
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;;CUNEO;7336;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;292
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;;CUNEO;7336;PIEMONTE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;77
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;;CUNEO;7336;PIEMONTE;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;160
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;;CUNEO;7336;PIEMONTE;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;65
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;;CUNEO;7336;PIEMONTE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;23
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Acc. Ligustica;GENOVA;7267;LIGURIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;68
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Acc. Ligustica;GENOVA;7267;LIGURIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;267
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Acc. Ligustica;GENOVA;7267;LIGURIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;43
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Acc. Ligustica;GENOVA;7267;LIGURIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;30
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Acc. Ligustica;GENOVA;7267;LIGURIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;38
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Acc. Ligustica;GENOVA;7267;LIGURIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;32
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Acc. Ligustica;GENOVA;7267;LIGURIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;24
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;A.C.M.E;MILANO;7308;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;72
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti;MILANO;7232;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;773
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;A.C.M.E;MILANO;7308;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;251
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti;MILANO;7232;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;2325
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti;MILANO;7232;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;120
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;A.C.M.E;MILANO;7308;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;10
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti;MILANO;7232;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;15
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;A.C.M.E;MILANO;7308;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;22
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti;MILANO;7232;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;509
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;A.C.M.E;MILANO;7308;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;21
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti;MILANO;7232;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;255
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;A.C.M.E;MILANO;7308;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;1
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti;MILANO;7232;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;22
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti;MILANO;7232;LOMBARDIA;AFAM_Corso Post-Diploma accademico (Perfez./Master/Specializz.);da 20 a 24 anni;208
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti;MILANO;7232;LOMBARDIA;AFAM_Corso Post-Diploma accademico (Perfez./Master/Specializz.);da 25 a 29 anni;139
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti;MILANO;7232;LOMBARDIA;AFAM_Corso Post-Diploma accademico (Perfez./Master/Specializz.);30 anni e oltre;24
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;A.C.M.E;NOVARA;7221;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;32
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;A.C.M.E;NOVARA;7221;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;107
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;A.C.M.E;NOVARA;7221;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;7
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Pietro Vannucci;PERUGIA;7234;UMBRIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;80
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Pietro Vannucci;PERUGIA;7234;UMBRIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;389
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Pietro Vannucci;PERUGIA;7234;UMBRIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;43
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Pietro Vannucci;PERUGIA;7234;UMBRIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;16
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Pietro Vannucci;PERUGIA;7234;UMBRIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;20
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Pietro Vannucci;PERUGIA;7234;UMBRIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;28
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Pietro Vannucci;PERUGIA;7234;UMBRIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;4
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;;RAVENNA;7291;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;11
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;;RAVENNA;7291;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;36
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;;RAVENNA;7291;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;17
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;;RAVENNA;7291;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;22
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;;RAVENNA;7291;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;16
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;;RAVENNA;7291;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;3
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;;RAVENNA;7291;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;13
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;154
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti - (sede decentrata Nuova Accademia di Belle Arti di MILANO);ROMA;7232;LAZIO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;57
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;580
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti - (sede decentrata Nuova Accademia di Belle Arti di MILANO);ROMA;7232;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;43
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;100
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti - (sede decentrata Nuova Accademia di Belle Arti di MILANO);ROMA;7232;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;2
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;11
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti - (sede decentrata Nuova Accademia di Belle Arti di MILANO);ROMA;7232;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;109
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;52
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Rome University of fine arts Libera Accademia di Belle Arti di Roma;ROMA;7330;LAZIO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;9
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti di Sanremo Istituto I. Duncan;SANREMO (IM);7251;LIGURIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;6
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti di Sanremo Istituto I. Duncan;SANREMO (IM);7251;LIGURIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;38
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti di Sanremo Istituto I. Duncan;SANREMO (IM);7251;LIGURIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;4
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti di Sanremo Istituto I. Duncan;SANREMO (IM);7251;LIGURIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;5
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Rosario Gagliardi;SIRACUSA;7244;SICILIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;2
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Rosario Gagliardi;SIRACUSA;7244;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;28
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Rosario Gagliardi;SIRACUSA;7244;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;3
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Rosario Gagliardi;SIRACUSA;7244;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;3
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Fidia;STEFANACONI (VV);7302;CALABRIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;2
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Fidia;STEFANACONI (VV);7302;CALABRIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;40
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Fidia;STEFANACONI (VV);7302;CALABRIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;18
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Fidia;STEFANACONI (VV);7302;CALABRIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;40
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Fidia;STEFANACONI (VV);7302;CALABRIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;25
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Fidia;STEFANACONI (VV);7302;CALABRIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;32
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Fidia;STEFANACONI (VV);7302;CALABRIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;44
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;95
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;449
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;35
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;23
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;123
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;26
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;9
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;4
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Lorenzo da Viterbo;VITERBO;7266;LAZIO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;14
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Lorenzo da Viterbo;VITERBO;7266;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;58
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Lorenzo da Viterbo;VITERBO;7266;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;8
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Lorenzo da Viterbo;VITERBO;7266;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;4
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Lorenzo da Viterbo;VITERBO;7266;LAZIO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;4
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Lorenzo da Viterbo;VITERBO;7266;LAZIO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;2
2019-2020;Area Artistica;Accademia Legalmente Riconosciuta;Lorenzo da Viterbo;VITERBO;7266;LAZIO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;3
2019-2020;Area Artistica;Accademia Nazionale di Arte Drammatica;Silvio D'Amico;ROMA;7215;LAZIO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;2
2019-2020;Area Artistica;Accademia Nazionale di Arte Drammatica;Silvio D'Amico;ROMA;7215;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;55
2019-2020;Area Artistica;Accademia Nazionale di Arte Drammatica;Silvio D'Amico;ROMA;7215;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;19
2019-2020;Area Artistica;Accademia Nazionale di Arte Drammatica;Silvio D'Amico;ROMA;7215;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2019-2020;Area Artistica;Accademia Nazionale di Arte Drammatica;Silvio D'Amico;ROMA;7215;LAZIO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;1
2019-2020;Area Artistica;Accademia Nazionale di Arte Drammatica;Silvio D'Amico;ROMA;7215;LAZIO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;5
2019-2020;Area Artistica;Accademia Nazionale di Arte Drammatica;Silvio D'Amico;ROMA;7215;LAZIO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;2
2019-2020;Area Artistica;Accademia Nazionale di Arte Drammatica;Silvio D'Amico;ROMA;7215;LAZIO;AFAM_Corso Post-Diploma accademico (Perfez./Master/Specializz.);da 20 a 24 anni;3
2019-2020;Area Artistica;Accademia Nazionale di Arte Drammatica;Silvio D'Amico;ROMA;7215;LAZIO;AFAM_Corso Post-Diploma accademico (Perfez./Master/Specializz.);da 25 a 29 anni;24
2019-2020;Area Artistica;Accademia Nazionale di Arte Drammatica;Silvio D'Amico;ROMA;7215;LAZIO;AFAM_Corso Post-Diploma accademico (Perfez./Master/Specializz.);30 anni e oltre;11
2019-2020;Area Musicale/Coreutica;Accademia Nazionale di Danza;;ROMA;7285;LAZIO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;44
2019-2020;Area Musicale/Coreutica;Accademia Nazionale di Danza;;ROMA;7285;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;110
2019-2020;Area Musicale/Coreutica;Accademia Nazionale di Danza;;ROMA;7285;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;2
2019-2020;Area Musicale/Coreutica;Accademia Nazionale di Danza;;ROMA;7285;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;2
2019-2020;Area Musicale/Coreutica;Accademia Nazionale di Danza;;ROMA;7285;LAZIO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;46
2019-2020;Area Musicale/Coreutica;Accademia Nazionale di Danza;;ROMA;7285;LAZIO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;23
2019-2020;Area Musicale/Coreutica;Accademia Nazionale di Danza;;ROMA;7285;LAZIO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;6
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Diploma accademico 1L;da 12 a 14 anni;2
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;14
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;37
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;45
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;18
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;21
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;1
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;30
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;21
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;14
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 15 a 17 anni;1
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;5
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;9
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;9
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;21
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;59
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;28
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;24
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;17
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;25
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;28
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;3
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;13
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;3
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;3
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 12 a 14 anni;2
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;28
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;103
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;197
2019-2020;Area Musicale/Coreutica;Conservatorio di Musica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;40
