AnnoS;AteneoCOD;AteneoNOME;ClasseNUMERO;CorsoNOME;SedeC;SedeP;Sesso;Lau
2017;102;Torino Politecnico;L-35;Matematica per l'Ingegneria;TORINO;1;M;29
2017;102;Torino Politecnico;L-4;Design e Comunicazione Visiva;TORINO;1;F;82
2017;102;Torino Politecnico;L-4;Design e Comunicazione Visiva;TORINO;1;M;58
2017;102;Torino Politecnico;L-7;Ingegneria Civile;TORINO;1;F;32
2017;102;Torino Politecnico;L-7;Ingegneria Civile;TORINO;1;M;102
2017;102;Torino Politecnico;L-7;Ingegneria per l'Ambiente e il Territorio;TORINO;1;F;18
2017;102;Torino Politecnico;L-7;Ingegneria per l'Ambiente e il Territorio;TORINO;1;M;30
2017;102;Torino Politecnico;L-8;Ingegneria del Cinema e dei Mezzi di Comunicazione;TORINO;1;F;22
2017;102;Torino Politecnico;L-8;Ingegneria del Cinema e dei Mezzi di Comunicazione;TORINO;1;M;36
2017;102;Torino Politecnico;L-8;Ingegneria delle Telecomunicazioni;TORINO;1;F;10
2017;102;Torino Politecnico;L-8;Ingegneria delle Telecomunicazioni;TORINO;1;M;21
2017;102;Torino Politecnico;L-8;Ingegneria Elettronica;TORINO;1;F;19
2017;102;Torino Politecnico;L-8;Ingegneria Elettronica;TORINO;1;M;133
2017;102;Torino Politecnico;L-8;Ingegneria Fisica;TORINO;1;F;14
2017;102;Torino Politecnico;L-8;Ingegneria Fisica;TORINO;1;M;58
2017;102;Torino Politecnico;L-8;Ingegneria Gestionale;TORINO;1;F;40
2017;102;Torino Politecnico;L-8;Ingegneria Gestionale;TORINO;1;M;49
2017;102;Torino Politecnico;L-8;Ingegneria Informatica;TORINO;1;F;33
2017;102;Torino Politecnico;L-8;Ingegneria Informatica;TORINO;1;M;260
2017;102;Torino Politecnico;L-9;Ingegneria Aerospaziale;TORINO;1;F;46
2017;102;Torino Politecnico;L-9;Ingegneria Aerospaziale;TORINO;1;M;214
2017;102;Torino Politecnico;L-9;Ingegneria Biomedica;TORINO;1;F;145
2017;102;Torino Politecnico;L-9;Ingegneria Biomedica;TORINO;1;M;105
2017;102;Torino Politecnico;L-9;Ingegneria Chimica e Alimentare;TORINO;1;F;38
2017;102;Torino Politecnico;L-9;Ingegneria Chimica e Alimentare;TORINO;1;M;52
2017;102;Torino Politecnico;L-9;Ingegneria dei Materiali;TORINO;1;F;16
2017;102;Torino Politecnico;L-9;Ingegneria dei Materiali;TORINO;1;M;30
2017;102;Torino Politecnico;L-9;Ingegneria della Produzione Industriale;TORINO;1;F;32
2017;102;Torino Politecnico;L-9;Ingegneria della Produzione Industriale;TORINO;1;M;44
2017;102;Torino Politecnico;L-9;Ingegneria dell'Autoveicolo;TORINO;1;F;11
2017;102;Torino Politecnico;L-9;Ingegneria dell'Autoveicolo;TORINO;1;M;87
2017;102;Torino Politecnico;L-9;Ingegneria Elettrica;TORINO;1;M;52
2017;102;Torino Politecnico;L-9;Ingegneria Energetica;TORINO;1;F;44
2017;102;Torino Politecnico;L-9;Ingegneria Energetica;TORINO;1;M;161
2017;102;Torino Politecnico;L-9;Ingegneria Gestionale;TORINO;1;F;62
2017;102;Torino Politecnico;L-9;Ingegneria Gestionale;TORINO;1;M;132
2017;102;Torino Politecnico;L-9;Ingegneria Meccanica;TORINO;1;F;57
2017;102;Torino Politecnico;L-9;Ingegneria Meccanica;TORINO;1;M;405
2017;102;Torino Politecnico;LM-12;Ecodesign;TORINO;1;F;41
2017;102;Torino Politecnico;LM-12;Ecodesign;TORINO;1;M;18
2017;102;Torino Politecnico;LM-20;Ingegneria Aerospaziale;TORINO;1;F;35
2017;102;Torino Politecnico;LM-20;Ingegneria Aerospaziale;TORINO;1;M;124
2017;102;Torino Politecnico;LM-21;Ingegneria Biomedica;TORINO;1;F;81
2017;102;Torino Politecnico;LM-21;Ingegneria Biomedica;TORINO;1;M;76
2017;102;Torino Politecnico;LM-22;Ingegneria Chimica e dei Processi Sostenibili;TORINO;1;F;22
2017;102;Torino Politecnico;LM-22;Ingegneria Chimica e dei Processi Sostenibili;TORINO;1;M;39
2017;102;Torino Politecnico;LM-22;Ingegneria Tessile;TORINO;1;M;9
2017;102;Torino Politecnico;LM-23;Ingegneria Civile;TORINO;1;F;51
2017;102;Torino Politecnico;LM-23;Ingegneria Civile;TORINO;1;M;133
2017;102;Torino Politecnico;LM-24;Ingegneria Edile;TORINO;1;F;59
2017;102;Torino Politecnico;LM-24;Ingegneria Edile;TORINO;1;M;57
2017;102;Torino Politecnico;LM-25;Ingegneria Meccatronica;TORINO;1;F;8
2017;102;Torino Politecnico;LM-25;Ingegneria Meccatronica;TORINO;1;M;48
2017;102;Torino Politecnico;LM-25;Mechatronic Engineering;TORINO;1;F;8
2017;102;Torino Politecnico;LM-25;Mechatronic Engineering;TORINO;1;M;37
2017;102;Torino Politecnico;LM-27;Communications And Computer Networks Engineering;TORINO;1;M;7
2017;102;Torino Politecnico;LM-27;Ict For Smart Societies;TORINO;1;M;10
2017;102;Torino Politecnico;LM-27;Ingegneria delle Telecomunicazioni;TORINO;1;M;11
2017;102;Torino Politecnico;LM-27;Ingegneria Telematica;TORINO;1;M;21
2017;102;Torino Politecnico;LM-28;Ingegneria Elettrica;TORINO;1;M;53
2017;102;Torino Politecnico;LM-29;Ingegneria Elettronica;TORINO;1;F;28
2017;102;Torino Politecnico;LM-29;Ingegneria Elettronica;TORINO;1;M;127
2017;102;Torino Politecnico;LM-29;Nanotechnologies For Icts;TORINO;1;F;7
2017;102;Torino Politecnico;LM-29;Nanotechnologies For Icts;TORINO;1;M;31
2017;102;Torino Politecnico;LM-29;Nanotecnologie per le Ict;TORINO;1;M;15
2017;102;Torino Politecnico;LM-30;Ingegneria Energetica e Nucleare;TORINO;1;F;48
2017;102;Torino Politecnico;LM-30;Ingegneria Energetica e Nucleare;TORINO;1;M;173
2017;102;Torino Politecnico;LM-31;Ingegneria Gestionale;TORINO;1;F;121
2017;102;Torino Politecnico;LM-31;Ingegneria Gestionale;TORINO;1;M;212
2017;102;Torino Politecnico;LM-32;Ingegneria del Cinema e dei Mezzi di Comunicazione;TORINO;1;F;11
2017;102;Torino Politecnico;LM-32;Ingegneria del Cinema e dei Mezzi di Comunicazione;TORINO;1;M;16
2017;102;Torino Politecnico;LM-32;Ingegneria Informatica;TORINO;1;F;23
2017;102;Torino Politecnico;LM-32;Ingegneria Informatica;TORINO;1;M;157
2017;102;Torino Politecnico;LM-33;Automotive Engineering;TORINO;1;F;8
2017;102;Torino Politecnico;LM-33;Automotive Engineering;TORINO;1;M;46
2017;102;Torino Politecnico;LM-33;Ingegneria della Produzione Industriale e dell'Innovazione Tecnologica;TORINO;1;F;31
2017;102;Torino Politecnico;LM-33;Ingegneria della Produzione Industriale e dell'Innovazione Tecnologica;TORINO;1;M;38
2017;102;Torino Politecnico;LM-33;Ingegneria dell'Autoveicolo;TORINO;1;M;44
2017;102;Torino Politecnico;LM-33;Ingegneria Meccanica;TORINO;1;F;40
2017;102;Torino Politecnico;LM-33;Ingegneria Meccanica;TORINO;1;M;289
2017;102;Torino Politecnico;LM-35;Ingegneria per l'Ambiente e il Territorio;TORINO;1;F;30
2017;102;Torino Politecnico;LM-35;Ingegneria per l'Ambiente e il Territorio;TORINO;1;M;53
2017;102;Torino Politecnico;LM-35;Petroleum Engineering;TORINO;1;F;8
2017;102;Torino Politecnico;LM-35;Petroleum Engineering;TORINO;1;M;29
2017;102;Torino Politecnico;LM-4;Architettura (Costruzione e Citta);TORINO;1;F;52
2017;102;Torino Politecnico;LM-4;Architettura (Costruzione e Citta);TORINO;1;M;32
2017;102;Torino Politecnico;LM-4;Architettura (Costruzione e Città);TORINO;1;F;35
2017;102;Torino Politecnico;LM-4;Architettura (Costruzione e Città);TORINO;1;M;45
2017;102;Torino Politecnico;LM-4;Architettura (Restauro);TORINO;1;F;42
2017;102;Torino Politecnico;LM-4;Architettura (Restauro);TORINO;1;M;25
2017;102;Torino Politecnico;LM-4;Architettura (Sostenibilita);TORINO;1;F;70
2017;102;Torino Politecnico;LM-4;Architettura (Sostenibilita);TORINO;1;M;61
2017;102;Torino Politecnico;LM-4;Architettura (Sostenibilità);TORINO;1;F;26
2017;102;Torino Politecnico;LM-4;Architettura (Sostenibilità);TORINO;1;M;11
2017;102;Torino Politecnico;LM-4;Architettura Costruzione Citta;TORINO;1;F;15
2017;102;Torino Politecnico;LM-4;Architettura Costruzione Citta;TORINO;1;M;22
2017;102;Torino Politecnico;LM-4;Architettura per il Progetto Sostenibile;TORINO;1;F;19
2017;102;Torino Politecnico;LM-4;Architettura per il Progetto Sostenibile;TORINO;1;M;13
2017;102;Torino Politecnico;LM-4;Architettura per il Restauro e Valorizzazione del Patrimonio;TORINO;1;F;19
2017;102;Torino Politecnico;LM-44;Ingegneria Matematica;TORINO;1;F;21
2017;102;Torino Politecnico;LM-44;Ingegneria Matematica;TORINO;1;M;16
2017;102;Torino Politecnico;LM-44;Physics Of Complex Systems;TORINO;1;M;19
2017;102;Torino Politecnico;LM-48;Pianificazione Territoriale, Urbanistica e Paesaggistico-Ambientale;TORINO;1;F;14
2017;102;Torino Politecnico;LM-48;Pianificazione Territoriale, Urbanistica e Paesaggistico-Ambientale;TORINO;1;M;17
2017;102;Torino Politecnico;LM-53;Ingegneria dei Materiali;TORINO;1;F;12
2017;102;Torino Politecnico;LM-53;Ingegneria dei Materiali;TORINO;1;M;30
2017;201;Piemonte Orientale;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);NOVARA;3;F;192
2017;201;Piemonte Orientale;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);NOVARA;3;M;74
2017;201;Piemonte Orientale;L/SNT1;Infermieristica Pediatrica (Abilitante alla Professione Sanitaria di Infermiere Pediatrico);NOVARA;3;F;16
2017;201;Piemonte Orientale;L/SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);NOVARA;3;F;19
2017;201;Piemonte Orientale;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);NOVARA;3;F;24
2017;201;Piemonte Orientale;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);NOVARA;3;M;24
2017;201;Piemonte Orientale;L/SNT3;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);NOVARA;3;F;16
2017;201;Piemonte Orientale;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);NOVARA;3;F;6
2017;201;Piemonte Orientale;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);NOVARA;3;M;6
2017;201;Piemonte Orientale;L-10;Lettere;VERCELLI;2;F;20
2017;201;Piemonte Orientale;L-10;Lettere;VERCELLI;2;M;15
2017;201;Piemonte Orientale;L-11;Lingue Straniere Moderne;VERCELLI;2;F;47
2017;201;Piemonte Orientale;L-11;Lingue Straniere Moderne;VERCELLI;2;M;9
2017;201;Piemonte Orientale;L-13;Scienze Biologiche;ALESSANDRIA;6;F;75
2017;201;Piemonte Orientale;L-13;Scienze Biologiche;ALESSANDRIA;6;M;25
2017;201;Piemonte Orientale;L-14;Servizi Giuridici per l'Impresa;NOVARA;3;F;13
2017;201;Piemonte Orientale;L-15;Promozione e Gestione del Turismo;NOVARA;3;F;64
2017;201;Piemonte Orientale;L-15;Promozione e Gestione del Turismo;NOVARA;3;M;26
2017;201;Piemonte Orientale;L-16;Scienze Politiche, Economiche, Sociali e dell'Amministrazione;ALESSANDRIA;6;F;15
2017;201;Piemonte Orientale;L-16;Scienze Politiche, Economiche, Sociali e dell'Amministrazione;ALESSANDRIA;6;M;11
2017;201;Piemonte Orientale;L-18;Economia Aziendale;NOVARA;3;F;168
2017;201;Piemonte Orientale;L-18;Economia Aziendale;NOVARA;3;M;157
2017;201;Piemonte Orientale;L-2;Biotecnologie;NOVARA;3;F;13
2017;201;Piemonte Orientale;L-2;Biotecnologie;NOVARA;3;M;6
2017;201;Piemonte Orientale;L-27;Chimica;ALESSANDRIA;6;F;11
2017;201;Piemonte Orientale;L-27;Chimica;ALESSANDRIA;6;M;12
2017;201;Piemonte Orientale;L-27;Scienza dei Materiali - Chimica;VERCELLI;2;F;6
2017;201;Piemonte Orientale;L-27;Scienza dei Materiali - Chimica;VERCELLI;2;M;9
2017;201;Piemonte Orientale;L-31;Informatica;ALESSANDRIA;6;M;29
2017;201;Piemonte Orientale;L-36;Scienze Politiche, Economiche, Sociali e dell'Amministrazione;ALESSANDRIA;6;F;11
2017;201;Piemonte Orientale;L-36;Scienze Politiche, Economiche, Sociali e dell'Amministrazione;ALESSANDRIA;6;M;7
2017;201;Piemonte Orientale;L-39;Servizio Sociale;ASTI;5;F;27
2017;201;Piemonte Orientale;L-5;Filosofia e Comunicazione;VERCELLI;2;F;11
2017;201;Piemonte Orientale;LM/SNT1;Scienze Infermieristiche e Ostetriche;NOVARA;3;F;24
2017;201;Piemonte Orientale;LM/SNT1;Scienze Infermieristiche e Ostetriche;NOVARA;3;M;17
2017;201;Piemonte Orientale;LM-13;Chimica e Tecnologia Farmaceutiche;NOVARA;3;F;34
2017;201;Piemonte Orientale;LM-13;Chimica e Tecnologia Farmaceutiche;NOVARA;3;M;13
2017;201;Piemonte Orientale;LM-13;Farmacia;NOVARA;3;F;58
2017;201;Piemonte Orientale;LM-13;Farmacia;NOVARA;3;M;22
2017;201;Piemonte Orientale;LM-14;Filologia Moderna, Classica e Comparata;VERCELLI;2;F;16
2017;201;Piemonte Orientale;LM-37;Lingue, Culture, Turismo;VERCELLI;2;F;6
2017;201;Piemonte Orientale;LM-41;Medicina e Chirurgia;NOVARA;3;F;43
2017;201;Piemonte Orientale;LM-41;Medicina e Chirurgia;NOVARA;3;M;28
2017;201;Piemonte Orientale;LM-49;Lingue, Culture, Turismo;VERCELLI;2;F;10
2017;201;Piemonte Orientale;LM-54;Scienze Chimiche;ALESSANDRIA;6;M;8
2017;201;Piemonte Orientale;LM-6;Biologia;ALESSANDRIA;6;F;20
2017;201;Piemonte Orientale;LM-77;Amministrazione, Controllo e Professione;NOVARA;3;F;56
2017;201;Piemonte Orientale;LM-77;Amministrazione, Controllo e Professione;NOVARA;3;M;25
2017;201;Piemonte Orientale;LM-77;Management e Finanza;NOVARA;3;F;22
2017;201;Piemonte Orientale;LM-77;Management e Finanza;NOVARA;3;M;25
2017;201;Piemonte Orientale;LM-87;Societa e Sviluppo Locale;ALESSANDRIA;6;F;9
2017;201;Piemonte Orientale;LM-88;Societa e Sviluppo Locale;ALESSANDRIA;6;M;6
2017;201;Piemonte Orientale;LM-9;Biotecnologie Mediche;NOVARA;3;F;13
2017;201;Piemonte Orientale;LM-9;Biotecnologie Mediche;NOVARA;3;M;8
2017;201;Piemonte Orientale;LMG/01;Giurisprudenza;ALESSANDRIA;6;F;39
2017;201;Piemonte Orientale;LMG/01;Giurisprudenza;ALESSANDRIA;6;M;19
2017;401;Bra Scienze Gastronomiche;L-26;Scienze Gastronomiche;BRA;4;F;40
2017;401;Bra Scienze Gastronomiche;L-26;Scienze Gastronomiche;BRA;4;M;30
2017;401;Bra Scienze Gastronomiche;LM-49;Promozione e Gestione del Patrimonio Gastronomico e Turistico;BRA;4;F;13
2017;401;Bra Scienze Gastronomiche;LM-49;Promozione e Gestione del Patrimonio Gastronomico e Turistico;BRA;4;M;23
2017;701;Aosta;L-12;Lingue e Comunicazione per l'Impresa e il Turismo;AOSTA;7;F;52
2017;701;Aosta;L-12;Lingue e Comunicazione per l'Impresa e il Turismo;AOSTA;7;M;12
2017;701;Aosta;L-18;Scienze dell'Economia e della Gestione Aziendale;SAINT-CHRISTOPHE;7;F;27
2017;701;Aosta;L-18;Scienze dell'Economia e della Gestione Aziendale;SAINT-CHRISTOPHE;7;M;18
2017;701;Aosta;L-24;Scienze e Tecniche Psicologiche;AOSTA;7;F;34
2017;701;Aosta;L-24;Scienze e Tecniche Psicologiche;AOSTA;7;M;10
2017;701;Aosta;L-36;Scienze Politiche e delle Relazioni Internazionali;SAINT-CHRISTOPHE;7;F;20
2017;701;Aosta;L-36;Scienze Politiche e delle Relazioni Internazionali;SAINT-CHRISTOPHE;7;M;17
2017;701;Aosta;LM-56;Economia e Politiche del Territorio e dell'Impresa;SAINT-CHRISTOPHE;7;F;30
2017;701;Aosta;LM-56;Economia e Politiche del Territorio e dell'Impresa;SAINT-CHRISTOPHE;7;M;6
2017;701;Aosta;LM-85 bis;Scienze della Formazione Primaria;AOSTA;7;F;17
2017;1001;Genova;14/S;Farmacia;GENOVA;10;F;13
2017;1001;Genova;17;Economia Aziendale;GENOVA;10;F;7
2017;1001;Genova;18;Scienze Pedagogiche e dell'Educazione;GENOVA;10;F;8
2017;1001;Genova;18-bis;Scienze della Formazione Primaria;GENOVA;10;F;16
2017;1001;Genova;4/S-cu;Architettura;GENOVA;10;F;6
2017;1001;Genova;46/S;Medicina e Chirurgia;GENOVA;10;F;8
2017;1001;Genova;46/S;Medicina e Chirurgia;GENOVA;10;M;14
2017;1001;Genova;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);CHIAVARI;10;F;16
2017;1001;Genova;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);GENOVA;10;F;92
2017;1001;Genova;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);GENOVA;10;M;40
2017;1001;Genova;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);IMPERIA;8;F;14
2017;1001;Genova;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);LA SPEZIA;11;F;25
2017;1001;Genova;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);LA SPEZIA;11;M;11
2017;1001;Genova;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);PIETRA LIGURE;9;F;22
2017;1001;Genova;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);SAVONA;9;F;8
2017;1001;Genova;L/SNT1;Infermieristica Pediatrica (Abilitante alla Professione Sanitaria di Infermiere Pediatrico);GENOVA;10;F;18
2017;1001;Genova;L/SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);GENOVA;10;F;21
2017;1001;Genova;L/SNT2;Educazione Professionale (Abilitante alla Professione Sanitaria di Educatore Professionale);GENOVA;10;F;12
2017;1001;Genova;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);CHIAVARI;10;F;7
2017;1001;Genova;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);CHIAVARI;10;M;6
2017;1001;Genova;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);GENOVA;10;M;13
2017;1001;Genova;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);IMPERIA;8;F;8
2017;1001;Genova;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);IMPERIA;8;M;6
2017;1001;Genova;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);LA SPEZIA;11;M;11
2017;1001;Genova;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);PIETRA LIGURE;9;F;8
2017;1001;Genova;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);PIETRA LIGURE;9;M;10
2017;1001;Genova;L/SNT2;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);GENOVA;10;F;13
2017;1001;Genova;L/SNT2;Ortottica ed Assistenza Oftalmologica (Abilitante alla Professione Sanitaria di Ortottista ed Assistente di Oftalmologia);GENOVA;10;F;6
2017;1001;Genova;L/SNT2;Podologia (Abilitante alla Professione Sanitaria di Podologo);GENOVA;10;M;8
2017;1001;Genova;L/SNT2;Tecnica della Riabilitazione Psichiatrica (Abilitante alla Professione Sanitaria di Tecnico della Riabilitazione Psichiatrica);GENOVA;10;F;12
2017;1001;Genova;L/SNT2;Terapia della Neuro e Psicomotricita dell'Eta Evolutiva (Abilitante alla Professione Sanitaria di Terapista della Neuro e Psicomotricita dell'Eta Evolutiva);GENOVA;10;F;8
2017;1001;Genova;L/SNT3;Dietistica (Abilitante alla Professione Sanitaria di Dietista);GENOVA;10;F;14
2017;1001;Genova;L/SNT3;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);GENOVA;10;F;12
2017;1001;Genova;L/SNT3;Tecniche Audioprotesiche (Abilitante alla Professione Sanitaria di Audioprotesista);GENOVA;10;F;6
2017;1001;Genova;L/SNT3;Tecniche Audioprotesiche (Abilitante alla Professione Sanitaria di Audioprotesista);GENOVA;10;M;7
2017;1001;Genova;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);GENOVA;10;F;15
2017;1001;Genova;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);GENOVA;10;M;11
2017;1001;Genova;L/SNT4;Assistenza Sanitaria (Abilitante alla Professione Sanitaria di Assistente Sanitario);GENOVA;10;F;6
2017;1001;Genova;L/SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);GENOVA;10;M;6
2017;1001;Genova;L-1;Conservazione dei Beni Culturali;GENOVA;10;F;38
2017;1001;Genova;L-10;Lettere;GENOVA;10;F;42
2017;1001;Genova;L-10;Lettere;GENOVA;10;M;21
2017;1001;Genova;L-11;Lingue e Culture Moderne;GENOVA;10;F;207
2017;1001;Genova;L-11;Lingue e Culture Moderne;GENOVA;10;M;43
2017;1001;Genova;L-12;Teorie e Tecniche della Mediazione Interlinguistica;GENOVA;10;F;65
2017;1001;Genova;L-12;Teorie e Tecniche della Mediazione Interlinguistica;GENOVA;10;M;23
2017;1001;Genova;L-13;Scienze Biologiche;GENOVA;10;F;47
2017;1001;Genova;L-13;Scienze Biologiche;GENOVA;10;M;17
2017;1001;Genova;L-14;Giurista dell'Impresa e dell'Amministrazione;GENOVA;10;F;35
2017;1001;Genova;L-14;Giurista dell'Impresa e dell'Amministrazione;GENOVA;10;M;19
2017;1001;Genova;L-15;Scienze del Turismo: Impresa, Cultura e Territorio;IMPERIA;8;F;17
2017;1001;Genova;L-15;Scienze del Turismo: Impresa, Cultura e Territorio;IMPERIA;8;M;12
2017;1001;Genova;L-16;Scienze Politiche e dell'Amministrazione;GENOVA;10;F;9
2017;1001;Genova;L-16;Scienze Politiche e dell'Amministrazione;GENOVA;10;M;18
2017;1001;Genova;L-17;Scienze dell'Architettura;GENOVA;10;F;55
2017;1001;Genova;L-17;Scienze dell'Architettura;GENOVA;10;M;23
2017;1001;Genova;L-18;Economia Aziendale;GENOVA;10;F;104
2017;1001;Genova;L-18;Economia Aziendale;GENOVA;10;M;146
2017;1001;Genova;L-18;Economia Aziendale;IMPERIA;8;F;17
2017;1001;Genova;L-18;Economia Aziendale;IMPERIA;8;M;25
2017;1001;Genova;L-18;Economia delle Aziende Marittime, della Logistica e dei Trasporti;GENOVA;10;F;23
2017;1001;Genova;L-18;Economia delle Aziende Marittime, della Logistica e dei Trasporti;GENOVA;10;M;30
2017;1001;Genova;L-19;Scienze Pedagogiche e dell'Educazione;GENOVA;10;F;120
2017;1001;Genova;L-19;Scienze Pedagogiche e dell'Educazione;GENOVA;10;M;13
2017;1001;Genova;L-2;Biotecnologie;GENOVA;10;F;14
2017;1001;Genova;L-20;Scienze della Comunicazione;SAVONA;9;F;46
2017;1001;Genova;L-20;Scienze della Comunicazione;SAVONA;9;M;35
2017;1001;Genova;L-22;Scienze Motorie, Sport e Salute;GENOVA;10;F;10
2017;1001;Genova;L-22;Scienze Motorie, Sport e Salute;GENOVA;10;M;32
2017;1001;Genova;L-22;Scienze Motorie, Sport e Salute;SAVONA;9;F;10
2017;1001;Genova;L-22;Scienze Motorie, Sport e Salute;SAVONA;9;M;14
2017;1001;Genova;L-24;Scienze e Tecniche Psicologiche;GENOVA;10;F;120
2017;1001;Genova;L-24;Scienze e Tecniche Psicologiche;GENOVA;10;M;40
2017;1001;Genova;L-27;Chimica e Tecnologie Chimiche;GENOVA;10;F;26
2017;1001;Genova;L-27;Chimica e Tecnologie Chimiche;GENOVA;10;M;22
2017;1001;Genova;L-3;Discipline delle Arti, della Musica e dello Spettacolo;IMPERIA;8;F;7
2017;1001;Genova;L-3;Discipline delle Arti, della Musica e dello Spettacolo;IMPERIA;8;M;8
