STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_LC_J5,"Over the past five years, have you developed a specific strategy targeting the procurement of essential goods?",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_E4,How does the public sector interact with suppliers and/or business associations in order to build mutual understanding of the governments’ needs and the supplier market?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_A7-SQ010,Award notice,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_D2-SQ008,Support social enterprises,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D4-SQ003_SQ008,Innovation procurement-Not clear/Not sure,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_D9,How do you evaluate the impact of procurement on the achievement of strategic policy objectives?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_D1-SQ012,Support for re-industrialisation,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_C6-SQ004,Use of tools such as dynamic purchasing systems,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_J4-SQ002,Risk registers,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D3-SQ003_SQ005,Innovation procurement-No prioritisation of objectives,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_F1-SQ005,Regional and local,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_I5-SQ004,"Collecting data points on centralised instruments (e.g., on the use of framework agreements, uptake of e-procurement system, etc.)",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_LC_F8,Have you established national communities of practice for sharing experiences and improving institutional knowledge in public procurement?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_J3-SQ003,Training,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_C5-SQ004,SMEs,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_D1-SQ014,None,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_D2-SQ004,Gender equality and responsiveness,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_C5-SQ006,No,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D4-SQ011_SQ001,Addressing long-term unemployment-Line ministry,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_H4-SQ002,Legislation,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_D9-SQ005,The impact is not currently evaluated,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_B6-SQ004,Bidders declare this information at the request of a contracting authority.,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_G10-SQ007,Inventory management and logistics,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_A1-SQ009,Awarded price,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D4-SQ008_SQ004,Support social enterprises-Central purchasing body (CPB),2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_I2-SQ75615,"Efficiency (e.g.  savings (in terms of monetary value and time), level of market participation in specific procedures, duration of procurement processes (including vetting))",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D3-SQ004_SQ001,Gender equality and responsiveness-Prioritisation based on product categories,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_H4-SQ005,Needs assessment,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D3-SQ004_SQ003,Gender equality and responsiveness-Conduct business cases in individual procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_G6-SQ010,Asset registry/cadaster,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_D2-SQ011,Addressing long-term unemployment,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D3-SQ001_SQ001,Green public procurement-Prioritisation based on product categories,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D4-SQ012_SQ002,Support for re-industrialisation-Inter-ministerial body,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_A3-SQ004,None,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_A4,What mechanisms are used to enforce transparency requirements?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_A2-SQ001,Online central platform,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_B4-SQ003,No,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_H13-SQ007,"Staff benefits (flexible working conditions, holidays etc.)",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D4-SQ013_SQ004,Increased resilience (securing supply chains)-Central purchasing body (CPB),2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D3-SQ011_SQ002,Addressing long-term unemployment-Conduct cost-benefits analysis in individual procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_B1,Does your country’s public procurement regulatory framework include the following provisions and/or mechanisms?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_A6,Are certain public procurement processes excluded from transparency obligations and on what basis?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_C6-SQ005,Using market engagement tools,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_H1-SQ003,"Public procurement authority / regulator (e.g., Ministry, Public Procurement Office/Agency)",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_J2-SQ004,Regulatory and compliance risks,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D3-SQ008_SQ003,Support social enterprises-Conduct business cases in individual procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AT_G2-SQ015,Ordering,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_I5-SQ002,"Focusing on data points related to individual public procurement processes (e.g., number of bids submitted, profile of suppliers (including gender/diversity balance), invoice, outcomes/benefits from the process, etc.)",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D4-SQ011_SQ006,Addressing long-term unemployment-Competence centre* or similar,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_B2-SQ008,Certain public officials and political appointees have limitations in participating in public procurement procedures,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AT_G2-SQ010,"Collaborative instruments (e.g. framework agreements, dynamic purchasing systems)",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_J4-SQ006,Risk dashboards and key indicators,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D3-SQ001_SQ003,Green public procurement-Conduct business cases in individual procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_D1-SQ010,Promoting accessibility,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_F2-SQ001_SQ004,Management of framework agreements / DPS-Not applicable,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D3-SQ005_SQ003,Human and labour rights-Conduct business cases in individual procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D4-SQ001_SQ007,Green public procurement-We put in place a different institutional structure,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D4-SQ007_SQ002,Support responsible business conduct-Inter-ministerial body,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_G6-SQ004,e-Invoicing system,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_D1-SQ006,Support small and medium-sized enterprises (SMEs),2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_C1-SQ002,Yes as part of wider procurement strategy,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_H1,Which institution(s) is/are mainly in charge of capacity-building initiatives for public procurement?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_K7-SQ002,Transparency requirements,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_H2-SQ004,Mentoring arrangements,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_H4-SQ015,Socially responsible public procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_J4-SQ009,None,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AT_G9-SQ004,Robotic Process Automation (RPA)*,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D3-SQ001_SQ005,Green public procurement-No prioritisation of objectives,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_D9-SQ004,Aggregating results by policy objective,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D4-SQ012_SQ005,Support for re-industrialisation-An independent organisation,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_D2-SQ002,Circular public procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D4-SQ010_SQ007,Promoting accessibility-We put in place a different institutional structure,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_H6-SQ001,"By level (e.g., Basic, Intermediate, Expert)",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D4-SQ002_SQ003,Circular public procurement-Procurement authority,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AT_G2-SQ016,Electronic submission of invoices,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D4-SQ007_SQ003,Support responsible business conduct-Procurement authority,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D4,What are the entities in charge of drafting these procurement policy documents?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D4-SQ005_SQ001,Human and labour rights-Line ministry,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D4-SQ001_SQ004,Green public procurement-Central purchasing body (CPB),2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D4-SQ004_SQ007,Gender equality and responsiveness-We put in place a different institutional structure,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AT_G2-SQ006,Provision of tender documents,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_D2-SQ007,Support responsible business conduct,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_B3-SQ005,The information is not available for procurement officials specifically,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_B1-SQ001,Provisions that establish the principles of integrity* for the public procurement system(e.g. principle of integrity is included and clearly explained in the public procurement law),2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_LC_A5,In which format is public procurement* data publicly available?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D4-SQ009_SQ003,Indigenous people-Procurement authority,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_A7-SQ008,Clarifications to bidders’ questions,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D3-SQ011_SQ003,Addressing long-term unemployment-Conduct business cases in individual procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D3-SQ012_SQ003,Support for re-industrialisation-Conduct business cases in individual procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_A4-SQ001,Use of prior publication as a pre-condition for contractual validity,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_K7-SQ004,Requirements to favour existing instruments (e.g. framework agreements),2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_D8-SQ008,"Other. Please, elaborate.",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D4-SQ010_SQ002,Promoting accessibility-Inter-ministerial body,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_H10-SQ004,Access right to e-procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_F6-SQ006,Reporting templates for suppliers,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MCC_F1,"Does your country have CPB(s)? If yes, please indicate the number of CPBs and their sector.",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_AN_D4-SQ007_SQ001,Support responsible business conduct-Line ministry,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,DNK,Denmark,A,Annual,Q_MC_A1-SQ003,Tender announcement,2024,,,,A,Normal value,0,Units
