ANNO;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;QUALIFICA;GENERE;ETA-MEDIA_PERS_TA
2024;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;48
2024;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;52
2024;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;POSIZIONE ECONOMICA B/OPERATORE;F;48
2024;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;DIRIGENTE II FASCIA;F;50
2024;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;POSIZIONE ECONOMICA EP;F;54
2024;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;48
2024;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;44
2024;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;POSIZIONE ECONOMICA B/OPERATORE;F;47
2024;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;POSIZIONE ECONOMICA EP;F;55
2024;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;51
2024;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;50
2024;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;POSIZIONE ECONOMICA B/OPERATORE;F;41
2024;06306;Napoli - Seconda Università degli studi;Campania;SUD;DIRETTORE GENERALE;F;57
2024;06306;Napoli - Seconda Università degli studi;Campania;SUD;DIRIGENTE II FASCIA;F;59
2024;06306;Napoli - Seconda Università degli studi;Campania;SUD;POSIZIONE ECONOMICA EP;F;53
2024;06306;Napoli - Seconda Università degli studi;Campania;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;52
2024;06306;Napoli - Seconda Università degli studi;Campania;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;51
2024;06306;Napoli - Seconda Università degli studi;Campania;SUD;POSIZIONE ECONOMICA B/OPERATORE;F;46
2024;06308;Scuola Superiore Meridionale di Napoli;Campania;SUD;DIRIGENTE II FASCIA;F;48
2024;06308;Scuola Superiore Meridionale di Napoli;Campania;SUD;POSIZIONE ECONOMICA EP;F;41
2024;06308;Scuola Superiore Meridionale di Napoli;Campania;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;35
2024;06308;Scuola Superiore Meridionale di Napoli;Campania;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;38
2024;06308;Scuola Superiore Meridionale di Napoli;Campania;SUD;POSIZIONE ECONOMICA B/OPERATORE;F;34
2024;06501;Salerno - Università degli studi;Campania;SUD;POSIZIONE ECONOMICA EP;F;56
2024;06501;Salerno - Università degli studi;Campania;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;49
2024;06501;Salerno - Università degli studi;Campania;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;48
2024;06501;Salerno - Università degli studi;Campania;SUD;POSIZIONE ECONOMICA B/OPERATORE;F;40
2024;06601;L'Aquila - Università degli studi;Abruzzo;SUD;POSIZIONE ECONOMICA EP;F;52
2024;06601;L'Aquila - Università degli studi;Abruzzo;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;51
2024;06601;L'Aquila - Università degli studi;Abruzzo;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;56
2024;06601;L'Aquila - Università degli studi;Abruzzo;SUD;POSIZIONE ECONOMICA B/OPERATORE;F;59
2024;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;DIRIGENTE II FASCIA;F;38
2024;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;POSIZIONE ECONOMICA EP;F;55
2024;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;41
2024;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;47
2024;06701;Teramo - Università degli studi;Abruzzo;SUD;POSIZIONE ECONOMICA EP;F;57
2024;06701;Teramo - Università degli studi;Abruzzo;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;52
2024;06701;Teramo - Università degli studi;Abruzzo;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;53
2024;06701;Teramo - Università degli studi;Abruzzo;SUD;POSIZIONE ECONOMICA B/OPERATORE;F;57
2024;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;DIRIGENTE II FASCIA;F;59
2024;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;POSIZIONE ECONOMICA EP;F;51
2024;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;52
2024;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;54
2024;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;POSIZIONE ECONOMICA B/OPERATORE;F;62
2024;07001;Campobasso - Università degli studi del Molise;Molise;SUD;POSIZIONE ECONOMICA EP;F;56
2024;07001;Campobasso - Università degli studi del Molise;Molise;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;55
2024;07001;Campobasso - Università degli studi del Molise;Molise;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;52
2024;07001;Campobasso - Università degli studi del Molise;Molise;SUD;POSIZIONE ECONOMICA B/OPERATORE;F;60
2024;07101;Foggia - Università degli studi;Puglia;SUD;DIRETTORE GENERALE;F;52
2024;07101;Foggia - Università degli studi;Puglia;SUD;DIRIGENTE II FASCIA;F;63
2024;07101;Foggia - Università degli studi;Puglia;SUD;POSIZIONE ECONOMICA EP;F;55
2024;07101;Foggia - Università degli studi;Puglia;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;52
2024;07101;Foggia - Università degli studi;Puglia;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;46
2024;07101;Foggia - Università degli studi;Puglia;SUD;POSIZIONE ECONOMICA B/OPERATORE;F;59
2024;07201;Bari - Università degli studi;Puglia;SUD;DIRIGENTE II FASCIA;F;58
2024;07201;Bari - Università degli studi;Puglia;SUD;POSIZIONE ECONOMICA EP;F;62
2024;07201;Bari - Università degli studi;Puglia;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;52
2024;07201;Bari - Università degli studi;Puglia;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;49
2024;07201;Bari - Università degli studi;Puglia;SUD;POSIZIONE ECONOMICA B/OPERATORE;F;42
2024;07202;Bari - Politecnico;Puglia;SUD;DIRIGENTE II FASCIA;F;58
2024;07202;Bari - Politecnico;Puglia;SUD;POSIZIONE ECONOMICA EP;F;53
2024;07202;Bari - Politecnico;Puglia;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;49
2024;07202;Bari - Politecnico;Puglia;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;46
2024;07202;Bari - Politecnico;Puglia;SUD;POSIZIONE ECONOMICA B/OPERATORE;F;61
2024;07501;Lecce - Università del Salento;Puglia;SUD;DIRIGENTE II FASCIA;F;57
2024;07501;Lecce - Università del Salento;Puglia;SUD;POSIZIONE ECONOMICA EP;F;54
2024;07501;Lecce - Università del Salento;Puglia;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;53
2024;07501;Lecce - Università del Salento;Puglia;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;51
2024;07501;Lecce - Università del Salento;Puglia;SUD;POSIZIONE ECONOMICA B/OPERATORE;F;60
2024;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;POSIZIONE ECONOMICA EP;F;55
2024;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;55
2024;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;56
2024;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;POSIZIONE ECONOMICA B/OPERATORE;F;51
2024;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;DIRETTORE GENERALE;F;63
2024;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;POSIZIONE ECONOMICA EP;F;58
2024;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;54
2024;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;48
2024;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;POSIZIONE ECONOMICA B/OPERATORE;F;57
2024;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;POSIZIONE ECONOMICA EP;F;58
2024;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;52
2024;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;55
2024;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;POSIZIONE ECONOMICA B/OPERATORE;F;44
2024;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;POSIZIONE ECONOMICA EP;F;59
2024;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;54
2024;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;52
2024;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;POSIZIONE ECONOMICA B/OPERATORE;F;61
2024;08201;Palermo - Università degli studi;Sicilia;ISOLE;DIRIGENTE II FASCIA;F;48
2024;08201;Palermo - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA EP;F;56
2024;08201;Palermo - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA D/FUNZIONARIO;F;53
2024;08201;Palermo - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA C/COLLABORATORE;F;51
2024;08201;Palermo - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA B/OPERATORE;F;47
2024;08301;Messina - Università degli studi;Sicilia;ISOLE;DIRIGENTE II FASCIA;F;50
2024;08301;Messina - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA EP;F;57
2024;08301;Messina - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA D/FUNZIONARIO;F;53
2024;08301;Messina - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA C/COLLABORATORE;F;56
2024;08301;Messina - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA B/OPERATORE;F;58
2024;08701;Catania - Università degli studi;Sicilia;ISOLE;DIRIGENTE II FASCIA;F;59
2024;08701;Catania - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA EP;F;54
2024;08701;Catania - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA D/FUNZIONARIO;F;50
2024;08701;Catania - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA C/COLLABORATORE;F;55
2024;08701;Catania - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA B/OPERATORE;F;50
2024;09001;Sassari - Università degli studi;Sardegna;ISOLE;DIRIGENTE II FASCIA;F;57
2024;09001;Sassari - Università degli studi;Sardegna;ISOLE;POSIZIONE ECONOMICA EP;F;57
2024;09001;Sassari - Università degli studi;Sardegna;ISOLE;POSIZIONE ECONOMICA D/FUNZIONARIO;F;51
2024;09001;Sassari - Università degli studi;Sardegna;ISOLE;POSIZIONE ECONOMICA C/COLLABORATORE;F;53
2024;09001;Sassari - Università degli studi;Sardegna;ISOLE;POSIZIONE ECONOMICA B/OPERATORE;F;61
2024;09201;Cagliari - Università degli studi;Sardegna;ISOLE;DIRIGENTE II FASCIA;F;54
2024;09201;Cagliari - Università degli studi;Sardegna;ISOLE;POSIZIONE ECONOMICA EP;F;53
2024;09201;Cagliari - Università degli studi;Sardegna;ISOLE;POSIZIONE ECONOMICA D/FUNZIONARIO;F;50
2024;09201;Cagliari - Università degli studi;Sardegna;ISOLE;POSIZIONE ECONOMICA C/COLLABORATORE;F;51
2024;09201;Cagliari - Università degli studi;Sardegna;ISOLE;POSIZIONE ECONOMICA B/OPERATORE;F;57
2024;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;DIRETTORE GENERALE;M;54
2024;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;DIRIGENTE II FASCIA;M;58
2024;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA EP;M;57
2024;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;49
2024;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;49
2024;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;55
2024;00102;Torino - Politecnico;Piemonte;NORD-OVEST;DIRETTORE GENERALE;M;57
2024;00102;Torino - Politecnico;Piemonte;NORD-OVEST;DIRIGENTE II FASCIA;M;59
2024;00102;Torino - Politecnico;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA EP;M;52
2024;00102;Torino - Politecnico;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;47
2024;00102;Torino - Politecnico;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;51
2024;00102;Torino - Politecnico;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;57
2024;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;DIRIGENTE II FASCIA;M;61
2024;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;POSIZIONE ECONOMICA EP;M;54
2024;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;46
2024;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;48
2024;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;63
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;DIRIGENTE II FASCIA;M;59
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;POSIZIONE ECONOMICA EP;M;55
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;51
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;51
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;53
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;DIRETTORE GENERALE;M;64
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;M;63
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;M;54
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;51
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;46
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;52
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;DIRETTORE GENERALE;M;55
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;M;54
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;M;56
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;47
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;48
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;55
2024;01502;Milano - Politecnico;Lombardia;NORD-OVEST;DIRETTORE GENERALE;M;66
2024;01502;Milano - Politecnico;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;M;55
2024;01502;Milano - Politecnico;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;M;54
2024;01502;Milano - Politecnico;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;47
2024;01502;Milano - Politecnico;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;48
2024;01502;Milano - Politecnico;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;52
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;DIRETTORE GENERALE;M;55
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;M;57
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;M;52
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;47
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;47
2024;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;56
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;M;41
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;M;62
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;45
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;46
2024;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;50
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;M;63
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;M;56
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;51
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;48
2024;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;53
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;M;55
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;M;51
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;48
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;46
2024;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;54
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;DIRETTORE GENERALE;M;52
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;M;32
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;56
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;36
2024;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;58
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;DIRETTORE GENERALE;M;54
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;DIRIGENTE II FASCIA;M;57
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;POSIZIONE ECONOMICA EP;M;57
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;49
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;POSIZIONE ECONOMICA C/COLLABORATORE;M;49
2024;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;POSIZIONE ECONOMICA B/OPERATORE;M;50
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;DIRETTORE GENERALE;M;63
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;DIRIGENTE II FASCIA;M;58
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA EP;M;55
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;49
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA C/COLLABORATORE;M;47
2024;02301;Verona - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA B/OPERATORE;M;58
2024;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;DIRETTORE GENERALE;M;51
2024;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;DIRIGENTE II FASCIA;M;50
2024;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;POSIZIONE ECONOMICA EP;M;55
2024;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;49
2024;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;POSIZIONE ECONOMICA C/COLLABORATORE;M;46
2024;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;POSIZIONE ECONOMICA B/OPERATORE;M;57
2024;02702;Venezia - Università IUAV;Veneto;NORD-EST;DIRETTORE GENERALE;M;53
2024;02702;Venezia - Università IUAV;Veneto;NORD-EST;DIRIGENTE II FASCIA;M;60
2024;02702;Venezia - Università IUAV;Veneto;NORD-EST;POSIZIONE ECONOMICA EP;M;54
2024;02702;Venezia - Università IUAV;Veneto;NORD-EST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;54
2024;02702;Venezia - Università IUAV;Veneto;NORD-EST;POSIZIONE ECONOMICA C/COLLABORATORE;M;48
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;DIRETTORE GENERALE;M;59
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;DIRIGENTE II FASCIA;M;56
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA EP;M;57
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;49
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA C/COLLABORATORE;M;48
2024;02801;Padova - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA B/OPERATORE;M;54
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;DIRETTORE GENERALE;M;66
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;DIRIGENTE II FASCIA;M;57
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA EP;M;57
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;57
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA C/COLLABORATORE;M;53
2024;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA B/OPERATORE;M;54
2024;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;DIRIGENTE II FASCIA;M;53
2024;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA EP;M;53
2024;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;50
2024;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA C/COLLABORATORE;M;49
