freq,territorio,ind_type,measure,tipo_ateneo,sesso,tipcorsolaurea,grup_corsilaurea,time_period,obs_value,year
A,IT,GRAD,9,9,9,9999,99,2012,302882,2012
A,IT,GRAD,9,9,9,9999,99,2013,308044,2013
A,IT,GRAD,9,9,9,9999,99,2014,308071,2014
A,IT,GRAD,9,9,9,9999,99,2015,305025,2015
A,IT,GRAD,9,9,9,9999,99,2016,311872,2016
A,IT,GRAD,9,9,9,9999,99,2017,318119,2017
A,IT,GRAD,9,9,9,9999,99,2018,327530,2018
A,IT,GRAD,9,9,9,9999,99,2019,340300,2019
A,IT,GRAD,9,9,9,9999,99,2020,349506,2020
A,IT,GRAD,9,9,9,9999,99,2021,372170,2021
A,IT,GRAD,9,9,9,9999,99,2022,366194,2022
A,IT,GRAD,9,9,9,CDL,99,2010,18708,2010
A,IT,GRAD,9,9,9,CDL,99,2011,15781,2011
A,IT,GRAD,9,9,9,CDL,99,2012,12341,2012
A,IT,GRAD,9,9,9,CDL,99,2013,9932,2013
A,IT,GRAD,9,9,9,CDL,99,2014,8857,2014
A,IT,GRAD,9,9,9,L,99,2010,164100,2010
A,IT,GRAD,9,9,9,L,99,2011,168247,2011
A,IT,GRAD,9,9,9,L,99,2012,172668,2012
A,IT,GRAD,9,9,9,L,99,2013,177671,2013
A,IT,GRAD,9,9,9,L,99,2014,177308,2014
A,IT,GRAD,9,9,9,L,99,2015,175162,2015
A,IT,GRAD,9,9,9,L,99,2016,177733,2016
A,IT,GRAD,9,9,9,L,99,2017,180405,2017
A,IT,GRAD,9,9,9,L,99,2018,185974,2018
A,IT,GRAD,9,9,9,L,99,2019,193316,2019
A,IT,GRAD,9,9,9,L,99,2020,198181,2020
A,IT,GRAD,9,9,9,L,99,2021,209016,2021
A,IT,GRAD,9,9,9,L,99,2022,201104,2022
A,IT,GRAD,9,9,9,LS,99,2010,80624,2010
A,IT,GRAD,9,9,9,LS,99,2011,86186,2011
A,IT,GRAD,9,9,9,LS,99,2012,87909,2012
A,IT,GRAD,9,9,9,LS,99,2013,88219,2013
A,IT,GRAD,9,9,9,LS,99,2014,88606,2014
A,IT,GRAD,9,9,9,LS,99,2015,89115,2015
A,IT,GRAD,9,9,9,LS,99,2016,92195,2016
A,IT,GRAD,9,9,9,LS,99,2017,95080,2017
A,IT,GRAD,9,9,9,LS,99,2018,98961,2018
A,IT,GRAD,9,9,9,LS,99,2019,105758,2019
A,IT,GRAD,9,9,9,LS,99,2020,110180,2020
A,IT,GRAD,9,9,9,LS,99,2021,122462,2021
A,IT,GRAD,9,9,9,LS,99,2022,126598,2022
A,IT,GRAD,9,9,9,LSCU,99,2010,22784,2010
A,IT,GRAD,9,9,9,LSCU,99,2011,26660,2011
A,IT,GRAD,9,9,9,LSCU,99,2012,29964,2012
A,IT,GRAD,9,9,9,LSCU,99,2013,32222,2013
A,IT,GRAD,9,9,9,LSCU,99,2014,33300,2014
A,IT,GRAD,9,9,9,LSCU,99,2015,40748,2015
A,IT,GRAD,9,9,9,LSCU,99,2016,41944,2016
A,IT,GRAD,9,9,9,LSCU,99,2017,42634,2017
A,IT,GRAD,9,9,9,LSCU,99,2018,42595,2018
A,IT,GRAD,9,9,9,LSCU,99,2019,41226,2019
A,IT,GRAD,9,9,9,LSCU,99,2020,41145,2020
A,IT,GRAD,9,9,9,LSCU,99,2021,40692,2021
A,IT,GRAD,9,9,9,LSCU,99,2022,38492,2022
A,ITC,GRAD,9,1,1,9999,99,2010,25407,2010
A,ITC,GRAD,9,1,1,9999,99,2011,26163,2011
A,ITC,GRAD,9,1,1,9999,99,2012,26584,2012
A,ITC,GRAD,9,1,1,9999,99,2013,28031,2013
A,ITC,GRAD,9,1,1,9999,99,2014,28862,2014
A,ITC,GRAD,9,1,1,9999,99,2015,29858,2015
A,ITC,GRAD,9,1,1,9999,99,2016,30665,2016
A,ITC,GRAD,9,1,1,9999,99,2017,31137,2017
A,ITC,GRAD,9,1,1,9999,99,2018,32773,2018
A,ITC,GRAD,9,1,1,9999,99,2019,34523,2019
A,ITC,GRAD,9,1,1,9999,99,2020,35215,2020
A,ITC,GRAD,9,1,1,9999,99,2021,36459,2021
A,ITC,GRAD,9,1,1,9999,99,2022,34206,2022
A,ITC,GRAD,9,1,1,CDL,99,2010,647,2010
A,ITC,GRAD,9,1,1,CDL,99,2011,471,2011
A,ITC,GRAD,9,1,1,CDL,99,2012,319,2012
A,ITC,GRAD,9,1,1,CDL,99,2013,245,2013
A,ITC,GRAD,9,1,1,CDL,99,2014,211,2014
A,ITC,GRAD,9,1,1,L,99,2010,14995,2010
A,ITC,GRAD,9,1,1,L,99,2011,15068,2011
A,ITC,GRAD,9,1,1,L,99,2012,15238,2012
A,ITC,GRAD,9,1,1,L,99,2013,16459,2013
A,ITC,GRAD,9,1,1,L,99,2014,16747,2014
A,ITC,GRAD,9,1,1,L,99,2015,17231,2015
A,ITC,GRAD,9,1,1,L,99,2016,17714,2016
A,ITC,GRAD,9,1,1,L,99,2017,17995,2017
A,ITC,GRAD,9,1,1,L,99,2018,18517,2018
A,ITC,GRAD,9,1,1,L,99,2019,19206,2019
A,ITC,GRAD,9,1,1,L,99,2020,19870,2020
A,ITC,GRAD,9,1,1,L,99,2021,19805,2021
A,ITC,GRAD,9,1,1,L,99,2022,18251,2022
A,ITC,GRAD,9,1,1,LS,99,2010,8343,2010
A,ITC,GRAD,9,1,1,LS,99,2011,9034,2011
A,ITC,GRAD,9,1,1,LS,99,2012,9213,2012
A,ITC,GRAD,9,1,1,LS,99,2013,9354,2013
A,ITC,GRAD,9,1,1,LS,99,2014,9940,2014
A,ITC,GRAD,9,1,1,LS,99,2015,10400,2015
A,ITC,GRAD,9,1,1,LS,99,2016,10563,2016
A,ITC,GRAD,9,1,1,LS,99,2017,10713,2017
A,ITC,GRAD,9,1,1,LS,99,2018,11791,2018
A,ITC,GRAD,9,1,1,LS,99,2019,12929,2019
A,ITC,GRAD,9,1,1,LS,99,2020,13032,2020
A,ITC,GRAD,9,1,1,LS,99,2021,14428,2021
A,ITC,GRAD,9,1,1,LS,99,2022,13953,2022
A,ITC,GRAD,9,1,1,LSCU,99,2010,1422,2010
A,ITC,GRAD,9,1,1,LSCU,99,2011,1590,2011
A,ITC,GRAD,9,1,1,LSCU,99,2012,1814,2012
A,ITC,GRAD,9,1,1,LSCU,99,2013,1973,2013
A,ITC,GRAD,9,1,1,LSCU,99,2014,1964,2014
A,ITC,GRAD,9,1,1,LSCU,99,2015,2227,2015
A,ITC,GRAD,9,1,1,LSCU,99,2016,2388,2016
A,ITC,GRAD,9,1,1,LSCU,99,2017,2429,2017
A,ITC,GRAD,9,1,1,LSCU,99,2018,2465,2018
A,ITC,GRAD,9,1,1,LSCU,99,2019,2388,2019
A,ITC,GRAD,9,1,1,LSCU,99,2020,2313,2020
A,ITC,GRAD,9,1,1,LSCU,99,2021,2226,2021
A,ITC,GRAD,9,1,1,LSCU,99,2022,2002,2022
A,ITC,GRAD,9,1,2,9999,99,2010,30933,2010
A,ITC,GRAD,9,1,2,9999,99,2011,32051,2011
A,ITC,GRAD,9,1,2,9999,99,2012,33106,2012
A,ITC,GRAD,9,1,2,9999,99,2013,34360,2013
A,ITC,GRAD,9,1,2,9999,99,2014,35177,2014
A,ITC,GRAD,9,1,2,9999,99,2015,35246,2015
A,ITC,GRAD,9,1,2,9999,99,2016,35899,2016
A,ITC,GRAD,9,1,2,9999,99,2017,36800,2017
A,ITC,GRAD,9,1,2,9999,99,2018,38269,2018
A,ITC,GRAD,9,1,2,9999,99,2019,39220,2019
A,ITC,GRAD,9,1,2,9999,99,2020,39936,2020
A,ITC,GRAD,9,1,2,9999,99,2021,42150,2021
A,ITC,GRAD,9,1,2,9999,99,2022,39994,2022
A,ITC,GRAD,9,1,2,CDL,99,2010,1224,2010
A,ITC,GRAD,9,1,2,CDL,99,2011,1294,2011
A,ITC,GRAD,9,1,2,CDL,99,2012,979,2012
A,ITC,GRAD,9,1,2,CDL,99,2013,1019,2013
A,ITC,GRAD,9,1,2,CDL,99,2014,936,2014
A,ITC,GRAD,9,1,2,L,99,2010,18055,2010
A,ITC,GRAD,9,1,2,L,99,2011,18381,2011
A,ITC,GRAD,9,1,2,L,99,2012,19229,2012
A,ITC,GRAD,9,1,2,L,99,2013,20202,2013
A,ITC,GRAD,9,1,2,L,99,2014,20434,2014
A,ITC,GRAD,9,1,2,L,99,2015,20568,2015
A,ITC,GRAD,9,1,2,L,99,2016,20748,2016
A,ITC,GRAD,9,1,2,L,99,2017,21245,2017
A,ITC,GRAD,9,1,2,L,99,2018,22237,2018
A,ITC,GRAD,9,1,2,L,99,2019,22498,2019
A,ITC,GRAD,9,1,2,L,99,2020,22905,2020
A,ITC,GRAD,9,1,2,L,99,2021,23816,2021
A,ITC,GRAD,9,1,2,L,99,2022,21604,2022
A,ITC,GRAD,9,1,2,LS,99,2010,8954,2010
A,ITC,GRAD,9,1,2,LS,99,2011,9440,2011
A,ITC,GRAD,9,1,2,LS,99,2012,9737,2012
A,ITC,GRAD,9,1,2,LS,99,2013,9903,2013
A,ITC,GRAD,9,1,2,LS,99,2014,10386,2014
A,ITC,GRAD,9,1,2,LS,99,2015,10370,2015
A,ITC,GRAD,9,1,2,LS,99,2016,10854,2016
A,ITC,GRAD,9,1,2,LS,99,2017,11101,2017
A,ITC,GRAD,9,1,2,LS,99,2018,11499,2018
A,ITC,GRAD,9,1,2,LS,99,2019,12274,2019
A,ITC,GRAD,9,1,2,LS,99,2020,12771,2020
A,ITC,GRAD,9,1,2,LS,99,2021,13969,2021
A,ITC,GRAD,9,1,2,LS,99,2022,14125,2022
A,ITC,GRAD,9,1,2,LSCU,99,2010,2700,2010
A,ITC,GRAD,9,1,2,LSCU,99,2011,2936,2011
A,ITC,GRAD,9,1,2,LSCU,99,2012,3161,2012
A,ITC,GRAD,9,1,2,LSCU,99,2013,3236,2013
A,ITC,GRAD,9,1,2,LSCU,99,2014,3421,2014
A,ITC,GRAD,9,1,2,LSCU,99,2015,4308,2015
A,ITC,GRAD,9,1,2,LSCU,99,2016,4297,2016
A,ITC,GRAD,9,1,2,LSCU,99,2017,4454,2017
A,ITC,GRAD,9,1,2,LSCU,99,2018,4533,2018
A,ITC,GRAD,9,1,2,LSCU,99,2019,4448,2019
A,ITC,GRAD,9,1,2,LSCU,99,2020,4260,2020
A,ITC,GRAD,9,1,2,LSCU,99,2021,4365,2021
A,ITC,GRAD,9,1,2,LSCU,99,2022,4265,2022
A,ITC,GRAD,9,1,9,9999,99,2010,56340,2010
A,ITC,GRAD,9,1,9,9999,99,2011,58214,2011
A,ITC,GRAD,9,1,9,9999,99,2012,59690,2012
A,ITC,GRAD,9,1,9,9999,99,2013,62391,2013
A,ITC,GRAD,9,1,9,9999,99,2014,64039,2014
A,ITC,GRAD,9,1,9,9999,99,2015,65104,2015
A,ITC,GRAD,9,1,9,9999,99,2016,66564,2016
A,ITC,GRAD,9,1,9,9999,99,2017,67937,2017
A,ITC,GRAD,9,1,9,9999,99,2018,71042,2018
A,ITC,GRAD,9,1,9,9999,99,2019,73743,2019
A,ITC,GRAD,9,1,9,9999,99,2020,75151,2020
A,ITC,GRAD,9,1,9,9999,99,2021,78609,2021
A,ITC,GRAD,9,1,9,9999,99,2022,74200,2022
A,ITC,GRAD,9,1,9,CDL,99,2010,1871,2010
A,ITC,GRAD,9,1,9,CDL,99,2011,1765,2011
A,ITC,GRAD,9,1,9,CDL,99,2012,1298,2012
A,ITC,GRAD,9,1,9,CDL,99,2013,1264,2013
A,ITC,GRAD,9,1,9,CDL,99,2014,1147,2014
A,ITC,GRAD,9,1,9,L,99,2010,33050,2010
A,ITC,GRAD,9,1,9,L,99,2011,33449,2011
A,ITC,GRAD,9,1,9,L,99,2012,34467,2012
A,ITC,GRAD,9,1,9,L,99,2013,36661,2013
A,ITC,GRAD,9,1,9,L,99,2014,37181,2014
A,ITC,GRAD,9,1,9,L,99,2015,37799,2015
A,ITC,GRAD,9,1,9,L,99,2016,38462,2016
A,ITC,GRAD,9,1,9,L,99,2017,39240,2017
A,ITC,GRAD,9,1,9,L,99,2018,40754,2018
A,ITC,GRAD,9,1,9,L,99,2019,41704,2019
A,ITC,GRAD,9,1,9,L,99,2020,42775,2020
A,ITC,GRAD,9,1,9,L,99,2021,43621,2021
A,ITC,GRAD,9,1,9,L,99,2022,39855,2022
A,ITC,GRAD,9,1,9,LS,99,2010,17297,2010
A,ITC,GRAD,9,1,9,LS,99,2011,18474,2011
A,ITC,GRAD,9,1,9,LS,99,2012,18950,2012
A,ITC,GRAD,9,1,9,LS,99,2013,19257,2013
A,ITC,GRAD,9,1,9,LS,99,2014,20326,2014
A,ITC,GRAD,9,1,9,LS,99,2015,20770,2015
A,ITC,GRAD,9,1,9,LS,99,2016,21417,2016
A,ITC,GRAD,9,1,9,LS,99,2017,21814,2017
A,ITC,GRAD,9,1,9,LS,99,2018,23290,2018
A,ITC,GRAD,9,1,9,LS,99,2019,25203,2019
A,ITC,GRAD,9,1,9,LS,99,2020,25803,2020
A,ITC,GRAD,9,1,9,LS,99,2021,28397,2021
A,ITC,GRAD,9,1,9,LS,99,2022,28078,2022
A,ITC,GRAD,9,1,9,LSCU,99,2010,4122,2010
A,ITC,GRAD,9,1,9,LSCU,99,2011,4526,2011
A,ITC,GRAD,9,1,9,LSCU,99,2012,4975,2012
A,ITC,GRAD,9,1,9,LSCU,99,2013,5209,2013
A,ITC,GRAD,9,1,9,LSCU,99,2014,5385,2014
A,ITC,GRAD,9,1,9,LSCU,99,2015,6535,2015
A,ITC,GRAD,9,1,9,LSCU,99,2016,6685,2016
A,ITC,GRAD,9,1,9,LSCU,99,2017,6883,2017
A,ITC,GRAD,9,1,9,LSCU,99,2018,6998,2018
A,ITC,GRAD,9,1,9,LSCU,99,2019,6836,2019
A,ITC,GRAD,9,1,9,LSCU,99,2020,6573,2020
A,ITC,GRAD,9,1,9,LSCU,99,2021,6591,2021
A,ITC,GRAD,9,1,9,LSCU,99,2022,6267,2022
A,ITC,GRAD,9,2,1,9999,99,2010,5196,2010
A,ITC,GRAD,9,2,1,9999,99,2011,5351,2011
A,ITC,GRAD,9,2,1,9999,99,2012,5614,2012
A,ITC,GRAD,9,2,1,9999,99,2013,5812,2013
A,ITC,GRAD,9,2,1,9999,99,2014,5840,2014
A,ITC,GRAD,9,2,1,9999,99,2015,5889,2015
A,ITC,GRAD,9,2,1,9999,99,2016,6216,2016
A,ITC,GRAD,9,2,1,9999,99,2017,6712,2017
A,ITC,GRAD,9,2,1,9999,99,2018,7285,2018
A,ITC,GRAD,9,2,1,9999,99,2019,7770,2019
A,ITC,GRAD,9,2,1,9999,99,2020,9058,2020
A,ITC,GRAD,9,2,1,9999,99,2021,10441,2021
A,ITC,GRAD,9,2,1,9999,99,2022,11882,2022
A,ITC,GRAD,9,2,1,CDL,99,2010,141,2010
A,ITC,GRAD,9,2,1,CDL,99,2011,103,2011
A,ITC,GRAD,9,2,1,CDL,99,2012,63,2012
A,ITC,GRAD,9,2,1,CDL,99,2013,46,2013
A,ITC,GRAD,9,2,1,CDL,99,2014,35,2014
A,ITC,GRAD,9,2,1,L,99,2010,2867,2010
A,ITC,GRAD,9,2,1,L,99,2011,2987,2011
A,ITC,GRAD,9,2,1,L,99,2012,3152,2012
A,ITC,GRAD,9,2,1,L,99,2013,3263,2013
A,ITC,GRAD,9,2,1,L,99,2014,3413,2014
A,ITC,GRAD,9,2,1,L,99,2015,3417,2015
A,ITC,GRAD,9,2,1,L,99,2016,3499,2016
A,ITC,GRAD,9,2,1,L,99,2017,3844,2017
A,ITC,GRAD,9,2,1,L,99,2018,4248,2018
A,ITC,GRAD,9,2,1,L,99,2019,4528,2019
A,ITC,GRAD,9,2,1,L,99,2020,5290,2020
A,ITC,GRAD,9,2,1,L,99,2021,6447,2021
A,ITC,GRAD,9,2,1,L,99,2022,7134,2022
A,ITC,GRAD,9,2,1,LS,99,2010,1989,2010
A,ITC,GRAD,9,2,1,LS,99,2011,1972,2011
A,ITC,GRAD,9,2,1,LS,99,2012,2030,2012
A,ITC,GRAD,9,2,1,LS,99,2013,2119,2013
A,ITC,GRAD,9,2,1,LS,99,2014,2051,2014
A,ITC,GRAD,9,2,1,LS,99,2015,2094,2015
A,ITC,GRAD,9,2,1,LS,99,2016,2303,2016
A,ITC,GRAD,9,2,1,LS,99,2017,2440,2017
A,ITC,GRAD,9,2,1,LS,99,2018,2590,2018
A,ITC,GRAD,9,2,1,LS,99,2019,2798,2019
A,ITC,GRAD,9,2,1,LS,99,2020,3289,2020
A,ITC,GRAD,9,2,1,LS,99,2021,3459,2021
A,ITC,GRAD,9,2,1,LS,99,2022,4122,2022
A,ITC,GRAD,9,2,1,LSCU,99,2010,199,2010
A,ITC,GRAD,9,2,1,LSCU,99,2011,289,2011
A,ITC,GRAD,9,2,1,LSCU,99,2012,369,2012
A,ITC,GRAD,9,2,1,LSCU,99,2013,384,2013
A,ITC,GRAD,9,2,1,LSCU,99,2014,341,2014
A,ITC,GRAD,9,2,1,LSCU,99,2015,378,2015
A,ITC,GRAD,9,2,1,LSCU,99,2016,414,2016
A,ITC,GRAD,9,2,1,LSCU,99,2017,428,2017
A,ITC,GRAD,9,2,1,LSCU,99,2018,447,2018
A,ITC,GRAD,9,2,1,LSCU,99,2019,444,2019
A,ITC,GRAD,9,2,1,LSCU,99,2020,479,2020
A,ITC,GRAD,9,2,1,LSCU,99,2021,535,2021
A,ITC,GRAD,9,2,1,LSCU,99,2022,626,2022
A,ITC,GRAD,9,2,2,9999,99,2010,8264,2010
A,ITC,GRAD,9,2,2,9999,99,2011,8419,2011
A,ITC,GRAD,9,2,2,9999,99,2012,8951,2012
A,ITC,GRAD,9,2,2,9999,99,2013,9061,2013
A,ITC,GRAD,9,2,2,9999,99,2014,9347,2014
A,ITC,GRAD,9,2,2,9999,99,2015,9145,2015
A,ITC,GRAD,9,2,2,9999,99,2016,9208,2016
A,ITC,GRAD,9,2,2,9999,99,2017,10094,2017
A,ITC,GRAD,9,2,2,9999,99,2018,10442,2018
A,ITC,GRAD,9,2,2,9999,99,2019,11155,2019
A,ITC,GRAD,9,2,2,9999,99,2020,13329,2020
A,ITC,GRAD,9,2,2,9999,99,2021,14979,2021
A,ITC,GRAD,9,2,2,9999,99,2022,16866,2022
A,ITC,GRAD,9,2,2,CDL,99,2010,485,2010
A,ITC,GRAD,9,2,2,CDL,99,2011,525,2011
A,ITC,GRAD,9,2,2,CDL,99,2012,467,2012
A,ITC,GRAD,9,2,2,CDL,99,2013,404,2013
A,ITC,GRAD,9,2,2,CDL,99,2014,495,2014
A,ITC,GRAD,9,2,2,L,99,2010,4670,2010
A,ITC,GRAD,9,2,2,L,99,2011,4667,2011
A,ITC,GRAD,9,2,2,L,99,2012,4995,2012
A,ITC,GRAD,9,2,2,L,99,2013,5120,2013
A,ITC,GRAD,9,2,2,L,99,2014,5309,2014
A,ITC,GRAD,9,2,2,L,99,2015,5208,2015
A,ITC,GRAD,9,2,2,L,99,2016,5190,2016
A,ITC,GRAD,9,2,2,L,99,2017,5772,2017
A,ITC,GRAD,9,2,2,L,99,2018,5961,2018
A,ITC,GRAD,9,2,2,L,99,2019,6337,2019
A,ITC,GRAD,9,2,2,L,99,2020,7660,2020
A,ITC,GRAD,9,2,2,L,99,2021,8594,2021
A,ITC,GRAD,9,2,2,L,99,2022,9203,2022
A,ITC,GRAD,9,2,2,LS,99,2010,2819,2010
A,ITC,GRAD,9,2,2,LS,99,2011,2851,2011
A,ITC,GRAD,9,2,2,LS,99,2012,3059,2012
A,ITC,GRAD,9,2,2,LS,99,2013,3063,2013
A,ITC,GRAD,9,2,2,LS,99,2014,3042,2014
A,ITC,GRAD,9,2,2,LS,99,2015,3139,2015
A,ITC,GRAD,9,2,2,LS,99,2016,3229,2016
A,ITC,GRAD,9,2,2,LS,99,2017,3580,2017
A,ITC,GRAD,9,2,2,LS,99,2018,3705,2018
A,ITC,GRAD,9,2,2,LS,99,2019,3975,2019
A,ITC,GRAD,9,2,2,LS,99,2020,4704,2020
A,ITC,GRAD,9,2,2,LS,99,2021,5316,2021
A,ITC,GRAD,9,2,2,LS,99,2022,6488,2022
A,ITC,GRAD,9,2,2,LSCU,99,2010,290,2010
A,ITC,GRAD,9,2,2,LSCU,99,2011,376,2011
A,ITC,GRAD,9,2,2,LSCU,99,2012,430,2012
A,ITC,GRAD,9,2,2,LSCU,99,2013,474,2013
A,ITC,GRAD,9,2,2,LSCU,99,2014,501,2014
A,ITC,GRAD,9,2,2,LSCU,99,2015,798,2015
A,ITC,GRAD,9,2,2,LSCU,99,2016,789,2016
A,ITC,GRAD,9,2,2,LSCU,99,2017,742,2017
A,ITC,GRAD,9,2,2,LSCU,99,2018,776,2018
A,ITC,GRAD,9,2,2,LSCU,99,2019,843,2019
A,ITC,GRAD,9,2,2,LSCU,99,2020,965,2020
A,ITC,GRAD,9,2,2,LSCU,99,2021,1069,2021
A,ITC,GRAD,9,2,2,LSCU,99,2022,1175,2022
A,ITC,GRAD,9,2,9,9999,99,2010,13460,2010
A,ITC,GRAD,9,2,9,9999,99,2011,13770,2011
A,ITC,GRAD,9,2,9,9999,99,2012,14565,2012
A,ITC,GRAD,9,2,9,9999,99,2013,14873,2013
A,ITC,GRAD,9,2,9,9999,99,2014,15187,2014
A,ITC,GRAD,9,2,9,9999,99,2015,15034,2015
A,ITC,GRAD,9,2,9,9999,99,2016,15424,2016
A,ITC,GRAD,9,2,9,9999,99,2017,16806,2017
A,ITC,GRAD,9,2,9,9999,99,2018,17727,2018
A,ITC,GRAD,9,2,9,9999,99,2019,18925,2019
A,ITC,GRAD,9,2,9,9999,99,2020,22387,2020
A,ITC,GRAD,9,2,9,9999,99,2021,25420,2021
A,ITC,GRAD,9,2,9,9999,99,2022,28748,2022
A,ITC,GRAD,9,2,9,CDL,99,2010,626,2010
A,ITC,GRAD,9,2,9,CDL,99,2011,628,2011
A,ITC,GRAD,9,2,9,CDL,99,2012,530,2012
A,ITC,GRAD,9,2,9,CDL,99,2013,450,2013
A,ITC,GRAD,9,2,9,CDL,99,2014,530,2014
A,ITC,GRAD,9,2,9,L,99,2010,7537,2010
A,ITC,GRAD,9,2,9,L,99,2011,7654,2011
A,ITC,GRAD,9,2,9,L,99,2012,8147,2012
A,ITC,GRAD,9,2,9,L,99,2013,8383,2013
A,ITC,GRAD,9,2,9,L,99,2014,8722,2014
A,ITC,GRAD,9,2,9,L,99,2015,8625,2015
A,ITC,GRAD,9,2,9,L,99,2016,8689,2016
A,ITC,GRAD,9,2,9,L,99,2017,9616,2017
A,ITC,GRAD,9,2,9,L,99,2018,10209,2018
A,ITC,GRAD,9,2,9,L,99,2019,10865,2019
A,ITC,GRAD,9,2,9,L,99,2020,12950,2020
A,ITC,GRAD,9,2,9,L,99,2021,15041,2021
A,ITC,GRAD,9,2,9,L,99,2022,16337,2022
A,ITC,GRAD,9,2,9,LS,99,2010,4808,2010
A,ITC,GRAD,9,2,9,LS,99,2011,4823,2011
A,ITC,GRAD,9,2,9,LS,99,2012,5089,2012
A,ITC,GRAD,9,2,9,LS,99,2013,5182,2013
A,ITC,GRAD,9,2,9,LS,99,2014,5093,2014
A,ITC,GRAD,9,2,9,LS,99,2015,5233,2015
A,ITC,GRAD,9,2,9,LS,99,2016,5532,2016
A,ITC,GRAD,9,2,9,LS,99,2017,6020,2017
A,ITC,GRAD,9,2,9,LS,99,2018,6295,2018
A,ITC,GRAD,9,2,9,LS,99,2019,6773,2019
A,ITC,GRAD,9,2,9,LS,99,2020,7993,2020
A,ITC,GRAD,9,2,9,LS,99,2021,8775,2021
A,ITC,GRAD,9,2,9,LS,99,2022,10610,2022
A,ITC,GRAD,9,2,9,LSCU,99,2010,489,2010
A,ITC,GRAD,9,2,9,LSCU,99,2011,665,2011
A,ITC,GRAD,9,2,9,LSCU,99,2012,799,2012
A,ITC,GRAD,9,2,9,LSCU,99,2013,858,2013
A,ITC,GRAD,9,2,9,LSCU,99,2014,842,2014
A,ITC,GRAD,9,2,9,LSCU,99,2015,1176,2015
A,ITC,GRAD,9,2,9,LSCU,99,2016,1203,2016
A,ITC,GRAD,9,2,9,LSCU,99,2017,1170,2017
A,ITC,GRAD,9,2,9,LSCU,99,2018,1223,2018
A,ITC,GRAD,9,2,9,LSCU,99,2019,1287,2019
A,ITC,GRAD,9,2,9,LSCU,99,2020,1444,2020
A,ITC,GRAD,9,2,9,LSCU,99,2021,1604,2021
A,ITC,GRAD,9,2,9,LSCU,99,2022,1801,2022
A,ITC,GRAD,9,9,1,9999,99,2010,30603,2010
A,ITC,GRAD,9,9,1,9999,99,2011,31514,2011
A,ITC,GRAD,9,9,1,9999,99,2012,32198,2012
A,ITC,GRAD,9,9,1,9999,99,2013,33843,2013
A,ITC,GRAD,9,9,1,9999,99,2014,34702,2014
A,ITC,GRAD,9,9,1,9999,99,2015,35747,2015
A,ITC,GRAD,9,9,1,9999,99,2016,36881,2016
A,ITC,GRAD,9,9,1,9999,99,2017,37849,2017
A,ITC,GRAD,9,9,1,9999,99,2018,40058,2018
A,ITC,GRAD,9,9,1,9999,99,2019,42293,2019
A,ITC,GRAD,9,9,1,9999,99,2020,44273,2020
A,ITC,GRAD,9,9,1,9999,99,2021,46900,2021
A,ITC,GRAD,9,9,1,9999,99,2022,46088,2022
A,ITC,GRAD,9,9,1,CDL,99,2010,788,2010
A,ITC,GRAD,9,9,1,CDL,99,2011,574,2011
A,ITC,GRAD,9,9,1,CDL,99,2012,382,2012
A,ITC,GRAD,9,9,1,CDL,99,2013,291,2013
A,ITC,GRAD,9,9,1,CDL,99,2014,246,2014
A,ITC,GRAD,9,9,1,L,99,2010,17862,2010
A,ITC,GRAD,9,9,1,L,99,2011,18055,2011
A,ITC,GRAD,9,9,1,L,99,2012,18390,2012
A,ITC,GRAD,9,9,1,L,99,2013,19722,2013
A,ITC,GRAD,9,9,1,L,99,2014,20160,2014
A,ITC,GRAD,9,9,1,L,99,2015,20648,2015
A,ITC,GRAD,9,9,1,L,99,2016,21213,2016
A,ITC,GRAD,9,9,1,L,99,2017,21839,2017
A,ITC,GRAD,9,9,1,L,99,2018,22765,2018
A,ITC,GRAD,9,9,1,L,99,2019,23734,2019
A,ITC,GRAD,9,9,1,L,99,2020,25160,2020
A,ITC,GRAD,9,9,1,L,99,2021,26252,2021
A,ITC,GRAD,9,9,1,L,99,2022,25385,2022
A,ITC,GRAD,9,9,1,LS,99,2010,10332,2010
A,ITC,GRAD,9,9,1,LS,99,2011,11006,2011
A,ITC,GRAD,9,9,1,LS,99,2012,11243,2012
A,ITC,GRAD,9,9,1,LS,99,2013,11473,2013
A,ITC,GRAD,9,9,1,LS,99,2014,11991,2014
A,ITC,GRAD,9,9,1,LS,99,2015,12494,2015
A,ITC,GRAD,9,9,1,LS,99,2016,12866,2016
A,ITC,GRAD,9,9,1,LS,99,2017,13153,2017
A,ITC,GRAD,9,9,1,LS,99,2018,14381,2018
A,ITC,GRAD,9,9,1,LS,99,2019,15727,2019
A,ITC,GRAD,9,9,1,LS,99,2020,16321,2020
A,ITC,GRAD,9,9,1,LS,99,2021,17887,2021
A,ITC,GRAD,9,9,1,LS,99,2022,18075,2022
A,ITC,GRAD,9,9,1,LSCU,99,2010,1621,2010
A,ITC,GRAD,9,9,1,LSCU,99,2011,1879,2011
A,ITC,GRAD,9,9,1,LSCU,99,2012,2183,2012
A,ITC,GRAD,9,9,1,LSCU,99,2013,2357,2013
A,ITC,GRAD,9,9,1,LSCU,99,2014,2305,2014
A,ITC,GRAD,9,9,1,LSCU,99,2015,2605,2015
A,ITC,GRAD,9,9,1,LSCU,99,2016,2802,2016
