ANNO;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;TIPO_CONTRATTO;AREA_FUNZIONALE;GENERE;N_PERS_TA
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;4
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;250
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;18
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;9
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;156
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Personale TA a tempo indeterminato;07-Area non individuata;M;0
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Personale TA a tempo indeterminato;07-Area non individuata;F;0
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Personale TA a tempo determinato;07-Area non individuata;F;0
2024;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Personale TA a tempo determinato;07-Area non individuata;M;0
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;01-Dirigenza amministrativa;F;0
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;01-Dirigenza amministrativa;M;0
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;F;2
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;M;1
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;M;9
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;F;1
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;M;0
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;F;41
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;03-Biblioteche;M;3
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;03-Biblioteche;F;5
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;03-Biblioteche;M;0
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;03-Biblioteche;F;0
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;04-Servizi generali e tecnici;F;0
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;04-Servizi generali e tecnici;M;0
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;F;25
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;M;10
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;5
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;0
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;0
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;0
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;07-Area non individuata;M;0
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;07-Area non individuata;F;0
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;07-Area non individuata;F;0
2024;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;07-Area non individuata;M;0
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo determinato;01-Dirigenza amministrativa;F;0
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo determinato;01-Dirigenza amministrativa;M;1
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;F;2
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;M;2
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;F;11
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;M;4
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;F;202
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;M;40
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo determinato;03-Biblioteche;M;0
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;03-Biblioteche;F;13
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo determinato;03-Biblioteche;F;1
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;03-Biblioteche;M;1
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo determinato;04-Servizi generali e tecnici;F;0
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo determinato;04-Servizi generali e tecnici;M;0
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;F;8
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;M;6
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;1
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;45
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;2
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;3
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;47
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;07-Area non individuata;M;0
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;07-Area non individuata;F;0
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo determinato;07-Area non individuata;F;0
2024;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Personale TA a tempo determinato;07-Area non individuata;M;0
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;01-Dirigenza amministrativa;F;0
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;01-Dirigenza amministrativa;M;0
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;F;0
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;M;1
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;F;0
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;M;0
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;F;24
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;M;8
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;03-Biblioteche;M;0
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;03-Biblioteche;F;1
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;03-Biblioteche;M;0
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;03-Biblioteche;F;0
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;04-Servizi generali e tecnici;M;0
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;F;0
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;M;3
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;04-Servizi generali e tecnici;F;0
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;0
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;0
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;0
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;0
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;07-Area non individuata;M;0
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;07-Area non individuata;F;4
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo determinato;07-Area non individuata;F;0
2024;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;07-Area non individuata;M;4
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo determinato;01-Dirigenza amministrativa;F;0
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo determinato;01-Dirigenza amministrativa;M;0
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;F;6
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;M;4
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;M;8
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;F;827
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;F;18
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;M;269
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;03-Biblioteche;M;39
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo determinato;03-Biblioteche;F;0
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo determinato;03-Biblioteche;M;0
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;03-Biblioteche;F;110
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;F;68
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;M;51
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo determinato;04-Servizi generali e tecnici;F;0
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo determinato;04-Servizi generali e tecnici;M;0
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;11
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;1
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;14
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;302
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;11
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;377
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;07-Area non individuata;M;0
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo determinato;07-Area non individuata;F;32
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo determinato;07-Area non individuata;M;23
2024;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;07-Area non individuata;F;0
2024;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;M;6
2024;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;F;4
