freq,territorio,ind_type,measure,sesso,decimals,time_period,obs_value,year
A,ITE4,GRAD_RATE_II,1,1,1,2013,18.3,2013
A,ITE4,GRAD_RATE_II,1,1,1,2014,17.0,2014
A,ITE4,GRAD_RATE_II,1,1,1,2015,17.7,2015
A,ITE4,GRAD_RATE_II,1,1,1,2016,18.0,2016
A,ITE4,GRAD_RATE_II,1,1,1,2017,19.1,2017
A,ITE4,GRAD_RATE_II,1,2,1,2010,26.9,2010
A,ITE4,GRAD_RATE_II,1,2,1,2011,27.4,2011
A,ITE4,GRAD_RATE_II,1,2,1,2012,28.9,2012
A,ITE4,GRAD_RATE_II,1,2,1,2013,27.5,2013
A,ITE4,GRAD_RATE_II,1,2,1,2014,26.1,2014
A,ITE4,GRAD_RATE_II,1,2,1,2015,26.5,2015
A,ITE4,GRAD_RATE_II,1,2,1,2016,26.4,2016
A,ITE4,GRAD_RATE_II,1,2,1,2017,27.3,2017
A,ITE4,GRAD_RATE_II,1,9,1,2010,22.8,2010
A,ITE4,GRAD_RATE_II,1,9,1,2011,23.4,2011
A,ITE4,GRAD_RATE_II,1,9,1,2012,24.6,2012
A,ITE4,GRAD_RATE_II,1,9,1,2013,22.8,2013
A,ITE4,GRAD_RATE_II,1,9,1,2014,21.5,2014
A,ITE4,GRAD_RATE_II,1,9,1,2015,22.0,2015
A,ITE4,GRAD_RATE_II,1,9,1,2016,22.1,2016
A,ITE4,GRAD_RATE_II,1,9,1,2017,23.1,2017
A,ITF,ENT_RATE_TER,1,1,1,2010,57.1,2010
A,ITF,ENT_RATE_TER,1,1,1,2011,52.4,2011
A,ITF,ENT_RATE_TER,1,1,1,2012,48.1,2012
A,ITF,ENT_RATE_TER,1,1,1,2013,43.5,2013
A,ITF,ENT_RATE_TER,1,1,1,2014,39.6,2014
A,ITF,ENT_RATE_TER,1,1,1,2015,39.9,2015
A,ITF,ENT_RATE_TER,1,1,1,2016,40.7,2016
A,ITF,ENT_RATE_TER,1,1,1,2017,40.5,2017
A,ITF,ENT_RATE_TER,1,2,1,2010,71.3,2010
A,ITF,ENT_RATE_TER,1,2,1,2011,68.1,2011
A,ITF,ENT_RATE_TER,1,2,1,2012,64.0,2012
A,ITF,ENT_RATE_TER,1,2,1,2013,59.4,2013
A,ITF,ENT_RATE_TER,1,2,1,2014,55.0,2014
A,ITF,ENT_RATE_TER,1,2,1,2015,54.6,2015
A,ITF,ENT_RATE_TER,1,2,1,2016,54.6,2016
A,ITF,ENT_RATE_TER,1,2,1,2017,54.4,2017
A,ITF,ENT_RATE_TER,1,9,1,2010,64.3,2010
A,ITF,ENT_RATE_TER,1,9,1,2011,60.1,2011
A,ITF,ENT_RATE_TER,1,9,1,2012,56.0,2012
A,ITF,ENT_RATE_TER,1,9,1,2013,51.4,2013
A,ITF,ENT_RATE_TER,1,9,1,2014,47.2,2014
A,ITF,ENT_RATE_TER,1,9,1,2015,47.1,2015
A,ITF,ENT_RATE_TER,1,9,1,2016,47.6,2016
A,ITF,ENT_RATE_TER,1,9,1,2017,47.3,2017
A,ITF,ENR_RATE,1,1,1,2010,38.4,2010
A,ITF,ENR_RATE,1,1,1,2011,38.1,2011
A,ITF,ENR_RATE,1,1,1,2012,36.5,2012
A,ITF,ENR_RATE,1,1,1,2013,35.3,2013
A,ITF,ENR_RATE,1,1,1,2014,34.7,2014
A,ITF,ENR_RATE,1,1,1,2015,34.8,2015
A,ITF,ENR_RATE,1,1,1,2016,34.8,2016
A,ITF,ENR_RATE,1,1,1,2017,35.7,2017
A,ITF,ENR_RATE,1,2,1,2010,54.9,2010
A,ITF,ENR_RATE,1,2,1,2011,54.4,2011
A,ITF,ENR_RATE,1,2,1,2012,52.4,2012
A,ITF,ENR_RATE,1,2,1,2013,50.7,2013
A,ITF,ENR_RATE,1,2,1,2014,49.3,2014
A,ITF,ENR_RATE,1,2,1,2015,49.0,2015
A,ITF,ENR_RATE,1,2,1,2016,48.6,2016
A,ITF,ENR_RATE,1,2,1,2017,49.1,2017
A,ITF,ENR_RATE,1,9,1,2010,46.5,2010
A,ITF,ENR_RATE,1,9,1,2011,46.1,2011
A,ITF,ENR_RATE,1,9,1,2012,44.3,2012
A,ITF,ENR_RATE,1,9,1,2013,42.9,2013
A,ITF,ENR_RATE,1,9,1,2014,41.8,2014
A,ITF,ENR_RATE,1,9,1,2015,41.7,2015
A,ITF,ENR_RATE,1,9,1,2016,41.5,2016
A,ITF,ENR_RATE,1,9,1,2017,42.2,2017
A,ITF,GRAD_RATE_I,1,1,1,2010,29.0,2010
A,ITF,GRAD_RATE_I,1,1,1,2011,27.0,2011
A,ITF,GRAD_RATE_I,1,1,1,2012,27.8,2012
A,ITF,GRAD_RATE_I,1,1,1,2013,24.9,2013
A,ITF,GRAD_RATE_I,1,1,1,2014,25.6,2014
A,ITF,GRAD_RATE_I,1,1,1,2015,26.1,2015
A,ITF,GRAD_RATE_I,1,1,1,2016,26.2,2016
A,ITF,GRAD_RATE_I,1,1,1,2017,28.5,2017
A,ITF,GRAD_RATE_I,1,2,1,2010,41.6,2010
A,ITF,GRAD_RATE_I,1,2,1,2011,41.8,2011
A,ITF,GRAD_RATE_I,1,2,1,2012,42.7,2012
A,ITF,GRAD_RATE_I,1,2,1,2013,37.8,2013
A,ITF,GRAD_RATE_I,1,2,1,2014,40.0,2014
A,ITF,GRAD_RATE_I,1,2,1,2015,40.8,2015
A,ITF,GRAD_RATE_I,1,2,1,2016,40.3,2016
A,ITF,GRAD_RATE_I,1,2,1,2017,42.1,2017
A,ITF,GRAD_RATE_I,1,9,1,2010,35.3,2010
A,ITF,GRAD_RATE_I,1,9,1,2011,34.3,2011
A,ITF,GRAD_RATE_I,1,9,1,2012,35.1,2012
A,ITF,GRAD_RATE_I,1,9,1,2013,31.2,2013
A,ITF,GRAD_RATE_I,1,9,1,2014,32.7,2014
A,ITF,GRAD_RATE_I,1,9,1,2015,33.3,2015
A,ITF,GRAD_RATE_I,1,9,1,2016,33.1,2016
A,ITF,GRAD_RATE_I,1,9,1,2017,35.1,2017
A,ITF,GRAD_RATE_II,1,1,1,2010,15.6,2010
A,ITF,GRAD_RATE_II,1,1,1,2011,16.0,2011
A,ITF,GRAD_RATE_II,1,1,1,2012,17.1,2012
A,ITF,GRAD_RATE_II,1,1,1,2013,15.8,2013
A,ITF,GRAD_RATE_II,1,1,1,2014,15.7,2014
A,ITF,GRAD_RATE_II,1,1,1,2015,15.6,2015
A,ITF,GRAD_RATE_II,1,1,1,2016,16.0,2016
A,ITF,GRAD_RATE_II,1,1,1,2017,17.4,2017
A,ITF,GRAD_RATE_II,1,2,1,2010,24.6,2010
A,ITF,GRAD_RATE_II,1,2,1,2011,26.2,2011
A,ITF,GRAD_RATE_II,1,2,1,2012,27.8,2012
A,ITF,GRAD_RATE_II,1,2,1,2013,26.4,2013
A,ITF,GRAD_RATE_II,1,2,1,2014,25.5,2014
A,ITF,GRAD_RATE_II,1,2,1,2015,26.2,2015
A,ITF,GRAD_RATE_II,1,2,1,2016,25.6,2016
A,ITF,GRAD_RATE_II,1,2,1,2017,27.5,2017
A,ITF,GRAD_RATE_II,1,9,1,2010,20.1,2010
A,ITF,GRAD_RATE_II,1,9,1,2011,21.0,2011
A,ITF,GRAD_RATE_II,1,9,1,2012,22.4,2012
A,ITF,GRAD_RATE_II,1,9,1,2013,21.1,2013
A,ITF,GRAD_RATE_II,1,9,1,2014,20.5,2014
A,ITF,GRAD_RATE_II,1,9,1,2015,20.8,2015
A,ITF,GRAD_RATE_II,1,9,1,2016,20.7,2016
A,ITF,GRAD_RATE_II,1,9,1,2017,22.3,2017
A,ITF1,ENT_RATE_TER,1,1,1,2010,71.3,2010
A,ITF1,ENT_RATE_TER,1,1,1,2011,77.1,2011
A,ITF1,ENT_RATE_TER,1,1,1,2012,58.8,2012
A,ITF1,ENT_RATE_TER,1,1,1,2013,52.3,2013
A,ITF1,ENT_RATE_TER,1,1,1,2014,47.4,2014
A,ITF1,ENT_RATE_TER,1,1,1,2015,47.4,2015
A,ITF1,ENT_RATE_TER,1,1,1,2016,47.0,2016
A,ITF1,ENT_RATE_TER,1,1,1,2017,49.3,2017
A,ITF1,ENT_RATE_TER,1,2,1,2010,83.1,2010
A,ITF1,ENT_RATE_TER,1,2,1,2011,77.1,2011
A,ITF1,ENT_RATE_TER,1,2,1,2012,73.0,2012
A,ITF1,ENT_RATE_TER,1,2,1,2013,70.2,2013
A,ITF1,ENT_RATE_TER,1,2,1,2014,63.0,2014
A,ITF1,ENT_RATE_TER,1,2,1,2015,61.8,2015
A,ITF1,ENT_RATE_TER,1,2,1,2016,62.4,2016
A,ITF1,ENT_RATE_TER,1,2,1,2017,63.9,2017
A,ITF1,ENT_RATE_TER,1,9,1,2010,77.4,2010
A,ITF1,ENT_RATE_TER,1,9,1,2011,70.1,2011
A,ITF1,ENT_RATE_TER,1,9,1,2012,65.9,2012
A,ITF1,ENT_RATE_TER,1,9,1,2013,61.1,2013
A,ITF1,ENT_RATE_TER,1,9,1,2014,55.2,2014
A,ITF1,ENT_RATE_TER,1,9,1,2015,54.6,2015
A,ITF1,ENT_RATE_TER,1,9,1,2016,54.8,2016
A,ITF1,ENT_RATE_TER,1,9,1,2017,56.7,2017
A,ITF1,ENR_RATE,1,1,1,2010,46.6,2010
A,ITF1,ENR_RATE,1,1,1,2011,45.8,2011
A,ITF1,ENR_RATE,1,1,1,2012,44.3,2012
A,ITF1,ENR_RATE,1,1,1,2013,42.7,2013
A,ITF1,ENR_RATE,1,1,1,2014,41.3,2014
A,ITF1,ENR_RATE,1,1,1,2015,40.3,2015
A,ITF1,ENR_RATE,1,1,1,2016,39.5,2016
A,ITF1,ENR_RATE,1,1,1,2017,40.8,2017
A,ITF1,ENR_RATE,1,2,1,2010,66.5,2010
A,ITF1,ENR_RATE,1,2,1,2011,65.2,2011
A,ITF1,ENR_RATE,1,2,1,2012,63.9,2012
A,ITF1,ENR_RATE,1,2,1,2013,61.3,2013
A,ITF1,ENR_RATE,1,2,1,2014,59.0,2014
A,ITF1,ENR_RATE,1,2,1,2015,57.5,2015
A,ITF1,ENR_RATE,1,2,1,2016,55.5,2016
A,ITF1,ENR_RATE,1,2,1,2017,56.9,2017
A,ITF1,ENR_RATE,1,9,1,2010,56.3,2010
A,ITF1,ENR_RATE,1,9,1,2011,55.2,2011
A,ITF1,ENR_RATE,1,9,1,2012,53.9,2012
A,ITF1,ENR_RATE,1,9,1,2013,51.8,2013
A,ITF1,ENR_RATE,1,9,1,2014,50.0,2014
A,ITF1,ENR_RATE,1,9,1,2015,48.6,2015
A,ITF1,ENR_RATE,1,9,1,2016,47.3,2016
A,ITF1,ENR_RATE,1,9,1,2017,48.6,2017
A,ITF1,GRAD_RATE_I,1,1,1,2010,31.0,2010
A,ITF1,GRAD_RATE_I,1,1,1,2011,28.4,2011
A,ITF1,GRAD_RATE_I,1,1,1,2012,29.2,2012
A,ITF1,GRAD_RATE_I,1,1,1,2013,28.0,2013
A,ITF1,GRAD_RATE_I,1,1,1,2014,29.2,2014
A,ITF1,GRAD_RATE_I,1,1,1,2015,29.7,2015
A,ITF1,GRAD_RATE_I,1,1,1,2016,30.8,2016
A,ITF1,GRAD_RATE_I,1,1,1,2017,30.9,2017
A,ITF1,GRAD_RATE_I,1,2,1,2010,48.1,2010
A,ITF1,GRAD_RATE_I,1,2,1,2011,45.2,2011
A,ITF1,GRAD_RATE_I,1,2,1,2012,48.2,2012
A,ITF1,GRAD_RATE_I,1,2,1,2013,43.8,2013
A,ITF1,GRAD_RATE_I,1,2,1,2014,48.2,2014
A,ITF1,GRAD_RATE_I,1,2,1,2015,46.9,2015
A,ITF1,GRAD_RATE_I,1,2,1,2016,48.8,2016
A,ITF1,GRAD_RATE_I,1,2,1,2017,49.9,2017
A,ITF1,GRAD_RATE_I,1,9,1,2010,39.3,2010
A,ITF1,GRAD_RATE_I,1,9,1,2011,36.7,2011
A,ITF1,GRAD_RATE_I,1,9,1,2012,38.4,2012
A,ITF1,GRAD_RATE_I,1,9,1,2013,35.8,2013
A,ITF1,GRAD_RATE_I,1,9,1,2014,38.6,2014
A,ITF1,GRAD_RATE_I,1,9,1,2015,38.2,2015
A,ITF1,GRAD_RATE_I,1,9,1,2016,39.5,2016
A,ITF1,GRAD_RATE_I,1,9,1,2017,40.2,2017
A,ITF1,GRAD_RATE_II,1,1,1,2010,17.3,2010
A,ITF1,GRAD_RATE_II,1,1,1,2011,17.8,2011
A,ITF1,GRAD_RATE_II,1,1,1,2012,18.7,2012
A,ITF1,GRAD_RATE_II,1,1,1,2013,18.2,2013
A,ITF1,GRAD_RATE_II,1,1,1,2014,17.6,2014
A,ITF1,GRAD_RATE_II,1,1,1,2015,18.5,2015
A,ITF1,GRAD_RATE_II,1,1,1,2016,19.6,2016
A,ITF1,GRAD_RATE_II,1,1,1,2017,19.9,2017
A,ITF1,GRAD_RATE_II,1,2,1,2010,29.8,2010
A,ITF1,GRAD_RATE_II,1,2,1,2011,28.9,2011
A,ITF1,GRAD_RATE_II,1,2,1,2012,31.6,2012
A,ITF1,GRAD_RATE_II,1,2,1,2013,30.2,2013
A,ITF1,GRAD_RATE_II,1,2,1,2014,30.5,2014
A,ITF1,GRAD_RATE_II,1,2,1,2015,31.0,2015
A,ITF1,GRAD_RATE_II,1,2,1,2016,31.8,2016
A,ITF1,GRAD_RATE_II,1,2,1,2017,30.8,2017
A,ITF1,GRAD_RATE_II,1,9,1,2010,23.4,2010
A,ITF1,GRAD_RATE_II,1,9,1,2011,23.3,2011
A,ITF1,GRAD_RATE_II,1,9,1,2012,24.9,2012
A,ITF1,GRAD_RATE_II,1,9,1,2013,24.1,2013
A,ITF1,GRAD_RATE_II,1,9,1,2014,24.0,2014
A,ITF1,GRAD_RATE_II,1,9,1,2015,24.6,2015
A,ITF1,GRAD_RATE_II,1,9,1,2016,25.5,2016
A,ITF1,GRAD_RATE_II,1,9,1,2017,25.2,2017
A,ITF2,ENT_RATE_TER,1,1,1,2010,69.8,2010
A,ITF2,ENT_RATE_TER,1,1,1,2011,79.0,2011
A,ITF2,ENT_RATE_TER,1,1,1,2012,64.2,2012
A,ITF2,ENT_RATE_TER,1,1,1,2013,49.6,2013
A,ITF2,ENT_RATE_TER,1,1,1,2014,47.2,2014
A,ITF2,ENT_RATE_TER,1,1,1,2015,50.5,2015
A,ITF2,ENT_RATE_TER,1,1,1,2016,48.4,2016
A,ITF2,ENT_RATE_TER,1,1,1,2017,46.9,2017
A,ITF2,ENT_RATE_TER,1,2,1,2010,82.4,2010
A,ITF2,ENT_RATE_TER,1,2,1,2011,79.0,2011
A,ITF2,ENT_RATE_TER,1,2,1,2012,76.2,2012
A,ITF2,ENT_RATE_TER,1,2,1,2013,70.5,2013
A,ITF2,ENT_RATE_TER,1,2,1,2014,64.9,2014
A,ITF2,ENT_RATE_TER,1,2,1,2015,65.0,2015
A,ITF2,ENT_RATE_TER,1,2,1,2016,63.4,2016
A,ITF2,ENT_RATE_TER,1,2,1,2017,62.2,2017
A,ITF2,ENT_RATE_TER,1,9,1,2010,76.3,2010
A,ITF2,ENT_RATE_TER,1,9,1,2011,76.2,2011
A,ITF2,ENT_RATE_TER,1,9,1,2012,70.4,2012
A,ITF2,ENT_RATE_TER,1,9,1,2013,60.3,2013
A,ITF2,ENT_RATE_TER,1,9,1,2014,56.2,2014
A,ITF2,ENT_RATE_TER,1,9,1,2015,58.1,2015
A,ITF2,ENT_RATE_TER,1,9,1,2016,56.2,2016
A,ITF2,ENT_RATE_TER,1,9,1,2017,54.4,2017
A,ITF2,ENR_RATE,1,1,1,2010,47.8,2010
A,ITF2,ENR_RATE,1,1,1,2011,45.7,2011
A,ITF2,ENR_RATE,1,1,1,2012,44.3,2012
A,ITF2,ENR_RATE,1,1,1,2013,41.0,2013
A,ITF2,ENR_RATE,1,1,1,2014,41.1,2014
A,ITF2,ENR_RATE,1,1,1,2015,40.4,2015
A,ITF2,ENR_RATE,1,1,1,2016,40.1,2016
A,ITF2,ENR_RATE,1,1,1,2017,40.6,2017
A,ITF2,ENR_RATE,1,2,1,2010,68.2,2010
A,ITF2,ENR_RATE,1,2,1,2011,64.1,2011
A,ITF2,ENR_RATE,1,2,1,2012,63.5,2012
A,ITF2,ENR_RATE,1,2,1,2013,60.1,2013
A,ITF2,ENR_RATE,1,2,1,2014,59.7,2014
A,ITF2,ENR_RATE,1,2,1,2015,58.7,2015
A,ITF2,ENR_RATE,1,2,1,2016,58.5,2016
A,ITF2,ENR_RATE,1,2,1,2017,58.7,2017
A,ITF2,ENR_RATE,1,9,1,2010,57.8,2010
A,ITF2,ENR_RATE,1,9,1,2011,54.7,2011
A,ITF2,ENR_RATE,1,9,1,2012,53.6,2012
A,ITF2,ENR_RATE,1,9,1,2013,50.3,2013
A,ITF2,ENR_RATE,1,9,1,2014,50.1,2014
A,ITF2,ENR_RATE,1,9,1,2015,49.3,2015
A,ITF2,ENR_RATE,1,9,1,2016,48.9,2016
A,ITF2,ENR_RATE,1,9,1,2017,49.1,2017
A,ITF2,GRAD_RATE_I,1,1,1,2010,34.7,2010
A,ITF2,GRAD_RATE_I,1,1,1,2011,31.6,2011
A,ITF2,GRAD_RATE_I,1,1,1,2012,36.1,2012
A,ITF2,GRAD_RATE_I,1,1,1,2013,29.6,2013
A,ITF2,GRAD_RATE_I,1,1,1,2014,26.4,2014
A,ITF2,GRAD_RATE_I,1,1,1,2015,31.3,2015
A,ITF2,GRAD_RATE_I,1,1,1,2016,22.5,2016
A,ITF2,GRAD_RATE_I,1,1,1,2017,35.2,2017
A,ITF2,GRAD_RATE_I,1,2,1,2010,52.6,2010
A,ITF2,GRAD_RATE_I,1,2,1,2011,53.0,2011
A,ITF2,GRAD_RATE_I,1,2,1,2012,64.5,2012
A,ITF2,GRAD_RATE_I,1,2,1,2013,50.3,2013
A,ITF2,GRAD_RATE_I,1,2,1,2014,50.7,2014
A,ITF2,GRAD_RATE_I,1,2,1,2015,51.5,2015
A,ITF2,GRAD_RATE_I,1,2,1,2016,33.4,2016
A,ITF2,GRAD_RATE_I,1,2,1,2017,53.5,2017
A,ITF2,GRAD_RATE_I,1,9,1,2010,43.6,2010
A,ITF2,GRAD_RATE_I,1,9,1,2011,42.2,2011
A,ITF2,GRAD_RATE_I,1,9,1,2012,49.9,2012
A,ITF2,GRAD_RATE_I,1,9,1,2013,39.4,2013
A,ITF2,GRAD_RATE_I,1,9,1,2014,38.2,2014
A,ITF2,GRAD_RATE_I,1,9,1,2015,41.1,2015
A,ITF2,GRAD_RATE_I,1,9,1,2016,27.9,2016
A,ITF2,GRAD_RATE_I,1,9,1,2017,44.1,2017
A,ITF2,GRAD_RATE_II,1,1,1,2010,17.1,2010
A,ITF2,GRAD_RATE_II,1,1,1,2011,21.7,2011
A,ITF2,GRAD_RATE_II,1,1,1,2012,21.8,2012
A,ITF2,GRAD_RATE_II,1,1,1,2013,18.5,2013
A,ITF2,GRAD_RATE_II,1,1,1,2014,18.0,2014
A,ITF2,GRAD_RATE_II,1,1,1,2015,18.7,2015
A,ITF2,GRAD_RATE_II,1,1,1,2016,13.6,2016
A,ITF2,GRAD_RATE_II,1,1,1,2017,20.4,2017
A,ITF2,GRAD_RATE_II,1,2,1,2010,31.5,2010
A,ITF2,GRAD_RATE_II,1,2,1,2011,35.7,2011
A,ITF2,GRAD_RATE_II,1,2,1,2012,43.5,2012
A,ITF2,GRAD_RATE_II,1,2,1,2013,35.4,2013
A,ITF2,GRAD_RATE_II,1,2,1,2014,33.8,2014
A,ITF2,GRAD_RATE_II,1,2,1,2015,32.6,2015
A,ITF2,GRAD_RATE_II,1,2,1,2016,23.0,2016
A,ITF2,GRAD_RATE_II,1,2,1,2017,38.4,2017
A,ITF2,GRAD_RATE_II,1,9,1,2010,24.3,2010
A,ITF2,GRAD_RATE_II,1,9,1,2011,28.6,2011
A,ITF2,GRAD_RATE_II,1,9,1,2012,32.4,2012
A,ITF2,GRAD_RATE_II,1,9,1,2013,26.5,2013
A,ITF2,GRAD_RATE_II,1,9,1,2014,25.7,2014
A,ITF2,GRAD_RATE_II,1,9,1,2015,25.5,2015
A,ITF2,GRAD_RATE_II,1,9,1,2016,18.2,2016
A,ITF2,GRAD_RATE_II,1,9,1,2017,29.1,2017
A,ITF3,ENT_RATE_TER,1,1,1,2010,47.9,2010
A,ITF3,ENT_RATE_TER,1,1,1,2011,61.4,2011
A,ITF3,ENT_RATE_TER,1,1,1,2012,41.4,2012
A,ITF3,ENT_RATE_TER,1,1,1,2013,39.5,2013
A,ITF3,ENT_RATE_TER,1,1,1,2014,36.8,2014
A,ITF3,ENT_RATE_TER,1,1,1,2015,37.0,2015
A,ITF3,ENT_RATE_TER,1,1,1,2016,38.2,2016
A,ITF3,ENT_RATE_TER,1,1,1,2017,37.3,2017
A,ITF3,ENT_RATE_TER,1,2,1,2010,63.7,2010
A,ITF3,ENT_RATE_TER,1,2,1,2011,61.4,2011
A,ITF3,ENT_RATE_TER,1,2,1,2012,59.8,2012
A,ITF3,ENT_RATE_TER,1,2,1,2013,56.9,2013
A,ITF3,ENT_RATE_TER,1,2,1,2014,53.1,2014
A,ITF3,ENT_RATE_TER,1,2,1,2015,52.5,2015
A,ITF3,ENT_RATE_TER,1,2,1,2016,52.5,2016
A,ITF3,ENT_RATE_TER,1,2,1,2017,51.4,2017
A,ITF3,ENT_RATE_TER,1,9,1,2010,55.6,2010
A,ITF3,ENT_RATE_TER,1,9,1,2011,52.2,2011
A,ITF3,ENT_RATE_TER,1,9,1,2012,50.2,2012
A,ITF3,ENT_RATE_TER,1,9,1,2013,47.8,2013
A,ITF3,ENT_RATE_TER,1,9,1,2014,44.6,2014
A,ITF3,ENT_RATE_TER,1,9,1,2015,44.4,2015
A,ITF3,ENT_RATE_TER,1,9,1,2016,45.1,2016
A,ITF3,ENT_RATE_TER,1,9,1,2017,44.0,2017
A,ITF3,ENR_RATE,1,1,1,2010,35.6,2010
A,ITF3,ENR_RATE,1,1,1,2011,35.9,2011
A,ITF3,ENR_RATE,1,1,1,2012,34.9,2012
A,ITF3,ENR_RATE,1,1,1,2013,34.0,2013
A,ITF3,ENR_RATE,1,1,1,2014,33.3,2014
A,ITF3,ENR_RATE,1,1,1,2015,33.7,2015
A,ITF3,ENR_RATE,1,1,1,2016,33.8,2016
A,ITF3,ENR_RATE,1,1,1,2017,35.1,2017
A,ITF3,ENR_RATE,1,2,1,2010,50.1,2010
A,ITF3,ENR_RATE,1,2,1,2011,50.1,2011
A,ITF3,ENR_RATE,1,2,1,2012,49.3,2012
A,ITF3,ENR_RATE,1,2,1,2013,48.0,2013
A,ITF3,ENR_RATE,1,2,1,2014,46.6,2014
A,ITF3,ENR_RATE,1,2,1,2015,46.4,2015
A,ITF3,ENR_RATE,1,2,1,2016,46.4,2016
A,ITF3,ENR_RATE,1,2,1,2017,47.0,2017
A,ITF3,ENR_RATE,1,9,1,2010,42.7,2010
A,ITF3,ENR_RATE,1,9,1,2011,42.9,2011
A,ITF3,ENR_RATE,1,9,1,2012,42.0,2012
A,ITF3,ENR_RATE,1,9,1,2013,40.9,2013
A,ITF3,ENR_RATE,1,9,1,2014,39.8,2014
A,ITF3,ENR_RATE,1,9,1,2015,39.9,2015
A,ITF3,ENR_RATE,1,9,1,2016,40.0,2016
A,ITF3,ENR_RATE,1,9,1,2017,40.9,2017
A,ITF3,GRAD_RATE_I,1,1,1,2010,27.4,2010
A,ITF3,GRAD_RATE_I,1,1,1,2011,25.7,2011
A,ITF3,GRAD_RATE_I,1,1,1,2012,27.0,2012
A,ITF3,GRAD_RATE_I,1,1,1,2013,24.4,2013
A,ITF3,GRAD_RATE_I,1,1,1,2014,24.6,2014
A,ITF3,GRAD_RATE_I,1,1,1,2015,25.4,2015
A,ITF3,GRAD_RATE_I,1,1,1,2016,25.9,2016
A,ITF3,GRAD_RATE_I,1,1,1,2017,28.2,2017
A,ITF3,GRAD_RATE_I,1,2,1,2010,37.7,2010
A,ITF3,GRAD_RATE_I,1,2,1,2011,38.4,2011
A,ITF3,GRAD_RATE_I,1,2,1,2012,39.1,2012
A,ITF3,GRAD_RATE_I,1,2,1,2013,35.9,2013
A,ITF3,GRAD_RATE_I,1,2,1,2014,36.8,2014
A,ITF3,GRAD_RATE_I,1,2,1,2015,38.4,2015
A,ITF3,GRAD_RATE_I,1,2,1,2016,38.6,2016
A,ITF3,GRAD_RATE_I,1,2,1,2017,40.2,2017
A,ITF3,GRAD_RATE_I,1,9,1,2010,32.5,2010
A,ITF3,GRAD_RATE_I,1,9,1,2011,31.9,2011
A,ITF3,GRAD_RATE_I,1,9,1,2012,33.0,2012
A,ITF3,GRAD_RATE_I,1,9,1,2013,30.1,2013
A,ITF3,GRAD_RATE_I,1,9,1,2014,30.7,2014
A,ITF3,GRAD_RATE_I,1,9,1,2015,31.9,2015
A,ITF3,GRAD_RATE_I,1,9,1,2016,32.2,2016
A,ITF3,GRAD_RATE_I,1,9,1,2017,34.1,2017
A,ITF3,GRAD_RATE_II,1,1,1,2010,14.3,2010
A,ITF3,GRAD_RATE_II,1,1,1,2011,14.9,2011
A,ITF3,GRAD_RATE_II,1,1,1,2012,16.4,2012
A,ITF3,GRAD_RATE_II,1,1,1,2013,14.7,2013
A,ITF3,GRAD_RATE_II,1,1,1,2014,15.0,2014
A,ITF3,GRAD_RATE_II,1,1,1,2015,15.1,2015
A,ITF3,GRAD_RATE_II,1,1,1,2016,15.4,2016
A,ITF3,GRAD_RATE_II,1,1,1,2017,17.1,2017
A,ITF3,GRAD_RATE_II,1,2,1,2010,22.1,2010
A,ITF3,GRAD_RATE_II,1,2,1,2011,23.7,2011
A,ITF3,GRAD_RATE_II,1,2,1,2012,25.1,2012
A,ITF3,GRAD_RATE_II,1,2,1,2013,24.1,2013
A,ITF3,GRAD_RATE_II,1,2,1,2014,23.1,2014
A,ITF3,GRAD_RATE_II,1,2,1,2015,24.0,2015
A,ITF3,GRAD_RATE_II,1,2,1,2016,24.0,2016
A,ITF3,GRAD_RATE_II,1,2,1,2017,25.8,2017
A,ITF3,GRAD_RATE_II,1,9,1,2010,18.2,2010
A,ITF3,GRAD_RATE_II,1,9,1,2011,19.2,2011
A,ITF3,GRAD_RATE_II,1,9,1,2012,20.7,2012
A,ITF3,GRAD_RATE_II,1,9,1,2013,19.3,2013
A,ITF3,GRAD_RATE_II,1,9,1,2014,19.1,2014
A,ITF3,GRAD_RATE_II,1,9,1,2015,19.5,2015
A,ITF3,GRAD_RATE_II,1,9,1,2016,19.6,2016
A,ITF3,GRAD_RATE_II,1,9,1,2017,21.4,2017
A,ITF4,ENT_RATE_TER,1,1,1,2010,66.4,2010
A,ITF4,ENT_RATE_TER,1,1,1,2011,74.7,2011
A,ITF4,ENT_RATE_TER,1,1,1,2012,53.3,2012
A,ITF4,ENT_RATE_TER,1,1,1,2013,45.1,2013
A,ITF4,ENT_RATE_TER,1,1,1,2014,39.5,2014
A,ITF4,ENT_RATE_TER,1,1,1,2015,40.7,2015
A,ITF4,ENT_RATE_TER,1,1,1,2016,41.3,2016
A,ITF4,ENT_RATE_TER,1,1,1,2017,41.4,2017
A,ITF4,ENT_RATE_TER,1,2,1,2010,78.0,2010
A,ITF4,ENT_RATE_TER,1,2,1,2011,74.7,2011
A,ITF4,ENT_RATE_TER,1,2,1,2012,65.0,2012
A,ITF4,ENT_RATE_TER,1,2,1,2013,57.8,2013
A,ITF4,ENT_RATE_TER,1,2,1,2014,52.5,2014
A,ITF4,ENT_RATE_TER,1,2,1,2015,53.6,2015
A,ITF4,ENT_RATE_TER,1,2,1,2016,52.7,2016
A,ITF4,ENT_RATE_TER,1,2,1,2017,53.4,2017
A,ITF4,ENT_RATE_TER,1,9,1,2010,72.5,2010
