freq,ref_area,ind_type,measure,gruppo_spesa,num_componenti,tipologia_fam,cond_prof,time_period,obs_value,unit,year
A,IT,SPESA_MEDIA,15,1_1_2,99,4,99,2011,7.13,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_2,99,4,99,2012,5.94,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_2,99,4,99,2013,6.06,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_2,99,5,99,2010,6.43,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_2,99,5,99,2011,6.76,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_2,99,5,99,2012,6.84,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_2,99,5,99,2013,7.35,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_2,99,8,99,2010,8.8,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_2,99,8,99,2011,9.23,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_2,99,8,99,2012,7.76,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_2,99,8,99,2013,9.62,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_2,99,9,99,2010,6.88,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_2,99,9,99,2011,8.36,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_2,99,9,99,2012,8.26,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_2,99,9,99,2013,7.97,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_2,99,99,1A1,2010,10.61,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_2,99,99,1A1,2011,11.49,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_2,99,99,1A1,2012,10.94,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_2,99,99,1A1,2013,11.39,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_2,99,99,1AB,2010,10.99,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_2,99,99,1AB,2011,11.78,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_2,99,99,1AB,2012,10.36,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_2,99,99,1AB,2013,10.84,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_2,99,99,1B1,2010,11.04,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_2,99,99,1B1,2011,11.1,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_2,99,99,1B1,2012,10.82,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_2,99,99,1B1,2013,10.63,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_2,99,99,1B2,2010,10.33,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_2,99,99,1B2,2011,10.96,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_2,99,99,1B2,2012,10.46,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_2,99,99,1B2,2013,10.13,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_2,99,99,2A,2010,8.54,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_2,99,99,2A,2011,8.74,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_2,99,99,2A,2012,8.7,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_2,99,99,2A,2013,8.8,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_2,99,99,2D,2010,8.82,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_2,99,99,2D,2011,8.55,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_2,99,99,2D,2012,8.28,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_2,99,99,2D,2013,8.6,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_2,99,99,99,2010,9.72,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_2,99,99,99,2011,10.0,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_2,99,99,99,2012,9.65,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_2,99,99,99,2013,9.68,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_3,1,99,99,2010,10.84,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_3,1,99,99,2011,11.42,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_3,1,99,99,2012,11.13,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_3,1,99,99,2013,11.32,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_3,2,99,99,2010,15.27,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_3,2,99,99,2011,15.5,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_3,2,99,99,2012,15.5,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_3,2,99,99,2013,15.31,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_3,3,99,99,2010,17.94,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_3,3,99,99,2011,18.61,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_3,3,99,99,2012,17.99,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_3,3,99,99,2013,16.74,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_3,4,99,99,2010,21.15,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_3,4,99,99,2011,20.65,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_3,4,99,99,2012,20.04,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_3,4,99,99,2013,18.7,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_3,7,99,99,2010,25.17,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_3,7,99,99,2011,22.12,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_3,7,99,99,2012,23.53,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_3,7,99,99,2013,22.36,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_3,99,10,99,2010,15.53,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_3,99,10,99,2011,16.68,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_3,99,10,99,2012,16.52,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_3,99,10,99,2013,16.04,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_3,99,12,99,2010,17.91,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_3,99,12,99,2011,18.71,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_3,99,12,99,2012,17.65,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_3,99,12,99,2013,16.68,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_3,99,13,99,2010,21.16,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_3,99,13,99,2011,20.67,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_3,99,13,99,2012,19.86,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_3,99,13,99,2013,18.78,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_3,99,14,99,2010,25.53,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_3,99,14,99,2011,21.37,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_3,99,14,99,2012,23.27,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_3,99,14,99,2013,21.48,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_3,99,15,99,2010,16.43,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_3,99,15,99,2011,15.73,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_3,99,15,99,2012,16.73,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_3,99,15,99,2013,15.56,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_3,99,23,99,2010,19.34,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_3,99,23,99,2011,19.74,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_3,99,23,99,2012,19.8,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_3,99,23,99,2013,18.31,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_3,99,3,99,2010,10.94,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_3,99,3,99,2011,11.29,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_3,99,3,99,2012,10.95,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_3,99,3,99,2013,10.96,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_3,99,4,99,2010,10.42,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_3,99,4,99,2011,11.82,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_3,99,4,99,2012,11.0,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_3,99,4,99,2013,10.77,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_3,99,5,99,2010,10.85,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_3,99,5,99,2011,11.44,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_3,99,5,99,2012,11.29,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_3,99,5,99,2013,11.76,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_3,99,8,99,2010,15.65,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_3,99,8,99,2011,14.66,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_3,99,8,99,2012,14.73,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_3,99,8,99,2013,15.42,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_3,99,9,99,2010,11.84,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_3,99,9,99,2011,13.35,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_3,99,9,99,2012,12.43,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_3,99,9,99,2013,10.91,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_3,99,99,1A1,2010,17.94,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_3,99,99,1A1,2011,16.82,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_3,99,99,1A1,2012,16.15,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_3,99,99,1A1,2013,16.75,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_3,99,99,1AB,2010,17.71,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_3,99,99,1AB,2011,18.43,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_3,99,99,1AB,2012,16.9,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_3,99,99,1AB,2013,16.93,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_3,99,99,1B1,2010,16.55,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_3,99,99,1B1,2011,16.39,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_3,99,99,1B1,2012,16.43,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_3,99,99,1B1,2013,15.44,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_3,99,99,1B2,2010,17.01,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_3,99,99,1B2,2011,17.1,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_3,99,99,1B2,2012,16.92,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_3,99,99,1B2,2013,15.34,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_3,99,99,2A,2010,14.84,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_3,99,99,2A,2011,15.33,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_3,99,99,2A,2012,15.05,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_3,99,99,2A,2013,14.97,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_3,99,99,2D,2010,15.04,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_3,99,99,2D,2011,14.39,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_3,99,99,2D,2012,14.26,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_3,99,99,2D,2013,13.76,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_3,99,99,99,2010,15.98,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_3,99,99,99,2011,16.07,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_3,99,99,99,2012,15.78,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_3,99,99,99,2013,15.2,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_4,1,99,99,2010,7.67,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_4,1,99,99,2011,7.42,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_4,1,99,99,2012,7.71,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_4,1,99,99,2013,7.91,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_4,2,99,99,2010,11.99,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_4,2,99,99,2011,11.39,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_4,2,99,99,2012,12.17,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_4,2,99,99,2013,12.8,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_4,3,99,99,2010,15.33,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_4,3,99,99,2011,15.45,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_4,3,99,99,2012,14.56,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_4,3,99,99,2013,14.61,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_4,4,99,99,2010,17.68,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_4,4,99,99,2011,17.91,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_4,4,99,99,2012,16.35,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_4,4,99,99,2013,15.1,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_4,7,99,99,2010,18.61,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_4,7,99,99,2011,19.11,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_4,7,99,99,2012,17.67,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_4,7,99,99,2013,15.28,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_4,99,10,99,2010,11.45,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_4,99,10,99,2011,11.36,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_4,99,10,99,2012,12.01,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_4,99,10,99,2013,12.56,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_4,99,12,99,2010,15.74,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_4,99,12,99,2011,15.98,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_4,99,12,99,2012,14.96,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_4,99,12,99,2013,14.54,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_4,99,13,99,2010,17.74,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_4,99,13,99,2011,18.15,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_4,99,13,99,2012,16.66,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_4,99,13,99,2013,15.16,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_4,99,14,99,2010,19.88,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_4,99,14,99,2011,19.24,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_4,99,14,99,2012,18.84,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_4,99,14,99,2013,16.08,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_4,99,15,99,2010,12.5,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_4,99,15,99,2011,11.52,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_4,99,15,99,2012,12.56,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_4,99,15,99,2013,13.84,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_4,99,23,99,2010,14.16,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_4,99,23,99,2011,13.75,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_4,99,23,99,2012,11.85,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_4,99,23,99,2013,13.21,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_4,99,3,99,2010,8.88,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_4,99,3,99,2011,8.24,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_4,99,3,99,2012,8.36,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_4,99,3,99,2013,7.7,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_4,99,4,99,2010,8.45,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_4,99,4,99,2011,9.44,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_4,99,4,99,2012,7.24,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_4,99,4,99,2013,7.23,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_4,99,5,99,2010,6.54,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_4,99,5,99,2011,6.3,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_4,99,5,99,2012,7.26,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_4,99,5,99,2013,8.22,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_4,99,8,99,2010,13.19,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_4,99,8,99,2011,12.84,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_4,99,8,99,2012,13.65,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_4,99,8,99,2013,13.4,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_4,99,9,99,2010,11.2,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_4,99,9,99,2011,10.29,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_4,99,9,99,2012,9.75,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_4,99,9,99,2013,11.12,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_4,99,99,1A1,2010,18.07,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_4,99,99,1A1,2011,16.22,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_4,99,99,1A1,2012,14.66,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_4,99,99,1A1,2013,12.89,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_4,99,99,1AB,2010,14.12,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_4,99,99,1AB,2011,14.94,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_4,99,99,1AB,2012,12.11,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_4,99,99,1AB,2013,13.49,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_4,99,99,1B1,2010,15.22,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_4,99,99,1B1,2011,14.57,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_4,99,99,1B1,2012,15.25,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_4,99,99,1B1,2013,14.13,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_4,99,99,1B2,2010,13.23,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_4,99,99,1B2,2011,14.12,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_4,99,99,1B2,2012,12.77,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_4,99,99,1B2,2013,12.0,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_4,99,99,2A,2010,10.9,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_4,99,99,2A,2011,10.42,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_4,99,99,2A,2012,10.74,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_4,99,99,2A,2013,11.21,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_4,99,99,2D,2010,9.29,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_4,99,99,2D,2011,9.08,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_4,99,99,2D,2012,9.4,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_4,99,99,2D,2013,9.86,EUR,2013
A,IT,SPESA_MEDIA,15,1_1_4,99,99,99,2010,12.66,EUR,2010
A,IT,SPESA_MEDIA,15,1_1_4,99,99,99,2011,12.47,EUR,2011
A,IT,SPESA_MEDIA,15,1_1_4,99,99,99,2012,12.21,EUR,2012
A,IT,SPESA_MEDIA,15,1_1_4,99,99,99,2013,12.05,EUR,2013
A,IT,SPESA_MEDIA,15,1_2,1,99,99,2010,74.7,EUR,2010
A,IT,SPESA_MEDIA,15,1_2,1,99,99,2011,74.64,EUR,2011
A,IT,SPESA_MEDIA,15,1_2,1,99,99,2012,77.49,EUR,2012
A,IT,SPESA_MEDIA,15,1_2,1,99,99,2013,72.6,EUR,2013
A,IT,SPESA_MEDIA,15,1_2,2,99,99,2010,105.91,EUR,2010
A,IT,SPESA_MEDIA,15,1_2,2,99,99,2011,109.85,EUR,2011
A,IT,SPESA_MEDIA,15,1_2,2,99,99,2012,109.35,EUR,2012
A,IT,SPESA_MEDIA,15,1_2,2,99,99,2013,108.71,EUR,2013
A,IT,SPESA_MEDIA,15,1_2,3,99,99,2010,126.86,EUR,2010
A,IT,SPESA_MEDIA,15,1_2,3,99,99,2011,133.8,EUR,2011
A,IT,SPESA_MEDIA,15,1_2,3,99,99,2012,126.54,EUR,2012
A,IT,SPESA_MEDIA,15,1_2,3,99,99,2013,123.56,EUR,2013
A,IT,SPESA_MEDIA,15,1_2,4,99,99,2010,141.5,EUR,2010
A,IT,SPESA_MEDIA,15,1_2,4,99,99,2011,149.66,EUR,2011
A,IT,SPESA_MEDIA,15,1_2,4,99,99,2012,140.97,EUR,2012
A,IT,SPESA_MEDIA,15,1_2,4,99,99,2013,137.86,EUR,2013
A,IT,SPESA_MEDIA,15,1_2,7,99,99,2010,161.73,EUR,2010
A,IT,SPESA_MEDIA,15,1_2,7,99,99,2011,164.37,EUR,2011
A,IT,SPESA_MEDIA,15,1_2,7,99,99,2012,157.04,EUR,2012
A,IT,SPESA_MEDIA,15,1_2,7,99,99,2013,152.97,EUR,2013
A,IT,SPESA_MEDIA,15,1_2,99,10,99,2010,110.35,EUR,2010
A,IT,SPESA_MEDIA,15,1_2,99,10,99,2011,115.25,EUR,2011
A,IT,SPESA_MEDIA,15,1_2,99,10,99,2012,115.61,EUR,2012
A,IT,SPESA_MEDIA,15,1_2,99,10,99,2013,116.24,EUR,2013
A,IT,SPESA_MEDIA,15,1_2,99,12,99,2010,126.58,EUR,2010
A,IT,SPESA_MEDIA,15,1_2,99,12,99,2011,134.45,EUR,2011
A,IT,SPESA_MEDIA,15,1_2,99,12,99,2012,126.18,EUR,2012
A,IT,SPESA_MEDIA,15,1_2,99,12,99,2013,123.74,EUR,2013
A,IT,SPESA_MEDIA,15,1_2,99,13,99,2010,141.27,EUR,2010
A,IT,SPESA_MEDIA,15,1_2,99,13,99,2011,149.13,EUR,2011
A,IT,SPESA_MEDIA,15,1_2,99,13,99,2012,140.96,EUR,2012
A,IT,SPESA_MEDIA,15,1_2,99,13,99,2013,138.08,EUR,2013
A,IT,SPESA_MEDIA,15,1_2,99,14,99,2010,159.01,EUR,2010
A,IT,SPESA_MEDIA,15,1_2,99,14,99,2011,161.72,EUR,2011
A,IT,SPESA_MEDIA,15,1_2,99,14,99,2012,153.23,EUR,2012
A,IT,SPESA_MEDIA,15,1_2,99,14,99,2013,150.91,EUR,2013
A,IT,SPESA_MEDIA,15,1_2,99,15,99,2010,110.98,EUR,2010
A,IT,SPESA_MEDIA,15,1_2,99,15,99,2011,113.83,EUR,2011
A,IT,SPESA_MEDIA,15,1_2,99,15,99,2012,111.87,EUR,2012
A,IT,SPESA_MEDIA,15,1_2,99,15,99,2013,108.87,EUR,2013
A,IT,SPESA_MEDIA,15,1_2,99,23,99,2010,136.09,EUR,2010
A,IT,SPESA_MEDIA,15,1_2,99,23,99,2011,136.57,EUR,2011
A,IT,SPESA_MEDIA,15,1_2,99,23,99,2012,132.42,EUR,2012
A,IT,SPESA_MEDIA,15,1_2,99,23,99,2013,130.26,EUR,2013
A,IT,SPESA_MEDIA,15,1_2,99,3,99,2010,74.66,EUR,2010
A,IT,SPESA_MEDIA,15,1_2,99,3,99,2011,75.0,EUR,2011
A,IT,SPESA_MEDIA,15,1_2,99,3,99,2012,80.34,EUR,2012
A,IT,SPESA_MEDIA,15,1_2,99,3,99,2013,71.04,EUR,2013
A,IT,SPESA_MEDIA,15,1_2,99,4,99,2010,81.45,EUR,2010
A,IT,SPESA_MEDIA,15,1_2,99,4,99,2011,71.45,EUR,2011
A,IT,SPESA_MEDIA,15,1_2,99,4,99,2012,77.7,EUR,2012
A,IT,SPESA_MEDIA,15,1_2,99,4,99,2013,69.08,EUR,2013
A,IT,SPESA_MEDIA,15,1_2,99,5,99,2010,73.32,EUR,2010
A,IT,SPESA_MEDIA,15,1_2,99,5,99,2011,75.01,EUR,2011
A,IT,SPESA_MEDIA,15,1_2,99,5,99,2012,75.11,EUR,2012
A,IT,SPESA_MEDIA,15,1_2,99,5,99,2013,74.66,EUR,2013
A,IT,SPESA_MEDIA,15,1_2,99,8,99,2010,106.27,EUR,2010
A,IT,SPESA_MEDIA,15,1_2,99,8,99,2011,110.91,EUR,2011
A,IT,SPESA_MEDIA,15,1_2,99,8,99,2012,108.83,EUR,2012
A,IT,SPESA_MEDIA,15,1_2,99,8,99,2013,104.97,EUR,2013
A,IT,SPESA_MEDIA,15,1_2,99,9,99,2010,87.26,EUR,2010
A,IT,SPESA_MEDIA,15,1_2,99,9,99,2011,96.76,EUR,2011
A,IT,SPESA_MEDIA,15,1_2,99,9,99,2012,93.75,EUR,2012
A,IT,SPESA_MEDIA,15,1_2,99,9,99,2013,93.52,EUR,2013
A,IT,SPESA_MEDIA,15,1_2,99,99,1A1,2010,118.86,EUR,2010
A,IT,SPESA_MEDIA,15,1_2,99,99,1A1,2011,124.7,EUR,2011
A,IT,SPESA_MEDIA,15,1_2,99,99,1A1,2012,118.76,EUR,2012
A,IT,SPESA_MEDIA,15,1_2,99,99,1A1,2013,112.17,EUR,2013
A,IT,SPESA_MEDIA,15,1_2,99,99,1AB,2010,122.84,EUR,2010
A,IT,SPESA_MEDIA,15,1_2,99,99,1AB,2011,127.83,EUR,2011
A,IT,SPESA_MEDIA,15,1_2,99,99,1AB,2012,118.04,EUR,2012
A,IT,SPESA_MEDIA,15,1_2,99,99,1AB,2013,116.89,EUR,2013
A,IT,SPESA_MEDIA,15,1_2,99,99,1B1,2010,113.29,EUR,2010
A,IT,SPESA_MEDIA,15,1_2,99,99,1B1,2011,116.49,EUR,2011
A,IT,SPESA_MEDIA,15,1_2,99,99,1B1,2012,115.58,EUR,2012
A,IT,SPESA_MEDIA,15,1_2,99,99,1B1,2013,112.89,EUR,2013
A,IT,SPESA_MEDIA,15,1_2,99,99,1B2,2010,116.97,EUR,2010
A,IT,SPESA_MEDIA,15,1_2,99,99,1B2,2011,122.11,EUR,2011
A,IT,SPESA_MEDIA,15,1_2,99,99,1B2,2012,118.01,EUR,2012
A,IT,SPESA_MEDIA,15,1_2,99,99,1B2,2013,110.29,EUR,2013
A,IT,SPESA_MEDIA,15,1_2,99,99,2A,2010,103.98,EUR,2010
A,IT,SPESA_MEDIA,15,1_2,99,99,2A,2011,106.81,EUR,2011
A,IT,SPESA_MEDIA,15,1_2,99,99,2A,2012,104.97,EUR,2012
A,IT,SPESA_MEDIA,15,1_2,99,99,2A,2013,104.24,EUR,2013
A,IT,SPESA_MEDIA,15,1_2,99,99,2D,2010,97.29,EUR,2010
A,IT,SPESA_MEDIA,15,1_2,99,99,2D,2011,99.54,EUR,2011
A,IT,SPESA_MEDIA,15,1_2,99,99,2D,2012,97.74,EUR,2012
A,IT,SPESA_MEDIA,15,1_2,99,99,2D,2013,91.11,EUR,2013
A,IT,SPESA_MEDIA,15,1_2,99,99,99,2010,109.62,EUR,2010
A,IT,SPESA_MEDIA,15,1_2,99,99,99,2011,113.28,EUR,2011
