ANNO_ACCADEMICO;Area_Istituto;TIPO_ISTITUTO;NOME_ISTITUTO;COMUNE_ISTITUTO;COD_ISTITUTO;REGIONE_ISTITUTO;TIPO_CORSO;CLASSE_ETA';ISCRITTIx ETA'
2024-2025;Area Artistica;Accademia di Belle Arti statale;;ROMA;7295 ;LAZIO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;405
2024-2025;Area Artistica;Accademia di Belle Arti statale;;ROMA;7295 ;LAZIO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;355
2024-2025;Area Artistica;Accademia di Belle Arti statale;Mario Sironi;SASSARI;7240 ;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;68
2024-2025;Area Artistica;Accademia di Belle Arti statale;Mario Sironi;SASSARI;7240 ;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;186
2024-2025;Area Artistica;Accademia di Belle Arti statale;Mario Sironi;SASSARI;7240 ;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;43
2024-2025;Area Artistica;Accademia di Belle Arti statale;Mario Sironi;SASSARI;7240 ;SARDEGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;47
2024-2025;Area Artistica;Accademia di Belle Arti statale;Mario Sironi;SASSARI;7240 ;SARDEGNA;AFAM_Corso Diploma accademico a ciclo unico quinquennale abilitante_2L;da 20 a 24 anni;6
2024-2025;Area Artistica;Accademia di Belle Arti statale;Mario Sironi;SASSARI;7240 ;SARDEGNA;AFAM_Corso Diploma accademico a ciclo unico quinquennale abilitante_2L;30 anni e oltre;2
2024-2025;Area Artistica;Accademia di Belle Arti statale;Mario Sironi;SASSARI;7240 ;SARDEGNA;AFAM_Corso Diploma accademico a ciclo unico quinquennale abilitante_2L;da 25 a 29 anni;1
2024-2025;Area Artistica;Accademia di Belle Arti statale;Mario Sironi;SASSARI;7240 ;SARDEGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;33
2024-2025;Area Artistica;Accademia di Belle Arti statale;Mario Sironi;SASSARI;7240 ;SARDEGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;41
2024-2025;Area Artistica;Accademia di Belle Arti statale;Mario Sironi;SASSARI;7240 ;SARDEGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;43
2024-2025;Area Artistica;Accademia di Belle Arti statale;ALBERTINA;TORINO;7334 ;PIEMONTE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;51
2024-2025;Area Artistica;Accademia di Belle Arti statale;ALBERTINA;TORINO;7334 ;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;175
2024-2025;Area Artistica;Accademia di Belle Arti statale;ALBERTINA;TORINO;7334 ;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;659
2024-2025;Area Artistica;Accademia di Belle Arti statale;ALBERTINA;TORINO;7334 ;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;83
2024-2025;Area Artistica;Accademia di Belle Arti statale;ALBERTINA;TORINO;7334 ;PIEMONTE;AFAM_Corso Diploma accademico 1L;fino a 17 anni;1
2024-2025;Area Artistica;Accademia di Belle Arti statale;ALBERTINA;TORINO;7334 ;PIEMONTE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;61
2024-2025;Area Artistica;Accademia di Belle Arti statale;ALBERTINA;TORINO;7334 ;PIEMONTE;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;348
2024-2025;Area Artistica;Accademia di Belle Arti statale;ALBERTINA;TORINO;7334 ;PIEMONTE;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;245
2024-2025;Area Artistica;Accademia di Belle Arti statale;;URBINO (PU);7318 ;MARCHE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;222
2024-2025;Area Artistica;Accademia di Belle Arti statale;;URBINO (PU);7318 ;MARCHE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;35
2024-2025;Area Artistica;Accademia di Belle Arti statale;;URBINO (PU);7318 ;MARCHE;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;77
2024-2025;Area Artistica;Accademia di Belle Arti statale;;URBINO (PU);7318 ;MARCHE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;23
2024-2025;Area Artistica;Accademia di Belle Arti statale;;URBINO (PU);7318 ;MARCHE;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;43
2024-2025;Area Artistica;Accademia di Belle Arti statale;;URBINO (PU);7318 ;MARCHE;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;20
2024-2025;Area Artistica;Accademia di Belle Arti statale;;URBINO (PU);7318 ;MARCHE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;6
2024-2025;Area Artistica;Accademia di Belle Arti statale;;VENEZIA;7196 ;VENETO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;868
2024-2025;Area Artistica;Accademia di Belle Arti statale;;VENEZIA;7196 ;VENETO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;75
2024-2025;Area Artistica;Accademia di Belle Arti statale;;VENEZIA;7196 ;VENETO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;260
2024-2025;Area Artistica;Accademia di Belle Arti statale;;VENEZIA;7196 ;VENETO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;61
2024-2025;Area Artistica;Accademia di Belle Arti statale;;VENEZIA;7196 ;VENETO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;199
2024-2025;Area Artistica;Accademia di Belle Arti statale;;VENEZIA;7196 ;VENETO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;140
2024-2025;Area Artistica;Accademia di Belle Arti statale;;VENEZIA;7196 ;VENETO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;49
2024-2025;Area Artistica;Accademia di Belle Arti statale;;VERONA;54187;VENETO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;51
2024-2025;Area Artistica;Accademia di Belle Arti statale;;VERONA;54187;VENETO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;429
2024-2025;Area Artistica;Accademia di Belle Arti statale;;VERONA;54187;VENETO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;80
2024-2025;Area Artistica;Accademia di Belle Arti statale;;VERONA;54187;VENETO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;23
2024-2025;Area Artistica;Accademia di Belle Arti statale;;VERONA;54187;VENETO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;18
2024-2025;Area Artistica;Accademia di Belle Arti statale;;VERONA;54187;VENETO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;74
2024-2025;Area Artistica;Accademia di Belle Arti statale;;VERONA;54187;VENETO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;39
2024-2025;Area Artistica;Accademia di Belle Arti statale;;VERONA;54187;VENETO;AFAM_Corso Diploma accademico a ciclo unico quinquennale abilitante_2L;30 anni e oltre;3
2024-2025;Area Artistica;Accademia di Belle Arti statale;;VERONA;54187;VENETO;AFAM_Corso Diploma accademico a ciclo unico quinquennale abilitante_2L;da 18 a 19 anni;8
2024-2025;Area Artistica;Accademia di Belle Arti statale;;VERONA;54187;VENETO;AFAM_Corso Diploma accademico a ciclo unico quinquennale abilitante_2L;da 20 a 24 anni;39
2024-2025;Area Artistica;Accademia di Belle Arti statale;;VERONA;54187;VENETO;AFAM_Corso Diploma accademico a ciclo unico quinquennale abilitante_2L;da 25 a 29 anni;20
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Libera Accademia di Belle Arti LABA di BRESCIA;BRESCIA;7296 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;23
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Libera Accademia di Belle Arti LABA di BRESCIA;BRESCIA;7296 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;81
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Libera Accademia di Belle Arti LABA di BRESCIA;BRESCIA;7296 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;2
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;602
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;205
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;11
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Libera Accademia di Belle Arti LABA di BRESCIA;BRESCIA;7296 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;1168
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;49
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Libera Accademia di Belle Arti LABA di BRESCIA;BRESCIA;7296 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;4
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Libera Accademia di Belle Arti LABA di BRESCIA;BRESCIA;7296 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;76
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;18
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;77
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Libera Accademia di Belle Arti LABA di BRESCIA;BRESCIA;7296 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;61
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Aldo Galli di COMO;COMO;7231 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;4
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Aldo Galli di COMO;COMO;7231 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;21
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Aldo Galli di COMO;COMO;7231 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;4
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Aldo Galli di COMO;COMO;7231 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;2
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Aldo Galli di COMO;COMO;7231 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;4
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Aldo Galli di COMO;COMO;7231 ;LOMBARDIA;AFAM_Corso Diploma accademico a ciclo unico quinquennale abilitante_2L;30 anni e oltre;3
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Aldo Galli di COMO;COMO;7231 ;LOMBARDIA;AFAM_Corso Diploma accademico a ciclo unico quinquennale abilitante_2L;da 18 a 19 anni;4
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Aldo Galli di COMO;COMO;7231 ;LOMBARDIA;AFAM_Corso Diploma accademico a ciclo unico quinquennale abilitante_2L;da 20 a 24 anni;18
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Aldo Galli di COMO;COMO;7231 ;LOMBARDIA;AFAM_Corso Diploma accademico a ciclo unico quinquennale abilitante_2L;da 25 a 29 anni;9
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti di CUNEO;CUNEO;7336 ;PIEMONTE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;7
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti di CUNEO;CUNEO;7336 ;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;921
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti di CUNEO;CUNEO;7336 ;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;64
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti di CUNEO;CUNEO;7336 ;PIEMONTE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;18
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti di CUNEO;CUNEO;7336 ;PIEMONTE;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;97
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti di CUNEO;CUNEO;7336 ;PIEMONTE;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;10
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1059
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti ACME di MILANO;MILANO;7308 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;115
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Rome University of fine arts - Accademia di Belle Arti RUFA di MILANO  (sede decentrata dell'Accademia RUFA di ROMA);MILANO;59071;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;46
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Rome University of fine arts - Accademia di Belle Arti RUFA di MILANO  (sede decentrata dell'Accademia RUFA di ROMA);MILANO;59071;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;2
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;fino a 17 anni;11
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;189
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;3016
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;39
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Isadora Duncan di MILANO (sede decentrata Accademia I. Duncan di SANREMO);MILANO;52391;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;28
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Isadora Duncan di MILANO (sede decentrata Accademia I. Duncan di SANREMO);MILANO;52391;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;128
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti ACME di MILANO;MILANO;7308 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;19
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti ACME di MILANO;MILANO;7308 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;12
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Isadora Duncan di MILANO (sede decentrata Accademia I. Duncan di SANREMO);MILANO;52391;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;3
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;480
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;40
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;246
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti ACME di MILANO;MILANO;7308 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;5
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti ACME di MILANO;MILANO;7308 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;6
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti ACME di MILANO;MILANO;7308 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;9
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti NABA di ROMA (sede decentrata Nuova Accademia di Belle Arti di MILANO);ROMA;41230;LAZIO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;189
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Rome University of fine arts  - Accademia di Belle Arti RUFA di ROMA;ROMA;7330 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;620
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Rome University of fine arts  - Accademia di Belle Arti RUFA di ROMA;ROMA;7330 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;198
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Rome University of fine arts  - Accademia di Belle Arti RUFA di ROMA;ROMA;7330 ;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;15
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti NABA di ROMA (sede decentrata Nuova Accademia di Belle Arti di MILANO);ROMA;41230;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;481
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Rome University of fine arts  - Accademia di Belle Arti RUFA di ROMA;ROMA;7330 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;101
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti NABA di ROMA (sede decentrata Nuova Accademia di Belle Arti di MILANO);ROMA;41230;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;10
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti NABA di ROMA (sede decentrata Nuova Accademia di Belle Arti di MILANO);ROMA;41230;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;26
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Rome University of fine arts  - Accademia di Belle Arti RUFA di ROMA;ROMA;7330 ;LAZIO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;25
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Rome University of fine arts  - Accademia di Belle Arti RUFA di ROMA;ROMA;7330 ;LAZIO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;123
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Rome University of fine arts  - Accademia di Belle Arti RUFA di ROMA;ROMA;7330 ;LAZIO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;78
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti NABA di ROMA (sede decentrata Nuova Accademia di Belle Arti di MILANO);ROMA;41230;LAZIO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;24
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti NABA di ROMA (sede decentrata Nuova Accademia di Belle Arti di MILANO);ROMA;41230;LAZIO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;1
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Nuova Accademia di Belle Arti NABA di ROMA (sede decentrata Nuova Accademia di Belle Arti di MILANO);ROMA;41230;LAZIO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;59
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Isadora Duncan di SANREMO;SANREMO (IM);7251 ;LIGURIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;11
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Isadora Duncan di SANREMO;SANREMO (IM);7251 ;LIGURIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;13
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Isadora Duncan di SANREMO;SANREMO (IM);7251 ;LIGURIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;2
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Isadora Duncan di SANREMO;SANREMO (IM);7251 ;LIGURIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;27
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Isadora Duncan di SANREMO;SANREMO (IM);7251 ;LIGURIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;1
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Isadora Duncan di SANREMO;SANREMO (IM);7251 ;LIGURIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;4
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Rosario Gagliardi di SIRACUSA;SIRACUSA;7244 ;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Rosario Gagliardi di SIRACUSA;SIRACUSA;7244 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;73
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Rosario Gagliardi di SIRACUSA;SIRACUSA;7244 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;16
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Rosario Gagliardi di SIRACUSA;SIRACUSA;7244 ;SICILIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;1
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Rosario Gagliardi di SIRACUSA;SIRACUSA;7244 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;4
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Rosario Gagliardi di SIRACUSA;SIRACUSA;7244 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;1
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Lorenzo da Viterbo di VITERBO;VITERBO;7266 ;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;8
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Lorenzo da Viterbo di VITERBO;VITERBO;7266 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;8
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Lorenzo da Viterbo di VITERBO;VITERBO;7266 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;57
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Lorenzo da Viterbo di VITERBO;VITERBO;7266 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;19
2024-2025;Area Artistica;Accademia Legalmente Riconosciuta;Accademia di Belle Arti Lorenzo da Viterbo di VITERBO;VITERBO;7266 ;LAZIO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;2
