ANNO_ACCADEMICO;TIPO_ISTITUTO;AREA ISTITUTO;NOME_ISTITUTO;COMUNE_SEDE;COD_ISTITUTO;REGIONE_ISTITUTO;AREA_CORSO;TIPO_CORSO;SCUOLA_AGGREGAZIONE;CLASSE;CORSO;GENERE;ISCR_STRANIERI
2019-2020;Accademia di Belle Arti;Area Artistica;;FIRENZE;7243;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;F;29
2019-2020;Accademia di Belle Arti;Area Artistica;;FIRENZE;7243;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;Progettazione allestimenti spazi espositivi;F;4
2019-2020;Accademia di Belle Arti;Area Artistica;;FIRENZE;7243;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;Progettazione allestimenti spazi espositivi;M;1
2019-2020;Accademia di Belle Arti;Area Artistica;;FIRENZE;7243;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;Progettazione plastica per la Scenografia Teatrale;F;6
2019-2020;Accademia di Belle Arti;Area Artistica;;FIRENZE;7243;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;Progettazione plastica per la Scenografia Teatrale;M;1
2019-2020;Accademia di Belle Arti;Area Artistica;;FIRENZE;7243;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico di Perfezionamento/Master I liv.;PROGETTAZIONE ARTISTICA PER L'IMPRESA;-;Textile - Tessuti d'Arte - master I livello;F;2
2019-2020;Accademia di Belle Arti;Area Artistica;;FIRENZE;7243;TOSCANA;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PROGETTAZIONE ARTISTICA PER L'IMPRESA;-;Progettazione e cura degli allestimenti artistici;F;3
2019-2020;Accademia di Belle Arti;Area Artistica;;FIRENZE;7243;TOSCANA;Progettazione e arti applicate;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PROGETTAZIONE ARTISTICA PER L'IMPRESA;-;Progettazione e cura degli allestimenti artistici;M;3
2019-2020;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Arredo urbano;M;2
2019-2020;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Arredo urbano;F;1
2019-2020;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione;F;4
2019-2020;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione;M;3
2019-2020;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;F;1
2019-2020;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;M;3
2019-2020;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;Scultura;F;2
2019-2020;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;Scultura;M;1
2019-2020;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;Pittura;F;2
2019-2020;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Nuove Tecnologie dell'Arte;F;2
2019-2020;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Nuove Tecnologie dell'Arte;M;4
2019-2020;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Graphic Design;F;4
2019-2020;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Graphic Design;M;4
2019-2020;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Moda e Costume;M;2
2019-2020;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Moda e Costume;F;7
2019-2020;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;F;1
2019-2020;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;Fashion and Fiber Art;F;1
2019-2020;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;Product e Space Design;F;1
2019-2020;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;Product e Space Design;M;1
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione;F;19
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione;M;7
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica d'Arte;M;2
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica d'Arte;F;3
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;M;7
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;F;12
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;Scultura;F;6
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;Scultura;M;5
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;Decorazione;F;2
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;Decorazione;M;1
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;Grafica d'Arte;F;1
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;Grafica d'Arte per l'Illustrazione;F;1
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;Pittura;F;1
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;Pittura;M;2
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;Scultura;M;1
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 1L;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO;DAPL09;Comunicazione e valorizzazione del patrimonio artistico;F;1
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Media Art;F;10
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Media Art;M;7
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Fashion Design;F;79
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Fashion Design;M;30
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Graphic Design;F;20
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Graphic Design;M;22
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;F;11
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;M;5
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;Media Art;F;1
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;Media Art;M;1
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;Fashion Design;F;12
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;Fashion Design;M;2
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;Graphic Design;F;11
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;Graphic Design;M;4
2019-2020;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;Scenografia;M;1
2019-2020;Accademia di Belle Arti;Area Artistica;;L'AQUILA;7237;ABRUZZO;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione;F;2
2019-2020;Accademia di Belle Arti;Area Artistica;;L'AQUILA;7237;ABRUZZO;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione;M;4
2019-2020;Accademia di Belle Arti;Area Artistica;;L'AQUILA;7237;ABRUZZO;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica;F;5
2019-2020;Accademia di Belle Arti;Area Artistica;;L'AQUILA;7237;ABRUZZO;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica;M;5
2019-2020;Accademia di Belle Arti;Area Artistica;;L'AQUILA;7237;ABRUZZO;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;M;1
2019-2020;Accademia di Belle Arti;Area Artistica;;L'AQUILA;7237;ABRUZZO;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;F;4
2019-2020;Accademia di Belle Arti;Area Artistica;;L'AQUILA;7237;ABRUZZO;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;Scultura;F;1
2019-2020;Accademia di Belle Arti;Area Artistica;;L'AQUILA;7237;ABRUZZO;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;Decorazione;F;2
2019-2020;Accademia di Belle Arti;Area Artistica;;L'AQUILA;7237;ABRUZZO;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;Pittura e Arti visive;F;1
2019-2020;Accademia di Belle Arti;Area Artistica;;L'AQUILA;7237;ABRUZZO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Fotografia;F;1
2019-2020;Accademia di Belle Arti;Area Artistica;;L'AQUILA;7237;ABRUZZO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Fotografia;M;1
2019-2020;Accademia di Belle Arti;Area Artistica;;L'AQUILA;7237;ABRUZZO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;F;3
2019-2020;Accademia di Belle Arti;Area Artistica;;L'AQUILA;7237;ABRUZZO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;M;1
2019-2020;Accademia di Belle Arti;Area Artistica;;L'AQUILA;7237;ABRUZZO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;Scenografia;F;1
2019-2020;Accademia di Belle Arti;Area Artistica;;L'AQUILA;7237;ABRUZZO;Progettazione e arti applicate;AFAM_Corso Diploma accademico a ciclo unico quinquennale abilitante_2L;RESTAURO;DASLQ01;Restauratore dei Beni Culturali - ciclo unico abilitante;F;1
2019-2020;Accademia di Belle Arti;Area Artistica;;L'AQUILA;7237;ABRUZZO;Progettazione e arti applicate;AFAM_Corso Diploma accademico a ciclo unico quinquennale abilitante_2L;RESTAURO;DASLQ01;Restauratore dei Beni Culturali - ciclo unico abilitante;M;2
2019-2020;Accademia di Belle Arti;Area Artistica;;LECCE;7321;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione;F;19
2019-2020;Accademia di Belle Arti;Area Artistica;;LECCE;7321;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione;M;16
2019-2020;Accademia di Belle Arti;Area Artistica;;LECCE;7321;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica;F;3
2019-2020;Accademia di Belle Arti;Area Artistica;;LECCE;7321;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica;M;5
2019-2020;Accademia di Belle Arti;Area Artistica;;LECCE;7321;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;F;1
2019-2020;Accademia di Belle Arti;Area Artistica;;LECCE;7321;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;M;1
2019-2020;Accademia di Belle Arti;Area Artistica;;LECCE;7321;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;Scultura;F;1
2019-2020;Accademia di Belle Arti;Area Artistica;;LECCE;7321;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;Decorazione;M;1
2019-2020;Accademia di Belle Arti;Area Artistica;;LECCE;7321;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;Decorazione;F;2
2019-2020;Accademia di Belle Arti;Area Artistica;;LECCE;7321;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;Pittura;M;2
2019-2020;Accademia di Belle Arti;Area Artistica;;LECCE;7321;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;Scultura;F;1
2019-2020;Accademia di Belle Arti;Area Artistica;;LECCE;7321;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;Scultura;M;3
2019-2020;Accademia di Belle Arti;Area Artistica;;LECCE;7321;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Nuove Tecnologie dell'Arte;F;8
2019-2020;Accademia di Belle Arti;Area Artistica;;LECCE;7321;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Nuove Tecnologie dell'Arte;M;10
2019-2020;Accademia di Belle Arti;Area Artistica;;LECCE;7321;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Progettazione Artistica per l'Impresa;F;4
2019-2020;Accademia di Belle Arti;Area Artistica;;LECCE;7321;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Progettazione Artistica per l'Impresa;M;10
2019-2020;Accademia di Belle Arti;Area Artistica;;LECCE;7321;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;Scenografia - Ind. Cinema e Televisione;M;1
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione del contemporaneo;F;15
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione del contemporaneo;M;3
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica d'Arte;F;3
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;F;8
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;M;4
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;Scultura e nuove tecnologie per la scultura;F;2
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;Scultura e nuove tecnologie per la scultura;M;1
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;Decorazione - Arti visive del contemporaneo;F;4
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;Grafica - Ind. Illustrazione per l'Editoria;F;11
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;Grafica - Ind. Illustrazione per l'Editoria;M;1
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;Grafica d'Arte per l'Editoria contemporanea;F;1
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;Pittura - Ind. Arti visive contemporanee;F;4
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;Pittura - Ind. Arti visive contemporanee;M;2
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;Scultura e nuove tecnologie del contemporaneo;F;1
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;Scultura e nuove tecnologie del contemporaneo;M;1
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Arti visive;AFAM_Corso libero (senza CFA);formazione permanente;-;Scuola libera del nudo - formazione permanente;M;3
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Arti visive;AFAM_Corso libero (senza CFA);formazione permanente;-;Scuola libera del nudo - formazione permanente;F;3
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Comunicazione visiva multimediale;F;5
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Comunicazione visiva multimediale;M;3
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Arte del Fumetto e dell'Illustrazione;F;15
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Arte del Fumetto e dell'Illustrazione;M;14
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Fashion Design;M;3
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Fashion Design;F;22
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Fotografia;F;5
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Fotografia;M;1
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Graphic Design;F;20
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Graphic Design;M;13
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Light Design;F;5
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia per lo spettacolo;F;12
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia per lo spettacolo;M;4
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;Fashion Design per l'Impresa;F;5
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;Fashion Design per l'Impresa;M;2
2019-2020;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;Fotografia per la Comunicazione Pubblicitaria e Moda;M;2
