ANNO_ACCADEMICO;TIPO_ISTITUTO;AREA ISTITUTO;NOME_ISTITUTO;COMUNE_SEDE;COD_ISTITUTO;REGIONE_ISTITUTO;AREA_CORSO;TIPO_CORSO;SCUOLA_AGGREGAZIONE;CLASSE;CORSO;GENERE;ISCR_STRANIERI
2024-2025;Accademia di Belle Arti statale;Area Artistica;;CATANIA;7292 ;SICILIA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;GRAFICA - Illustrazione;M;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;CATANIA;7292 ;SICILIA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;GRAFICA - Illustrazione;F;2
2024-2025;Accademia di Belle Arti statale;Area Artistica;;CATANIA;7292 ;SICILIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;F;4
2024-2025;Accademia di Belle Arti statale;Area Artistica;;CATANIA;7292 ;SICILIA;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;SCULTURA;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;CATANIA;7292 ;SICILIA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 1L;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO;DAPL09;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;CATANIA;7292 ;SICILIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;CINEMA, FOTOGRAFIA, AUDIOVISIVO;DAPL11;CINEMA;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;CATANIA;7292 ;SICILIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;CINEMA, FOTOGRAFIA, AUDIOVISIVO;DAPL11;FOTOGRAFIA;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;CATANIA;7292 ;SICILIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;NUOVE TECNOLOGIE DELL'ARTE;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;CATANIA;7292 ;SICILIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;NUOVE TECNOLOGIE DELL'ARTE;M;2
2024-2025;Accademia di Belle Arti statale;Area Artistica;;CATANIA;7292 ;SICILIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN DELLA COMUNICAZIONE VISIVA;M;2
2024-2025;Accademia di Belle Arti statale;Area Artistica;;CATANIA;7292 ;SICILIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN DELLA COMUNICAZIONE VISIVA;F;6
2024-2025;Accademia di Belle Arti statale;Area Artistica;;CATANIA;7292 ;SICILIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FASHION DESIGN;F;3
2024-2025;Accademia di Belle Arti statale;Area Artistica;;CATANIA;7292 ;SICILIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FASHION DESIGN;M;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;CATANIA;7292 ;SICILIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;CATANIA;7292 ;SICILIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;M;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;CATANIA;7292 ;SICILIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;PRODUCT E INTERIOR DESIGN;F;3
2024-2025;Accademia di Belle Arti statale;Area Artistica;;CATANZARO;7212 ;CALABRIA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;GRAFICA;M;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;CATANZARO;7212 ;CALABRIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FASHION STYLE E GIOIELLO;F;2
2024-2025;Accademia di Belle Arti statale;Area Artistica;;CATANZARO;7212 ;CALABRIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAPHIC DESIGN;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;CATANZARO;7212 ;CALABRIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;COMICS AND GAMES;M;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE;F;18
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE;M;9
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;GRAFICA;F;5
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;GRAFICA;M;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;F;57
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;M;31
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;SCULTURA;M;5
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;SCULTURA;F;11
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;DECORAZIONE - Nuovi linguaggi espressivi/Decorazione ambientale e degli spazi urbani;F;26
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;DECORAZIONE - Nuovi linguaggi espressivi/Decorazione ambientale e degli spazi urbani;M;7
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA - Nuovi linguaggi espressivi/Illustrazione;F;32
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA - Nuovi linguaggi espressivi/Illustrazione;M;8
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;PITTURA - Nuovi linguaggi espressivi/Metodologie della Pittura;F;50
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;PITTURA - Nuovi linguaggi espressivi/Metodologie della Pittura;M;28
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;SCULTURA - Nuovi linguaggi espressivi/Scultura per l'arte pubblica e ambientale;F;8
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;SCULTURA - Nuovi linguaggi espressivi/Scultura per l'arte pubblica e ambientale;M;7
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 1L;DIDATTICA DELL'ARTE;DAPL10;DIDATTICA PER I MUSEI;F;7
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 1L;DIDATTICA DELL'ARTE;DAPL10;DIDATTICA PER I MUSEI;M;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;DIDATTICA DELL'ARTE;DASL10;VISUAL CULTURES - Curatela artistica/Didattica dell'arte;F;7
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;NUOVE TECNOLOGIE DELL'ARTE;M;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;NUOVE TECNOLOGIE DELL'ARTE;F;5
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN;F;14
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN;M;5
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAPHIC DESIGN;F;8
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAPHIC DESIGN;M;3
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;F;15
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;M;5
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;EXHIBIT DESIGN;F;8
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;EXHIBIT DESIGN;M;3
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA - Progettazione plastica per la scenografia teatrale;F;10
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FIRENZE;7243 ;TOSCANA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA - Progettazione plastica per la scenografia teatrale;M;5
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FOGGIA;7245 ;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FOGGIA;7245 ;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE;M;2
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FOGGIA;7245 ;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE - Arredo urbano;M;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FOGGIA;7245 ;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;F;2
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FOGGIA;7245 ;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;DECORAZIONE;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FOGGIA;7245 ;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;PITTURA;M;2
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FOGGIA;7245 ;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;PITTURA;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FOGGIA;7245 ;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;CINEMA, FOTOGRAFIA, AUDIOVISIVO;DAPL11;CINEMA, FOTOGRAFIA, AUDIOVISIVO;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FOGGIA;7245 ;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;CINEMA, FOTOGRAFIA, AUDIOVISIVO;DAPL11;CINEMA, FOTOGRAFIA, AUDIOVISIVO;M;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FOGGIA;7245 ;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAPHIC DESIGN;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FOGGIA;7245 ;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;ILLUSTRAZIONE E FUMETTO;F;3
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FOGGIA;7245 ;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;INTERIOR DESIGN;F;3
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FOGGIA;7245 ;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;MODA E COSTUME;F;4
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FOGGIA;7245 ;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;MODA E COSTUME;M;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FOGGIA;7245 ;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;FASHION AND FIBER ART;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FOGGIA;7245 ;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;FASHION AND FIBER ART;M;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FOGGIA;7245 ;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;GRAPHIC DESIGN;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FOGGIA;7245 ;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;PRODUCT AND SPACE DESIGN - Interior Design;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FOGGIA;7245 ;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE;F;3
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;GRAFICA - Grafica d'arte;F;3
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;M;3
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;F;3
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;SCULTURA;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;SCULTURA;M;2
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;DECORAZIONE;F;2
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;DECORAZIONE;M;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA D'ARTE PER L'ILLUSTRAZIONE;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA D'ARTE PER L'ILLUSTRAZIONE;M;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;PITTURA;F;3
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;PITTURA;M;2
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;SCULTURA;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 1L;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO;DAPL09;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;CINEMA, FOTOGRAFIA, AUDIOVISIVO;DAPL11;LINGUAGGI DELL'AUDIOVISIVO;F;2
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;CINEMA, FOTOGRAFIA, AUDIOVISIVO;DAPL11;LINGUAGGI DELL'AUDIOVISIVO;M;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;MEDIA ART - Multimedialità;F;5
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;MEDIA ART - Multimedialità;M;4
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FASHION DESIGN;F;36
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FASHION DESIGN;M;13
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAPHIC DESIGN;F;18
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAPHIC DESIGN;M;10
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;M;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;F;6
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;MEDIA ART;F;2
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;FASHION DESIGN;F;10
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;FASHION DESIGN;M;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;GRAPHIC DESIGN;M;5
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;GRAPHIC DESIGN;F;5
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA;M;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;FROSINONE;7310 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA;F;3
2024-2025;Accademia di Belle Arti statale;Area Artistica;;L'AQUILA;7237 ;ABRUZZO;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE;F;3
2024-2025;Accademia di Belle Arti statale;Area Artistica;;L'AQUILA;7237 ;ABRUZZO;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE;M;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;L'AQUILA;7237 ;ABRUZZO;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;FUMETTO E ILLUSTRAZIONE;F;3
2024-2025;Accademia di Belle Arti statale;Area Artistica;;L'AQUILA;7237 ;ABRUZZO;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;FUMETTO E ILLUSTRAZIONE;M;2
2024-2025;Accademia di Belle Arti statale;Area Artistica;;L'AQUILA;7237 ;ABRUZZO;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;GRAFICA - Grafica multimediale;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;L'AQUILA;7237 ;ABRUZZO;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;F;2
2024-2025;Accademia di Belle Arti statale;Area Artistica;;L'AQUILA;7237 ;ABRUZZO;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;M;3
2024-2025;Accademia di Belle Arti statale;Area Artistica;;L'AQUILA;7237 ;ABRUZZO;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA - Fumetto;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;L'AQUILA;7237 ;ABRUZZO;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA - Grafica e Design della Comunicazione visiva;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;L'AQUILA;7237 ;ABRUZZO;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA - Motion e Animation Design;F;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;L'AQUILA;7237 ;ABRUZZO;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;SCULTURA;F;2
2024-2025;Accademia di Belle Arti statale;Area Artistica;;L'AQUILA;7237 ;ABRUZZO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FOTOGRAFIA;F;2
2024-2025;Accademia di Belle Arti statale;Area Artistica;;L'AQUILA;7237 ;ABRUZZO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FOTOGRAFIA;M;3
2024-2025;Accademia di Belle Arti statale;Area Artistica;;L'AQUILA;7237 ;ABRUZZO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;MODA E COSTUME;M;1
2024-2025;Accademia di Belle Arti statale;Area Artistica;;L'AQUILA;7237 ;ABRUZZO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;MODA E COSTUME;F;3
2024-2025;Accademia di Belle Arti statale;Area Artistica;;L'AQUILA;7237 ;ABRUZZO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;M;3
2024-2025;Accademia di Belle Arti statale;Area Artistica;;L'AQUILA;7237 ;ABRUZZO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;F;5
