ANNO_SOLARE;COD_Ateneo;NOME_ATENEO;CODICE_GETTITO;DESCRIZIONE_GETTITO;CONTO_ECONOMICO
2023;08003;Reggio Calabria - Università per Stranieri;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2023;08003;Reggio Calabria - Università per Stranieri;07 ;Altre entrate non necessarie per l'iscrizione;1065587,48
2023;08003;Reggio Calabria - Università per Stranieri;08 ;Altro da studenti, non costituente gettito;0
2023;08201;Palermo - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;25823201,48
2023;08201;Palermo - Università degli studi;02 ;Gettito relativo a corsi di dottorato;228750
2023;08201;Palermo - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;2085238,08
2023;08201;Palermo - Università degli studi;040;Gettito relativo a corsi di master di primo e secondo livello;598443,29
2023;08201;Palermo - Università degli studi;041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;5243366,58
2023;08201;Palermo - Università degli studi;04a;Gettito relativo ad altri corsi;126761,72
2023;08201;Palermo - Università degli studi;04b;Gettito relativo a corsi di perfezionamento;14417,28
2023;08201;Palermo - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);6889541
2023;08201;Palermo - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;1805381,61
2023;08201;Palermo - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;1116035,35
2023;08201;Palermo - Università degli studi;08 ;Altro da studenti, non costituente gettito;1357835,32
2023;08301;Messina - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;14824783
2023;08301;Messina - Università degli studi;02 ;Gettito relativo a corsi di dottorato;96807
2023;08301;Messina - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;2453301
2023;08301;Messina - Università degli studi;040;Gettito relativo a corsi di master di primo e secondo livello;404386
2023;08301;Messina - Università degli studi;041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;2012330
2023;08301;Messina - Università degli studi;04a;Gettito relativo ad altri corsi;3254
2023;08301;Messina - Università degli studi;04b;Gettito relativo a corsi di perfezionamento;0
2023;08301;Messina - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);3805083
2023;08301;Messina - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;1040007
2023;08301;Messina - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;516934
2023;08301;Messina - Università degli studi;08 ;Altro da studenti, non costituente gettito;744528
2023;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;20463985,74
2023;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";02 ;Gettito relativo a corsi di dottorato;220804,9
2023;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";03 ;Gettito relativo a corsi di specializzazione;7931263,2
2023;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";040;Gettito relativo a corsi di master di primo e secondo livello;123164,16
2023;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;0
2023;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";04a;Gettito relativo ad altri corsi;31909,09
2023;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";04b;Gettito relativo a corsi di perfezionamento;0
2023;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";05 ;Tassa regionale per il DSU (se riscossa da università);790300
2023;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;1144227,12
2023;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";07 ;Altre entrate non necessarie per l'iscrizione;62090
2023;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";08 ;Altro da studenti, non costituente gettito;173280
2023;08701;Catania - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;29131446,82
2023;08701;Catania - Università degli studi;02 ;Gettito relativo a corsi di dottorato;130784
2023;08701;Catania - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;1593870,86
2023;08701;Catania - Università degli studi;040;Gettito relativo a corsi di master di primo e secondo livello;526130,5
2023;08701;Catania - Università degli studi;041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;4274099
2023;08701;Catania - Università degli studi;04a;Gettito relativo ad altri corsi;110180
2023;08701;Catania - Università degli studi;04b;Gettito relativo a corsi di perfezionamento;9372
2023;08701;Catania - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);5941426
2023;08701;Catania - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;932152
2023;08701;Catania - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;1093543,28
2023;08701;Catania - Università degli studi;08 ;Altro da studenti, non costituente gettito;1032376
2023;09001;Sassari - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;5410761,49
2023;09001;Sassari - Università degli studi;02 ;Gettito relativo a corsi di dottorato;97472,01
2023;09001;Sassari - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;489196,78
2023;09001;Sassari - Università degli studi;040;Gettito relativo a corsi di master di primo e secondo livello;79303,66
2023;09001;Sassari - Università degli studi;041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;382583,71
2023;09001;Sassari - Università degli studi;04a;Gettito relativo ad altri corsi;81307,62
2023;09001;Sassari - Università degli studi;04b;Gettito relativo a corsi di perfezionamento;84296,65
2023;09001;Sassari - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);1310260
2023;09001;Sassari - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;250895
2023;09001;Sassari - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;317258,98
2023;09001;Sassari - Università degli studi;08 ;Altro da studenti, non costituente gettito;323699,42
2023;09201;Cagliari - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;17938783,91
2023;09201;Cagliari - Università degli studi;02 ;Gettito relativo a corsi di dottorato;0
2023;09201;Cagliari - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;1657222,03
2023;09201;Cagliari - Università degli studi;040;Gettito relativo a corsi di master di primo e secondo livello;183884,5
2023;09201;Cagliari - Università degli studi;041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;1144323,86
2023;09201;Cagliari - Università degli studi;04a;Gettito relativo ad altri corsi;63195,78
2023;09201;Cagliari - Università degli studi;04b;Gettito relativo a corsi di perfezionamento;0
2023;09201;Cagliari - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);1818855
2023;09201;Cagliari - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;436743,56
2023;09201;Cagliari - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;666718,81
2023;09201;Cagliari - Università degli studi;08 ;Altro da studenti, non costituente gettito;660848
