ANNO_SOLARE;TIPO_ISTITUTO;Area_Istituto;NOME_ISTITUTO;COMUNE_ISTITUTO;COD_ISTITUTO;REGIONE_ISTITUTO;TIPO_CORSO;CLASSE_ETA';DIPLOMATI
2019;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti;MILANO;7232;LOMBARDIA;AFAM_Corso Diploma accademico Perfez./Master/Specializz.;30 anni e oltre;45
2019;Accademia Legalmente Riconosciuta;Area Artistica;"""A.C.M.E""";NOVARA;7221;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;26
2019;Accademia Legalmente Riconosciuta;Area Artistica;"""A.C.M.E""";NOVARA;7221;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;8
2019;Accademia Legalmente Riconosciuta;Area Artistica;Pietro Vannucci;PERUGIA;7234;UMBRIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;23
2019;Accademia Legalmente Riconosciuta;Area Artistica;Pietro Vannucci;PERUGIA;7234;UMBRIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;12
2019;Accademia Legalmente Riconosciuta;Area Artistica;Pietro Vannucci;PERUGIA;7234;UMBRIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2019;Accademia Legalmente Riconosciuta;Area Artistica;Pietro Vannucci;PERUGIA;7234;UMBRIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;1
2019;Accademia Legalmente Riconosciuta;Area Artistica;Pietro Vannucci;PERUGIA;7234;UMBRIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;5
2019;Accademia Legalmente Riconosciuta;Area Artistica;Pietro Vannucci;PERUGIA;7234;UMBRIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;6
2019;Accademia Legalmente Riconosciuta;Area Artistica;;RAVENNA;7291;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;17
2019;Accademia Legalmente Riconosciuta;Area Artistica;;RAVENNA;7291;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;5
2019;Accademia Legalmente Riconosciuta;Area Artistica;;RAVENNA;7291;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;2
2019;Accademia Legalmente Riconosciuta;Area Artistica;;RAVENNA;7291;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;7
2019;Accademia Legalmente Riconosciuta;Area Artistica;;RAVENNA;7291;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;4
2019;Accademia Legalmente Riconosciuta;Area Artistica;"""Rome University of fine arts"" Libera Accademia di Belle Arti di Roma";ROMA;7330;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;92
2019;Accademia Legalmente Riconosciuta;Area Artistica;"""Rome University of fine arts"" Libera Accademia di Belle Arti di Roma";ROMA;7330;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;37
2019;Accademia Legalmente Riconosciuta;Area Artistica;"""Rome University of fine arts"" Libera Accademia di Belle Arti di Roma";ROMA;7330;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;3
2019;Accademia Legalmente Riconosciuta;Area Artistica;"""Rome University of fine arts"" Libera Accademia di Belle Arti di Roma";ROMA;7330;LAZIO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;1
2019;Accademia Legalmente Riconosciuta;Area Artistica;"""Rome University of fine arts"" Libera Accademia di Belle Arti di Roma";ROMA;7330;LAZIO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;26
2019;Accademia Legalmente Riconosciuta;Area Artistica;"""Rome University of fine arts"" Libera Accademia di Belle Arti di Roma";ROMA;7330;LAZIO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;1
2019;Accademia Legalmente Riconosciuta;Area Artistica;"Accademia di Belle Arti di Sanremo ""Istituto I. Duncan""";SANREMO (IM);7251;LIGURIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;9
2019;Accademia Legalmente Riconosciuta;Area Artistica;"Accademia di Belle Arti di Sanremo ""Istituto I. Duncan""";SANREMO (IM);7251;LIGURIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;3
2019;Accademia Legalmente Riconosciuta;Area Artistica;Rosario Gagliardi;SIRACUSA;7244;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;14
2019;Accademia Legalmente Riconosciuta;Area Artistica;Rosario Gagliardi;SIRACUSA;7244;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2019;Accademia Legalmente Riconosciuta;Area Artistica;Fidia;STEFANACONI (VV);7302;CALABRIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;17
2019;Accademia Legalmente Riconosciuta;Area Artistica;Fidia;STEFANACONI (VV);7302;CALABRIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;14
2019;Accademia Legalmente Riconosciuta;Area Artistica;Fidia;STEFANACONI (VV);7302;CALABRIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;18
2019;Accademia Legalmente Riconosciuta;Area Artistica;Fidia;STEFANACONI (VV);7302;CALABRIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;5
2019;Accademia Legalmente Riconosciuta;Area Artistica;Fidia;STEFANACONI (VV);7302;CALABRIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;12
2019;Accademia Legalmente Riconosciuta;Area Artistica;Fidia;STEFANACONI (VV);7302;CALABRIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;17
2019;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;121
2019;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;30
2019;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;4
2019;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;13
2019;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;1
2019;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;AFAM_Corso Diploma accademico a ciclo unico quinquennale abilitante_2L;da 25 a 29 anni;4
2019;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;AFAM_Corso Diploma accademico a ciclo unico quinquennale abilitante_2L;30 anni e oltre;1
2019;Accademia Legalmente Riconosciuta;Area Artistica;Lorenzo da Viterbo;VITERBO;7266;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;11
2019;Accademia Legalmente Riconosciuta;Area Artistica;Lorenzo da Viterbo;VITERBO;7266;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;2
2019;Accademia Legalmente Riconosciuta;Area Artistica;Lorenzo da Viterbo;VITERBO;7266;LAZIO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;1
2019;Accademia Nazionale di Arte Drammatica;Area Artistica;Silvio D'Amico;ROMA;7215;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;12
2019;Accademia Nazionale di Arte Drammatica;Area Artistica;Silvio D'Amico;ROMA;7215;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;10
2019;Accademia Nazionale di Arte Drammatica;Area Artistica;Silvio D'Amico;ROMA;7215;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;2
2019;Accademia Nazionale di Arte Drammatica;Area Artistica;Silvio D'Amico;ROMA;7215;LAZIO;AFAM_Corso Diploma accademico Perfez./Master/Specializz.;da 25 a 29 anni;39
2019;Accademia Nazionale di Arte Drammatica;Area Artistica;Silvio D'Amico;ROMA;7215;LAZIO;AFAM_Corso Diploma accademico Perfez./Master/Specializz.;30 anni e oltre;9
2019;Accademia Nazionale di Danza;Area Musicale/Coreutica;;ROMA;7285;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;26
2019;Accademia Nazionale di Danza;Area Musicale/Coreutica;;ROMA;7285;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;8
2019;Accademia Nazionale di Danza;Area Musicale/Coreutica;;ROMA;7285;LAZIO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;27
2019;Accademia Nazionale di Danza;Area Musicale/Coreutica;;ROMA;7285;LAZIO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;5
2019;Accademia Nazionale di Danza;Area Musicale/Coreutica;;ROMA;7285;LAZIO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;4
2019;Accademia Nazionale di Danza;Area Musicale/Coreutica;;ROMA;7285;LAZIO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;8
2019;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;13
2019;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;3
2019;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;8
2019;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;8
2019;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;7
2019;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;9
2019;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;11
2019;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;5
2019;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;11
2019;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;6
2019;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;6
2019;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;8
2019;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;3
2019;Conservatorio di Musica;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;40
2019;Conservatorio di Musica;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;22
2019;Conservatorio di Musica;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;10
2019;Conservatorio di Musica;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;11
2019;Conservatorio di Musica;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;33
2019;Conservatorio di Musica;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;29
2019;Conservatorio di Musica;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);fino a 17 anni;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;23
2019;Conservatorio di Musica;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;7
2019;Conservatorio di Musica;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;11
2019;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;16
2019;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;16
2019;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;8
2019;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;10
2019;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;33
2019;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;30
2019;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;27
2019;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;11
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;29
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;18
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;8
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;4
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;29
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;17
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;3
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;8
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;25
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;18
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;5
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;6
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;37
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;21
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;4
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;3
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;16
2019;Conservatorio di Musica;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;12
2019;Conservatorio di Musica;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;5
2019;Conservatorio di Musica;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;3
2019;Conservatorio di Musica;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;4
2019;Conservatorio di Musica;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;9
2019;Conservatorio di Musica;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270;TRENTINO-ALTO ADIGE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;4
2019;Conservatorio di Musica;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270;TRENTINO-ALTO ADIGE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;19
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;6
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;5
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;3
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;16
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;9
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;5
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;4
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;4
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;5
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;3
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;5
2019;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;11
2019;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;15
2019;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;3
2019;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;8
2019;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;10
2019;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;4
2019;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;5
2019;Conservatorio di Musica;Area Musicale/Coreutica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;11
