ANNO_SOLARE;TIPO_ISTITUTO;AREA_ISTITUTO;NOME_ISTITUTO;COMUNE_SEDE;COD_ISTITUTO;REGIONE_ISTITUTO;AREA_CORSO;TIPO_CORSO;SCUOLA_AGGREGAZIONE;CLASSE;CORSO;GENERE;DIPL_STRANIERI
2024;Accademia di Belle Arti statale;Area Artistica;;MACERATA;7297 ;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FASHION DESIGN;F;2
2024;Accademia di Belle Arti statale;Area Artistica;;MACERATA;7297 ;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAPHIC DESIGN;F;4
2024;Accademia di Belle Arti statale;Area Artistica;;MACERATA;7297 ;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAPHIC DESIGN;M;1
2024;Accademia di Belle Arti statale;Area Artistica;;MACERATA;7297 ;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;LIGHT DESIGN;F;2
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;DECORAZIONE;F;8
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;DECORAZIONE;M;4
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA - Illustrazione;F;7
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;PITTURA;F;3
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;PITTURA;M;3
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE;F;3
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE;M;2
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;F;2
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;DIDATTICA DELL'ARTE;DASL10;DIDATTICA DELL'ARTE E MEDIAZIONE CULTURALE DEL PATRIMONIO ARTISTICO;F;1
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 1L;DIDATTICA DELL'ARTE;DAPL10;DIDATTICA DELL'ARTE;F;1
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;CINEMA;M;3
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;DESIGN DELLA COMUNICAZIONE;F;12
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;DESIGN DELLA COMUNICAZIONE;M;5
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;FASHION DESIGN - Design dell’Accessorio;F;2
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;FASHION DESIGN - Design di Moda;F;2
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;FOTOGRAFIA COME LINGUAGGIO D'ARTE;F;1
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA - Teatro;F;3
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;CINEMA, FOTOGRAFIA, AUDIOVISIVO;DAPL11;CINEMA E AUDIOVISIVO;M;2
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FASHION DESIGN;F;9
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FASHION DESIGN;M;1
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;CINEMA, FOTOGRAFIA, AUDIOVISIVO;DAPL11;FOTOGRAFIA;F;2
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAPHIC DESIGN;F;9
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAPHIC DESIGN;M;3
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;NUOVE TECNOLOGIE DELL'ARTE;M;2
2024;Accademia di Belle Arti statale;Area Artistica;;NAPOLI;7316 ;CAMPANIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;M;1
2024;Accademia di Belle Arti statale;Area Artistica;;PALERMO;7219 ;SICILIA;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;PITTURA;F;1
2024;Accademia di Belle Arti statale;Area Artistica;;PALERMO;7219 ;SICILIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE - Arti Applicate;F;4
2024;Accademia di Belle Arti statale;Area Artistica;;PALERMO;7219 ;SICILIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE - Linguaggi sperimentali;M;1
2024;Accademia di Belle Arti statale;Area Artistica;;PALERMO;7219 ;SICILIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE - Linguaggi sperimentali;F;1
2024;Accademia di Belle Arti statale;Area Artistica;;PALERMO;7219 ;SICILIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;F;1
2024;Accademia di Belle Arti statale;Area Artistica;;PALERMO;7219 ;SICILIA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO;DASL09;EXHIBITION DESIGN E VALORIZZAZIONE MUSEALE;F;1
2024;Accademia di Belle Arti statale;Area Artistica;;PALERMO;7219 ;SICILIA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 1L;DIDATTICA DELL'ARTE;DAPL10;DIDATTICA DELL'ARTE;M;2
2024;Accademia di Belle Arti statale;Area Artistica;;PALERMO;7219 ;SICILIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;M;2
2024;Accademia di Belle Arti statale;Area Artistica;;RAVENNA;54189;EMILIA ROMAGNA;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;DECORAZIONE - Mosaico;M;1
2024;Accademia di Belle Arti statale;Area Artistica;;RAVENNA;54189;EMILIA ROMAGNA;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;DECORAZIONE - Mosaico;F;7
2024;Accademia di Belle Arti statale;Area Artistica;;RAVENNA;54189;EMILIA ROMAGNA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;ARTI VISIVE - Mosaico;F;1
2024;Accademia di Belle Arti statale;Area Artistica;;RAVENNA;54189;EMILIA ROMAGNA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;ARTI VISIVE - Mosaico;M;3
2024;Accademia di Belle Arti statale;Area Artistica;;REGGIO CALABRIA;7194 ;CALABRIA;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;PITTURA;F;1
2024;Accademia di Belle Arti statale;Area Artistica;;REGGIO CALABRIA;7194 ;CALABRIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;F;1
2024;Accademia di Belle Arti statale;Area Artistica;;REGGIO CALABRIA;7194 ;CALABRIA;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;SCULTURA;M;1
2024;Accademia di Belle Arti statale;Area Artistica;;REGGIO CALABRIA;7194 ;CALABRIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;ILLUSTRAZIONE E FUMETTO;M;4
2024;Accademia di Belle Arti statale;Area Artistica;;REGGIO CALABRIA;7194 ;CALABRIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;PROGETTAZIONE DELLA MODA;F;1
2024;Accademia di Belle Arti statale;Area Artistica;;REGGIO CALABRIA;7194 ;CALABRIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;F;2
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;DECORAZIONE;F;3
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;DECORAZIONE;M;1
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;DECORAZIONE - Arte ambientale e linguaggi sperimentali;F;7
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA D'ARTE - Illustrazione ed Editoria d'Arte;F;6
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;PITTURA;F;11
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;PITTURA;M;7
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;SCULTURA - Scultura ambientale e lapis Tiburtinus;M;2
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;SCULTURA - Scultura pubblica ambientale e nuove tecnologie;F;1
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE;F;18
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE;M;3
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;GRAFICA - Grafica d'arte;M;2
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;GRAFICA - Grafica d'arte;F;2
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;F;16
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;M;17
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;SCULTURA;F;2
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;SCULTURA;M;2
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;DIDATTICA DELL'ARTE;DASL10;DIDATTICA DELL'ARTE - Curatoriale;M;1
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;DIDATTICA DELL'ARTE;DASL10;DIDATTICA DELL'ARTE - Curatoriale;F;2
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 1L;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO;DAPL09;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO;F;2
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;ARTI MULTIMEDIALI E TECNOLOGICHE;F;1
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;ARTI MULTIMEDIALI E TECNOLOGICHE - Nuovi Linguaggi dell’Arte;F;2
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;ARTI MULTIMEDIALI E TECNOLOGICHE - Nuovi Linguaggi dell’Arte;M;1
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;CULTURE E TECNOLOGIE DELLA MODA - Costume per lo spettacolo;F;4
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;CULTURE E TECNOLOGIE DELLA MODA - Fashion Design;F;16
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;CULTURE E TECNOLOGIE DELLA MODA - Fashion Design;M;4
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;GRAFICA E FOTOGRAFIA - Fotografia editoriale;M;1
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;GRAFICA E FOTOGRAFIA - Graphic design;F;15
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;GRAFICA E FOTOGRAFIA - Graphic design;M;2
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA - Multimediale;M;1
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA - Teatro;M;1
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;CINEMA, FOTOGRAFIA, AUDIOVISIVO;DASL11;TEORIE E TECNICHE DELL'AUDIOVISIVO;F;2
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;ARTI MULTIMEDIALI E TECNOLOGICHE;F;7
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;ARTI MULTIMEDIALI E TECNOLOGICHE;M;2
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;CULTURE E TECNOLOGIE DELLA MODA;M;4
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;CULTURE E TECNOLOGIE DELLA MODA;F;30
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN;M;4
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN;F;3
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;FOTOGRAFIA E VIDEO;F;4
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;FOTOGRAFIA E VIDEO;M;2
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAFICA EDITORIALE;F;4
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAFICA EDITORIALE;M;5
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;M;3
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;F;11
2024;Accademia di Belle Arti statale;Area Artistica;;ROMA;7295 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;TEORIE E TECNICHE DELL'AUDIOVISIVO;F;1
2024;Accademia di Belle Arti statale;Area Artistica;;URBINO (PU);7318 ;MARCHE;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA - Edizioni e Illustrazione per la Grafica d'Arte;F;2
2024;Accademia di Belle Arti statale;Area Artistica;;URBINO (PU);7318 ;MARCHE;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;SCULTURA - Scultura ambientale e tecnologie produttive;F;1
2024;Accademia di Belle Arti statale;Area Artistica;;URBINO (PU);7318 ;MARCHE;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;SCULTURA - Scultura ambientale e tecnologie produttive;M;1
2024;Accademia di Belle Arti statale;Area Artistica;;URBINO (PU);7318 ;MARCHE;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;GRAFICA;F;1
2024;Accademia di Belle Arti statale;Area Artistica;;URBINO (PU);7318 ;MARCHE;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;F;1
2024;Accademia di Belle Arti statale;Area Artistica;;URBINO (PU);7318 ;MARCHE;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;SCULTURA;M;1
2024;Accademia di Belle Arti statale;Area Artistica;;URBINO (PU);7318 ;MARCHE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;NUOVE TECNOLOGIE DELL'ARTE;M;2
2024;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;DECORAZIONE - Decorazione;F;2
2024;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;DECORAZIONE - Decorazione;M;2
2024;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA D'ARTE - Disegno;F;2
2024;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA D'ARTE - Edizioni e Illustrazione per il Libro e la Grafica d'Arte;F;1
2024;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA D'ARTE - Illustrazione e fumetto;F;1
2024;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;PITTURA;F;9
2024;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;PITTURA;M;3
2024;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;SCULTURA;M;1
2024;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE;M;1
2024;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;GRAFICA - Grafica d'arte;F;9
2024;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;GRAFICA - Grafica d'arte;M;5
2024;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;F;11
2024;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;M;5
2024;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;SCULTURA;F;1
2024;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;SCULTURA;M;1
2024;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;NUOVE TECNOLOGIE DELL'ARTE - Arte e linguaggi della comunicazione;F;4
2024;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;NUOVE TECNOLOGIE DELL'ARTE - Arte e linguaggi della comunicazione;M;2
2024;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;NUOVE TECNOLOGIE DELL'ARTE - Nuovi Media - Pratiche Artistiche Integrate;F;5
2024;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;NUOVE TECNOLOGIE DELL'ARTE - Nuovi Media - Pratiche Artistiche Integrate;M;2
2024;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA - Scenotecnica;F;1
2024;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;ARTE E LINGUAGGI DELLA COMUNICAZIONE;F;4
2024;Accademia di Belle Arti statale;Area Artistica;;VENEZIA;7196 ;VENETO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;ARTE E LINGUAGGI DELLA COMUNICAZIONE;M;2
