ANNO_SOLARE;TIPO_ISTITUTO;Area_Istituto;NOME_ISTITUTO;COMUNE_SEDE;COD_ISTITUTO;REGIONE_ISTITUTO;TIPO_CORSO;CLASSE_ETA';DIPLOMATI
2024;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti di CUNEO;CUNEO;7336 ;PIEMONTE;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;20
2024;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti di CUNEO;CUNEO;7336 ;PIEMONTE;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;24
2024;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti di CUNEO;CUNEO;7336 ;PIEMONTE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;19
2024;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Isadora Duncan di SANREMO;SANREMO (IM);7251 ;LIGURIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;14
2024;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Isadora Duncan di SANREMO;SANREMO (IM);7251 ;LIGURIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;5
2024;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Lorenzo da Viterbo di VITERBO;VITERBO;7266 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;8
2024;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Lorenzo da Viterbo di VITERBO;VITERBO;7266 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;6
2024;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Lorenzo da Viterbo di VITERBO;VITERBO;7266 ;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;5
2024;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Lorenzo da Viterbo di VITERBO;VITERBO;7266 ;LAZIO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;4
2024;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Lorenzo da Viterbo di VITERBO;VITERBO;7266 ;LAZIO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;3
2024;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Rosario Gagliardi di SIRACUSA;SIRACUSA;7244 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;8
2024;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Rosario Gagliardi di SIRACUSA;SIRACUSA;7244 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;1
2024;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Rosario Gagliardi di SIRACUSA;SIRACUSA;7244 ;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;2
2024;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;198
2024;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;43
2024;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;5
2024;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;4
2024;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;38
2024;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;1
2024;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti LABA di BRESCIA;BRESCIA;7296 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;213
2024;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti LABA di BRESCIA;BRESCIA;7296 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;81
2024;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti LABA di BRESCIA;BRESCIA;7296 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;7
2024;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti LABA di BRESCIA;BRESCIA;7296 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;3
2024;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti LABA di BRESCIA;BRESCIA;7296 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;64
2024;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti LABA di BRESCIA;BRESCIA;7296 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;3
2024;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;253
2024;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;625
2024;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;32
2024;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;3
2024;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;1
2024;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;358
2024;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;69
2024;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;10
2024;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di ROMA (sede decentrata Nuova Accademia di Belle Arti di MILANO);ROMA;41230;LAZIO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;22
2024;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di ROMA (sede decentrata Nuova Accademia di Belle Arti di MILANO);ROMA;41230;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;67
2024;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di ROMA (sede decentrata Nuova Accademia di Belle Arti di MILANO);ROMA;41230;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2024;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di ROMA (sede decentrata Nuova Accademia di Belle Arti di MILANO);ROMA;41230;LAZIO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;4
2024;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts  - Accademia di Belle Arti RUFA di ROMA;ROMA;7330 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;120
2024;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts  - Accademia di Belle Arti RUFA di ROMA;ROMA;7330 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;46
2024;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts  - Accademia di Belle Arti RUFA di ROMA;ROMA;7330 ;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;8
2024;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts  - Accademia di Belle Arti RUFA di ROMA;ROMA;7330 ;LAZIO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;3
2024;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts  - Accademia di Belle Arti RUFA di ROMA;ROMA;7330 ;LAZIO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;102
2024;Accademia Legalmente Riconosciuta;Area Artistica;Rome University of fine arts  - Accademia di Belle Arti RUFA di ROMA;ROMA;7330 ;LAZIO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;14
2024;Accademia Nazionale di Arte Drammatica;Area Artistica;Silvio D'Amico;ROMA;7215 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;14
2024;Accademia Nazionale di Arte Drammatica;Area Artistica;Silvio D'Amico;ROMA;7215 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;4
2024;Accademia Nazionale di Danza;Area Musicale/Coreutica;;ROMA;7285 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;21
2024;Accademia Nazionale di Danza;Area Musicale/Coreutica;;ROMA;7285 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;24
2024;Accademia Nazionale di Danza;Area Musicale/Coreutica;;ROMA;7285 ;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;3
2024;Accademia Nazionale di Danza;Area Musicale/Coreutica;;ROMA;7285 ;LAZIO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;3
2024;Accademia Nazionale di Danza;Area Musicale/Coreutica;;ROMA;7285 ;LAZIO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;22
2024;Accademia Nazionale di Danza;Area Musicale/Coreutica;;ROMA;7285 ;LAZIO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;11
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);54177;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);54177;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;11
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);54177;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;5
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);54177;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;13
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);54177;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;12
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);54177;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;4
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201 ;VENETO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;22
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201 ;VENETO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;12
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201 ;VENETO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;10
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201 ;VENETO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;12
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201 ;VENETO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;18
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201 ;VENETO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;18
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Alessandro Scarlatti;PALERMO;7263 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Alessandro Scarlatti;PALERMO;7263 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;53
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Alessandro Scarlatti;PALERMO;7263 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;23
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Alessandro Scarlatti;PALERMO;7263 ;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;11
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Alessandro Scarlatti;PALERMO;7263 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;21
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Alessandro Scarlatti;PALERMO;7263 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;39
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Alessandro Scarlatti;PALERMO;7263 ;SICILIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;30
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Alfredo Casella;L'AQUILA;7204 ;ABRUZZO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;20
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Alfredo Casella;L'AQUILA;7204 ;ABRUZZO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;9
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Alfredo Casella;L'AQUILA;7204 ;ABRUZZO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;16
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Alfredo Casella;L'AQUILA;7204 ;ABRUZZO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;8
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Alfredo Casella;L'AQUILA;7204 ;ABRUZZO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;33
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Alfredo Casella;L'AQUILA;7204 ;ABRUZZO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;28
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198 ;VENETO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198 ;VENETO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;11
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198 ;VENETO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198 ;VENETO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;5
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198 ;VENETO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;6
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198 ;VENETO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;9
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198 ;VENETO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;7
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Scontrino;TRAPANI;7269 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;20
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Scontrino;TRAPANI;7269 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;8
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Scontrino;TRAPANI;7269 ;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;8
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Scontrino;TRAPANI;7269 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;9
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Scontrino;TRAPANI;7269 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;27
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Scontrino;TRAPANI;7269 ;SICILIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;30
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262 ;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;6
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262 ;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;9
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262 ;PIEMONTE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;7
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262 ;PIEMONTE;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;8
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262 ;PIEMONTE;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;18
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262 ;PIEMONTE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;16
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arcangelo Corelli;MESSINA;7290 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;3
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arcangelo Corelli;MESSINA;7290 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;41
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arcangelo Corelli;MESSINA;7290 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;19
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arcangelo Corelli;MESSINA;7290 ;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;8
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arcangelo Corelli;MESSINA;7290 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;26
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arcangelo Corelli;MESSINA;7290 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;31
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arcangelo Corelli;MESSINA;7290 ;SICILIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;20
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;24
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;22
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;11
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;21
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;69
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;33
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325 ;VENETO;AFAM_Corso Diploma accademico 1L;fino a 17 anni;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325 ;VENETO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325 ;VENETO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;17
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325 ;VENETO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;9
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325 ;VENETO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;7
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325 ;VENETO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;10
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325 ;VENETO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;27
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325 ;VENETO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;12
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arturo Toscanini;RIBERA (AG);54184;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;12
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arturo Toscanini;RIBERA (AG);54184;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;7
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arturo Toscanini;RIBERA (AG);54184;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;8
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arturo Toscanini;RIBERA (AG);54184;SICILIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;4
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arturo Toscanini;RIBERA (AG);54184;SICILIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;13
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Arturo Toscanini;RIBERA (AG);54184;SICILIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;11
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;57930;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;3
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;57930;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;15
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;57930;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;4
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;57930;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;5
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;57930;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;9
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;57930;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;11
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;57930;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;23
