Title: ,The structure of European education systems,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
SK,2025/2026,SK03.Basic school ,"SK03.Basic school - 1st stage, primary education",Základná škola ,Primárne vzdelanie - Základná škola - 1. stupeň,ISCED 1,,,6,0,4,0,Not applicable (general education),na,na,SK_GroupA
SK,2025/2026,SK03.Basic school ,"SK04.Basic school - 2nd stage, lower secondary education",Základná škola ,Nižšie stredné vzdelanie - Základná škola - 2. stupeň,ISCED 2 general,,,10,0,5,0,Not applicable (general education),na,na,SK_GroupA
SK,2025/2026,SK04.Gymnasium ,"SK05.General secondary education - Gymnasium - 8 years, Grades 1-4",Gymnázium,"Nižšie stredné vzdelanie - 8-ročné gymnázium, roč. 1-4",ISCED 2 general,,,11,0,4,0,Not applicable (general education),na,na,SK_GroupB
SK,2025/2026,SK04.Gymnasium ,"SK06.General secondary education - Gymnasium - 8 years, Grades 5-8",Gymnázium,"Úplné stredné všeobecné vzdelanie - 8-ročné gymnázium, roč. 5-8",ISCED 3 general,,,15,0,4,0,Not applicable (general education),na,na,SK_GroupB
SK,2025/2026,SK05.Gymnasium ,SK07.General secondary education - Gymnasium - 4 years,Gymnázium,Úplné stredné všeobecné vzdelanie - 4-ročné gymnázium,ISCED 3 general,,,15,0,4,0,Not applicable (general education),na,na,
SK,2025/2026,SK06.Secondary vocational school ,SK08.Lower secondary vocational education - specially adapted curriculum,Stredná odborná škola ,Nižšie stredné odborné vzdelanie - zvlášť upravený učebný plán,ISCED 2 vocational,,,15,0,2,0,School-based programme,na,na,
SK,2025/2026,SK06.Secondary vocational school ,SK09.Secondary vocational education - programme without maturita,Stredná odborná škola ,Stredné odborné vzdelanie - štúdium bez maturity,ISCED 3 vocational,,,15,0,3,0,Combined school- and work-based programme,na,na,
SK,2025/2026,SK06.Secondary vocational school ,SK10.Secondary vocational education - programme with maturita,Stredná odborná škola ,Úplné stredné odborné vzdelanie - štúdium s maturitou,ISCED 3 vocational,,,15,0,4,0,School-based programme,na,na,
SK,2025/2026,SK06.Secondary vocational school ,SK11.Follow-up courses,Stredná odborná škola ,Nadstavbové štúdium,ISCED 4,,,18,0,2,0,Combined school- and work-based programme,na,na,
SK,2025/2026,SK06.Secondary vocational school ,SK12.Postsecondary qualification study,Stredná odborná škola ,Pomaturitné kvalifikačné štúdium,ISCED 4,,,19,0,2,0,Combined school- and work-based programme,na,na,
SK,2025/2026,,,,,,Full-time compulsory education/training,Povinná školská dochádzka - denná forma,5,0,11,0,,,,
SK,2025/2026,,,,,,Part-time,Povinná školská dochádzka - externá forma,0,0,0,0,,,,
TR,2025/2026,TR01.Crèche and daycare centre,TR01.Early childhood care and education,Kreş ve gündüz bakım evi (Kreş bölümü),Erken çocukluk bakımı ve eğitimi,ISCED 0 centre-based,,,0,0,3,0,Not applicable (general education),centre-based,na,
TR,2025/2026,TR02.Independent kindergarten; Nursery classroom; Practice classroom,TR02.Pre-primary education ,Bağımsız anaokulu; Ana sınıfı; Uygulama sınıfı,Okul öncesi eğitim,ISCED 0 centre-based,,,3,0,2,9,Not applicable (general education),centre-based,na,
TR,2025/2026,TR03.Primary school,TR03.Primary education,İlkokul,İlkokul Eğitimi,ISCED 1,,,5,9,4,0,Not applicable (general education),na,na,
TR,2025/2026,TR04.Lower secondary school,TR04.Lower secondary education ,Ortaokul ,Ortaokul Eğitimi,ISCED 2 general,,,9,9,4,0,Not applicable (general education),na,na,
TR,2025/2026,TR05.Imam and Preacher Lower Secondary School ,TR05.Imam and Preacher Lower Secondary Education ,İmam Hatip Ortaokulu,İmam Hatip Ortaokul Eğitimi,ISCED 2 general,,,9,9,4,0,Not applicable (general education),na,na,
TR,2025/2026,TR06.General Upper Secondary School,TR06.General Upper Secondary Education,Genel Ortaöğretim Lisesi,Genel Ortaöğretim,ISCED 3 general,,,13,9,4,0,Not applicable (general education),na,na,
TR,2025/2026,TR07.Anatolian Imam and Preacher High School,TR07.Anatolian Imam and Preacher High School,Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,ISCED 3 vocational,,,13,9,4,0,School-based programme,na,na,
TR,2025/2026,TR08.Vocational and Technical High School / Multi-programmed Anatolian High School,TR08.Vocational and Technical Upper Secondary Education,Mesleki ve Teknik Anadolu Lisesi / Çok Programlı Anadolu Lisesi,Mesleki ve Teknik Ortaöğretim,ISCED 3 vocational,,,13,9,4,0,School-based programme,na,na,
TR,2025/2026,TR09.Vocational Training Centre,TR09.Vocational and Technical Upper Secondary Education,Mesleki Eğitim Merkezi,Mesleki ve Teknik Ortaöğretim,ISCED 3 vocational,,,13,9,4,0,Combined school- and work-based programme,na,na,
TR,2025/2026,,,,,,Full-time compulsory education/training,Tam Zamanlı Eğitim,5,9,12,0,,,,
TR,2025/2026,,,,,,Part-time,,0,0,0,0,,,,
