FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,EURO_LABOUR_STATUS,Condizione lavorativa europea,EDU_LEV_HIGHEST,Titolo di studio,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_SEX,Sesso (NOTE_SEX),NOTE_AGE,Età (NOTE_AGE),NOTE_EURO_LABOUR_STATUS,Condizione lavorativa europea (NOTE_EURO_LABOUR_STATUS),NOTE_EDU_LEV_HIGHEST,Titolo di studio (NOTE_EDU_LEV_HIGHEST),NOTE_TIME_PERIOD,Tempo (NOTE_TIME_PERIOD),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,TOTIN,Totale inattivi,99,Totale,2024,377.281,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,LFP,Forze lavoro potenziali,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,78.842,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,LFP,Forze lavoro potenziali,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,75.488,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,LFP,Forze lavoro potenziali,7,Diploma,2023,118.568,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,LFP,Forze lavoro potenziali,7,Diploma,2024,130.623,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,LFP,Forze lavoro potenziali,11,Laurea e post-laurea,2023,16.871,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,LFP,Forze lavoro potenziali,11,Laurea e post-laurea,2024,20.258,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,LFP,Forze lavoro potenziali,99,Totale,2023,214.282,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,LFP,Forze lavoro potenziali,99,Totale,2024,226.369,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,NOT,Non cercano e non disponibili,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,59.849,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,NOT,Non cercano e non disponibili,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,55.59,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,NOT,Non cercano e non disponibili,7,Diploma,2023,70.591,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,NOT,Non cercano e non disponibili,7,Diploma,2024,82.264,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,NOT,Non cercano e non disponibili,11,Laurea e post-laurea,2023,14.77,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,NOT,Non cercano e non disponibili,11,Laurea e post-laurea,2024,13.058,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,NOT,Non cercano e non disponibili,99,Totale,2023,145.21,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,NOT,Non cercano e non disponibili,99,Totale,2024,150.912,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,TOT,Totale,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,237.814,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,TOT,Totale,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,213.278,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,TOT,Totale,7,Diploma,2023,354.403,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,TOT,Totale,7,Diploma,2024,358.924,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,TOT,Totale,11,Laurea e post-laurea,2023,58.139,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,TOT,Totale,11,Laurea e post-laurea,2024,58.945,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,TOT,Totale,99,Totale,2023,650.356,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,TOT,Totale,99,Totale,2024,631.147,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,UNEM,Disoccupati,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,140.412,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,UNEM,Disoccupati,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,123.937,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,UNEM,Disoccupati,7,Diploma,2023,215.891,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,UNEM,Disoccupati,7,Diploma,2024,189.729,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,UNEM,Disoccupati,11,Laurea e post-laurea,2023,39.557,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,UNEM,Disoccupati,11,Laurea e post-laurea,2024,36.342,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,UNEM,Disoccupati,99,Totale,2023,395.861,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,UNEM,Disoccupati,99,Totale,2024,350.008,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,TOTIN,Totale inattivi,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,202.452,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,TOTIN,Totale inattivi,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,195.939,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,TOTIN,Totale inattivi,7,Diploma,2023,245.973,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,TOTIN,Totale inattivi,7,Diploma,2024,280.913,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,TOTIN,Totale inattivi,11,Laurea e post-laurea,2023,46.745,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,TOTIN,Totale inattivi,11,Laurea e post-laurea,2024,50.723,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,TOTIN,Totale inattivi,99,Totale,2023,495.169,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,TOTIN,Totale inattivi,99,Totale,2024,527.576,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,LFP,Forze lavoro potenziali,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,116.283,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,LFP,Forze lavoro potenziali,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,111.144,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,LFP,Forze lavoro potenziali,7,Diploma,2023,152.439,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,LFP,Forze lavoro potenziali,7,Diploma,2024,171.505,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,LFP,Forze lavoro potenziali,11,Laurea e post-laurea,2023,27.899,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,LFP,Forze lavoro potenziali,11,Laurea e post-laurea,2024,32.67,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,LFP,Forze lavoro potenziali,99,Totale,2023,296.621,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,LFP,Forze lavoro potenziali,99,Totale,2024,315.319,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,NOT,Non cercano e non disponibili,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,86.169,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,NOT,Non cercano e non disponibili,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,84.795,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,NOT,Non cercano e non disponibili,7,Diploma,2023,93.534,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,NOT,Non cercano e non disponibili,7,Diploma,2024,109.409,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,NOT,Non cercano e non disponibili,11,Laurea e post-laurea,2023,18.845,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,NOT,Non cercano e non disponibili,11,Laurea e post-laurea,2024,18.054,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,NOT,Non cercano e non disponibili,99,Totale,2023,198.548,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,NOT,Non cercano e non disponibili,99,Totale,2024,212.257,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,TOT,Totale,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,342.864,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,TOT,Totale,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,319.876,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,TOT,Totale,7,Diploma,2023,461.864,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,TOT,Totale,7,Diploma,2024,470.643,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,TOT,Totale,11,Laurea e post-laurea,2023,86.302,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,TOT,Totale,11,Laurea e post-laurea,2024,87.066,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,TOT,Totale,99,Totale,2023,891.03,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,TOT,Totale,99,Totale,2024,877.584,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,UNEM,Disoccupati,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,31.09,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,UNEM,Disoccupati,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,24.494,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,UNEM,Disoccupati,7,Diploma,2023,85.287,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,UNEM,Disoccupati,7,Diploma,2024,68.953,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,UNEM,Disoccupati,11,Laurea e post-laurea,2023,12.204,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,UNEM,Disoccupati,11,Laurea e post-laurea,2024,6.735,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,UNEM,Disoccupati,99,Totale,2023,128.58,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,UNEM,Disoccupati,99,Totale,2024,100.182,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,TOTIN,Totale inattivi,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,92.014,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,TOTIN,Totale inattivi,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,85.837,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,TOTIN,Totale inattivi,7,Diploma,2023,114.186,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,TOTIN,Totale inattivi,7,Diploma,2024,125.23,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,TOTIN,Totale inattivi,11,Laurea e post-laurea,2023,8.448,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,TOTIN,Totale inattivi,11,Laurea e post-laurea,2024,14.414,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,TOTIN,Totale inattivi,99,Totale,2023,214.648,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,TOTIN,Totale inattivi,99,Totale,2024,225.481,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,LFP,Forze lavoro potenziali,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,35.861,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,LFP,Forze lavoro potenziali,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,32.318,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,LFP,Forze lavoro potenziali,7,Diploma,2023,58.574,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,LFP,Forze lavoro potenziali,7,Diploma,2024,64.059,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,LFP,Forze lavoro potenziali,11,Laurea e post-laurea,2023,4.011,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,LFP,Forze lavoro potenziali,11,Laurea e post-laurea,2024,8.237,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,LFP,Forze lavoro potenziali,99,Totale,2023,98.447,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,LFP,Forze lavoro potenziali,99,Totale,2024,104.613,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,NOT,Non cercano e non disponibili,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,56.153,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,NOT,Non cercano e non disponibili,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,53.519,,,,,,,,,,,,,,,,,,,,,,
