freq,tipologia_fam,titolo_studio_pe_pers_rif,tipo_dato,gruppo_spesa,condizione_pers_rif,abit_spesa,itter107,coicop,quant_spesa_toteq,num_comp_fam,time_period,obs_value,year
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,07,ALL,TOT,2017,385.73,2017
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,07,ALL,TOT,2018,398.5,2018
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,07,ALL,TOT,2019,390.4,2019
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,07,ALL,TOT,2020,287.32,2020
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,07,ALL,TOT,2021,340.09,2021
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2010,104.07,2010
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2011,99.18,2011
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2012,97.31,2012
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2013,89.77,2013
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2014,82.38,2014
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2015,79.49,2015
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2016,81.3,2016
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2017,78.7,2017
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2018,74.9,2018
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2019,72.33,2019
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2020,65.42,2020
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2021,68.46,2021
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2010,182.34,2010
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2011,192.86,2011
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2012,173.49,2012
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2013,168.33,2013
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2014,162.42,2014
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2015,175.99,2015
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2016,174.86,2016
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2017,170.48,2017
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2018,180.41,2018
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2019,173.5,2019
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2020,131.55,2020
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2021,144.29,2021
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2010,19.32,2010
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2011,25.14,2011
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2012,22.83,2012
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2013,20.86,2013
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2014,23.99,2014
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2015,33.09,2015
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2016,25.63,2016
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2017,30.33,2017
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2018,32.2,2018
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2019,28.13,2019
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2020,26.98,2020
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2021,26.51,2021
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2010,163.92,2010
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2011,156.05,2011
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2012,149.05,2012
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2013,155.64,2013
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2014,147.9,2014
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2015,159.1,2015
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2016,175.06,2016
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2017,171.91,2017
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2018,179.1,2018
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2019,172.37,2019
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2020,115.33,2020
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2021,149.23,2021
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2010,262.21,2010
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2011,261.51,2011
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2012,259.06,2012
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2013,244.47,2013
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2014,246.85,2014
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2015,235.82,2015
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2016,236.57,2016
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2017,215.78,2017
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2018,227.04,2018
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2019,230.85,2019
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2020,205.51,2020
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2021,222.9,2021
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,ALL,ALL,TOT,2010,3086.36,2010
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,ALL,ALL,TOT,2011,3189.95,2011
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,ALL,ALL,TOT,2012,3021.98,2012
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,ALL,ALL,TOT,2013,2906.34,2013
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,ALL,ALL,TOT,2014,2884.03,2014
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,ALL,ALL,TOT,2015,2925.67,2015
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,ALL,ALL,TOT,2016,2986.78,2016
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,ALL,ALL,TOT,2017,2916.21,2017
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,ALL,ALL,TOT,2018,2998.2,2018
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,ALL,ALL,TOT,2019,2984.22,2019
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,ALL,ALL,TOT,2020,2716.38,2020
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,ALL,ALL,TOT,2021,2950.03,2021
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,NON_FOOD,ALL,TOT,2010,2537.92,2010
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,NON_FOOD,ALL,TOT,2011,2622.32,2011
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,NON_FOOD,ALL,TOT,2012,2471.2,2012
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,NON_FOOD,ALL,TOT,2013,2369.56,2013
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,NON_FOOD,ALL,TOT,2014,2368.6,2014
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,NON_FOOD,ALL,TOT,2015,2396.03,2015
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,NON_FOOD,ALL,TOT,2016,2441.25,2016
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,NON_FOOD,ALL,TOT,2017,2391.43,2017
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,NON_FOOD,ALL,TOT,2018,2457.67,2018
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,NON_FOOD,ALL,TOT,2019,2434.52,2019
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,NON_FOOD,ALL,TOT,2020,2148.09,2020
A,1MINCH,99,SPESA_MEDIA,ALL,ALL,ALL,IT,NON_FOOD,ALL,TOT,2021,2380.9,2021
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,01,ALL,TOT,2010,462.6,2010
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,01,ALL,TOT,2011,481.15,2011
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,01,ALL,TOT,2012,480.29,2012
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,01,ALL,TOT,2013,476.01,2013
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,01,ALL,TOT,2014,486.3,2014
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,01,ALL,TOT,2015,505.93,2015
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,01,ALL,TOT,2016,504.3,2016
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,01,ALL,TOT,2017,524.45,2017
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,01,ALL,TOT,2018,531.8,2018
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,01,ALL,TOT,2019,538.91,2019
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,01,ALL,TOT,2020,513.41,2020
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,01,ALL,TOT,2021,516.22,2021
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,02,ALL,TOT,2010,33.73,2010
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,02,ALL,TOT,2011,36.36,2011
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,02,ALL,TOT,2012,36.9,2012
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,02,ALL,TOT,2013,36.42,2013
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,02,ALL,TOT,2014,40.14,2014
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,02,ALL,TOT,2015,43.65,2015
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,02,ALL,TOT,2016,46.42,2016
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,02,ALL,TOT,2017,42.51,2017
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,02,ALL,TOT,2018,45.76,2018
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,02,ALL,TOT,2019,45.78,2019
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,02,ALL,TOT,2020,36.48,2020
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,02,ALL,TOT,2021,41.1,2021
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,03,ALL,TOT,2010,84.99,2010
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,03,ALL,TOT,2011,85.81,2011
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,03,ALL,TOT,2012,82.68,2012
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,03,ALL,TOT,2013,78.32,2013
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,03,ALL,TOT,2014,83.85,2014
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,03,ALL,TOT,2015,88.84,2015
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,03,ALL,TOT,2016,89.93,2016
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,03,ALL,TOT,2017,83.32,2017
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,03,ALL,TOT,2018,92.0,2018
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,03,ALL,TOT,2019,86.39,2019
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,03,ALL,TOT,2020,55.51,2020
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,03,ALL,TOT,2021,69.44,2021
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,04,ALL,TOT,2010,1045.5,2010
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,04,ALL,TOT,2011,1027.09,2011
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,04,ALL,TOT,2012,1086.77,2012
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,04,ALL,TOT,2013,1046.45,2013
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,04,ALL,TOT,2014,1054.85,2014
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,04,ALL,TOT,2015,1049.58,2015
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,04,ALL,TOT,2016,1046.58,2016
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,04,ALL,TOT,2017,1064.7,2017
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,04,ALL,TOT,2018,1046.12,2018
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,04,ALL,TOT,2019,1034.55,2019
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,04,ALL,TOT,2020,1013.49,2020
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,04,ALL,TOT,2021,1031.12,2021
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,05,ALL,TOT,2010,109.18,2010
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,05,ALL,TOT,2011,115.87,2011
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,05,ALL,TOT,2012,112.14,2012
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,05,ALL,TOT,2013,93.91,2013
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,05,ALL,TOT,2014,107.68,2014
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,05,ALL,TOT,2015,114.06,2015
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,05,ALL,TOT,2016,119.12,2016
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,05,ALL,TOT,2017,124.5,2017
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,05,ALL,TOT,2018,119.72,2018
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,05,ALL,TOT,2019,116.54,2019
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,05,ALL,TOT,2020,112.65,2020
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,05,ALL,TOT,2021,107.65,2021
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,06,ALL,TOT,2010,120.59,2010
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,06,ALL,TOT,2011,128.75,2011
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,06,ALL,TOT,2012,127.55,2012
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,06,ALL,TOT,2013,130.37,2013
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,06,ALL,TOT,2014,154.51,2014
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,06,ALL,TOT,2015,170.59,2015
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,06,ALL,TOT,2016,162.29,2016
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,06,ALL,TOT,2017,183.96,2017
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,06,ALL,TOT,2018,177.88,2018
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,06,ALL,TOT,2019,180.67,2019
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,06,ALL,TOT,2020,151.09,2020
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,06,ALL,TOT,2021,162.42,2021
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,07,ALL,TOT,2010,172.82,2010
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,07,ALL,TOT,2011,207.21,2011
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,07,ALL,TOT,2012,231.67,2012
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,07,ALL,TOT,2013,184.41,2013
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,07,ALL,TOT,2014,194.41,2014
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,07,ALL,TOT,2015,189.54,2015
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,07,ALL,TOT,2016,211.79,2016
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,07,ALL,TOT,2017,240.32,2017
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,07,ALL,TOT,2018,236.22,2018
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,07,ALL,TOT,2019,235.64,2019
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,07,ALL,TOT,2020,172.83,2020
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,07,ALL,TOT,2021,194.25,2021
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2010,56.6,2010
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2011,57.44,2011
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2012,59.08,2012
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2013,59.87,2013
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2014,59.24,2014
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2015,60.96,2015
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2016,58.17,2016
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2017,64.9,2017
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2018,61.71,2018
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2019,61.58,2019
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2020,54.45,2020
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,08,ALL,TOT,2021,54.55,2021
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2010,102.79,2010
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2011,97.39,2011
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2012,101.92,2012
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2013,95.09,2013
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2014,102.74,2014
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2015,100.2,2015
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2016,102.04,2016
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2017,109.0,2017
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2018,105.08,2018
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2019,108.54,2019
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2020,70.99,2020
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,09,ALL,TOT,2021,81.94,2021
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2010,1.81,2010
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2011,0.84,2011
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2012,1.63,2012
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2013,1.66,2013
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2014,2.37,2014
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2015,2.85,2015
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2016,1.97,2016
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2017,2.27,2017
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2018,2.64,2018
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2019,1.66,2019
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2020,2.01,2020
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,10,ALL,TOT,2021,3.07,2021
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2010,74.23,2010
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2011,77.5,2011
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2012,94.18,2012
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2013,76.55,2013
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2014,68.0,2014
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2015,79.63,2015
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2016,84.33,2016
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2017,81.97,2017
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2018,76.76,2018
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2019,78.49,2019
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2020,44.49,2020
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,11,ALL,TOT,2021,63.34,2021
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2010,163.88,2010
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2011,173.66,2011
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2012,175.13,2012
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2013,178.06,2013
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2014,196.77,2014
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2015,177.06,2015
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2016,174.09,2016
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2017,188.16,2017
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2018,177.66,2018
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2019,176.38,2019
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2020,154.72,2020
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,12,ALL,TOT,2021,164.55,2021
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,ALL,ALL,TOT,2010,2428.71,2010
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,ALL,ALL,TOT,2011,2489.06,2011
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,ALL,ALL,TOT,2012,2589.93,2012
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,ALL,ALL,TOT,2013,2457.12,2013
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,ALL,ALL,TOT,2014,2550.85,2014
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,ALL,ALL,TOT,2015,2582.87,2015
A,2GE_ELD,99,SPESA_MEDIA,ALL,ALL,ALL,IT,ALL,ALL,TOT,2016,2601.03,2016
