freq,eta_intervista,corsi_formprof_dipl,istruz_terz_nonuniv,istruz_univ,itter107,natgiur_scuola,sesso,tipo_dato,tipo_scuola,titolo_studio_padre,titolo_studio_madre,cittadinanza,situaz_abit,time_period,obs_value,year
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD_P,HOT,99,99,TOTAL,TOT,2015,4.9,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD_P,IND,99,99,TOTAL,TOT,2015,5.3,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD_P,INDU,99,99,TOTAL,TOT,2015,9.3,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD_P,LIC,99,99,TOTAL,TOT,2015,6.2,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD_P,LIN,99,99,TOTAL,TOT,2015,8.2,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD_P,PSY,99,99,TOTAL,TOT,2015,10.8,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD_P,SCI,99,99,TOTAL,TOT,2015,6.6,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD_P,SOC,99,99,TOTAL,TOT,2015,9.3,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD_P,SOCI_S,99,99,TOTAL,TOT,2015,8.8,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD_P,SUR,99,99,TOTAL,TOT,2015,10.8,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD_P,TEC,99,99,TOTAL,TOT,2015,10.7,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD_P,TOU,99,99,TOTAL,TOT,2015,11.1,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD_P,VOC,99,99,TOTAL,TOT,2015,6.3,2015
A,TOTAL,ALL,ALL,NOCONT_ST,IT,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,28947.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,IT,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,6.5,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITC,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,9385.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITC,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,9.3,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITC1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,2077.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITC1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,7.4,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITC2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,73.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITC2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,11.9,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITC3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,632.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITC3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,7.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITC4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,6603.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITC4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,10.4,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITD,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,7470.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITD,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,9.7,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITD1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,270.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITD1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,9.1,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITD2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,466.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITD2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,13.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITD3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,2991.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITD3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,9.2,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITD4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,680.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITD4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,8.9,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITD5,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,3064.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITD5,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,10.3,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITE,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,4938.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITE,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,5.4,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITE1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1532.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITE1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,5.8,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITE2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,421.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITE2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,7.1,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITE3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,794.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITE3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,7.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITE4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,2192.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITE4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,4.6,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITF,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,4878.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITF1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,737.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITF1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,6.7,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITF2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,169.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITF2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,6.7,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITF3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1628.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITF3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.7,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITF4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1438.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITF4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,4.8,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITF5,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,294.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITF5,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,7.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITF6,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,613.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITF6,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,3.5,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITG,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,2277.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITG,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,4.5,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITG1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1952.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITG1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,4.9,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITG2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,325.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITG2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,3.2,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITS,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,836.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITS,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,14.6,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,1,GRAD,ALL,99,99,TOTAL,TOT,2015,8348.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,1,GRAD_P,ALL,99,99,TOTAL,TOT,2015,4.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,2,GRAD,ALL,99,99,TOTAL,TOT,2015,21135.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,2,GRAD_P,ALL,99,99,TOTAL,TOT,2015,9.1,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD,AER_NAU,99,99,TOTAL,TOT,2015,25.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD,AGR_ENV,99,99,TOTAL,TOT,2015,53.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD,AGRI,99,99,TOTAL,TOT,2015,293.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,29783.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD,ART,99,99,TOTAL,TOT,2015,256.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD,ARTI,99,99,TOTAL,TOT,2015,604.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD,CLA,99,99,TOTAL,TOT,2015,3421.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD,COM_TOU,99,99,TOTAL,TOT,2015,397.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD,COMM,99,99,TOTAL,TOT,2015,3097.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD,EDU,99,99,TOTAL,TOT,2015,860.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD,HOT,99,99,TOTAL,TOT,2015,128.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD,IND,99,99,TOTAL,TOT,2015,396.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD,INDU,99,99,TOTAL,TOT,2015,820.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD,LIC,99,99,TOTAL,TOT,2015,18694.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD,LIN,99,99,TOTAL,TOT,2015,3686.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD,PSY,99,99,TOTAL,TOT,2015,3309.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD,SCI,99,99,TOTAL,TOT,2015,11587.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD,SOC,99,99,TOTAL,TOT,2015,368.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD,SOCI_S,99,99,TOTAL,TOT,2015,233.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD,SUR,99,99,TOTAL,TOT,2015,579.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD,TEC,99,99,TOTAL,TOT,2015,5579.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD,TOU,99,99,TOTAL,TOT,2015,531.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD,VOC,99,99,TOTAL,TOT,2015,1341.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD_P,AER_NAU,99,99,TOTAL,TOT,2015,0.8,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD_P,AGR_ENV,99,99,TOTAL,TOT,2015,1.7,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD_P,AGRI,99,99,TOTAL,TOT,2015,5.5,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,6.6,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD_P,ART,99,99,TOTAL,TOT,2015,4.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD_P,ARTI,99,99,TOTAL,TOT,2015,6.6,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD_P,CLA,99,99,TOTAL,TOT,2015,8.0,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD_P,COM_TOU,99,99,TOTAL,TOT,2015,2.2,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD_P,COMM,99,99,TOTAL,TOT,2015,4.8,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD_P,EDU,99,99,TOTAL,TOT,2015,5.6,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD_P,HOT,99,99,TOTAL,TOT,2015,0.8,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD_P,IND,99,99,TOTAL,TOT,2015,1.9,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD_P,INDU,99,99,TOTAL,TOT,2015,2.2,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD_P,LIC,99,99,TOTAL,TOT,2015,9.8,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD_P,LIN,99,99,TOTAL,TOT,2015,15.6,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD_P,PSY,99,99,TOTAL,TOT,2015,10.2,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD_P,SCI,99,99,TOTAL,TOT,2015,9.4,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD_P,SOC,99,99,TOTAL,TOT,2015,5.1,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD_P,SOCI_S,99,99,TOTAL,TOT,2015,5.6,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD_P,SUR,99,99,TOTAL,TOT,2015,2.6,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD_P,TEC,99,99,TOTAL,TOT,2015,3.8,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD_P,TOU,99,99,TOTAL,TOT,2015,7.2,2015
A,TOTAL,ALL,ALL,NOCONT_ST,ITTOT,ALL,9,GRAD_P,VOC,99,99,TOTAL,TOT,2015,2.0,2015
A,TOTAL,ALL,ALL,NOENR,IT,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,165026.0,2015
A,TOTAL,ALL,ALL,NOENR,IT,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,37.1,2015
A,TOTAL,ALL,ALL,NOENR,ITC,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,33298.0,2015
A,TOTAL,ALL,ALL,NOENR,ITC,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,32.9,2015
A,TOTAL,ALL,ALL,NOENR,ITC1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,9695.0,2015
A,TOTAL,ALL,ALL,NOENR,ITC1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,34.7,2015
A,TOTAL,ALL,ALL,NOENR,ITC2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,179.0,2015
A,TOTAL,ALL,ALL,NOENR,ITC2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,29.1,2015
A,TOTAL,ALL,ALL,NOENR,ITC3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,3097.0,2015
A,TOTAL,ALL,ALL,NOENR,ITC3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,34.1,2015
A,TOTAL,ALL,ALL,NOENR,ITC4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,20327.0,2015
A,TOTAL,ALL,ALL,NOENR,ITC4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,31.9,2015
A,TOTAL,ALL,ALL,NOENR,ITD,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,26764.0,2015
A,TOTAL,ALL,ALL,NOENR,ITD,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,34.9,2015
A,TOTAL,ALL,ALL,NOENR,ITD1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1439.0,2015
A,TOTAL,ALL,ALL,NOENR,ITD1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,48.3,2015
A,TOTAL,ALL,ALL,NOENR,ITD2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,997.0,2015
A,TOTAL,ALL,ALL,NOENR,ITD2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,27.8,2015
A,TOTAL,ALL,ALL,NOENR,ITD3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,12120.0,2015
A,TOTAL,ALL,ALL,NOENR,ITD3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,37.1,2015
A,TOTAL,ALL,ALL,NOENR,ITD4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,2725.0,2015
A,TOTAL,ALL,ALL,NOENR,ITD4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,35.6,2015
A,TOTAL,ALL,ALL,NOENR,ITD5,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,9483.0,2015
A,TOTAL,ALL,ALL,NOENR,ITD5,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,31.7,2015
A,TOTAL,ALL,ALL,NOENR,ITE,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,30548.0,2015
A,TOTAL,ALL,ALL,NOENR,ITE,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,33.3,2015
A,TOTAL,ALL,ALL,NOENR,ITE1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,8409.0,2015
A,TOTAL,ALL,ALL,NOENR,ITE1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,32.0,2015
A,TOTAL,ALL,ALL,NOENR,ITE2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,2090.0,2015
A,TOTAL,ALL,ALL,NOENR,ITE2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,35.1,2015
A,TOTAL,ALL,ALL,NOENR,ITE3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,4256.0,2015
A,TOTAL,ALL,ALL,NOENR,ITE3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,37.6,2015
A,TOTAL,ALL,ALL,NOENR,ITE4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,15792.0,2015
A,TOTAL,ALL,ALL,NOENR,ITE4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,32.8,2015
A,TOTAL,ALL,ALL,NOENR,ITF,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,53383.0,2015
A,TOTAL,ALL,ALL,NOENR,ITF1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,3412.0,2015
A,TOTAL,ALL,ALL,NOENR,ITF1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,31.1,2015
A,TOTAL,ALL,ALL,NOENR,ITF2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,850.0,2015
A,TOTAL,ALL,ALL,NOENR,ITF2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,33.8,2015
A,TOTAL,ALL,ALL,NOENR,ITF3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,25528.0,2015
A,TOTAL,ALL,ALL,NOENR,ITF3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,42.7,2015
A,TOTAL,ALL,ALL,NOENR,ITF4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,14411.0,2015
A,TOTAL,ALL,ALL,NOENR,ITF4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,47.6,2015
A,TOTAL,ALL,ALL,NOENR,ITF5,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1946.0,2015
A,TOTAL,ALL,ALL,NOENR,ITF5,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,46.4,2015
A,TOTAL,ALL,ALL,NOENR,ITF6,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,7236.0,2015
A,TOTAL,ALL,ALL,NOENR,ITF6,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,41.8,2015
A,TOTAL,ALL,ALL,NOENR,ITG,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,21033.0,2015
A,TOTAL,ALL,ALL,NOENR,ITG,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,41.9,2015
A,TOTAL,ALL,ALL,NOENR,ITG1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,16903.0,2015
A,TOTAL,ALL,ALL,NOENR,ITG1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,42.1,2015
A,TOTAL,ALL,ALL,NOENR,ITG2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,4131.0,2015
A,TOTAL,ALL,ALL,NOENR,ITG2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,41.0,2015
A,TOTAL,ALL,ALL,NOENR,ITS,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1861.0,2015
A,TOTAL,ALL,ALL,NOENR,ITS,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,32.5,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,1,GRAD,ALL,99,99,TOTAL,TOT,2015,93455.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,1,GRAD_P,ALL,99,99,TOTAL,TOT,2015,42.8,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,2,GRAD,ALL,99,99,TOTAL,TOT,2015,73432.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,2,GRAD_P,ALL,99,99,TOTAL,TOT,2015,31.6,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,AER_NAU,99,99,TOTAL,TOT,2015,2411.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,AGR_ENV,99,99,TOTAL,TOT,2015,2484.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,AGRI,99,99,TOTAL,TOT,2015,3169.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,166887.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,ART,99,99,TOTAL,TOT,2015,4277.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,ARTI,99,99,TOTAL,TOT,2015,4627.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,CLA,99,99,TOTAL,TOT,2015,2222.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,COM_TOU,99,99,TOTAL,TOT,2015,13780.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,COMM,99,99,TOTAL,TOT,2015,34775.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,EDU,99,99,TOTAL,TOT,2015,8905.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,HOT,99,99,TOTAL,TOT,2015,14671.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,IND,99,99,TOTAL,TOT,2015,17556.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,INDU,99,99,TOTAL,TOT,2015,23062.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,LIC,99,99,TOTAL,TOT,2015,14767.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,LIN,99,99,TOTAL,TOT,2015,3388.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,PSY,99,99,TOTAL,TOT,2015,8426.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,SCI,99,99,TOTAL,TOT,2015,9157.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,SOC,99,99,TOTAL,TOT,2015,4645.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,SOCI_S,99,99,TOTAL,TOT,2015,2376.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,SUR,99,99,TOTAL,TOT,2015,12157.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,TEC,99,99,TOTAL,TOT,2015,81652.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,TOU,99,99,TOTAL,TOT,2015,3703.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,VOC,99,99,TOTAL,TOT,2015,53137.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,AER_NAU,99,99,TOTAL,TOT,2015,72.5,2015
