freq,voci_spesa,cond_prof_prev_pperc,classe_eta_pperc,itter107,misura1,num_componenti,sesso_pperc,tipologia_fam,fam_anziani,fam_minori,tipo_dato,titolo_studio_pperc,time_period,obs_value,year
A,2,99,TOTAL,IT,10,99,9,18,9,9,FAM_NO_PERMETTERSI,99,2014,21.2,2014
A,2,99,TOTAL,IT,10,99,9,18,9,9,FAM_NO_PERMETTERSI,99,2015,22.9,2015
A,2,99,TOTAL,IT,10,99,9,18,9,9,FAM_NO_PERMETTERSI,99,2016,19.3,2016
A,2,99,TOTAL,IT,10,99,9,18,9,9,FAM_NO_PERMETTERSI,99,2017,17.5,2017
A,2,99,TOTAL,IT,10,99,9,18,9,9,FAM_NO_PERMETTERSI,99,2018,15.7,2018
A,2,99,TOTAL,IT,10,99,9,18,9,9,FAM_NO_PERMETTERSI,99,2019,14.8,2019
A,2,99,TOTAL,IT,10,99,9,18,9,9,FAM_NO_PERMETTERSI,99,2020,6.4,2020
A,2,99,TOTAL,IT,10,99,9,18,9,9,FAM_NO_PERMETTERSI,99,2021,8.1,2021
A,2,99,TOTAL,IT,10,99,9,18,9,9,FAM_NO_PERMETTERSI,99,2022,11.2,2022
A,2,99,TOTAL,IT,10,99,9,18,9,9,FAM_NO_PERMETTERSI,99,2023,9.8,2023
A,2,99,TOTAL,IT,10,99,9,19,9,9,FAM_NO_PERMETTERSI,99,2010,12.6,2010
A,2,99,TOTAL,IT,10,99,9,19,9,9,FAM_NO_PERMETTERSI,99,2011,22.2,2011
A,2,99,TOTAL,IT,10,99,9,19,9,9,FAM_NO_PERMETTERSI,99,2012,25.2,2012
A,2,99,TOTAL,IT,10,99,9,19,9,9,FAM_NO_PERMETTERSI,99,2013,21.8,2013
A,2,99,TOTAL,IT,10,99,9,19,9,9,FAM_NO_PERMETTERSI,99,2014,21.8,2014
A,2,99,TOTAL,IT,10,99,9,19,9,9,FAM_NO_PERMETTERSI,99,2015,22.2,2015
A,2,99,TOTAL,IT,10,99,9,19,9,9,FAM_NO_PERMETTERSI,99,2016,18.2,2016
A,2,99,TOTAL,IT,10,99,9,19,9,9,FAM_NO_PERMETTERSI,99,2017,17.5,2017
A,2,99,TOTAL,IT,10,99,9,19,9,9,FAM_NO_PERMETTERSI,99,2018,15.2,2018
A,2,99,TOTAL,IT,10,99,9,19,9,9,FAM_NO_PERMETTERSI,99,2019,15.5,2019
A,2,99,TOTAL,IT,10,99,9,19,9,9,FAM_NO_PERMETTERSI,99,2020,9.7,2020
A,2,99,TOTAL,IT,10,99,9,19,9,9,FAM_NO_PERMETTERSI,99,2021,9.1,2021
A,2,99,TOTAL,IT,10,99,9,19,9,9,FAM_NO_PERMETTERSI,99,2022,10.5,2022
A,2,99,TOTAL,IT,10,99,9,19,9,9,FAM_NO_PERMETTERSI,99,2023,12.0,2023
A,2,99,TOTAL,IT,10,99,9,2,9,9,FAM_NO_PERMETTERSI,99,2010,12.6,2010
A,2,99,TOTAL,IT,10,99,9,2,9,9,FAM_NO_PERMETTERSI,99,2011,19.0,2011
A,2,99,TOTAL,IT,10,99,9,2,9,9,FAM_NO_PERMETTERSI,99,2012,21.7,2012
A,2,99,TOTAL,IT,10,99,9,2,9,9,FAM_NO_PERMETTERSI,99,2013,20.6,2013
A,2,99,TOTAL,IT,10,99,9,2,9,9,FAM_NO_PERMETTERSI,99,2014,21.1,2014
A,2,99,TOTAL,IT,10,99,9,2,9,9,FAM_NO_PERMETTERSI,99,2015,19.4,2015
A,2,99,TOTAL,IT,10,99,9,2,9,9,FAM_NO_PERMETTERSI,99,2016,18.7,2016
A,2,99,TOTAL,IT,10,99,9,2,9,9,FAM_NO_PERMETTERSI,99,2017,18.5,2017
A,2,99,TOTAL,IT,10,99,9,2,9,9,FAM_NO_PERMETTERSI,99,2018,15.2,2018
A,2,99,TOTAL,IT,10,99,9,2,9,9,FAM_NO_PERMETTERSI,99,2019,13.0,2019
A,2,99,TOTAL,IT,10,99,9,2,9,9,FAM_NO_PERMETTERSI,99,2020,13.1,2020
A,2,99,TOTAL,IT,10,99,9,2,9,9,FAM_NO_PERMETTERSI,99,2021,12.3,2021
A,2,99,TOTAL,IT,10,99,9,2,9,9,FAM_NO_PERMETTERSI,99,2022,14.6,2022
A,2,99,TOTAL,IT,10,99,9,2,9,9,FAM_NO_PERMETTERSI,99,2023,13.1,2023
A,2,99,TOTAL,IT,10,99,9,23,9,9,FAM_NO_PERMETTERSI,99,2010,15.7,2010
A,2,99,TOTAL,IT,10,99,9,23,9,9,FAM_NO_PERMETTERSI,99,2011,20.7,2011
A,2,99,TOTAL,IT,10,99,9,23,9,9,FAM_NO_PERMETTERSI,99,2012,26.6,2012
A,2,99,TOTAL,IT,10,99,9,23,9,9,FAM_NO_PERMETTERSI,99,2013,22.3,2013
A,2,99,TOTAL,IT,10,99,9,23,9,9,FAM_NO_PERMETTERSI,99,2014,23.2,2014
A,2,99,TOTAL,IT,10,99,9,23,9,9,FAM_NO_PERMETTERSI,99,2015,22.0,2015
A,2,99,TOTAL,IT,10,99,9,23,9,9,FAM_NO_PERMETTERSI,99,2016,23.1,2016
A,2,99,TOTAL,IT,10,99,9,23,9,9,FAM_NO_PERMETTERSI,99,2017,21.9,2017
A,2,99,TOTAL,IT,10,99,9,23,9,9,FAM_NO_PERMETTERSI,99,2018,21.6,2018
A,2,99,TOTAL,IT,10,99,9,23,9,9,FAM_NO_PERMETTERSI,99,2019,14.2,2019
A,2,99,TOTAL,IT,10,99,9,23,9,9,FAM_NO_PERMETTERSI,99,2020,12.2,2020
A,2,99,TOTAL,IT,10,99,9,23,9,9,FAM_NO_PERMETTERSI,99,2021,12.6,2021
A,2,99,TOTAL,IT,10,99,9,23,9,9,FAM_NO_PERMETTERSI,99,2022,13.0,2022
A,2,99,TOTAL,IT,10,99,9,23,9,9,FAM_NO_PERMETTERSI,99,2023,14.7,2023
A,2,99,TOTAL,IT,10,99,9,5,9,9,FAM_NO_PERMETTERSI,99,2010,15.6,2010
A,2,99,TOTAL,IT,10,99,9,5,9,9,FAM_NO_PERMETTERSI,99,2011,24.4,2011
A,2,99,TOTAL,IT,10,99,9,5,9,9,FAM_NO_PERMETTERSI,99,2012,26.9,2012
A,2,99,TOTAL,IT,10,99,9,5,9,9,FAM_NO_PERMETTERSI,99,2013,22.4,2013
A,2,99,TOTAL,IT,10,99,9,5,9,9,FAM_NO_PERMETTERSI,99,2014,20.8,2014
A,2,99,TOTAL,IT,10,99,9,5,9,9,FAM_NO_PERMETTERSI,99,2015,19.8,2015
A,2,99,TOTAL,IT,10,99,9,5,9,9,FAM_NO_PERMETTERSI,99,2016,18.8,2016
A,2,99,TOTAL,IT,10,99,9,5,9,9,FAM_NO_PERMETTERSI,99,2017,17.3,2017
A,2,99,TOTAL,IT,10,99,9,5,9,9,FAM_NO_PERMETTERSI,99,2018,16.7,2018
A,2,99,TOTAL,IT,10,99,9,5,9,9,FAM_NO_PERMETTERSI,99,2019,14.3,2019
A,2,99,TOTAL,IT,10,99,9,5,9,9,FAM_NO_PERMETTERSI,99,2020,9.5,2020
A,2,99,TOTAL,IT,10,99,9,5,9,9,FAM_NO_PERMETTERSI,99,2021,8.9,2021
A,2,99,TOTAL,IT,10,99,9,5,9,9,FAM_NO_PERMETTERSI,99,2022,11.3,2022
A,2,99,TOTAL,IT,10,99,9,5,9,9,FAM_NO_PERMETTERSI,99,2023,14.0,2023
A,2,99,TOTAL,IT,10,99,9,7,9,9,FAM_NO_PERMETTERSI,99,2010,9.0,2010
A,2,99,TOTAL,IT,10,99,9,7,9,9,FAM_NO_PERMETTERSI,99,2011,14.7,2011
A,2,99,TOTAL,IT,10,99,9,7,9,9,FAM_NO_PERMETTERSI,99,2012,17.1,2012
A,2,99,TOTAL,IT,10,99,9,7,9,9,FAM_NO_PERMETTERSI,99,2013,15.3,2013
A,2,99,TOTAL,IT,10,99,9,7,9,9,FAM_NO_PERMETTERSI,99,2014,14.2,2014
A,2,99,TOTAL,IT,10,99,9,7,9,9,FAM_NO_PERMETTERSI,99,2015,14.2,2015
A,2,99,TOTAL,IT,10,99,9,7,9,9,FAM_NO_PERMETTERSI,99,2016,13.3,2016
A,2,99,TOTAL,IT,10,99,9,7,9,9,FAM_NO_PERMETTERSI,99,2017,12.6,2017
A,2,99,TOTAL,IT,10,99,9,7,9,9,FAM_NO_PERMETTERSI,99,2018,12.5,2018
A,2,99,TOTAL,IT,10,99,9,7,9,9,FAM_NO_PERMETTERSI,99,2019,10.7,2019
A,2,99,TOTAL,IT,10,99,9,7,9,9,FAM_NO_PERMETTERSI,99,2020,8.0,2020
A,2,99,TOTAL,IT,10,99,9,7,9,9,FAM_NO_PERMETTERSI,99,2021,7.4,2021
A,2,99,TOTAL,IT,10,99,9,7,9,9,FAM_NO_PERMETTERSI,99,2022,7.0,2022
A,2,99,TOTAL,IT,10,99,9,7,9,9,FAM_NO_PERMETTERSI,99,2023,8.1,2023
A,2,99,TOTAL,IT,10,99,9,99,1,9,FAM_NO_PERMETTERSI,99,2010,14.4,2010
A,2,99,TOTAL,IT,10,99,9,99,1,9,FAM_NO_PERMETTERSI,99,2011,22.7,2011
A,2,99,TOTAL,IT,10,99,9,99,1,9,FAM_NO_PERMETTERSI,99,2012,25.0,2012
A,2,99,TOTAL,IT,10,99,9,99,1,9,FAM_NO_PERMETTERSI,99,2013,21.0,2013
A,2,99,TOTAL,IT,10,99,9,99,1,9,FAM_NO_PERMETTERSI,99,2014,19.5,2014
A,2,99,TOTAL,IT,10,99,9,99,1,9,FAM_NO_PERMETTERSI,99,2015,19.4,2015
A,2,99,TOTAL,IT,10,99,9,99,1,9,FAM_NO_PERMETTERSI,99,2016,18.2,2016
A,2,99,TOTAL,IT,10,99,9,99,1,9,FAM_NO_PERMETTERSI,99,2017,16.4,2017
A,2,99,TOTAL,IT,10,99,9,99,1,9,FAM_NO_PERMETTERSI,99,2018,16.0,2018
A,2,99,TOTAL,IT,10,99,9,99,1,9,FAM_NO_PERMETTERSI,99,2019,13.1,2019
A,2,99,TOTAL,IT,10,99,9,99,1,9,FAM_NO_PERMETTERSI,99,2020,8.9,2020
A,2,99,TOTAL,IT,10,99,9,99,1,9,FAM_NO_PERMETTERSI,99,2021,8.3,2021
A,2,99,TOTAL,IT,10,99,9,99,1,9,FAM_NO_PERMETTERSI,99,2022,10.1,2022
A,2,99,TOTAL,IT,10,99,9,99,1,9,FAM_NO_PERMETTERSI,99,2023,11.8,2023
A,2,99,TOTAL,IT,10,99,9,99,2,9,FAM_NO_PERMETTERSI,99,2010,10.3,2010
A,2,99,TOTAL,IT,10,99,9,99,2,9,FAM_NO_PERMETTERSI,99,2011,18.0,2011
A,2,99,TOTAL,IT,10,99,9,99,2,9,FAM_NO_PERMETTERSI,99,2012,19.4,2012
A,2,99,TOTAL,IT,10,99,9,99,2,9,FAM_NO_PERMETTERSI,99,2013,17.0,2013
A,2,99,TOTAL,IT,10,99,9,99,2,9,FAM_NO_PERMETTERSI,99,2014,14.4,2014
A,2,99,TOTAL,IT,10,99,9,99,2,9,FAM_NO_PERMETTERSI,99,2015,15.1,2015
A,2,99,TOTAL,IT,10,99,9,99,2,9,FAM_NO_PERMETTERSI,99,2016,15.5,2016
A,2,99,TOTAL,IT,10,99,9,99,2,9,FAM_NO_PERMETTERSI,99,2017,13.7,2017
A,2,99,TOTAL,IT,10,99,9,99,2,9,FAM_NO_PERMETTERSI,99,2018,12.3,2018
A,2,99,TOTAL,IT,10,99,9,99,2,9,FAM_NO_PERMETTERSI,99,2019,9.0,2019
A,2,99,TOTAL,IT,10,99,9,99,2,9,FAM_NO_PERMETTERSI,99,2020,6.4,2020
A,2,99,TOTAL,IT,10,99,9,99,2,9,FAM_NO_PERMETTERSI,99,2021,7.2,2021
A,2,99,TOTAL,IT,10,99,9,99,2,9,FAM_NO_PERMETTERSI,99,2022,6.5,2022
A,2,99,TOTAL,IT,10,99,9,99,2,9,FAM_NO_PERMETTERSI,99,2023,7.8,2023
A,2,99,TOTAL,IT,10,99,9,99,4,9,FAM_NO_PERMETTERSI,99,2010,11.1,2010
A,2,99,TOTAL,IT,10,99,9,99,4,9,FAM_NO_PERMETTERSI,99,2011,16.8,2011
A,2,99,TOTAL,IT,10,99,9,99,4,9,FAM_NO_PERMETTERSI,99,2012,20.6,2012
A,2,99,TOTAL,IT,10,99,9,99,4,9,FAM_NO_PERMETTERSI,99,2013,18.8,2013
A,2,99,TOTAL,IT,10,99,9,99,4,9,FAM_NO_PERMETTERSI,99,2014,18.4,2014
A,2,99,TOTAL,IT,10,99,9,99,4,9,FAM_NO_PERMETTERSI,99,2015,17.0,2015
A,2,99,TOTAL,IT,10,99,9,99,4,9,FAM_NO_PERMETTERSI,99,2016,16.1,2016
A,2,99,TOTAL,IT,10,99,9,99,4,9,FAM_NO_PERMETTERSI,99,2017,15.6,2017
A,2,99,TOTAL,IT,10,99,9,99,4,9,FAM_NO_PERMETTERSI,99,2018,14.0,2018
A,2,99,TOTAL,IT,10,99,9,99,4,9,FAM_NO_PERMETTERSI,99,2019,11.6,2019
A,2,99,TOTAL,IT,10,99,9,99,4,9,FAM_NO_PERMETTERSI,99,2020,9.4,2020
A,2,99,TOTAL,IT,10,99,9,99,4,9,FAM_NO_PERMETTERSI,99,2021,9.0,2021
A,2,99,TOTAL,IT,10,99,9,99,4,9,FAM_NO_PERMETTERSI,99,2022,10.6,2022
A,2,99,TOTAL,IT,10,99,9,99,4,9,FAM_NO_PERMETTERSI,99,2023,10.4,2023
A,2,99,TOTAL,IT,10,99,9,99,9,1,FAM_NO_PERMETTERSI,99,2010,10.7,2010
A,2,99,TOTAL,IT,10,99,9,99,9,1,FAM_NO_PERMETTERSI,99,2011,16.5,2011
A,2,99,TOTAL,IT,10,99,9,99,9,1,FAM_NO_PERMETTERSI,99,2012,18.9,2012
A,2,99,TOTAL,IT,10,99,9,99,9,1,FAM_NO_PERMETTERSI,99,2013,17.5,2013
A,2,99,TOTAL,IT,10,99,9,99,9,1,FAM_NO_PERMETTERSI,99,2014,15.8,2014
A,2,99,TOTAL,IT,10,99,9,99,9,1,FAM_NO_PERMETTERSI,99,2015,15.3,2015
A,2,99,TOTAL,IT,10,99,9,99,9,1,FAM_NO_PERMETTERSI,99,2016,15.2,2016
A,2,99,TOTAL,IT,10,99,9,99,9,1,FAM_NO_PERMETTERSI,99,2017,14.0,2017
A,2,99,TOTAL,IT,10,99,9,99,9,1,FAM_NO_PERMETTERSI,99,2018,13.1,2018
A,2,99,TOTAL,IT,10,99,9,99,9,1,FAM_NO_PERMETTERSI,99,2019,10.3,2019
A,2,99,TOTAL,IT,10,99,9,99,9,1,FAM_NO_PERMETTERSI,99,2020,6.6,2020
A,2,99,TOTAL,IT,10,99,9,99,9,1,FAM_NO_PERMETTERSI,99,2021,6.1,2021
A,2,99,TOTAL,IT,10,99,9,99,9,1,FAM_NO_PERMETTERSI,99,2022,8.5,2022
A,2,99,TOTAL,IT,10,99,9,99,9,1,FAM_NO_PERMETTERSI,99,2023,7.6,2023
A,2,99,TOTAL,IT,10,99,9,99,9,2,FAM_NO_PERMETTERSI,99,2010,10.7,2010
A,2,99,TOTAL,IT,10,99,9,99,9,2,FAM_NO_PERMETTERSI,99,2011,14.8,2011
A,2,99,TOTAL,IT,10,99,9,99,9,2,FAM_NO_PERMETTERSI,99,2012,20.7,2012
A,2,99,TOTAL,IT,10,99,9,99,9,2,FAM_NO_PERMETTERSI,99,2013,16.2,2013
A,2,99,TOTAL,IT,10,99,9,99,9,2,FAM_NO_PERMETTERSI,99,2014,17.3,2014
A,2,99,TOTAL,IT,10,99,9,99,9,2,FAM_NO_PERMETTERSI,99,2015,14.1,2015
A,2,99,TOTAL,IT,10,99,9,99,9,2,FAM_NO_PERMETTERSI,99,2016,13.6,2016
A,2,99,TOTAL,IT,10,99,9,99,9,2,FAM_NO_PERMETTERSI,99,2017,14.0,2017
A,2,99,TOTAL,IT,10,99,9,99,9,2,FAM_NO_PERMETTERSI,99,2018,12.2,2018
A,2,99,TOTAL,IT,10,99,9,99,9,2,FAM_NO_PERMETTERSI,99,2019,8.6,2019
A,2,99,TOTAL,IT,10,99,9,99,9,2,FAM_NO_PERMETTERSI,99,2020,7.3,2020
A,2,99,TOTAL,IT,10,99,9,99,9,2,FAM_NO_PERMETTERSI,99,2021,9.2,2021
A,2,99,TOTAL,IT,10,99,9,99,9,2,FAM_NO_PERMETTERSI,99,2022,8.0,2022
A,2,99,TOTAL,IT,10,99,9,99,9,2,FAM_NO_PERMETTERSI,99,2023,9.3,2023
A,2,99,TOTAL,IT,10,99,9,99,9,3,FAM_NO_PERMETTERSI,99,2010,17.5,2010
A,2,99,TOTAL,IT,10,99,9,99,9,3,FAM_NO_PERMETTERSI,99,2011,25.3,2011
A,2,99,TOTAL,IT,10,99,9,99,9,3,FAM_NO_PERMETTERSI,99,2012,30.8,2012
A,2,99,TOTAL,IT,10,99,9,99,9,3,FAM_NO_PERMETTERSI,99,2013,27.7,2013
A,2,99,TOTAL,IT,10,99,9,99,9,3,FAM_NO_PERMETTERSI,99,2014,28.0,2014
A,2,99,TOTAL,IT,10,99,9,99,9,3,FAM_NO_PERMETTERSI,99,2015,23.5,2015
A,2,99,TOTAL,IT,10,99,9,99,9,3,FAM_NO_PERMETTERSI,99,2016,17.9,2016
A,2,99,TOTAL,IT,10,99,9,99,9,3,FAM_NO_PERMETTERSI,99,2017,15.1,2017
A,2,99,TOTAL,IT,10,99,9,99,9,3,FAM_NO_PERMETTERSI,99,2018,15.4,2018
A,2,99,TOTAL,IT,10,99,9,99,9,3,FAM_NO_PERMETTERSI,99,2021,8.0,2021
A,2,99,TOTAL,IT,10,99,9,99,9,3,FAM_NO_PERMETTERSI,99,2022,9.2,2022
A,2,99,TOTAL,IT,10,99,9,99,9,3,FAM_NO_PERMETTERSI,99,2023,15.8,2023
A,2,99,TOTAL,IT,10,99,9,99,9,5,FAM_NO_PERMETTERSI,99,2010,12.0,2010
A,2,99,TOTAL,IT,10,99,9,99,9,5,FAM_NO_PERMETTERSI,99,2011,19.1,2011
A,2,99,TOTAL,IT,10,99,9,99,9,5,FAM_NO_PERMETTERSI,99,2012,21.9,2012
A,2,99,TOTAL,IT,10,99,9,99,9,5,FAM_NO_PERMETTERSI,99,2013,19.6,2013
A,2,99,TOTAL,IT,10,99,9,99,9,5,FAM_NO_PERMETTERSI,99,2014,18.5,2014
A,2,99,TOTAL,IT,10,99,9,99,9,5,FAM_NO_PERMETTERSI,99,2015,18.0,2015
A,2,99,TOTAL,IT,10,99,9,99,9,5,FAM_NO_PERMETTERSI,99,2016,17.1,2016
A,2,99,TOTAL,IT,10,99,9,99,9,5,FAM_NO_PERMETTERSI,99,2017,16.0,2017
A,2,99,TOTAL,IT,10,99,9,99,9,5,FAM_NO_PERMETTERSI,99,2018,14.7,2018
A,2,99,TOTAL,IT,10,99,9,99,9,5,FAM_NO_PERMETTERSI,99,2019,12.2,2019
A,2,99,TOTAL,IT,10,99,9,99,9,5,FAM_NO_PERMETTERSI,99,2020,9.3,2020
A,2,99,TOTAL,IT,10,99,9,99,9,5,FAM_NO_PERMETTERSI,99,2021,8.9,2021
A,2,99,TOTAL,IT,10,99,9,99,9,5,FAM_NO_PERMETTERSI,99,2022,10.4,2022
A,2,99,TOTAL,IT,10,99,9,99,9,5,FAM_NO_PERMETTERSI,99,2023,10.8,2023
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,11,2010,4.8,2010
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,11,2011,6.1,2011
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,11,2012,7.3,2012
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,11,2013,7.4,2013
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,11,2014,7.7,2014
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,11,2015,7.4,2015
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,11,2016,6.2,2016
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,11,2017,6.4,2017
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,11,2018,5.9,2018
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,11,2019,5.0,2019
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,11,2020,3.1,2020
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,11,2021,3.0,2021
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,11,2022,5.4,2022
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,11,2023,5.5,2023
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2010,17.8,2010
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2011,28.3,2011
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2012,30.9,2012
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2013,28.4,2013
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2014,25.7,2014
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2015,25.8,2015
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2016,25.5,2016
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2017,22.6,2017
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2018,23.6,2018
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2019,18.5,2019
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2020,12.6,2020
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2021,12.7,2021
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2022,14.2,2022
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2023,16.1,2023
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2010,14.3,2010
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2011,22.5,2011
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2012,26.7,2012
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2013,24.6,2013
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2014,24.3,2014
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2015,23.2,2015
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2016,21.1,2016
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2017,18.4,2017
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2018,18.2,2018
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2019,15.1,2019
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2020,12.5,2020
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2021,11.8,2021
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2022,13.2,2022
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2023,14.3,2023
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2010,7.6,2010
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2011,12.5,2011
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2012,16.5,2012
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2013,13.9,2013
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2014,13.5,2014
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2015,12.3,2015
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2016,12.1,2016
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2017,13.6,2017
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2018,10.1,2018
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2019,8.6,2019
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2020,6.8,2020
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2021,6.9,2021
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2022,7.8,2022
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2023,7.8,2023
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,11.8,2010
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,18.4,2011
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,21.5,2012
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,19.2,2013
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,18.2,2014
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,17.4,2015
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,16.5,2016
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,15.6,2017
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,14.2,2018
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,11.6,2019
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,8.8,2020
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,8.6,2021
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,9.9,2022
A,2,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,10.4,2023
A,2,99,TOTAL,ITC,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,4.7,2010
A,2,99,TOTAL,ITC,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,10.8,2011
A,2,99,TOTAL,ITC,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,13.6,2012
A,2,99,TOTAL,ITC,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,11.5,2013
A,2,99,TOTAL,ITC,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,11.5,2014
A,2,99,TOTAL,ITC,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,9.8,2015
