freq,classe_eta_pperc,voci_spesa,cond_prof_prev_pperc,itter107,sesso_pperc,tipologia_fam,tipo_dato,titolo_studio_pers_rif,misura1,num_comp_fam,fam_anz,fam_min,time_period,obs_value,year
A,4,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,7.8,2018
A,4,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,7.8,2019
A,4,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,7.1,2020
A,4,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,7.8,2021
A,4,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,5.4,2022
A,4,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,6.1,2023
A,4,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,3.1,2010
A,4,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,3.2,2011
A,4,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,3.3,2012
A,4,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,3.2,2013
A,4,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,3.2,2014
A,4,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,2.9,2015
A,4,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,2.6,2016
A,4,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,1.7,2017
A,4,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,2.0,2018
A,4,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,1.4,2019
A,4,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,1.5,2020
A,4,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,1.4,2021
A,4,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,0.9,2022
A,4,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,1.2,2023
A,4,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,7.6,2010
A,4,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,6.5,2011
A,4,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,8.2,2012
A,4,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,9.0,2013
A,4,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,9.5,2014
A,4,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,9.7,2015
A,4,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,6.4,2016
A,4,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,4.7,2017
A,4,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,4.2,2018
A,4,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,3.6,2019
A,4,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,2.5,2020
A,4,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,3.7,2021
A,4,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,3.5,2022
A,4,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,3.0,2023
A,4,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,12.2,2010
A,4,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,9.1,2011
A,4,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,11.2,2012
A,4,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,12.4,2013
A,4,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,13.7,2014
A,4,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,13.5,2015
A,4,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,8.8,2016
A,4,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,6.7,2017
A,4,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,6.3,2018
A,4,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,6.9,2019
A,4,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,4.8,2020
A,4,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,6.2,2021
A,4,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,4.4,2022
A,4,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,4.4,2023
A,5,1,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,5.1,2010
A,5,1,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,8.0,2011
A,5,1,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,6.7,2012
A,5,1,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,6.6,2013
A,5,1,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,6.5,2014
A,5,1,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,6.6,2015
A,5,1,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,5.6,2016
A,5,1,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,2.9,2017
A,5,1,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,1.9,2018
A,5,1,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,3.0,2019
A,5,1,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,3.2,2020
A,5,1,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,3.3,2021
A,5,1,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,2.9,2022
A,5,1,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,2.3,2023
A,5,2,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,13.7,2010
A,5,2,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,12.8,2011
A,5,2,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,12.1,2012
A,5,2,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,13.0,2013
A,5,2,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,13.7,2014
A,5,2,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,12.9,2015
A,5,2,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,9.3,2016
A,5,2,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,5.4,2017
A,5,2,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,6.6,2018
A,5,2,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,7.0,2019
A,5,2,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,4.2,2020
A,5,2,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,4.4,2021
A,5,2,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,4.6,2022
A,5,2,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,5.8,2023
A,5,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,16.2,2010
A,5,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,12.2,2011
A,5,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,11.1,2012
A,5,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,13.3,2013
A,5,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,13.6,2014
A,5,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,13.1,2015
A,5,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,9.1,2016
A,5,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,5.3,2017
A,5,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,5.7,2018
A,5,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,6.1,2019
A,5,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,4.8,2020
A,5,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,5.2,2021
A,5,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,4.3,2022
A,5,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,4.3,2023
A,5,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,0.8,2010
A,5,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,0.7,2011
A,5,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,1.3,2012
A,5,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,1.3,2013
A,5,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,1.0,2014
A,5,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,0.9,2015
A,5,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,0.6,2016
A,5,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,0.4,2017
A,5,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,0.5,2018
A,5,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,0.4,2021
A,5,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,0.3,2022
A,5,4,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,0.3,2023
A,5,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,5.3,2010
A,5,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,4.7,2011
A,5,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,5.1,2012
A,5,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,5.9,2013
A,5,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,5.5,2014
A,5,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,5.1,2015
A,5,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,3.6,2016
A,5,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,1.9,2017
A,5,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,1.7,2018
A,5,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,1.6,2019
A,5,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,1.6,2020
A,5,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,1.9,2021
A,5,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,1.3,2022
A,5,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,1.8,2023
A,5,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,11.2,2010
A,5,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,9.3,2011
A,5,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,8.6,2012
A,5,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,9.6,2013
A,5,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,10.7,2014
A,5,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,10.6,2015
A,5,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,7.4,2016
A,5,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,4.6,2017
A,5,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,4.3,2018
A,5,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,5.5,2019
A,5,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,2.9,2020
A,5,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,3.5,2021
A,5,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,3.2,2022
A,5,6,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,3.7,2023
A,9,1,1A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,2.1,2010
A,9,1,1A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,6.8,2011
A,9,1,1A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,5.3,2012
A,9,1,1A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,5.6,2013
A,9,1,1A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,6.2,2014
A,9,1,1A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,6.0,2015
A,9,1,1A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,4.9,2016
A,9,1,1A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,1.9,2017
A,9,1,1A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,1.5,2018
A,9,1,1A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,1.6,2019
A,9,1,1A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,3.8,2020
A,9,1,1A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,2.6,2021
A,9,1,1A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,1.3,2022
A,9,1,1A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,1.7,2023
A,9,1,1B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,4.8,2010
A,9,1,1B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,7.2,2011
A,9,1,1B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,6.2,2012
A,9,1,1B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,7.0,2013
A,9,1,1B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,6.3,2014
A,9,1,1B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,6.4,2015
A,9,1,1B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,5.1,2016
A,9,1,1B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,2.3,2017
A,9,1,1B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,1.9,2018
A,9,1,1B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,2.7,2019
A,9,1,1B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,3.8,2020
A,9,1,1B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,2.9,2021
A,9,1,1B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,2.4,2022
A,9,1,1B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,2.3,2023
A,9,1,2A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,4.4,2010
A,9,1,2A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,6.6,2011
A,9,1,2A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,5.3,2012
A,9,1,2A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,4.9,2013
A,9,1,2A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,4.8,2014
A,9,1,2A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,5.5,2015
A,9,1,2A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,4.8,2016
A,9,1,2A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,2.1,2017
A,9,1,2A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,1.7,2018
A,9,1,2A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,2.1,2019
A,9,1,2A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,2.8,2020
A,9,1,2A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,2.7,2021
A,9,1,2A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,2.1,2022
A,9,1,2A,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,1.8,2023
A,9,1,2B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,23.5,2010
A,9,1,2B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,29.7,2011
A,9,1,2B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,25.9,2012
A,9,1,2B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,30.0,2013
A,9,1,2B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,31.1,2014
A,9,1,2B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,30.5,2015
A,9,1,2B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,19.0,2016
A,9,1,2B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,15.2,2017
A,9,1,2B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,12.2,2018
A,9,1,2B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,15.3,2019
A,9,1,2B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,12.1,2020
A,9,1,2B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,13.2,2021
A,9,1,2B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,9.0,2022
A,9,1,2B,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,7.8,2023
A,9,1,2C,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,8.9,2010
A,9,1,2C,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,14.4,2011
A,9,1,2C,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,14.0,2012
A,9,1,2C,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,13.9,2013
A,9,1,2C,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,14.1,2014
A,9,1,2C,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,12.7,2015
A,9,1,2C,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,10.7,2016
A,9,1,2C,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,7.8,2017
A,9,1,2C,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,5.8,2018
A,9,1,2C,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,8.2,2019
A,9,1,2C,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,7.4,2020
A,9,1,2C,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,8.2,2021
A,9,1,2C,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,10.3,2022
A,9,1,2C,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,7.7,2023
A,9,1,99,1,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,3.7,2017
A,9,1,99,1,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,3.3,2018
A,9,1,99,1,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,4.3,2019
A,9,1,99,1,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,4.0,2020
A,9,1,99,2,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,6.9,2010
A,9,1,99,2,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,8.0,2011
A,9,1,99,2,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,7.6,2012
A,9,1,99,2,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,8.1,2013
A,9,1,99,2,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,8.8,2014
A,9,1,99,2,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,7.6,2015
A,9,1,99,2,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,7.3,2016
A,9,1,99,2,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,3.7,2017
A,9,1,99,2,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,3.3,2018
A,9,1,99,2,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,4.3,2019
A,9,1,99,2,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,4.0,2020
A,9,1,99,2,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,3.9,2021
A,9,1,99,2,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,3.3,2022
A,9,1,99,2,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,2.9,2023
A,9,1,99,3,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,5.3,2010
A,9,1,99,3,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,9.6,2011
A,9,1,99,3,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,7.8,2012
A,9,1,99,3,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,7.1,2013
A,9,1,99,3,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,7.6,2014
A,9,1,99,3,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,8.3,2015
A,9,1,99,3,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,8.0,2016
A,9,1,99,3,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,4.0,2017
A,9,1,99,3,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,2.6,2018
A,9,1,99,3,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,4.2,2019
A,9,1,99,3,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,5.0,2020
A,9,1,99,3,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,4.9,2021
A,9,1,99,3,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,3.6,2022
A,9,1,99,3,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,4.8,2023
A,9,1,99,4,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,2.6,2017
A,9,1,99,4,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,2.7,2018
A,9,1,99,4,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,4.0,2019
A,9,1,99,4,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,4.6,2020
A,9,1,99,5,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,3.7,2017
A,9,1,99,5,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,2.6,2018
A,9,1,99,5,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,3.2,2019
A,9,1,99,5,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,4.1,2020
A,9,1,99,6,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,5.0,2010
A,9,1,99,6,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,7.5,2011
A,9,1,99,6,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,4.6,2012
A,9,1,99,6,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,6.2,2013
A,9,1,99,6,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,6.2,2014
A,9,1,99,6,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,6.9,2015
A,9,1,99,6,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,8.1,2016
A,9,1,99,6,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,3.1,2017
A,9,1,99,6,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,2.3,2018
A,9,1,99,6,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,2.7,2019
A,9,1,99,6,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,3.2,2020
A,9,1,99,6,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,1.6,2021
A,9,1,99,6,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,5.0,2022
A,9,1,99,6,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,1.5,2023
A,9,1,99,7,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,4.9,2010
A,9,1,99,7,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,8.9,2011
A,9,1,99,7,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,7.5,2012
A,9,1,99,7,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,9.0,2013
A,9,1,99,7,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,7.6,2014
A,9,1,99,7,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,7.2,2015
A,9,1,99,7,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,5.1,2016
A,9,1,99,7,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,2.6,2017
A,9,1,99,7,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,2.7,2018
A,9,1,99,7,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,4.0,2019
A,9,1,99,7,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,4.6,2020
A,9,1,99,7,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,3.6,2021
A,9,1,99,7,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,3.5,2022
A,9,1,99,7,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,2.8,2023
A,9,1,99,8,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,5.2,2010
A,9,1,99,8,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,10.1,2011
A,9,1,99,8,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,8.2,2012
A,9,1,99,8,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,8.5,2013
A,9,1,99,8,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,9.4,2014
A,9,1,99,8,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,9.6,2015
A,9,1,99,8,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,6.2,2016
A,9,1,99,8,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,3.7,2017
A,9,1,99,8,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,2.6,2018
A,9,1,99,8,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,3.2,2019
A,9,1,99,8,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,4.1,2020
A,9,1,99,8,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,4.2,2021
A,9,1,99,8,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,2.8,2022
A,9,1,99,8,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,2.5,2023
A,9,1,99,9,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,6.7,2010
A,9,1,99,9,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,8.9,2011
A,9,1,99,9,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,9.1,2012
A,9,1,99,9,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,9.9,2013
A,9,1,99,9,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,9.2,2014
A,9,1,99,9,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,9.1,2015
A,9,1,99,9,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,6.2,2016
