freq,territorio,ind_type,measure,ordinescol,tipo_scuolasup,gest_scuola,time_period,obs_value,year
A,IT,CLSS,9,4,205,1A,2012,19149.0,2012
A,IT,CLSS,9,4,205,1A,2013,19012.0,2013
A,IT,CLSS,9,4,205,1A,2014,18868.0,2014
A,IT,CLSS,9,4,205,1B,2010,510.0,2010
A,IT,CLSS,9,4,205,1B,2011,507.0,2011
A,IT,CLSS,9,4,205,1B,2012,515.0,2012
A,IT,CLSS,9,4,205,1B,2013,493.0,2013
A,IT,CLSS,9,4,205,1B,2014,348.0,2014
A,IT,CLSS,9,4,205,2,2010,1901.0,2010
A,IT,CLSS,9,4,205,2,2011,1855.0,2011
A,IT,CLSS,9,4,205,2,2012,1797.0,2012
A,IT,CLSS,9,4,205,2,2013,1768.0,2013
A,IT,CLSS,9,4,205,2,2014,1608.0,2014
A,IT,CLSS,9,4,205,9,2010,22235.0,2010
A,IT,CLSS,9,4,205,9,2011,21740.0,2011
A,IT,CLSS,9,4,205,9,2012,21461.0,2012
A,IT,CLSS,9,4,205,9,2013,21273.0,2013
A,IT,CLSS,9,4,205,9,2014,20824.0,2014
A,IT,CLSS,9,4,206,1,2010,2812.0,2010
A,IT,CLSS,9,4,206,1,2011,2687.0,2011
A,IT,CLSS,9,4,206,1,2012,2541.0,2012
A,IT,CLSS,9,4,206,1,2013,2414.0,2013
A,IT,CLSS,9,4,206,1,2014,2207.0,2014
A,IT,CLSS,9,4,206,1A,2010,2722.0,2010
A,IT,CLSS,9,4,206,1A,2011,2601.0,2011
A,IT,CLSS,9,4,206,1A,2012,2455.0,2012
A,IT,CLSS,9,4,206,1A,2013,2333.0,2013
A,IT,CLSS,9,4,206,1A,2014,2154.0,2014
A,IT,CLSS,9,4,206,1B,2010,90.0,2010
A,IT,CLSS,9,4,206,1B,2011,86.0,2011
A,IT,CLSS,9,4,206,1B,2012,86.0,2012
A,IT,CLSS,9,4,206,1B,2013,81.0,2013
A,IT,CLSS,9,4,206,1B,2014,53.0,2014
A,IT,CLSS,9,4,206,2,2010,543.0,2010
A,IT,CLSS,9,4,206,2,2011,576.0,2011
A,IT,CLSS,9,4,206,2,2012,550.0,2012
A,IT,CLSS,9,4,206,2,2013,522.0,2013
A,IT,CLSS,9,4,206,2,2014,449.0,2014
A,IT,CLSS,9,4,206,9,2010,3355.0,2010
A,IT,CLSS,9,4,206,9,2011,3263.0,2011
A,IT,CLSS,9,4,206,9,2012,3091.0,2012
A,IT,CLSS,9,4,206,9,2013,2936.0,2013
A,IT,CLSS,9,4,206,9,2014,2656.0,2014
A,IT,CLSS,9,4,299,1,2010,4507.0,2010
A,IT,CLSS,9,4,299,1,2011,4518.0,2011
A,IT,CLSS,9,4,299,1,2012,4578.0,2012
A,IT,CLSS,9,4,299,1,2013,4665.0,2013
A,IT,CLSS,9,4,299,1,2014,4792.0,2014
A,IT,CLSS,9,4,299,1A,2010,4390.0,2010
A,IT,CLSS,9,4,299,1A,2011,4401.0,2011
A,IT,CLSS,9,4,299,1A,2012,4460.0,2012
A,IT,CLSS,9,4,299,1A,2013,4547.0,2013
A,IT,CLSS,9,4,299,1A,2014,4732.0,2014
A,IT,CLSS,9,4,299,1B,2010,117.0,2010
A,IT,CLSS,9,4,299,1B,2011,117.0,2011
A,IT,CLSS,9,4,299,1B,2012,118.0,2012
A,IT,CLSS,9,4,299,1B,2013,118.0,2013
A,IT,CLSS,9,4,299,1B,2014,60.0,2014
A,IT,CLSS,9,4,299,2,2010,429.0,2010
A,IT,CLSS,9,4,299,2,2011,406.0,2011
A,IT,CLSS,9,4,299,2,2012,400.0,2012
A,IT,CLSS,9,4,299,2,2013,407.0,2013
A,IT,CLSS,9,4,299,2,2014,372.0,2014
A,IT,CLSS,9,4,299,9,2010,4936.0,2010
A,IT,CLSS,9,4,299,9,2011,4924.0,2011
A,IT,CLSS,9,4,299,9,2012,4978.0,2012
A,IT,CLSS,9,4,299,9,2013,5072.0,2013
A,IT,CLSS,9,4,299,9,2014,5164.0,2014
A,IT,CLSS,9,4,300,1,2010,9124.0,2010
A,IT,CLSS,9,4,300,1,2011,9074.0,2011
A,IT,CLSS,9,4,300,1,2012,9078.0,2012
A,IT,CLSS,9,4,300,1,2013,9035.0,2013
A,IT,CLSS,9,4,300,1,2014,9154.0,2014
A,IT,CLSS,9,4,300,1A,2010,8828.0,2010
A,IT,CLSS,9,4,300,1A,2011,8786.0,2011
A,IT,CLSS,9,4,300,1A,2012,8777.0,2012
A,IT,CLSS,9,4,300,1A,2013,8778.0,2013
A,IT,CLSS,9,4,300,1A,2014,9012.0,2014
A,IT,CLSS,9,4,300,1B,2010,296.0,2010
A,IT,CLSS,9,4,300,1B,2011,288.0,2011
A,IT,CLSS,9,4,300,1B,2012,301.0,2012
A,IT,CLSS,9,4,300,1B,2013,257.0,2013
A,IT,CLSS,9,4,300,1B,2014,142.0,2014
A,IT,CLSS,9,4,300,2,2010,930.0,2010
A,IT,CLSS,9,4,300,2,2011,899.0,2011
A,IT,CLSS,9,4,300,2,2012,897.0,2012
A,IT,CLSS,9,4,300,2,2013,935.0,2013
A,IT,CLSS,9,4,300,2,2014,841.0,2014
A,IT,CLSS,9,4,300,9,2010,10054.0,2010
A,IT,CLSS,9,4,300,9,2011,9973.0,2011
A,IT,CLSS,9,4,300,9,2012,9975.0,2012
A,IT,CLSS,9,4,300,9,2013,9970.0,2013
A,IT,CLSS,9,4,300,9,2014,9995.0,2014
A,IT,CLSS,9,4,501,1,2010,25612.0,2010
A,IT,CLSS,9,4,501,1,2011,25323.0,2011
A,IT,CLSS,9,4,501,1,2012,25078.0,2012
A,IT,CLSS,9,4,501,1,2013,25188.0,2013
A,IT,CLSS,9,4,501,1,2014,25357.0,2014
A,IT,CLSS,9,4,501,1A,2010,25170.0,2010
A,IT,CLSS,9,4,501,1A,2011,24863.0,2011
A,IT,CLSS,9,4,501,1A,2012,24640.0,2012
A,IT,CLSS,9,4,501,1A,2013,24704.0,2013
A,IT,CLSS,9,4,501,1A,2014,24995.0,2014
A,IT,CLSS,9,4,501,1B,2010,442.0,2010
A,IT,CLSS,9,4,501,1B,2011,460.0,2011
A,IT,CLSS,9,4,501,1B,2012,438.0,2012
A,IT,CLSS,9,4,501,1B,2013,484.0,2013
A,IT,CLSS,9,4,501,1B,2014,362.0,2014
A,IT,CLSS,9,4,501,2,2010,1842.0,2010
A,IT,CLSS,9,4,501,2,2011,1896.0,2011
A,IT,CLSS,9,4,501,2,2012,1957.0,2012
A,IT,CLSS,9,4,501,2,2013,2009.0,2013
A,IT,CLSS,9,4,501,2,2014,1991.0,2014
A,IT,CLSS,9,4,501,9,2010,27454.0,2010
A,IT,CLSS,9,4,501,9,2011,27219.0,2011
A,IT,CLSS,9,4,501,9,2012,27035.0,2012
A,IT,CLSS,9,4,501,9,2013,27197.0,2013
A,IT,CLSS,9,4,501,9,2014,27348.0,2014
A,IT,CLSS,9,4,502,1,2010,12122.0,2010
A,IT,CLSS,9,4,502,1,2011,12002.0,2011
A,IT,CLSS,9,4,502,1,2012,11824.0,2012
A,IT,CLSS,9,4,502,1,2013,11844.0,2013
A,IT,CLSS,9,4,502,1,2014,11697.0,2014
A,IT,CLSS,9,4,502,1A,2010,11870.0,2010
A,IT,CLSS,9,4,502,1A,2011,11735.0,2011
A,IT,CLSS,9,4,502,1A,2012,11565.0,2012
A,IT,CLSS,9,4,502,1A,2013,11576.0,2013
A,IT,CLSS,9,4,502,1A,2014,11558.0,2014
A,IT,CLSS,9,4,502,1B,2010,252.0,2010
A,IT,CLSS,9,4,502,1B,2011,267.0,2011
A,IT,CLSS,9,4,502,1B,2012,259.0,2012
A,IT,CLSS,9,4,502,1B,2013,268.0,2013
A,IT,CLSS,9,4,502,1B,2014,139.0,2014
A,IT,CLSS,9,4,502,2,2010,969.0,2010
A,IT,CLSS,9,4,502,2,2011,965.0,2011
A,IT,CLSS,9,4,502,2,2012,950.0,2012
A,IT,CLSS,9,4,502,2,2013,947.0,2013
A,IT,CLSS,9,4,502,2,2014,838.0,2014
A,IT,CLSS,9,4,502,9,2010,13091.0,2010
A,IT,CLSS,9,4,502,9,2011,12967.0,2011
A,IT,CLSS,9,4,502,9,2012,12774.0,2012
A,IT,CLSS,9,4,502,9,2013,12791.0,2013
A,IT,CLSS,9,4,502,9,2014,12535.0,2014
A,IT,CLSS,9,4,503,1,2010,233.0,2010
A,IT,CLSS,9,4,503,1,2011,216.0,2011
A,IT,CLSS,9,4,503,1,2012,217.0,2012
A,IT,CLSS,9,4,503,1,2013,220.0,2013
A,IT,CLSS,9,4,503,1,2014,89.0,2014
A,IT,CLSS,9,4,503,1B,2010,233.0,2010
A,IT,CLSS,9,4,503,1B,2011,216.0,2011
A,IT,CLSS,9,4,503,1B,2012,217.0,2012
A,IT,CLSS,9,4,503,1B,2013,220.0,2013
A,IT,CLSS,9,4,503,1B,2014,89.0,2014
A,IT,CLSS,9,4,503,2,2010,856.0,2010
A,IT,CLSS,9,4,503,2,2011,821.0,2011
A,IT,CLSS,9,4,503,2,2012,823.0,2012
A,IT,CLSS,9,4,503,2,2013,842.0,2013
A,IT,CLSS,9,4,503,2,2014,832.0,2014
A,IT,CLSS,9,4,503,9,2010,1089.0,2010
A,IT,CLSS,9,4,503,9,2011,1037.0,2011
A,IT,CLSS,9,4,503,9,2012,1040.0,2012
A,IT,CLSS,9,4,503,9,2013,1062.0,2013
A,IT,CLSS,9,4,503,9,2014,921.0,2014
A,IT,CLSS,9,4,601,1,2010,2801.0,2010
A,IT,CLSS,9,4,601,1,2011,2744.0,2011
A,IT,CLSS,9,4,601,1,2012,2628.0,2012
A,IT,CLSS,9,4,601,1,2013,2708.0,2013
A,IT,CLSS,9,4,601,1,2014,2752.0,2014
A,IT,CLSS,9,4,601,1A,2010,2634.0,2010
A,IT,CLSS,9,4,601,1A,2011,2577.0,2011
A,IT,CLSS,9,4,601,1A,2012,2473.0,2012
A,IT,CLSS,9,4,601,1A,2013,2553.0,2013
A,IT,CLSS,9,4,601,1A,2014,2615.0,2014
A,IT,CLSS,9,4,601,1B,2010,167.0,2010
A,IT,CLSS,9,4,601,1B,2011,167.0,2011
A,IT,CLSS,9,4,601,1B,2012,155.0,2012
A,IT,CLSS,9,4,601,1B,2013,155.0,2013
A,IT,CLSS,9,4,601,1B,2014,137.0,2014
A,IT,CLSS,9,4,601,2,2010,73.0,2010
A,IT,CLSS,9,4,601,2,2011,75.0,2011
A,IT,CLSS,9,4,601,2,2012,90.0,2012
A,IT,CLSS,9,4,601,2,2013,81.0,2013
A,IT,CLSS,9,4,601,2,2014,75.0,2014
A,IT,CLSS,9,4,601,9,2010,2874.0,2010
A,IT,CLSS,9,4,601,9,2011,2819.0,2011
A,IT,CLSS,9,4,601,9,2012,2718.0,2012
A,IT,CLSS,9,4,601,9,2013,2789.0,2013
A,IT,CLSS,9,4,601,9,2014,2827.0,2014
A,IT,CLSS,9,4,602,1,2010,1939.0,2010
A,IT,CLSS,9,4,602,1,2011,1958.0,2011
A,IT,CLSS,9,4,602,1,2012,2053.0,2012
A,IT,CLSS,9,4,602,1,2013,2138.0,2013
A,IT,CLSS,9,4,602,1,2014,2248.0,2014
A,IT,CLSS,9,4,602,1A,2010,1933.0,2010
A,IT,CLSS,9,4,602,1A,2011,1952.0,2011
A,IT,CLSS,9,4,602,1A,2012,2045.0,2012
A,IT,CLSS,9,4,602,1A,2013,2138.0,2013
A,IT,CLSS,9,4,602,1A,2014,2248.0,2014
A,IT,CLSS,9,4,602,1B,2010,6.0,2010
A,IT,CLSS,9,4,602,1B,2011,6.0,2011
A,IT,CLSS,9,4,602,1B,2012,8.0,2012
A,IT,CLSS,9,4,602,2,2010,152.0,2010
A,IT,CLSS,9,4,602,2,2011,162.0,2011
A,IT,CLSS,9,4,602,2,2012,177.0,2012
A,IT,CLSS,9,4,602,2,2013,177.0,2013
A,IT,CLSS,9,4,602,2,2014,182.0,2014
A,IT,CLSS,9,4,602,9,2010,2091.0,2010
A,IT,CLSS,9,4,602,9,2011,2120.0,2011
A,IT,CLSS,9,4,602,9,2012,2230.0,2012
A,IT,CLSS,9,4,602,9,2013,2315.0,2013
A,IT,CLSS,9,4,602,9,2014,2430.0,2014
A,IT,CLSS,9,4,999,1,2010,119749.0,2010
A,IT,CLSS,9,4,999,1,2011,117881.0,2011
A,IT,CLSS,9,4,999,1,2012,116864.0,2012
A,IT,CLSS,9,4,999,1,2013,117249.0,2013
A,IT,CLSS,9,4,999,1,2014,117591.0,2014
A,IT,CLSS,9,4,999,1A,2010,116503.0,2010
A,IT,CLSS,9,4,999,1A,2011,115084.0,2011
A,IT,CLSS,9,4,999,1A,2012,114116.0,2012
A,IT,CLSS,9,4,999,1A,2013,114523.0,2013
A,IT,CLSS,9,4,999,1A,2014,115980.0,2014
A,IT,CLSS,9,4,999,1B,2010,3246.0,2010
A,IT,CLSS,9,4,999,1B,2011,2797.0,2011
A,IT,CLSS,9,4,999,1B,2012,2748.0,2012
A,IT,CLSS,9,4,999,1B,2013,2726.0,2013
A,IT,CLSS,9,4,999,1B,2014,1611.0,2014
A,IT,CLSS,9,4,999,2,2010,8857.0,2010
A,IT,CLSS,9,4,999,2,2011,8775.0,2011
A,IT,CLSS,9,4,999,2,2012,8779.0,2012
A,IT,CLSS,9,4,999,2,2013,8807.0,2013
A,IT,CLSS,9,4,999,2,2014,8259.0,2014
A,IT,CLSS,9,4,999,9,2010,128606.0,2010
A,IT,CLSS,9,4,999,9,2011,126656.0,2011
A,IT,CLSS,9,4,999,9,2012,125643.0,2012
A,IT,CLSS,9,4,999,9,2013,126056.0,2013
A,IT,CLSS,9,4,999,9,2014,125850.0,2014
A,IT,ENR,9,4,102,1,2010,168468.0,2010
A,IT,ENR,9,4,102,1,2011,162762.0,2011
A,IT,ENR,9,4,102,1,2012,158813.0,2012
A,IT,ENR,9,4,102,1,2013,157365.0,2013
A,IT,ENR,9,4,102,1,2014,157023.0,2014
A,IT,ENR,9,4,102,1A,2010,167658.0,2010
A,IT,ENR,9,4,102,1A,2011,161987.0,2011
A,IT,ENR,9,4,102,1A,2012,158065.0,2012
A,IT,ENR,9,4,102,1A,2013,156346.0,2013
A,IT,ENR,9,4,102,1A,2014,156640.0,2014
A,IT,ENR,9,4,102,1B,2010,810.0,2010
A,IT,ENR,9,4,102,1B,2011,775.0,2011
A,IT,ENR,9,4,102,1B,2012,748.0,2012
A,IT,ENR,9,4,102,1B,2013,1019.0,2013
A,IT,ENR,9,4,102,1B,2014,383.0,2014
A,IT,ENR,9,4,102,2,2010,2498.0,2010
A,IT,ENR,9,4,102,2,2011,2329.0,2011
A,IT,ENR,9,4,102,2,2012,2072.0,2012
A,IT,ENR,9,4,102,2,2013,1891.0,2013
A,IT,ENR,9,4,102,2,2014,1526.0,2014
A,IT,ENR,9,4,102,9,2010,170966.0,2010
A,IT,ENR,9,4,102,9,2011,165091.0,2011
A,IT,ENR,9,4,102,9,2012,160885.0,2012
A,IT,ENR,9,4,102,9,2013,159256.0,2013
A,IT,ENR,9,4,102,9,2014,158549.0,2014
A,IT,ENR,9,4,104,1,2010,164297.0,2010
A,IT,ENR,9,4,104,1,2011,157948.0,2011
A,IT,ENR,9,4,104,1,2012,149320.0,2012
A,IT,ENR,9,4,104,1,2013,144460.0,2013
A,IT,ENR,9,4,104,1,2014,139454.0,2014
A,IT,ENR,9,4,104,1A,2010,160736.0,2010
A,IT,ENR,9,4,104,1A,2011,154619.0,2011
A,IT,ENR,9,4,104,1A,2012,146396.0,2012
A,IT,ENR,9,4,104,1A,2013,140557.0,2013
A,IT,ENR,9,4,104,1A,2014,138459.0,2014
A,IT,ENR,9,4,104,1B,2010,3561.0,2010
A,IT,ENR,9,4,104,1B,2011,3329.0,2011
A,IT,ENR,9,4,104,1B,2012,2924.0,2012
A,IT,ENR,9,4,104,1B,2013,3903.0,2013
A,IT,ENR,9,4,104,1B,2014,995.0,2014
A,IT,ENR,9,4,104,2,2010,921.0,2010
A,IT,ENR,9,4,104,2,2011,872.0,2011
A,IT,ENR,9,4,104,2,2012,774.0,2012
A,IT,ENR,9,4,104,2,2013,613.0,2013
A,IT,ENR,9,4,104,2,2014,493.0,2014
A,IT,ENR,9,4,104,9,2010,165218.0,2010
A,IT,ENR,9,4,104,9,2011,158820.0,2011
A,IT,ENR,9,4,104,9,2012,150094.0,2012
A,IT,ENR,9,4,104,9,2013,145073.0,2013
A,IT,ENR,9,4,104,9,2014,139947.0,2014
A,IT,ENR,9,4,105,1,2010,147460.0,2010
A,IT,ENR,9,4,105,1,2011,152274.0,2011
A,IT,ENR,9,4,105,1,2012,159160.0,2012
A,IT,ENR,9,4,105,1,2013,166296.0,2013
A,IT,ENR,9,4,105,1,2014,175558.0,2014
A,IT,ENR,9,4,105,1A,2010,146637.0,2010
A,IT,ENR,9,4,105,1A,2011,151516.0,2011
A,IT,ENR,9,4,105,1A,2012,157925.0,2012
A,IT,ENR,9,4,105,1A,2013,164976.0,2013
A,IT,ENR,9,4,105,1A,2014,175558.0,2014
A,IT,ENR,9,4,105,1B,2010,823.0,2010
A,IT,ENR,9,4,105,1B,2011,758.0,2011
A,IT,ENR,9,4,105,1B,2012,1235.0,2012
A,IT,ENR,9,4,105,1B,2013,1320.0,2013
A,IT,ENR,9,4,105,2,2010,4114.0,2010
A,IT,ENR,9,4,105,2,2011,4261.0,2011
A,IT,ENR,9,4,105,2,2012,3894.0,2012
A,IT,ENR,9,4,105,2,2013,3947.0,2013
A,IT,ENR,9,4,105,2,2014,4072.0,2014
A,IT,ENR,9,4,105,9,2010,151574.0,2010
A,IT,ENR,9,4,105,9,2011,156535.0,2011
A,IT,ENR,9,4,105,9,2012,163054.0,2012
A,IT,ENR,9,4,105,9,2013,170243.0,2013
A,IT,ENR,9,4,105,9,2014,179630.0,2014
A,IT,ENR,9,4,199,1,2010,66549.0,2010
A,IT,ENR,9,4,199,1,2011,61448.0,2011
A,IT,ENR,9,4,199,1,2012,60246.0,2012
A,IT,ENR,9,4,199,1,2013,59525.0,2013
A,IT,ENR,9,4,199,1,2014,61088.0,2014
A,IT,ENR,9,4,199,1A,2010,57327.0,2010
A,IT,ENR,9,4,199,1A,2011,58143.0,2011
A,IT,ENR,9,4,199,1A,2012,57380.0,2012
A,IT,ENR,9,4,199,1A,2013,58240.0,2013
A,IT,ENR,9,4,199,1A,2014,59772.0,2014
A,IT,ENR,9,4,199,1B,2010,9222.0,2010
A,IT,ENR,9,4,199,1B,2011,3305.0,2011
A,IT,ENR,9,4,199,1B,2012,2866.0,2012
A,IT,ENR,9,4,199,1B,2013,1285.0,2013
A,IT,ENR,9,4,199,1B,2014,1316.0,2014
A,IT,ENR,9,4,199,2,2010,1596.0,2010
A,IT,ENR,9,4,199,2,2011,1307.0,2011
A,IT,ENR,9,4,199,2,2012,1633.0,2012
A,IT,ENR,9,4,199,2,2013,1616.0,2013
A,IT,ENR,9,4,199,2,2014,1676.0,2014
A,IT,ENR,9,4,199,9,2010,68145.0,2010
A,IT,ENR,9,4,199,9,2011,62755.0,2011
A,IT,ENR,9,4,199,9,2012,61879.0,2012
A,IT,ENR,9,4,199,9,2013,61141.0,2013
A,IT,ENR,9,4,199,9,2014,62764.0,2014
A,IT,ENR,9,4,202,1,2010,271261.0,2010
A,IT,ENR,9,4,202,1,2011,268839.0,2011
A,IT,ENR,9,4,202,1,2012,276318.0,2012
A,IT,ENR,9,4,202,1,2013,285505.0,2013
A,IT,ENR,9,4,202,1,2014,295254.0,2014
A,IT,ENR,9,4,202,1A,2010,267182.0,2010
A,IT,ENR,9,4,202,1A,2011,264853.0,2011
A,IT,ENR,9,4,202,1A,2012,272159.0,2012
A,IT,ENR,9,4,202,1A,2013,281351.0,2013
A,IT,ENR,9,4,202,1A,2014,292885.0,2014
A,IT,ENR,9,4,202,1B,2010,4079.0,2010
A,IT,ENR,9,4,202,1B,2011,3986.0,2011
A,IT,ENR,9,4,202,1B,2012,4159.0,2012
A,IT,ENR,9,4,202,1B,2013,4154.0,2013
A,IT,ENR,9,4,202,1B,2014,2369.0,2014
A,IT,ENR,9,4,202,2,2010,9208.0,2010
A,IT,ENR,9,4,202,2,2011,8718.0,2011
A,IT,ENR,9,4,202,2,2012,8185.0,2012
A,IT,ENR,9,4,202,2,2013,7691.0,2013
A,IT,ENR,9,4,202,2,2014,6936.0,2014
A,IT,ENR,9,4,202,9,2010,280469.0,2010
A,IT,ENR,9,4,202,9,2011,277557.0,2011
A,IT,ENR,9,4,202,9,2012,284503.0,2012
A,IT,ENR,9,4,202,9,2013,293196.0,2013
A,IT,ENR,9,4,202,9,2014,302190.0,2014
A,IT,ENR,9,4,205,1,2010,427582.0,2010
A,IT,ENR,9,4,205,1,2011,423308.0,2011
A,IT,ENR,9,4,205,1,2012,420435.0,2012
A,IT,ENR,9,4,205,1,2013,415995.0,2013
A,IT,ENR,9,4,205,1,2014,406591.0,2014
A,IT,ENR,9,4,205,1A,2010,418326.0,2010
A,IT,ENR,9,4,205,1A,2011,414496.0,2011
A,IT,ENR,9,4,205,1A,2012,411131.0,2012
A,IT,ENR,9,4,205,1A,2013,406582.0,2013
A,IT,ENR,9,4,205,1A,2014,400550.0,2014
A,IT,ENR,9,4,205,1B,2010,9256.0,2010
A,IT,ENR,9,4,205,1B,2011,8812.0,2011
A,IT,ENR,9,4,205,1B,2012,9304.0,2012
A,IT,ENR,9,4,205,1B,2013,9413.0,2013
A,IT,ENR,9,4,205,1B,2014,6041.0,2014
A,IT,ENR,9,4,205,2,2010,27308.0,2010
A,IT,ENR,9,4,205,2,2011,26032.0,2011
A,IT,ENR,9,4,205,2,2012,23901.0,2012
A,IT,ENR,9,4,205,2,2013,21917.0,2013
A,IT,ENR,9,4,205,2,2014,18392.0,2014
A,IT,ENR,9,4,205,9,2010,454890.0,2010
A,IT,ENR,9,4,205,9,2011,449340.0,2011
A,IT,ENR,9,4,205,9,2012,444336.0,2012
A,IT,ENR,9,4,205,9,2013,437912.0,2013
A,IT,ENR,9,4,205,9,2014,424983.0,2014
A,IT,ENR,9,4,206,1,2010,58707.0,2010
A,IT,ENR,9,4,206,1,2011,56274.0,2011
A,IT,ENR,9,4,206,1,2012,53276.0,2012
A,IT,ENR,9,4,206,1,2013,50202.0,2013
A,IT,ENR,9,4,206,1,2014,45854.0,2014
A,IT,ENR,9,4,206,1A,2010,57120.0,2010
A,IT,ENR,9,4,206,1A,2011,54733.0,2011
A,IT,ENR,9,4,206,1A,2012,51724.0,2012
A,IT,ENR,9,4,206,1A,2013,48744.0,2013
A,IT,ENR,9,4,206,1A,2014,44928.0,2014
A,IT,ENR,9,4,206,1B,2010,1587.0,2010
A,IT,ENR,9,4,206,1B,2011,1541.0,2011
A,IT,ENR,9,4,206,1B,2012,1552.0,2012
A,IT,ENR,9,4,206,1B,2013,1458.0,2013
A,IT,ENR,9,4,206,1B,2014,926.0,2014
A,IT,ENR,9,4,206,2,2010,7778.0,2010
A,IT,ENR,9,4,206,2,2011,8044.0,2011
A,IT,ENR,9,4,206,2,2012,7107.0,2012
A,IT,ENR,9,4,206,2,2013,6011.0,2013
A,IT,ENR,9,4,206,2,2014,4535.0,2014
A,IT,ENR,9,4,206,9,2010,66485.0,2010
A,IT,ENR,9,4,206,9,2011,64318.0,2011
A,IT,ENR,9,4,206,9,2012,60383.0,2012
A,IT,ENR,9,4,206,9,2013,56213.0,2013
A,IT,ENR,9,4,206,9,2014,50389.0,2014
A,IT,ENR,9,4,299,1,2010,93379.0,2010
A,IT,ENR,9,4,299,1,2011,95782.0,2011
A,IT,ENR,9,4,299,1,2012,98600.0,2012
A,IT,ENR,9,4,299,1,2013,100654.0,2013
A,IT,ENR,9,4,299,1,2014,103492.0,2014
A,IT,ENR,9,4,299,1A,2010,91058.0,2010
A,IT,ENR,9,4,299,1A,2011,93380.0,2011
A,IT,ENR,9,4,299,1A,2012,96261.0,2012
A,IT,ENR,9,4,299,1A,2013,98277.0,2013
A,IT,ENR,9,4,299,1A,2014,102387.0,2014
A,IT,ENR,9,4,299,1B,2010,2321.0,2010
A,IT,ENR,9,4,299,1B,2011,2402.0,2011
A,IT,ENR,9,4,299,1B,2012,2339.0,2012
A,IT,ENR,9,4,299,1B,2013,2377.0,2013
A,IT,ENR,9,4,299,1B,2014,1105.0,2014
A,IT,ENR,9,4,299,2,2010,6060.0,2010
A,IT,ENR,9,4,299,2,2011,5726.0,2011
A,IT,ENR,9,4,299,2,2012,5377.0,2012
A,IT,ENR,9,4,299,2,2013,5607.0,2013
A,IT,ENR,9,4,299,2,2014,5268.0,2014
A,IT,ENR,9,4,299,9,2010,99439.0,2010
A,IT,ENR,9,4,299,9,2011,101508.0,2011
A,IT,ENR,9,4,299,9,2012,103977.0,2012
A,IT,ENR,9,4,299,9,2013,106261.0,2013
A,IT,ENR,9,4,299,9,2014,108760.0,2014
A,IT,ENR,9,4,300,1,2010,198537.0,2010
A,IT,ENR,9,4,300,1,2011,199595.0,2011
A,IT,ENR,9,4,300,1,2012,201619.0,2012
A,IT,ENR,9,4,300,1,2013,201417.0,2013
A,IT,ENR,9,4,300,1,2014,204266.0,2014
A,IT,ENR,9,4,300,1A,2010,192678.0,2010
A,IT,ENR,9,4,300,1A,2011,193718.0,2011
A,IT,ENR,9,4,300,1A,2012,195498.0,2012
A,IT,ENR,9,4,300,1A,2013,196112.0,2013
A,IT,ENR,9,4,300,1A,2014,201313.0,2014
A,IT,ENR,9,4,300,1B,2010,5859.0,2010
A,IT,ENR,9,4,300,1B,2011,5877.0,2011
A,IT,ENR,9,4,300,1B,2012,6121.0,2012
A,IT,ENR,9,4,300,1B,2013,5305.0,2013
A,IT,ENR,9,4,300,1B,2014,2953.0,2014
A,IT,ENR,9,4,300,2,2010,17184.0,2010
A,IT,ENR,9,4,300,2,2011,16167.0,2011
A,IT,ENR,9,4,300,2,2012,15159.0,2012
A,IT,ENR,9,4,300,2,2013,13671.0,2013
A,IT,ENR,9,4,300,2,2014,11986.0,2014
A,IT,ENR,9,4,300,9,2010,215721.0,2010
A,IT,ENR,9,4,300,9,2011,215762.0,2011
A,IT,ENR,9,4,300,9,2012,216778.0,2012
A,IT,ENR,9,4,300,9,2013,215088.0,2013
A,IT,ENR,9,4,300,9,2014,216252.0,2014
A,IT,ENR,9,4,501,1,2010,579293.0,2010
A,IT,ENR,9,4,501,1,2011,578642.0,2011
A,IT,ENR,9,4,501,1,2012,576291.0,2012
A,IT,ENR,9,4,501,1,2013,576389.0,2013
A,IT,ENR,9,4,501,1,2014,578945.0,2014
A,IT,ENR,9,4,501,1A,2010,570704.0,2010
A,IT,ENR,9,4,501,1A,2011,569878.0,2011
A,IT,ENR,9,4,501,1A,2012,567808.0,2012
A,IT,ENR,9,4,501,1A,2013,566985.0,2013
A,IT,ENR,9,4,501,1A,2014,572120.0,2014
A,IT,ENR,9,4,501,1B,2010,8589.0,2010
A,IT,ENR,9,4,501,1B,2011,8764.0,2011
A,IT,ENR,9,4,501,1B,2012,8483.0,2012
A,IT,ENR,9,4,501,1B,2013,9404.0,2013
A,IT,ENR,9,4,501,1B,2014,6825.0,2014
A,IT,ENR,9,4,501,2,2010,34344.0,2010
A,IT,ENR,9,4,501,2,2011,34523.0,2011
A,IT,ENR,9,4,501,2,2012,34010.0,2012
A,IT,ENR,9,4,501,2,2013,32962.0,2013
A,IT,ENR,9,4,501,2,2014,31024.0,2014
A,IT,ENR,9,4,501,9,2010,613637.0,2010
A,IT,ENR,9,4,501,9,2011,613165.0,2011
A,IT,ENR,9,4,501,9,2012,610301.0,2012
A,IT,ENR,9,4,501,9,2013,609351.0,2013
A,IT,ENR,9,4,501,9,2014,609969.0,2014
A,IT,ENR,9,4,502,1,2010,270028.0,2010
