freq,tipologia_fam,fam_anziani,fam_minori,tipo_dato,titolo_studio_pperc,classe_eta_pperc,cond_prof_prev_pperc,itter107,misura1,n_comp_fam,sesso_pperc,time_period,obs_value,year
A,99,9,9,FAM_SPESE_IMPR,99,2,99,IT,10,99,9,2017,39.4,2017
A,99,9,9,FAM_SPESE_IMPR,99,2,99,IT,10,99,9,2018,35.8,2018
A,99,9,9,FAM_SPESE_IMPR,99,2,99,IT,10,99,9,2019,33.6,2019
A,99,9,9,FAM_SPESE_IMPR,99,2,99,IT,10,99,9,2020,33.7,2020
A,99,9,9,FAM_SPESE_IMPR,99,2,99,IT,10,99,9,2021,33.3,2021
A,99,9,9,FAM_SPESE_IMPR,99,2,99,IT,10,99,9,2022,34.8,2022
A,99,9,9,FAM_SPESE_IMPR,99,2,99,IT,10,99,9,2023,30.9,2023
A,99,9,9,FAM_SPESE_IMPR,99,3,99,IT,10,99,9,2010,31.0,2010
A,99,9,9,FAM_SPESE_IMPR,99,3,99,IT,10,99,9,2011,35.0,2011
A,99,9,9,FAM_SPESE_IMPR,99,3,99,IT,10,99,9,2012,39.2,2012
A,99,9,9,FAM_SPESE_IMPR,99,3,99,IT,10,99,9,2013,38.5,2013
A,99,9,9,FAM_SPESE_IMPR,99,3,99,IT,10,99,9,2014,37.9,2014
A,99,9,9,FAM_SPESE_IMPR,99,3,99,IT,10,99,9,2015,39.2,2015
A,99,9,9,FAM_SPESE_IMPR,99,3,99,IT,10,99,9,2016,38.4,2016
A,99,9,9,FAM_SPESE_IMPR,99,3,99,IT,10,99,9,2017,35.9,2017
A,99,9,9,FAM_SPESE_IMPR,99,3,99,IT,10,99,9,2018,32.6,2018
A,99,9,9,FAM_SPESE_IMPR,99,3,99,IT,10,99,9,2019,31.8,2019
A,99,9,9,FAM_SPESE_IMPR,99,3,99,IT,10,99,9,2020,33.4,2020
A,99,9,9,FAM_SPESE_IMPR,99,3,99,IT,10,99,9,2021,34.3,2021
A,99,9,9,FAM_SPESE_IMPR,99,3,99,IT,10,99,9,2022,32.6,2022
A,99,9,9,FAM_SPESE_IMPR,99,3,99,IT,10,99,9,2023,28.0,2023
A,99,9,9,FAM_SPESE_IMPR,99,4,99,IT,10,99,9,2010,25.5,2010
A,99,9,9,FAM_SPESE_IMPR,99,4,99,IT,10,99,9,2011,33.8,2011
A,99,9,9,FAM_SPESE_IMPR,99,4,99,IT,10,99,9,2012,36.9,2012
A,99,9,9,FAM_SPESE_IMPR,99,4,99,IT,10,99,9,2013,34.3,2013
A,99,9,9,FAM_SPESE_IMPR,99,4,99,IT,10,99,9,2014,33.5,2014
A,99,9,9,FAM_SPESE_IMPR,99,4,99,IT,10,99,9,2015,34.6,2015
A,99,9,9,FAM_SPESE_IMPR,99,4,99,IT,10,99,9,2016,35.9,2016
A,99,9,9,FAM_SPESE_IMPR,99,4,99,IT,10,99,9,2017,35.5,2017
A,99,9,9,FAM_SPESE_IMPR,99,4,99,IT,10,99,9,2018,32.4,2018
A,99,9,9,FAM_SPESE_IMPR,99,4,99,IT,10,99,9,2019,30.4,2019
A,99,9,9,FAM_SPESE_IMPR,99,4,99,IT,10,99,9,2020,28.9,2020
A,99,9,9,FAM_SPESE_IMPR,99,4,99,IT,10,99,9,2021,30.5,2021
A,99,9,9,FAM_SPESE_IMPR,99,4,99,IT,10,99,9,2022,30.2,2022
A,99,9,9,FAM_SPESE_IMPR,99,4,99,IT,10,99,9,2023,26.7,2023
A,99,9,9,FAM_SPESE_IMPR,99,5,99,IT,10,99,9,2010,36.6,2010
A,99,9,9,FAM_SPESE_IMPR,99,5,99,IT,10,99,9,2011,42.6,2011
A,99,9,9,FAM_SPESE_IMPR,99,5,99,IT,10,99,9,2012,44.0,2012
A,99,9,9,FAM_SPESE_IMPR,99,5,99,IT,10,99,9,2013,40.9,2013
A,99,9,9,FAM_SPESE_IMPR,99,5,99,IT,10,99,9,2014,37.9,2014
A,99,9,9,FAM_SPESE_IMPR,99,5,99,IT,10,99,9,2015,40.9,2015
A,99,9,9,FAM_SPESE_IMPR,99,5,99,IT,10,99,9,2016,45.8,2016
A,99,9,9,FAM_SPESE_IMPR,99,5,99,IT,10,99,9,2017,41.3,2017
A,99,9,9,FAM_SPESE_IMPR,99,5,99,IT,10,99,9,2018,38.2,2018
A,99,9,9,FAM_SPESE_IMPR,99,5,99,IT,10,99,9,2019,37.7,2019
A,99,9,9,FAM_SPESE_IMPR,99,5,99,IT,10,99,9,2020,34.1,2020
A,99,9,9,FAM_SPESE_IMPR,99,5,99,IT,10,99,9,2021,33.2,2021
A,99,9,9,FAM_SPESE_IMPR,99,5,99,IT,10,99,9,2022,36.3,2022
A,99,9,9,FAM_SPESE_IMPR,99,5,99,IT,10,99,9,2023,32.0,2023
A,99,9,9,FAM_SPESE_IMPR,99,9,1A,IT,10,99,9,2010,21.6,2010
A,99,9,9,FAM_SPESE_IMPR,99,9,1A,IT,10,99,9,2011,26.7,2011
A,99,9,9,FAM_SPESE_IMPR,99,9,1A,IT,10,99,9,2012,31.4,2012
A,99,9,9,FAM_SPESE_IMPR,99,9,1A,IT,10,99,9,2013,31.1,2013
A,99,9,9,FAM_SPESE_IMPR,99,9,1A,IT,10,99,9,2014,30.2,2014
A,99,9,9,FAM_SPESE_IMPR,99,9,1A,IT,10,99,9,2015,27.9,2015
A,99,9,9,FAM_SPESE_IMPR,99,9,1A,IT,10,99,9,2016,28.3,2016
A,99,9,9,FAM_SPESE_IMPR,99,9,1A,IT,10,99,9,2017,29.2,2017
A,99,9,9,FAM_SPESE_IMPR,99,9,1A,IT,10,99,9,2018,25.2,2018
A,99,9,9,FAM_SPESE_IMPR,99,9,1A,IT,10,99,9,2019,20.7,2019
A,99,9,9,FAM_SPESE_IMPR,99,9,1A,IT,10,99,9,2020,24.7,2020
A,99,9,9,FAM_SPESE_IMPR,99,9,1A,IT,10,99,9,2021,21.4,2021
A,99,9,9,FAM_SPESE_IMPR,99,9,1A,IT,10,99,9,2022,21.4,2022
A,99,9,9,FAM_SPESE_IMPR,99,9,1A,IT,10,99,9,2023,19.2,2023
A,99,9,9,FAM_SPESE_IMPR,99,9,1B,IT,10,99,9,2010,31.4,2010
A,99,9,9,FAM_SPESE_IMPR,99,9,1B,IT,10,99,9,2011,35.5,2011
A,99,9,9,FAM_SPESE_IMPR,99,9,1B,IT,10,99,9,2012,39.8,2012
A,99,9,9,FAM_SPESE_IMPR,99,9,1B,IT,10,99,9,2013,37.3,2013
A,99,9,9,FAM_SPESE_IMPR,99,9,1B,IT,10,99,9,2014,34.3,2014
A,99,9,9,FAM_SPESE_IMPR,99,9,1B,IT,10,99,9,2015,36.3,2015
A,99,9,9,FAM_SPESE_IMPR,99,9,1B,IT,10,99,9,2016,37.2,2016
A,99,9,9,FAM_SPESE_IMPR,99,9,1B,IT,10,99,9,2017,36.7,2017
A,99,9,9,FAM_SPESE_IMPR,99,9,1B,IT,10,99,9,2018,33.8,2018
A,99,9,9,FAM_SPESE_IMPR,99,9,1B,IT,10,99,9,2019,31.8,2019
A,99,9,9,FAM_SPESE_IMPR,99,9,1B,IT,10,99,9,2020,30.5,2020
A,99,9,9,FAM_SPESE_IMPR,99,9,1B,IT,10,99,9,2021,30.4,2021
A,99,9,9,FAM_SPESE_IMPR,99,9,1B,IT,10,99,9,2022,30.8,2022
A,99,9,9,FAM_SPESE_IMPR,99,9,1B,IT,10,99,9,2023,27.4,2023
A,99,9,9,FAM_SPESE_IMPR,99,9,2A,IT,10,99,9,2010,29.6,2010
A,99,9,9,FAM_SPESE_IMPR,99,9,2A,IT,10,99,9,2011,37.2,2011
A,99,9,9,FAM_SPESE_IMPR,99,9,2A,IT,10,99,9,2012,38.0,2012
A,99,9,9,FAM_SPESE_IMPR,99,9,2A,IT,10,99,9,2013,35.1,2013
A,99,9,9,FAM_SPESE_IMPR,99,9,2A,IT,10,99,9,2014,32.8,2014
A,99,9,9,FAM_SPESE_IMPR,99,9,2A,IT,10,99,9,2015,35.5,2015
A,99,9,9,FAM_SPESE_IMPR,99,9,2A,IT,10,99,9,2016,41.2,2016
A,99,9,9,FAM_SPESE_IMPR,99,9,2A,IT,10,99,9,2017,37.7,2017
A,99,9,9,FAM_SPESE_IMPR,99,9,2A,IT,10,99,9,2018,34.0,2018
A,99,9,9,FAM_SPESE_IMPR,99,9,2A,IT,10,99,9,2019,32.5,2019
A,99,9,9,FAM_SPESE_IMPR,99,9,2A,IT,10,99,9,2020,30.8,2020
A,99,9,9,FAM_SPESE_IMPR,99,9,2A,IT,10,99,9,2021,29.7,2021
A,99,9,9,FAM_SPESE_IMPR,99,9,2A,IT,10,99,9,2022,32.4,2022
A,99,9,9,FAM_SPESE_IMPR,99,9,2A,IT,10,99,9,2023,27.9,2023
A,99,9,9,FAM_SPESE_IMPR,99,9,2B,IT,10,99,9,2010,69.8,2010
A,99,9,9,FAM_SPESE_IMPR,99,9,2B,IT,10,99,9,2011,73.4,2011
A,99,9,9,FAM_SPESE_IMPR,99,9,2B,IT,10,99,9,2012,75.0,2012
A,99,9,9,FAM_SPESE_IMPR,99,9,2B,IT,10,99,9,2013,73.7,2013
A,99,9,9,FAM_SPESE_IMPR,99,9,2B,IT,10,99,9,2014,75.5,2014
A,99,9,9,FAM_SPESE_IMPR,99,9,2B,IT,10,99,9,2015,74.5,2015
A,99,9,9,FAM_SPESE_IMPR,99,9,2B,IT,10,99,9,2016,70.5,2016
A,99,9,9,FAM_SPESE_IMPR,99,9,2B,IT,10,99,9,2017,66.6,2017
A,99,9,9,FAM_SPESE_IMPR,99,9,2B,IT,10,99,9,2018,61.8,2018
A,99,9,9,FAM_SPESE_IMPR,99,9,2B,IT,10,99,9,2019,66.4,2019
A,99,9,9,FAM_SPESE_IMPR,99,9,2B,IT,10,99,9,2020,65.1,2020
A,99,9,9,FAM_SPESE_IMPR,99,9,2B,IT,10,99,9,2021,61.3,2021
A,99,9,9,FAM_SPESE_IMPR,99,9,2B,IT,10,99,9,2022,59.2,2022
A,99,9,9,FAM_SPESE_IMPR,99,9,2B,IT,10,99,9,2023,52.1,2023
A,99,9,9,FAM_SPESE_IMPR,99,9,2C,IT,10,99,9,2010,54.0,2010
A,99,9,9,FAM_SPESE_IMPR,99,9,2C,IT,10,99,9,2011,57.5,2011
A,99,9,9,FAM_SPESE_IMPR,99,9,2C,IT,10,99,9,2012,59.8,2012
A,99,9,9,FAM_SPESE_IMPR,99,9,2C,IT,10,99,9,2013,55.8,2013
A,99,9,9,FAM_SPESE_IMPR,99,9,2C,IT,10,99,9,2014,55.4,2014
A,99,9,9,FAM_SPESE_IMPR,99,9,2C,IT,10,99,9,2015,58.6,2015
A,99,9,9,FAM_SPESE_IMPR,99,9,2C,IT,10,99,9,2016,60.6,2016
A,99,9,9,FAM_SPESE_IMPR,99,9,2C,IT,10,99,9,2017,58.2,2017
A,99,9,9,FAM_SPESE_IMPR,99,9,2C,IT,10,99,9,2018,57.4,2018
A,99,9,9,FAM_SPESE_IMPR,99,9,2C,IT,10,99,9,2019,58.5,2019
A,99,9,9,FAM_SPESE_IMPR,99,9,2C,IT,10,99,9,2020,53.4,2020
A,99,9,9,FAM_SPESE_IMPR,99,9,2C,IT,10,99,9,2021,54.6,2021
A,99,9,9,FAM_SPESE_IMPR,99,9,2C,IT,10,99,9,2022,60.5,2022
A,99,9,9,FAM_SPESE_IMPR,99,9,2C,IT,10,99,9,2023,56.3,2023
A,99,9,9,FAM_SPESE_IMPR,99,9,99,1,10,99,9,2017,42.6,2017
A,99,9,9,FAM_SPESE_IMPR,99,9,99,1,10,99,9,2018,36.8,2018
A,99,9,9,FAM_SPESE_IMPR,99,9,99,1,10,99,9,2019,36.4,2019
A,99,9,9,FAM_SPESE_IMPR,99,9,99,1,10,99,9,2020,34.8,2020
A,99,9,9,FAM_SPESE_IMPR,99,9,99,2,10,99,9,2010,33.4,2010
A,99,9,9,FAM_SPESE_IMPR,99,9,99,2,10,99,9,2011,39.8,2011
A,99,9,9,FAM_SPESE_IMPR,99,9,99,2,10,99,9,2012,42.3,2012
A,99,9,9,FAM_SPESE_IMPR,99,9,99,2,10,99,9,2013,42.6,2013
A,99,9,9,FAM_SPESE_IMPR,99,9,99,2,10,99,9,2014,40.3,2014
A,99,9,9,FAM_SPESE_IMPR,99,9,99,2,10,99,9,2015,40.2,2015
A,99,9,9,FAM_SPESE_IMPR,99,9,99,2,10,99,9,2016,41.2,2016
A,99,9,9,FAM_SPESE_IMPR,99,9,99,2,10,99,9,2017,42.6,2017
A,99,9,9,FAM_SPESE_IMPR,99,9,99,2,10,99,9,2018,36.8,2018
A,99,9,9,FAM_SPESE_IMPR,99,9,99,2,10,99,9,2019,36.4,2019
A,99,9,9,FAM_SPESE_IMPR,99,9,99,2,10,99,9,2020,34.8,2020
A,99,9,9,FAM_SPESE_IMPR,99,9,99,2,10,99,9,2021,34.4,2021
A,99,9,9,FAM_SPESE_IMPR,99,9,99,2,10,99,9,2022,35.4,2022
A,99,9,9,FAM_SPESE_IMPR,99,9,99,2,10,99,9,2023,32.3,2023
A,99,9,9,FAM_SPESE_IMPR,99,9,99,3,10,99,9,2010,37.8,2010
A,99,9,9,FAM_SPESE_IMPR,99,9,99,3,10,99,9,2011,40.3,2011
A,99,9,9,FAM_SPESE_IMPR,99,9,99,3,10,99,9,2012,46.0,2012
A,99,9,9,FAM_SPESE_IMPR,99,9,99,3,10,99,9,2013,36.4,2013
A,99,9,9,FAM_SPESE_IMPR,99,9,99,3,10,99,9,2014,33.8,2014
A,99,9,9,FAM_SPESE_IMPR,99,9,99,3,10,99,9,2015,38.5,2015
A,99,9,9,FAM_SPESE_IMPR,99,9,99,3,10,99,9,2016,42.8,2016
A,99,9,9,FAM_SPESE_IMPR,99,9,99,3,10,99,9,2017,38.4,2017
A,99,9,9,FAM_SPESE_IMPR,99,9,99,3,10,99,9,2018,36.5,2018
A,99,9,9,FAM_SPESE_IMPR,99,9,99,3,10,99,9,2019,34.9,2019
A,99,9,9,FAM_SPESE_IMPR,99,9,99,3,10,99,9,2020,36.8,2020
A,99,9,9,FAM_SPESE_IMPR,99,9,99,3,10,99,9,2021,35.0,2021
A,99,9,9,FAM_SPESE_IMPR,99,9,99,3,10,99,9,2022,32.1,2022
A,99,9,9,FAM_SPESE_IMPR,99,9,99,3,10,99,9,2023,27.6,2023
A,99,9,9,FAM_SPESE_IMPR,99,9,99,4,10,99,9,2017,40.3,2017
A,99,9,9,FAM_SPESE_IMPR,99,9,99,4,10,99,9,2018,37.1,2018
A,99,9,9,FAM_SPESE_IMPR,99,9,99,4,10,99,9,2019,34.7,2019
A,99,9,9,FAM_SPESE_IMPR,99,9,99,4,10,99,9,2020,32.1,2020
A,99,9,9,FAM_SPESE_IMPR,99,9,99,5,10,99,9,2017,38.1,2017
A,99,9,9,FAM_SPESE_IMPR,99,9,99,5,10,99,9,2018,35.6,2018
A,99,9,9,FAM_SPESE_IMPR,99,9,99,5,10,99,9,2019,34.8,2019
A,99,9,9,FAM_SPESE_IMPR,99,9,99,5,10,99,9,2020,33.0,2020
A,99,9,9,FAM_SPESE_IMPR,99,9,99,6,10,99,9,2010,28.5,2010
A,99,9,9,FAM_SPESE_IMPR,99,9,99,6,10,99,9,2011,37.0,2011
A,99,9,9,FAM_SPESE_IMPR,99,9,99,6,10,99,9,2012,39.7,2012
A,99,9,9,FAM_SPESE_IMPR,99,9,99,6,10,99,9,2013,38.6,2013
A,99,9,9,FAM_SPESE_IMPR,99,9,99,6,10,99,9,2014,39.4,2014
A,99,9,9,FAM_SPESE_IMPR,99,9,99,6,10,99,9,2015,39.0,2015
A,99,9,9,FAM_SPESE_IMPR,99,9,99,6,10,99,9,2016,42.2,2016
A,99,9,9,FAM_SPESE_IMPR,99,9,99,6,10,99,9,2017,40.5,2017
A,99,9,9,FAM_SPESE_IMPR,99,9,99,6,10,99,9,2018,39.3,2018
A,99,9,9,FAM_SPESE_IMPR,99,9,99,6,10,99,9,2019,34.8,2019
A,99,9,9,FAM_SPESE_IMPR,99,9,99,6,10,99,9,2020,32.1,2020
A,99,9,9,FAM_SPESE_IMPR,99,9,99,6,10,99,9,2021,33.3,2021
A,99,9,9,FAM_SPESE_IMPR,99,9,99,6,10,99,9,2022,34.1,2022
A,99,9,9,FAM_SPESE_IMPR,99,9,99,6,10,99,9,2023,30.7,2023
A,99,9,9,FAM_SPESE_IMPR,99,9,99,7,10,99,9,2010,32.9,2010
A,99,9,9,FAM_SPESE_IMPR,99,9,99,7,10,99,9,2011,36.7,2011
A,99,9,9,FAM_SPESE_IMPR,99,9,99,7,10,99,9,2012,42.7,2012
A,99,9,9,FAM_SPESE_IMPR,99,9,99,7,10,99,9,2013,40.7,2013
A,99,9,9,FAM_SPESE_IMPR,99,9,99,7,10,99,9,2014,36.5,2014
A,99,9,9,FAM_SPESE_IMPR,99,9,99,7,10,99,9,2015,36.6,2015
A,99,9,9,FAM_SPESE_IMPR,99,9,99,7,10,99,9,2016,40.5,2016
A,99,9,9,FAM_SPESE_IMPR,99,9,99,7,10,99,9,2017,40.3,2017
A,99,9,9,FAM_SPESE_IMPR,99,9,99,7,10,99,9,2018,37.1,2018
A,99,9,9,FAM_SPESE_IMPR,99,9,99,7,10,99,9,2019,34.7,2019
A,99,9,9,FAM_SPESE_IMPR,99,9,99,7,10,99,9,2020,32.1,2020
A,99,9,9,FAM_SPESE_IMPR,99,9,99,7,10,99,9,2021,32.9,2021
A,99,9,9,FAM_SPESE_IMPR,99,9,99,7,10,99,9,2022,32.5,2022
A,99,9,9,FAM_SPESE_IMPR,99,9,99,7,10,99,9,2023,29.0,2023
A,99,9,9,FAM_SPESE_IMPR,99,9,99,8,10,99,9,2010,35.2,2010
A,99,9,9,FAM_SPESE_IMPR,99,9,99,8,10,99,9,2011,42.5,2011
A,99,9,9,FAM_SPESE_IMPR,99,9,99,8,10,99,9,2012,43.2,2012
A,99,9,9,FAM_SPESE_IMPR,99,9,99,8,10,99,9,2013,41.0,2013
A,99,9,9,FAM_SPESE_IMPR,99,9,99,8,10,99,9,2014,41.1,2014
A,99,9,9,FAM_SPESE_IMPR,99,9,99,8,10,99,9,2015,43.1,2015
A,99,9,9,FAM_SPESE_IMPR,99,9,99,8,10,99,9,2016,42.9,2016
A,99,9,9,FAM_SPESE_IMPR,99,9,99,8,10,99,9,2017,38.1,2017
A,99,9,9,FAM_SPESE_IMPR,99,9,99,8,10,99,9,2018,35.6,2018
A,99,9,9,FAM_SPESE_IMPR,99,9,99,8,10,99,9,2019,34.8,2019
A,99,9,9,FAM_SPESE_IMPR,99,9,99,8,10,99,9,2020,33.0,2020
A,99,9,9,FAM_SPESE_IMPR,99,9,99,8,10,99,9,2021,33.3,2021
A,99,9,9,FAM_SPESE_IMPR,99,9,99,8,10,99,9,2022,36.4,2022
A,99,9,9,FAM_SPESE_IMPR,99,9,99,8,10,99,9,2023,30.5,2023
A,99,9,9,FAM_SPESE_IMPR,99,9,99,9,10,99,9,2010,35.0,2010
A,99,9,9,FAM_SPESE_IMPR,99,9,99,9,10,99,9,2011,39.5,2011
A,99,9,9,FAM_SPESE_IMPR,99,9,99,9,10,99,9,2012,40.5,2012
A,99,9,9,FAM_SPESE_IMPR,99,9,99,9,10,99,9,2013,40.8,2013
A,99,9,9,FAM_SPESE_IMPR,99,9,99,9,10,99,9,2014,39.5,2014
A,99,9,9,FAM_SPESE_IMPR,99,9,99,9,10,99,9,2015,41.5,2015
A,99,9,9,FAM_SPESE_IMPR,99,9,99,9,10,99,9,2016,42.2,2016
A,99,9,9,FAM_SPESE_IMPR,99,9,99,9,10,99,9,2017,38.3,2017
A,99,9,9,FAM_SPESE_IMPR,99,9,99,9,10,99,9,2018,35.0,2018
A,99,9,9,FAM_SPESE_IMPR,99,9,99,9,10,99,9,2019,33.2,2019
A,99,9,9,FAM_SPESE_IMPR,99,9,99,9,10,99,9,2020,33.2,2020
A,99,9,9,FAM_SPESE_IMPR,99,9,99,9,10,99,9,2021,33.0,2021
A,99,9,9,FAM_SPESE_IMPR,99,9,99,9,10,99,9,2022,34.8,2022
A,99,9,9,FAM_SPESE_IMPR,99,9,99,9,10,99,9,2023,31.2,2023
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,1,9,2010,38.9,2010
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,1,9,2011,46.2,2011
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,1,9,2012,47.4,2012
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,1,9,2013,44.7,2013
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,1,9,2014,42.2,2014
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,1,9,2015,44.0,2015
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,1,9,2016,48.8,2016
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,1,9,2017,45.9,2017
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,1,9,2018,42.4,2018
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,1,9,2019,39.3,2019
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,1,9,2020,39.7,2020
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,1,9,2021,39.1,2021
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,1,9,2022,39.9,2022
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,1,9,2023,35.9,2023
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,2,9,2010,30.8,2010
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,2,9,2011,36.6,2011
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,2,9,2012,38.0,2012
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,2,9,2013,36.6,2013
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,2,9,2014,34.5,2014
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,2,9,2015,36.3,2015
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,2,9,2016,38.7,2016
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,2,9,2017,35.7,2017
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,2,9,2018,33.0,2018
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,2,9,2019,32.9,2019
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,2,9,2020,30.1,2020
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,2,9,2021,29.9,2021
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,2,9,2022,32.0,2022
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,2,9,2023,27.7,2023
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,3,9,2010,30.9,2010
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,3,9,2011,34.9,2011
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,3,9,2012,41.0,2012
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,3,9,2013,36.5,2013
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,3,9,2014,35.1,2014
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,3,9,2015,37.6,2015
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,3,9,2016,36.7,2016
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,3,9,2017,36.3,2017
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,3,9,2018,32.9,2018
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,3,9,2019,30.3,2019
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,3,9,2020,29.5,2020
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,3,9,2021,29.3,2021
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,3,9,2022,30.2,2022
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,3,9,2023,24.3,2023
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,4,9,2010,32.0,2010
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,4,9,2011,36.1,2011
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,4,9,2012,40.8,2012
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,4,9,2013,40.4,2013
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,4,9,2014,38.6,2014
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,4,9,2015,37.8,2015
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,4,9,2016,37.8,2016
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,4,9,2017,35.5,2017
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,4,9,2018,32.3,2018
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,4,9,2019,33.1,2019
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,4,9,2020,30.8,2020
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,4,9,2021,30.9,2021
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,4,9,2022,29.8,2022
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,4,9,2023,26.1,2023
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,7,9,2010,44.3,2010
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,7,9,2011,44.8,2011
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,7,9,2012,49.9,2012
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,7,9,2013,49.1,2013
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,7,9,2014,51.0,2014
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,7,9,2015,52.2,2015
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,7,9,2016,48.9,2016
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,7,9,2017,45.6,2017
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,7,9,2018,42.8,2018
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,7,9,2019,38.3,2019
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,7,9,2020,38.1,2020
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,7,9,2021,42.8,2021
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,7,9,2022,39.4,2022
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,7,9,2023,38.4,2023
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,99,1,2010,31.1,2010
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,99,1,2011,35.9,2011
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,99,1,2012,39.6,2012
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,99,1,2013,36.9,2013
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,99,1,2014,35.1,2014
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,99,1,2015,36.8,2015
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,99,1,2016,38.4,2016
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,99,1,2017,36.5,2017
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,99,1,2018,33.4,2018
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,99,1,2019,31.7,2019
A,99,9,9,FAM_SPESE_IMPR,99,9,99,IT,10,99,1,2020,31.3,2020
