AnnoA;CorsoTIPO;ClasseNUMERO;ClasseNOME;Diploma_tipo;SESSO;Imm
2024/2025;Laurea - dm 270/04;L-17;Scienze dell'architettura;Diploma di liceo artistico;M;109
2024/2025;Laurea - dm 270/04;L-17;Scienze dell'architettura;Diploma di liceo classico;M;59
2024/2025;Laurea - dm 270/04;L-17;Scienze dell'architettura;Diploma di liceo delle scienze umane;M;14
2024/2025;Laurea - dm 270/04;L-17;Scienze dell'architettura;Diploma di liceo linguistico;M;21
2024/2025;Laurea - dm 270/04;L-17;Scienze dell'architettura;Diploma di liceo musicale e coreutico;M;3
2024/2025;Laurea - dm 270/04;L-17;Scienze dell'architettura;Diploma di liceo scientifico;M;387
2024/2025;Laurea - dm 270/04;L-17;Scienze dell'architettura;Diploma in indirizzo professionale;M;13
2024/2025;Laurea - dm 270/04;L-17;Scienze dell'architettura;Diploma in indirizzo tecnico;M;279
2024/2025;Laurea - dm 270/04;L-18;Scienze dell'economia e della gestione aziendale;Altro diploma;F;2441
2024/2025;Laurea - dm 270/04;L-18;Scienze dell'economia e della gestione aziendale;Diploma di liceo artistico;F;150
2024/2025;Laurea - dm 270/04;L-18;Scienze dell'economia e della gestione aziendale;Diploma di liceo classico;F;1410
2024/2025;Laurea - dm 270/04;L-18;Scienze dell'economia e della gestione aziendale;Diploma di liceo delle scienze umane;F;1200
2024/2025;Laurea - dm 270/04;L-18;Scienze dell'economia e della gestione aziendale;Diploma di liceo linguistico;F;1807
2024/2025;Laurea - dm 270/04;L-18;Scienze dell'economia e della gestione aziendale;Diploma di liceo musicale e coreutico;F;23
2024/2025;Laurea - dm 270/04;L-18;Scienze dell'economia e della gestione aziendale;Diploma di liceo scientifico;F;3654
2024/2025;Laurea - dm 270/04;L-18;Scienze dell'economia e della gestione aziendale;Diploma in indirizzo professionale;F;1223
2024/2025;Laurea - dm 270/04;L-18;Scienze dell'economia e della gestione aziendale;Diploma in indirizzo tecnico;F;4976
2024/2025;Laurea - dm 270/04;L-18;Scienze dell'economia e della gestione aziendale;Altro diploma;M;2784
2024/2025;Laurea - dm 270/04;L-18;Scienze dell'economia e della gestione aziendale;Diploma di liceo artistico;M;86
2024/2025;Laurea - dm 270/04;L-18;Scienze dell'economia e della gestione aziendale;Diploma di liceo classico;M;1123
2024/2025;Laurea - dm 270/04;L-18;Scienze dell'economia e della gestione aziendale;Diploma di liceo delle scienze umane;M;743
2024/2025;Laurea - dm 270/04;L-18;Scienze dell'economia e della gestione aziendale;Diploma di liceo linguistico;M;762
2024/2025;Laurea - dm 270/04;L-18;Scienze dell'economia e della gestione aziendale;Diploma di liceo musicale e coreutico;M;20
2024/2025;Laurea - dm 270/04;L-18;Scienze dell'economia e della gestione aziendale;Diploma di liceo scientifico;M;8157
2024/2025;Laurea - dm 270/04;L-18;Scienze dell'economia e della gestione aziendale;Diploma in indirizzo professionale;M;1229
2024/2025;Laurea - dm 270/04;L-18;Scienze dell'economia e della gestione aziendale;Diploma in indirizzo tecnico;M;6901
2024/2025;Laurea - dm 270/04;L-19;Scienze dell'educazione e della formazione;Altro diploma;F;1287
2024/2025;Laurea - dm 270/04;L-19;Scienze dell'educazione e della formazione;Diploma di liceo artistico;F;452
2024/2025;Laurea - dm 270/04;L-19;Scienze dell'educazione e della formazione;Diploma di liceo classico;F;524
2024/2025;Laurea - dm 270/04;L-19;Scienze dell'educazione e della formazione;Diploma di liceo delle scienze umane;F;5047
2024/2025;Laurea - dm 270/04;L-19;Scienze dell'educazione e della formazione;Diploma di liceo linguistico;F;1236
2024/2025;Laurea - dm 270/04;L-19;Scienze dell'educazione e della formazione;Diploma di liceo musicale e coreutico;F;59
2024/2025;Laurea - dm 270/04;L-19;Scienze dell'educazione e della formazione;Diploma di liceo scientifico;F;1196
2024/2025;Laurea - dm 270/04;L-19;Scienze dell'educazione e della formazione;Diploma in indirizzo professionale;F;3271
2024/2025;Laurea - dm 270/04;L-19;Scienze dell'educazione e della formazione;Diploma in indirizzo tecnico;F;2641
2024/2025;Laurea - dm 270/04;L-19;Scienze dell'educazione e della formazione;Altro diploma;M;96
2024/2025;Laurea - dm 270/04;L-19;Scienze dell'educazione e della formazione;Diploma di liceo artistico;M;31
2024/2025;Laurea - dm 270/04;L-19;Scienze dell'educazione e della formazione;Diploma di liceo classico;M;35
2024/2025;Laurea - dm 270/04;L-19;Scienze dell'educazione e della formazione;Diploma di liceo delle scienze umane;M;199
2024/2025;Laurea - dm 270/04;L-19;Scienze dell'educazione e della formazione;Diploma di liceo linguistico;M;31
2024/2025;Laurea - dm 270/04;L-19;Scienze dell'educazione e della formazione;Diploma di liceo musicale e coreutico;M;9
2024/2025;Laurea - dm 270/04;L-19;Scienze dell'educazione e della formazione;Diploma di liceo scientifico;M;129
2024/2025;Laurea - dm 270/04;L-19;Scienze dell'educazione e della formazione;Diploma in indirizzo professionale;M;242
2024/2025;Laurea - dm 270/04;L-19;Scienze dell'educazione e della formazione;Diploma in indirizzo tecnico;M;344
2024/2025;Laurea - dm 270/04;L-2;Biotecnologie;Altro diploma;F;292
2024/2025;Laurea - dm 270/04;L-2;Biotecnologie;Diploma di liceo artistico;F;34
2024/2025;Laurea - dm 270/04;L-2;Biotecnologie;Diploma di liceo classico;F;776
2024/2025;Laurea - dm 270/04;L-2;Biotecnologie;Diploma di liceo delle scienze umane;F;378
2024/2025;Laurea - dm 270/04;L-2;Biotecnologie;Diploma di liceo linguistico;F;340
2024/2025;Laurea - dm 270/04;L-2;Biotecnologie;Diploma di liceo musicale e coreutico;F;6
2024/2025;Laurea - dm 270/04;L-2;Biotecnologie;Diploma di liceo scientifico;F;2477
2024/2025;Laurea - dm 270/04;L-2;Biotecnologie;Diploma in indirizzo professionale;F;136
2024/2025;Laurea - dm 270/04;L-2;Biotecnologie;Diploma in indirizzo tecnico;F;473
2024/2025;Laurea - dm 270/04;L-2;Biotecnologie;Altro diploma;M;195
2024/2025;Laurea - dm 270/04;L-2;Biotecnologie;Diploma di liceo artistico;M;5
2024/2025;Laurea - dm 270/04;L-2;Biotecnologie;Diploma di liceo classico;M;143
2024/2025;Laurea - dm 270/04;L-2;Biotecnologie;Diploma di liceo delle scienze umane;M;51
2024/2025;Laurea - dm 270/04;L-2;Biotecnologie;Diploma di liceo linguistico;M;45
2024/2025;Laurea - dm 270/04;L-2;Biotecnologie;Diploma di liceo musicale e coreutico;M;1
2024/2025;Laurea - dm 270/04;L-2;Biotecnologie;Diploma di liceo scientifico;M;1315
2024/2025;Laurea - dm 270/04;L-2;Biotecnologie;Diploma in indirizzo professionale;M;61
2024/2025;Laurea - dm 270/04;L-2;Biotecnologie;Diploma in indirizzo tecnico;M;348
2024/2025;Laurea - dm 270/04;L-20;Scienze della comunicazione;Altro diploma;F;646
2024/2025;Laurea - dm 270/04;L-20;Scienze della comunicazione;Diploma di liceo artistico;F;368
2024/2025;Laurea - dm 270/04;L-20;Scienze della comunicazione;Diploma di liceo classico;F;729
2024/2025;Laurea - dm 270/04;L-20;Scienze della comunicazione;Diploma di liceo delle scienze umane;F;1755
2024/2025;Laurea - dm 270/04;L-20;Scienze della comunicazione;Diploma di liceo linguistico;F;2000
2024/2025;Laurea - dm 270/04;L-20;Scienze della comunicazione;Diploma di liceo musicale e coreutico;F;15
2024/2025;Laurea - dm 270/04;L-20;Scienze della comunicazione;Diploma di liceo scientifico;F;1137
2024/2025;Laurea - dm 270/04;L-20;Scienze della comunicazione;Diploma in indirizzo professionale;F;725
2024/2025;Laurea - dm 270/04;L-20;Scienze della comunicazione;Diploma in indirizzo tecnico;F;1707
2024/2025;Laurea - dm 270/04;L-20;Scienze della comunicazione;Altro diploma;M;321
2024/2025;Laurea - dm 270/04;L-20;Scienze della comunicazione;Diploma di liceo artistico;M;85
2024/2025;Laurea - dm 270/04;L-20;Scienze della comunicazione;Diploma di liceo classico;M;251
2024/2025;Laurea - dm 270/04;L-20;Scienze della comunicazione;Diploma di liceo delle scienze umane;M;355
2024/2025;Laurea - dm 270/04;L-20;Scienze della comunicazione;Diploma di liceo linguistico;M;441
2024/2025;Laurea - dm 270/04;L-20;Scienze della comunicazione;Diploma di liceo musicale e coreutico;M;7
2024/2025;Laurea - dm 270/04;L-20;Scienze della comunicazione;Diploma di liceo scientifico;M;814
2024/2025;Laurea - dm 270/04;L-20;Scienze della comunicazione;Diploma in indirizzo professionale;M;415
2024/2025;Laurea - dm 270/04;L-20;Scienze della comunicazione;Diploma in indirizzo tecnico;M;1134
2024/2025;Laurea - dm 270/04;L-21;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;Altro diploma;F;18
2024/2025;Laurea - dm 270/04;L-21;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;Diploma di liceo artistico;F;50
2024/2025;Laurea - dm 270/04;L-21;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;Diploma di liceo classico;F;22
2024/2025;Laurea - dm 270/04;L-21;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;Diploma di liceo delle scienze umane;F;15
2024/2025;Laurea - dm 270/04;L-21;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;Diploma di liceo linguistico;F;21
2024/2025;Laurea - dm 270/04;L-21;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;Diploma di liceo scientifico;F;40
2024/2025;Laurea - dm 270/04;L-21;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;Diploma in indirizzo professionale;F;10
2024/2025;Laurea - dm 270/04;L-21;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;Diploma in indirizzo tecnico;F;54
2024/2025;Laurea - dm 270/04;L-21;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;Altro diploma;M;22
2024/2025;Laurea - dm 270/04;L-21;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;Diploma di liceo artistico;M;18
2024/2025;Laurea - dm 270/04;L-21;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;Diploma di liceo classico;M;5
2024/2025;Laurea - dm 270/04;L-21;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;Diploma di liceo delle scienze umane;M;3
2024/2025;Laurea - dm 270/04;L-21;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;Diploma di liceo linguistico;M;5
2024/2025;Laurea - dm 270/04;L-21;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;Diploma di liceo scientifico;M;47
2024/2025;Laurea - dm 270/04;L-21;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;Diploma in indirizzo professionale;M;13
2024/2025;Laurea - dm 270/04;L-21;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;Diploma in indirizzo tecnico;M;87
2024/2025;Laurea - dm 270/04;L-22;Scienze delle attività motorie e sportive;Altro diploma;F;449
2024/2025;Laurea - dm 270/04;L-22;Scienze delle attività motorie e sportive;Diploma di liceo artistico;F;155
2024/2025;Laurea - dm 270/04;L-22;Scienze delle attività motorie e sportive;Diploma di liceo classico;F;146
2024/2025;Laurea - dm 270/04;L-22;Scienze delle attività motorie e sportive;Diploma di liceo delle scienze umane;F;687
2024/2025;Laurea - dm 270/04;L-22;Scienze delle attività motorie e sportive;Diploma di liceo linguistico;F;431
2024/2025;Laurea - dm 270/04;L-22;Scienze delle attività motorie e sportive;Diploma di liceo musicale e coreutico;F;14
2024/2025;Laurea - dm 270/04;L-22;Scienze delle attività motorie e sportive;Diploma di liceo scientifico;F;1037
2024/2025;Laurea - dm 270/04;L-22;Scienze delle attività motorie e sportive;Diploma in indirizzo professionale;F;574
2024/2025;Laurea - dm 270/04;L-22;Scienze delle attività motorie e sportive;Diploma in indirizzo tecnico;F;934
2024/2025;Laurea - dm 270/04;L-22;Scienze delle attività motorie e sportive;Altro diploma;M;1252
2024/2025;Laurea - dm 270/04;L-22;Scienze delle attività motorie e sportive;Diploma di liceo artistico;M;161
2024/2025;Laurea - dm 270/04;L-22;Scienze delle attività motorie e sportive;Diploma di liceo classico;M;260
2024/2025;Laurea - dm 270/04;L-22;Scienze delle attività motorie e sportive;Diploma di liceo delle scienze umane;M;609
2024/2025;Laurea - dm 270/04;L-22;Scienze delle attività motorie e sportive;Diploma di liceo linguistico;M;512
2024/2025;Laurea - dm 270/04;L-22;Scienze delle attività motorie e sportive;Diploma di liceo musicale e coreutico;M;17
2024/2025;Laurea - dm 270/04;L-22;Scienze delle attività motorie e sportive;Diploma di liceo scientifico;M;3821
2024/2025;Laurea - dm 270/04;L-22;Scienze delle attività motorie e sportive;Diploma in indirizzo professionale;M;1387
2024/2025;Laurea - dm 270/04;L-22;Scienze delle attività motorie e sportive;Diploma in indirizzo tecnico;M;4030
2024/2025;Laurea - dm 270/04;L-23;Scienze e tecniche dell'edilizia;Altro diploma;F;148
2024/2025;Laurea - dm 270/04;L-23;Scienze e tecniche dell'edilizia;Diploma di liceo artistico;F;34
2024/2025;Laurea - dm 270/04;L-23;Scienze e tecniche dell'edilizia;Diploma di liceo classico;F;39
2024/2025;Laurea - dm 270/04;L-23;Scienze e tecniche dell'edilizia;Diploma di liceo delle scienze umane;F;21
2024/2025;Laurea - dm 270/04;L-23;Scienze e tecniche dell'edilizia;Diploma di liceo linguistico;F;24
2024/2025;Laurea - dm 270/04;L-23;Scienze e tecniche dell'edilizia;Diploma di liceo scientifico;F;153
2024/2025;Laurea - dm 270/04;L-23;Scienze e tecniche dell'edilizia;Diploma in indirizzo professionale;F;10
2024/2025;Laurea - dm 270/04;L-23;Scienze e tecniche dell'edilizia;Diploma in indirizzo tecnico;F;75
2024/2025;Laurea - dm 270/04;L-23;Scienze e tecniche dell'edilizia;Altro diploma;M;189
2024/2025;Laurea - dm 270/04;L-23;Scienze e tecniche dell'edilizia;Diploma di liceo artistico;M;16
2024/2025;Laurea - dm 270/04;L-23;Scienze e tecniche dell'edilizia;Diploma di liceo classico;M;14
2024/2025;Laurea - dm 270/04;L-23;Scienze e tecniche dell'edilizia;Diploma di liceo delle scienze umane;M;3
2024/2025;Laurea - dm 270/04;L-23;Scienze e tecniche dell'edilizia;Diploma di liceo linguistico;M;7
2024/2025;Laurea - dm 270/04;L-23;Scienze e tecniche dell'edilizia;Diploma di liceo musicale e coreutico;M;1
2024/2025;Laurea - dm 270/04;L-23;Scienze e tecniche dell'edilizia;Diploma di liceo scientifico;M;243
2024/2025;Laurea - dm 270/04;L-23;Scienze e tecniche dell'edilizia;Diploma in indirizzo professionale;M;10
2024/2025;Laurea - dm 270/04;L-23;Scienze e tecniche dell'edilizia;Diploma in indirizzo tecnico;M;191
2024/2025;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Altro diploma;F;1479
2024/2025;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo artistico;F;255
2024/2025;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo classico;F;1549
2024/2025;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo delle scienze umane;F;2693
2024/2025;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo linguistico;F;1454
2024/2025;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo musicale e coreutico;F;29
2024/2025;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo scientifico;F;2673
2024/2025;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma in indirizzo professionale;F;820
2024/2025;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma in indirizzo tecnico;F;1256
2024/2025;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Altro diploma;M;445
2024/2025;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo artistico;M;34
2024/2025;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo classico;M;252
2024/2025;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo delle scienze umane;M;280
2024/2025;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo linguistico;M;152
2024/2025;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo musicale e coreutico;M;5
2024/2025;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma di liceo scientifico;M;959
2024/2025;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma in indirizzo professionale;M;220
2024/2025;Laurea - dm 270/04;L-24;Scienze e tecniche psicologiche;Diploma in indirizzo tecnico;M;640
2024/2025;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Altro diploma;F;62
2024/2025;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma di liceo artistico;F;11
2024/2025;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma di liceo classico;F;35
2024/2025;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma di liceo delle scienze umane;F;40
2024/2025;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma di liceo linguistico;F;27
2024/2025;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma di liceo scientifico;F;109
2024/2025;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma in indirizzo professionale;F;86
2024/2025;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma in indirizzo tecnico;F;204
2024/2025;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Altro diploma;M;121
2024/2025;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma di liceo artistico;M;10
2024/2025;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma di liceo classico;M;39
2024/2025;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma di liceo delle scienze umane;M;37
2024/2025;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma di liceo linguistico;M;17
2024/2025;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma di liceo musicale e coreutico;M;2
2024/2025;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma di liceo scientifico;M;308
2024/2025;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma in indirizzo professionale;M;223
2024/2025;Laurea - dm 270/04;L-25;Scienze e tecnologie agrarie e forestali;Diploma in indirizzo tecnico;M;881
2024/2025;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Altro diploma;F;175
2024/2025;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Diploma di liceo artistico;F;18
2024/2025;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Diploma di liceo classico;F;38
2024/2025;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Diploma di liceo delle scienze umane;F;101
2024/2025;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Diploma di liceo linguistico;F;79
2024/2025;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Diploma di liceo musicale e coreutico;F;2
2024/2025;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Diploma di liceo scientifico;F;183
2024/2025;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Diploma in indirizzo professionale;F;457
2024/2025;Laurea - dm 270/04;L-26;Scienze e tecnologie alimentari;Diploma in indirizzo tecnico;F;263
