AnnoA;AteneoCOD;AteneoNOME;ClasseNUMERO;CorsoNOME;SedeC;CODIstatProv;Isc
2024/2025;201;Piemonte Orientale;LM-9;Medical Biotechnology;NOVARA;3;192
2024/2025;201;Piemonte Orientale;LM-91;Intelligenza Artificiale e Innovazione Digitale;VERCELLI;2;2
2024/2025;201;Piemonte Orientale;LMG/01;Giurisprudenza;NOVARA;3;102
2024/2025;201;Piemonte Orientale;LMG/01;Giurisprudenza;ALESSANDRIA;6;63
2024/2025;401;Bra Scienze Gastronomiche;L/GASTR;Scienze e Culture Gastronomiche;BRA;4;81
2024/2025;401;Bra Scienze Gastronomiche;LM/GASTR;Food Industry Management;BRA;4;30
2024/2025;701;Aosta;L-12;Lingue e Comunicazione per l'Impresa e il Turismo;AOSTA;7;50
2024/2025;701;Aosta;L-18;Economia e Management;AOSTA;7;65
2024/2025;701;Aosta;L-24;Scienze e Tecniche Psicologiche;AOSTA;7;122
2024/2025;701;Aosta;L-36;Scienze Politiche e delle Relazioni Internazionali;AOSTA;7;64
2024/2025;701;Aosta;LM-56;Economia e Politiche del Territorio e dell'Impresa;AOSTA;7;39
2024/2025;701;Aosta;LM-85 bis;Scienze della Formazione Primaria;AOSTA;7;20
2024/2025;1001;Genova;L/GASTR;Scienze e Culture Agroalimentari del Mediterraneo;IMPERIA;8;17
2024/2025;1001;Genova;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);IMPERIA;8;31
2024/2025;1001;Genova;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);SAVONA;9;58
2024/2025;1001;Genova;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);CHIAVARI;10;32
2024/2025;1001;Genova;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);GENOVA;10;229
2024/2025;1001;Genova;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);LA SPEZIA;11;51
2024/2025;1001;Genova;L/SNT1;Infermieristica Pediatrica (Abilitante alla Professione Sanitaria di Infermiere Pediatrico);GENOVA;10;26
2024/2025;1001;Genova;L/SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);GENOVA;10;19
2024/2025;1001;Genova;L/SNT2;Educazione Professionale (Abilitante alla Professione Sanitaria di Educatore Professionale);GENOVA;10;26
2024/2025;1001;Genova;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);PIETRA LIGURE;9;18
2024/2025;1001;Genova;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);CHIAVARI;10;22
2024/2025;1001;Genova;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);GENOVA;10;26
2024/2025;1001;Genova;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);LA SPEZIA;11;18
2024/2025;1001;Genova;L/SNT2;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);GENOVA;10;18
2024/2025;1001;Genova;L/SNT2;Ortottica ed Assistenza Oftalmologica (Abilitante alla Professione Sanitaria di Ortottista ed Assistente di Oftalmologia);GENOVA;10;10
2024/2025;1001;Genova;L/SNT2;Podologia (Abilitante alla Professione Sanitaria di Podologo);GENOVA;10;11
2024/2025;1001;Genova;L/SNT2;Tecnica della Riabilitazione Psichiatrica (Abilitante alla Professione Sanitaria di Tecnico della Riabilitazione Psichiatrica);GENOVA;10;25
2024/2025;1001;Genova;L/SNT2;Terapia della Neuro e Psicomotricità dell'Età Evolutiva (Abilitante alla Professione Sanitaria di Terapista della Neuro e Psicomotricità dell'Età Evolutiva);GENOVA;10;16
2024/2025;1001;Genova;L/SNT3;Dietistica (Abilitante alla Professione Sanitaria di Dietista);GENOVA;10;17
2024/2025;1001;Genova;L/SNT3;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);GENOVA;10;21
2024/2025;1001;Genova;L/SNT3;Tecniche di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare (Abilitante alla Professione Sanitaria di Tecnico di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare);GENOVA;10;11
2024/2025;1001;Genova;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);GENOVA;10;24
2024/2025;1001;Genova;L/SNT3;Tecniche di Neurofisiopatologia (Abilitante alla Professione Sanitaria di Tecnico di Neurofisiopatologia);GENOVA;10;13
2024/2025;1001;Genova;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);GENOVA;10;33
2024/2025;1001;Genova;L/SNT3;Tecniche Ortopediche (Abilitante alla Professione Sanitaria di Tecnico Ortopedico);GENOVA;10;12
2024/2025;1001;Genova;L/SNT4;Assistenza Sanitaria (Abilitante alla Professione Sanitaria di Assistente Sanitario);GENOVA;10;12
2024/2025;1001;Genova;L/SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);GENOVA;10;10
2024/2025;1001;Genova;L-1;Conservazione dei Beni Culturali;GENOVA;10;106
2024/2025;1001;Genova;L-10;Lettere;GENOVA;10;192
2024/2025;1001;Genova;L-11;Lingue e Culture Moderne;GENOVA;10;325
2024/2025;1001;Genova;L-12;Teorie e Tecniche della Mediazione Interlinguistica;GENOVA;10;61
2024/2025;1001;Genova;L-13;Scienze Biologiche;GENOVA;10;103
2024/2025;1001;Genova;L-14;Diritto ed Economia delle Imprese;LA SPEZIA;11;8
2024/2025;1001;Genova;L-14;Servizi Legali all'Impresa e alla Pubblica Amministrazione;GENOVA;10;92
2024/2025;1001;Genova;L-15;Scienze del Turismo: Impresa, Cultura e Territorio;IMPERIA;8;32
2024/2025;1001;Genova;L-16;Scienze dell'Amministrazione e della Politica;GENOVA;10;73
2024/2025;1001;Genova;L-17;Scienze dell'Architettura;GENOVA;10;138
2024/2025;1001;Genova;L-18;Diritto ed Economia delle Imprese;LA SPEZIA;11;48
2024/2025;1001;Genova;L-18;Economia Aziendale;GENOVA;10;482
2024/2025;1001;Genova;L-18;Economia delle Aziende Marittime, della Logistica e dei Trasporti;GENOVA;10;217
2024/2025;1001;Genova;L-19;Scienze dell'Educazione e della Formazione;GENOVA;10;171
2024/2025;1001;Genova;L-2;Biotecnologie;GENOVA;10;86
2024/2025;1001;Genova;L-20;Media, Comunicazione e Società;SAVONA;9;100
2024/2025;1001;Genova;L-22;Scienze Motorie, Sport e Salute;SAVONA;9;144
2024/2025;1001;Genova;L-24;Scienze e Tecniche Psicologiche;GENOVA;10;114
2024/2025;1001;Genova;L-27;Chimica e Tecnologie Chimiche;GENOVA;10;68
2024/2025;1001;Genova;L-28;Maritime Science And Technology;GENOVA;10;41
2024/2025;1001;Genova;L-30;Fisica;GENOVA;10;86
2024/2025;1001;Genova;L-31;Informatica;GENOVA;10;191
2024/2025;1001;Genova;L-32;Scienze Ambientali e Naturali;GENOVA;10;126
2024/2025;1001;Genova;L-33;Scienze Economiche e Finanziarie;GENOVA;10;127
2024/2025;1001;Genova;L-34;Scienze Geologiche;GENOVA;10;20
2024/2025;1001;Genova;L-35;Matematica;GENOVA;10;39
2024/2025;1001;Genova;L-35;Statistica Matematica e Trattamento Informatico dei Dati (Smid);GENOVA;10;15
2024/2025;1001;Genova;L-36;Politiche, Governance e Informazione dello Sport;GENOVA;10;143
2024/2025;1001;Genova;L-36;Scienze Internazionali e Diplomatiche;GENOVA;10;237
2024/2025;1001;Genova;L-39;Servizio Sociale;GENOVA;10;208
2024/2025;1001;Genova;L-4;Design del Prodotto e della Comunicazione;GENOVA;10;91
2024/2025;1001;Genova;L-4;Design del Prodotto Nautico;LA SPEZIA;11;50
2024/2025;1001;Genova;L-42;Storia;GENOVA;10;107
2024/2025;1001;Genova;L-5;Filosofia;GENOVA;10;109
2024/2025;1001;Genova;L-7;Ingegneria Civile, Edile e Ambientale;GENOVA;10;89
2024/2025;1001;Genova;L-8;Ingegneria Biomedica;GENOVA;10;153
2024/2025;1001;Genova;L-8;Ingegneria Elettronica e Tecnologie dell'Informazione;GENOVA;10;52
2024/2025;1001;Genova;L-8;Ingegneria Informatica;IMPERIA;8;31
2024/2025;1001;Genova;L-8;Ingegneria Informatica;GENOVA;10;123
2024/2025;1001;Genova;L-9;Ingegneria Chimica e di Processo;GENOVA;10;36
2024/2025;1001;Genova;L-9;Ingegneria dell’Energia;SAVONA;9;38
2024/2025;1001;Genova;L-9;Ingegneria Elettrica;GENOVA;10;48
2024/2025;1001;Genova;L-9;Ingegneria Gestionale;GENOVA;10;155
2024/2025;1001;Genova;L-9;Ingegneria Meccanica;GENOVA;10;160
2024/2025;1001;Genova;L-9;Ingegneria Meccanica;LA SPEZIA;11;61
2024/2025;1001;Genova;L-9;Ingegneria Nautica;LA SPEZIA;11;70
2024/2025;1001;Genova;L-9;Ingegneria Navale;GENOVA;10;87
2024/2025;1001;Genova;LM/DS;Engineering Technology For Strategy (And Security);GENOVA;10;82
2024/2025;1001;Genova;LM/SNT1;Scienze Infermieristiche e Ostetriche;GENOVA;10;42
2024/2025;1001;Genova;LM/SNT2;Scienze Riabilitative delle Professioni Sanitarie;GENOVA;10;25
2024/2025;1001;Genova;LM/SNT3;Scienze delle Professioni Sanitarie Tecniche Diagnostiche;GENOVA;10;16
2024/2025;1001;Genova;LM-11;Metodologie per la Conservazione e il Restauro dei Beni Culturali;GENOVA;10;6
2024/2025;1001;Genova;LM-12;Design Navale e Nautico;LA SPEZIA;11;39
2024/2025;1001;Genova;LM-12;Design Prodotto Evento;GENOVA;10;31
2024/2025;1001;Genova;LM-13;Chimica e Tecnologia Farmaceutiche;GENOVA;10;42
2024/2025;1001;Genova;LM-13;Farmacia;GENOVA;10;33
2024/2025;1001;Genova;LM-14;Letterature Moderne e Spettacolo;GENOVA;10;69
2024/2025;1001;Genova;LM-15;Filologia e Scienze dell'Antichità;GENOVA;10;10
2024/2025;1001;Genova;LM-17;Fisica;GENOVA;10;39
2024/2025;1001;Genova;LM-18;Computer Science;GENOVA;10;73
2024/2025;1001;Genova;LM-19;Informazione ed Editoria;GENOVA;10;59
2024/2025;1001;Genova;LM-2;Archeologie: Professione e Saperi (Archeopes);GENOVA;10;13
2024/2025;1001;Genova;LM-21;Bioengineering;GENOVA;10;85
2024/2025;1001;Genova;LM-22;Ingegneria Chimica e di Processo;GENOVA;10;25
2024/2025;1001;Genova;LM-23;Ingegneria Civile;GENOVA;10;30
2024/2025;1001;Genova;LM-24;Building Engineering;GENOVA;10;37
2024/2025;1001;Genova;LM-26;Engineering For Natural Risk Management;SAVONA;9;21
2024/2025;1001;Genova;LM-26;Safety Engineering For Transport, Logistics, And Production;GENOVA;10;24
2024/2025;1001;Genova;LM-27;Internet And Multimedia Engineering- Ingegneria dell'Internet e della Multimedialita';GENOVA;10;32
2024/2025;1001;Genova;LM-28;Ingegneria Elettrica;GENOVA;10;15
2024/2025;1001;Genova;LM-29;Electronic Engineering;GENOVA;10;17
2024/2025;1001;Genova;LM-3;Progettazione delle Aree Verdi e del Paesaggio;GENOVA;10;25
2024/2025;1001;Genova;LM-30;Energy Engineering;SAVONA;9;29
2024/2025;1001;Genova;LM-31;Ingegneria Gestionale;GENOVA;10;57
2024/2025;1001;Genova;LM-32;Computer Engineering;GENOVA;10;61
2024/2025;1001;Genova;LM-32;Robotics Engineering;GENOVA;10;49
2024/2025;1001;Genova;LM-33;Ingegneria Meccanica - Energia e Aeronautica;GENOVA;10;42
2024/2025;1001;Genova;LM-33;Ingegneria Meccanica - Progettazione e Produzione;GENOVA;10;16
2024/2025;1001;Genova;LM-33;Ingegneria Meccanica - Progettazione e Produzione;LA SPEZIA;11;6
2024/2025;1001;Genova;LM-34;Ingegneria Navale;GENOVA;10;39
2024/2025;1001;Genova;LM-34;Yacht Design;LA SPEZIA;11;33
2024/2025;1001;Genova;LM-35;Environmental Engineering;GENOVA;10;17
2024/2025;1001;Genova;LM-37;Lingue e Letterature Moderne per i Servizi Culturali;GENOVA;10;30
2024/2025;1001;Genova;LM-38;Lingue e Letterature Moderne per i Servizi Culturali;GENOVA;10;32
2024/2025;1001;Genova;LM-4;Architectural Composition;GENOVA;10;21
2024/2025;1001;Genova;LM-4;Architettura;GENOVA;10;39
2024/2025;1001;Genova;LM-40;Matematica;GENOVA;10;28
2024/2025;1001;Genova;LM-41;Medicina e Chirurgia;GENOVA;10;348
2024/2025;1001;Genova;LM-46;Odontoiatria e Protesi Dentaria;GENOVA;10;35
2024/2025;1001;Genova;LM-51;Psicologia;GENOVA;10;55
2024/2025;1001;Genova;LM-52;Relazioni Internazionali;GENOVA;10;91
2024/2025;1001;Genova;LM-54;Scienze Chimiche;GENOVA;10;24
2024/2025;1001;Genova;LM-56;Economics & Data Science;GENOVA;10;23
2024/2025;1001;Genova;LM-6;Biologia Applicata e Sperimentale;GENOVA;10;74
2024/2025;1001;Genova;LM-6;Biologia ed Ecologia Marina;GENOVA;10;61
2024/2025;1001;Genova;LM-60;Global Change e Gestione Sostenibile della Natura;GENOVA;10;9
2024/2025;1001;Genova;LM-63;Amministrazione e Politiche Pubbliche;GENOVA;10;37
2024/2025;1001;Genova;LM-67;Scienze e Tecniche dell'Attività Motoria Preventiva e Adattata;GENOVA;10;26
2024/2025;1001;Genova;LM-68;Scienze e Tecniche dello Sport;GENOVA;10;33
2024/2025;1001;Genova;LM-71;Sustainable Polymer And Process Chemistry;GENOVA;10;9
2024/2025;1001;Genova;LM-74;Scienze Geologiche;GENOVA;10;10
2024/2025;1001;Genova;LM-77;Amministrazione, Finanza e Controllo;GENOVA;10;74
2024/2025;1001;Genova;LM-77;Economia e Management Marittimo e Portuale;GENOVA;10;65
2024/2025;1001;Genova;LM-77;Management;GENOVA;10;50
2024/2025;1001;Genova;LM-77;Management For Energy And Environmental Transition (Meet);GENOVA;10;7
2024/2025;1001;Genova;LM-78;Metodologie Filosofiche;GENOVA;10;51
2024/2025;1001;Genova;LM-80;Valorizzazione dei Territori e Turismi Sostenibili;GENOVA;10;12
2024/2025;1001;Genova;LM-84;Scienze Storiche;GENOVA;10;33
2024/2025;1001;Genova;LM-85;Pedagogia, Progettazione e Ricerca Educativa;GENOVA;10;69
2024/2025;1001;Genova;LM-85 bis;Scienze della Formazione Primaria;GENOVA;10;142
2024/2025;1001;Genova;LM-87;Servizio Sociale e Politiche Sociali;GENOVA;10;38
2024/2025;1001;Genova;LM-89;Storia dell'Arte e Valorizzazione del Patrimonio Artistico;GENOVA;10;39
2024/2025;1001;Genova;LM-9;Medical-Pharmaceutical Biotechnology;GENOVA;10;19
2024/2025;1001;Genova;LM-92;Digital Humanities – Sistemi Interattivi e Media Digitali;SAVONA;9;34
2024/2025;1001;Genova;LM-92;Digital Humanities – Sistemi Interattivi e Media Digitali;GENOVA;10;14
2024/2025;1001;Genova;LM-94;Traduzione e Interpretariato;GENOVA;10;19
2024/2025;1001;Genova;LMG/01;Giurisprudenza;IMPERIA;8;29
2024/2025;1001;Genova;LMG/01;Giurisprudenza;GENOVA;10;284
2024/2025;1001;Genova;LM-Sc.Mat.;Scienza e Tecnologia dei Materiali;GENOVA;10;8
2024/2025;1001;Genova;L-P01;Tecnologie per l'Edilizia e il Territorio;GENOVA;10;13
2024/2025;1001;Genova;L-P03;Tecnologie Industriali;GENOVA;10;8
2024/2025;1001;Genova;L-Sc.Mat.;Scienza dei Materiali;GENOVA;10;17
2024/2025;1201;Castellanza LIUC;L-18;Economia e Management;CASTELLANZA;12;347
2024/2025;1201;Castellanza LIUC;L-9;Ingegneria Gestionale;CASTELLANZA;12;85
2024/2025;1201;Castellanza LIUC;LM-31;Ingegneria Gestionale;CASTELLANZA;12;93
2024/2025;1201;Castellanza LIUC;LM-77;Economia, Management e Governance;CASTELLANZA;12;302
2024/2025;1202;Insubria;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);BUSTO ARSIZIO;12;44
2024/2025;1202;Insubria;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);VARESE;12;77
2024/2025;1202;Insubria;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);COMO;13;35
2024/2025;1202;Insubria;L/SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);VARESE;12;20
2024/2025;1202;Insubria;L/SNT2;Educazione Professionale (Abilitante alla Professione Sanitaria di Educatore Professionale);VARESE;12;32
2024/2025;1202;Insubria;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);VARESE;12;38
2024/2025;1202;Insubria;L/SNT3;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);VARESE;12;20
2024/2025;1202;Insubria;L/SNT3;Tecniche di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare (Abilitante alla Professione Sanitaria di Tecnico di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare);VARESE;12;10
2024/2025;1202;Insubria;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);VARESE;12;14
2024/2025;1202;Insubria;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);VARESE;12;19
2024/2025;1202;Insubria;L/SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);COMO;13;4
2024/2025;1202;Insubria;L-12;Scienze della Mediazione Interlinguistica e Interculturale;COMO;13;127
2024/2025;1202;Insubria;L-13;Scienze Biologiche;VARESE;12;213
2024/2025;1202;Insubria;L-15;Scienze del Turismo;COMO;13;83
2024/2025;1202;Insubria;L-18;Economia e Management dell'Innovazione e della Sostenibilita';VARESE;12;370
2024/2025;1202;Insubria;L-18;Economia e Management dell'Innovazione e della Sostenibilita' - Digitale Integrato -;VARESE;12;85
2024/2025;1202;Insubria;L-2;Biotecnologie;VARESE;12;109
2024/2025;1202;Insubria;L-20;Scienze della Comunicazione;VARESE;12;507
2024/2025;1202;Insubria;L-22;Scienze Motorie;VARESE;12;113
2024/2025;1202;Insubria;L-27;Chimica e Chimica Industriale;COMO;13;75
2024/2025;1202;Insubria;L-30;Fisica;COMO;13;29
2024/2025;1202;Insubria;L-31;Informatica;VARESE;12;281
2024/2025;1202;Insubria;L-32;Scienze dell'Ambiente e della Natura;VARESE;12;50
2024/2025;1202;Insubria;L-33;Economia e Management dell'Innovazione e della Sostenibilita';VARESE;12;29
2024/2025;1202;Insubria;L-33;Economia e Management dell'Innovazione e della Sostenibilita' - Digitale Integrato -;VARESE;12;10
2024/2025;1202;Insubria;L-35;Matematica;COMO;13;19
2024/2025;1202;Insubria;L-42;Storia e Storie del Mondo Contemporaneo;VARESE;12;52
2024/2025;1202;Insubria;L-7;Ingegneria per la Sicurezza del Lavoro e dell'Ambiente;VARESE;12;63
2024/2025;1202;Insubria;LM-17;Fisica;COMO;13;7
2024/2025;1202;Insubria;LM-18;Informatica;VARESE;12;21
2024/2025;1202;Insubria;LM-35;Ingegneria Ambientale e per la Sostenibilita' degli Ambienti di Lavoro;VARESE;12;15
2024/2025;1202;Insubria;LM-38;Lingue Moderne per la Comunicazione e la Cooperazione Internazionale;COMO;13;14
2024/2025;1202;Insubria;LM-39;Linguaggi e Competenze per la Formazione;COMO;13;36
2024/2025;1202;Insubria;LM-40;Matematica;COMO;13;8
2024/2025;1202;Insubria;LM-41;Medicina e Chirurgia;VARESE;12;199
2024/2025;1202;Insubria;LM-46;Odontoiatria e Protesi Dentaria;VARESE;12;22
2024/2025;1202;Insubria;LM-49;Hospitality For Sustainable Tourism Development;COMO;13;28
2024/2025;1202;Insubria;LM-54;Chimica;COMO;13;16
2024/2025;1202;Insubria;LM-6;Biologia e Sostenibilità;VARESE;12;11
2024/2025;1202;Insubria;LM-6;Biomedical Sciences;BUSTO ARSIZIO;12;42
2024/2025;1202;Insubria;LM-67;Scienze delle Attività Motorie Preventive ed Adattate;VARESE;12;17
2024/2025;1202;Insubria;LM-75;Scienze Ambientali;COMO;13;30
2024/2025;1202;Insubria;LM-77;Economia, Diritto e Finanza d'Impresa;VARESE;12;46
2024/2025;1202;Insubria;LM-77;Global Entrepreneurship Economics And Management (Geem);VARESE;12;58
2024/2025;1202;Insubria;LM-8;Biotechnology For The Bio-Based And Health Industry;VARESE;12;43
2024/2025;1202;Insubria;LM-92;Scienze e Tecniche della Comunicazione;VARESE;12;81
2024/2025;1202;Insubria;LMG/01;Giurisprudenza;VARESE;12;105
2024/2025;1202;Insubria;LMG/01;Giurisprudenza;COMO;13;104
2024/2025;1301;Novedrate e-Campus - telematica;L-10;Letteratura, Arte, Musica e Spettacolo;NOVEDRATE;13;225
2024/2025;1301;Novedrate e-Campus - telematica;L-11;Lingue e Culture Europee e del Resto del Mondo;NOVEDRATE;13;372
2024/2025;1301;Novedrate e-Campus - telematica;L-13;Scienze Biologiche;NOVEDRATE;13;446
2024/2025;1301;Novedrate e-Campus - telematica;L-14;Servizi Giuridici;NOVEDRATE;13;1269
2024/2025;1301;Novedrate e-Campus - telematica;L-15;Scienze del Turismo per il Management e i Beni Culturali;NOVEDRATE;13;183
2024/2025;1301;Novedrate e-Campus - telematica;L-19;Scienze dell'Educazione e della Formazione;NOVEDRATE;13;1062
2024/2025;1301;Novedrate e-Campus - telematica;L-20;Scienze della Comunicazione;NOVEDRATE;13;372
2024/2025;1301;Novedrate e-Campus - telematica;L-22;Scienze delle Attivita' Motorie e Sportive;NOVEDRATE;13;1026
2024/2025;1301;Novedrate e-Campus - telematica;L-24;Scienze e Tecniche Psicologiche;NOVEDRATE;13;1845
2024/2025;1301;Novedrate e-Campus - telematica;L-3;Design e Discipline della Moda;NOVEDRATE;13;189
2024/2025;1301;Novedrate e-Campus - telematica;L-33;Economia;NOVEDRATE;13;1275
2024/2025;1301;Novedrate e-Campus - telematica;L-36;Scienze Politiche e Sociali;NOVEDRATE;13;228
2024/2025;1301;Novedrate e-Campus - telematica;L-7;Ingegneria Civile e Ambientale;NOVEDRATE;13;287
2024/2025;1301;Novedrate e-Campus - telematica;L-8;Ingegneria Informatica e dell'Automazione;NOVEDRATE;13;474
2024/2025;1301;Novedrate e-Campus - telematica;L-9;Ingegneria Industriale;NOVEDRATE;13;1045
2024/2025;1301;Novedrate e-Campus - telematica;LM-14;Letteratura, Lingua e Cultura Italiana;NOVEDRATE;13;238
2024/2025;1301;Novedrate e-Campus - telematica;LM-23;Ingegneria Civile;NOVEDRATE;13;96
2024/2025;1301;Novedrate e-Campus - telematica;LM-32;Ingegneria Informatica e dell'Automazione;NOVEDRATE;13;120
2024/2025;1301;Novedrate e-Campus - telematica;LM-33;Ingegneria Industriale;NOVEDRATE;13;187
2024/2025;1301;Novedrate e-Campus - telematica;LM-37;Lingue e Letterature Moderne e Traduzione Interculturale;NOVEDRATE;13;276
2024/2025;1301;Novedrate e-Campus - telematica;LM-51;Psicologia;NOVEDRATE;13;949
2024/2025;1301;Novedrate e-Campus - telematica;LM-56;Scienze dell'Economia;NOVEDRATE;13;200
