STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ADJUSTMENT,Adjustment,ACTIVITY,Economic activity,SECTOR,Institutional sector,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1962-08,,11.30701,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1962-09,,11.40751,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1962-10,,11.45777,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1962-11,,11.55827,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1962-12,,11.60853,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1963-01,,11.60853,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1963-02,,11.60853,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1963-03,,11.65878,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1963-04,,11.70903,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1963-05,,11.70903,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1963-06,,11.75929,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1963-07,,11.75929,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1963-08,,11.60853,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1963-09,,11.80954,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1963-10,,11.80954,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1963-11,,11.91005,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1963-12,,12.01055,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1964-01,,12.01055,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1964-02,,11.9603,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1964-03,,11.9603,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1964-04,,12.06081,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1964-05,,12.06081,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1964-06,,12.11106,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1964-07,,12.06081,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1964-08,,12.06081,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1964-09,,12.26182,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1964-10,,12.01055,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1964-11,,12.21157,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1964-12,,12.31207,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1965-01,,12.36233,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1965-02,,12.36233,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1965-03,,12.46283,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1965-04,,12.41258,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1965-05,,12.51309,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1965-06,,12.51309,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1965-07,,12.46283,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1965-08,,12.41258,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1965-09,,12.61359,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1965-10,,12.66385,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1965-11,,12.7141,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1965-12,,12.76435,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1966-01,,12.81461,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1966-02,,12.86486,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1966-03,,12.86486,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1966-04,,12.96537,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1966-05,,13.01562,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1966-06,,12.96537,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1966-07,,13.01562,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1966-08,,12.96537,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1966-09,,13.16638,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1966-10,,13.26689,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1966-11,,13.31714,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1966-12,,13.36739,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1967-01,,13.36739,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1967-02,,13.41765,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1967-03,,13.41765,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1967-04,,13.4679,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1967-05,,13.51815,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1967-06,,13.56841,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1967-07,,13.56841,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1967-08,,13.56841,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1967-09,,13.71917,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1967-10,,13.71917,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1967-11,,13.81967,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1967-12,,14.02069,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1968-01,,14.2217,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1968-02,,14.17145,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1968-03,,14.27195,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1968-04,,14.32221,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1968-05,,14.47297,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1968-06,,14.47297,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1968-07,,14.47297,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1968-08,,14.42271,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1968-09,,14.67398,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1968-10,,14.77449,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1968-11,,14.875,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1968-12,,15.02575,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1969-01,,15.07601,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1969-02,,15.07601,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1969-03,,15.12626,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1969-04,,15.22677,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1969-05,,15.27702,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1969-06,,15.32728,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1969-07,,15.42778,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1969-08,,15.47803,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1969-09,,15.67905,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1969-10,,15.7293,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1969-11,,15.77956,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1969-12,,15.93032,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1970-01,,15.88006,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1970-02,,15.93032,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1970-03,,16.03082,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,USA,United States,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1970-04,,16.03082,,2015,,A,Normal value,0,Units,2,Two
