DATAFLOW,REF_AREA,EDUCATION_LEV,MEASURE,EDUCATION_TYPE,INTENSITY,EDUCATION_FIELD,GRADE,FREQ,ORIGIN,DESTINATION,INST_TYPE_EDU,MOBILITY,UNIT_MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,REF_YEAR_AGES,ORIGIN_CRITERION,REPYEARSTART,REPYEAREND,OBS_STATUS,CONF_STATUS,COMMENT_OBS,DECIMALS,TIME_PER_COLLECT,UNIT_MULT
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SWE,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,18.98818,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CHE,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,19.18966,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),TUR,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,20.5577,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),TUR,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,21.80797,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),TUR,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,11.1423,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),TUR,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,11.1423,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),GBR,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,26.85367,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),GBR,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,25.96107,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),GBR,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,24.63759,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),GBR,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,27.63725,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),GBR,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,12.6525,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),USA,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,20.06273,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),USA,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,20.7,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),USA,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,15.6,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),USA,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,15.6,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),BRA,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,19.8528,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),BRA,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,20.91254,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),BRA,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,16.26773,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),BRA,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,16.26773,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),BGR,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,20.78743,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),BGR,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,21.04266,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),BGR,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,13.52895,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),BGR,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,13.52895,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ROU,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,16.44597,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ROU,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,16.44597,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ROU,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,19.35279,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ROU,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,19.27796,,,,,A,,,2,,0
