STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SECTOR,Institutional sector,EDITION,Edition,CATEGORY,Category,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,GBR,United Kingdom,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2008,,13.99,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,USA,United States,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2008,,11.22,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,EUOECD,European Union countries in OECD,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2008,,13.72,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,OECD,OECD,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2008,,12.3,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,OECD_REP,OECD average country,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2008,,12.78,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,BRA,Brazil,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2008,,15.37,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,BGR,Bulgaria,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2008,,13.97,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,HRV,Croatia,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2008,,15.15,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ROU,Romania,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2008,,13.59,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ZAF,South Africa,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2008,,11.09,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,AUS,Australia,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,15.35,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,AUT,Austria,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,13.85,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,CAN,Canada,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,14.71,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,COL,Colombia,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,10.45,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,CZE,Czechia,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,16.38,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,DNK,Denmark,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,14.45,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,EST,Estonia,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,14.83,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,FIN,Finland,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,16.78,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,FRA,France,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,16.24,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,DEU,Germany,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,15.61,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,GRC,Greece,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,15.72,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,HUN,Hungary,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,13.89,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ISL,Iceland,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,15.94,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,IRL,Ireland,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,12.05,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ISR,Israel,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,14.47,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ITA,Italy,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,12.13,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,JPN,Japan,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,15.3,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,KOR,Korea,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,13.13,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,LVA,Latvia,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,12.9,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,LTU,Lithuania,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,12.05,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,LUX,Luxembourg,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,11.46,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,MEX,Mexico,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,5.68,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,NLD,Netherlands,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,21.46,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,NZL,New Zealand,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,15.72,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,NOR,Norway,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,13.41,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,POL,Poland,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,12.93,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,PRT,Portugal,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,12.6,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,SVK,Slovak Republic,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,13.7,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,SVN,Slovenia,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,14.17,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ESP,Spain,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,13.84,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,SWE,Sweden,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,16.36,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,CHE,Switzerland,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,8.36,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,TUR,Türkiye,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,12.36,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,GBR,United Kingdom,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,15.38,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,USA,United States,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,11.77,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,EUOECD,European Union countries in OECD,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,14.92,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,OECD,OECD,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,13.31,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,OECD_REP,OECD average country,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,13.72,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,BRA,Brazil,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,16.01,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,BGR,Bulgaria,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,12.32,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,HRV,Croatia,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,15.58,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ROU,Romania,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,12.44,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ZAF,South Africa,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2009,,10.95,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,AUS,Australia,GPROC,Government procurement spending,PT_B1GQ,Percentage of GDP,S13,General government,2025,2025,PPROC,Managing public procurement,2010,,14.72,,A,Normal value,0,Units,_Z,Not applicable,,
