DATA;CODICE_REGIONE;NOME_REGIONE;CODICE_ENTE;NOME_ENTE;CODICE_SERVIZIO;DESCRIZIONE_SERVIZIO;NUMERO
01/11/2025;12;Lazio;1200;LAZIODISCO;9;Mense attive a gestione indiretta - anno corrente;16
01/11/2025;12;Lazio;1200;LAZIODISCO;10;Posti a sedere in mense a gestione indiretta - anno corrente;2942
01/11/2025;12;Lazio;1200;LAZIODISCO;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;12;Lazio;1200;LAZIODISCO;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;12;Lazio;1200;LAZIODISCO;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;9
01/11/2025;12;Lazio;1200;LAZIODISCO;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;9
01/11/2025;13;Abruzzo;1301;ADSU di L'Aquila;1;Posti alloggio in residenze - anno corrente;218
01/11/2025;13;Abruzzo;1301;ADSU di L'Aquila;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);215
01/11/2025;13;Abruzzo;1301;ADSU di L'Aquila;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;0
01/11/2025;13;Abruzzo;1301;ADSU di L'Aquila;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);0
01/11/2025;13;Abruzzo;1301;ADSU di L'Aquila;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;0
01/11/2025;13;Abruzzo;1301;ADSU di L'Aquila;7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;13;Abruzzo;1301;ADSU di L'Aquila;8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;13;Abruzzo;1301;ADSU di L'Aquila;9;Mense attive a gestione indiretta - anno corrente;3
01/11/2025;13;Abruzzo;1301;ADSU di L'Aquila;10;Posti a sedere in mense a gestione indiretta - anno corrente;557
01/11/2025;13;Abruzzo;1301;ADSU di L'Aquila;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;100
01/11/2025;13;Abruzzo;1301;ADSU di L'Aquila;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;61
01/11/2025;13;Abruzzo;1301;ADSU di L'Aquila;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;18
01/11/2025;13;Abruzzo;1301;ADSU di L'Aquila;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;18
01/11/2025;13;Abruzzo;1302;ADSU di Teramo;1;Posti alloggio in residenze - anno corrente;0
01/11/2025;13;Abruzzo;1302;ADSU di Teramo;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);0
01/11/2025;13;Abruzzo;1302;ADSU di Teramo;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;0
01/11/2025;13;Abruzzo;1302;ADSU di Teramo;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);0
01/11/2025;13;Abruzzo;1302;ADSU di Teramo;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;0
01/11/2025;13;Abruzzo;1302;ADSU di Teramo;7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;13;Abruzzo;1302;ADSU di Teramo;8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;13;Abruzzo;1302;ADSU di Teramo;9;Mense attive a gestione indiretta - anno corrente;2
01/11/2025;13;Abruzzo;1302;ADSU di Teramo;10;Posti a sedere in mense a gestione indiretta - anno corrente;180
01/11/2025;13;Abruzzo;1302;ADSU di Teramo;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;13;Abruzzo;1302;ADSU di Teramo;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;13;Abruzzo;1302;ADSU di Teramo;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;13;Abruzzo;1302;ADSU di Teramo;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
01/11/2025;13;Abruzzo;1303;ADSU di Chieti;1;Posti alloggio in residenze - anno corrente;163
01/11/2025;13;Abruzzo;1303;ADSU di Chieti;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);128
01/11/2025;13;Abruzzo;1303;ADSU di Chieti;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;1
01/11/2025;13;Abruzzo;1303;ADSU di Chieti;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);18
01/11/2025;13;Abruzzo;1303;ADSU di Chieti;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;2
01/11/2025;13;Abruzzo;1303;ADSU di Chieti;7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;13;Abruzzo;1303;ADSU di Chieti;8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;13;Abruzzo;1303;ADSU di Chieti;9;Mense attive a gestione indiretta - anno corrente;2
01/11/2025;13;Abruzzo;1303;ADSU di Chieti;10;Posti a sedere in mense a gestione indiretta - anno corrente;708
01/11/2025;13;Abruzzo;1303;ADSU di Chieti;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;13;Abruzzo;1303;ADSU di Chieti;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;13;Abruzzo;1303;ADSU di Chieti;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;13;Abruzzo;1303;ADSU di Chieti;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
01/11/2025;14;Molise;1401;ESU del Molise;1;Posti alloggio in residenze - anno corrente;0
01/11/2025;14;Molise;1401;ESU del Molise;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);0
01/11/2025;14;Molise;1401;ESU del Molise;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;0
01/11/2025;14;Molise;1401;ESU del Molise;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);0
01/11/2025;14;Molise;1401;ESU del Molise;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;0
01/11/2025;14;Molise;1401;ESU del Molise;7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;14;Molise;1401;ESU del Molise;8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;14;Molise;1401;ESU del Molise;9;Mense attive a gestione indiretta - anno corrente;0
01/11/2025;14;Molise;1401;ESU del Molise;10;Posti a sedere in mense a gestione indiretta - anno corrente;0
01/11/2025;14;Molise;1401;ESU del Molise;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;14;Molise;1401;ESU del Molise;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;14;Molise;1401;ESU del Molise;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;14;Molise;1401;ESU del Molise;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
01/11/2025;15;Campania;1500;ADISURC Campania;1;Posti alloggio in residenze - anno corrente;906
01/11/2025;15;Campania;1500;ADISURC Campania;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);320
01/11/2025;15;Campania;1500;ADISURC Campania;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;172
01/11/2025;15;Campania;1500;ADISURC Campania;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);17
01/11/2025;15;Campania;1500;ADISURC Campania;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;0
01/11/2025;15;Campania;1500;ADISURC Campania;7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;15;Campania;1500;ADISURC Campania;8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;15;Campania;1500;ADISURC Campania;9;Mense attive a gestione indiretta - anno corrente;3
01/11/2025;15;Campania;1500;ADISURC Campania;10;Posti a sedere in mense a gestione indiretta - anno corrente;1160
01/11/2025;15;Campania;1500;ADISURC Campania;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;15;Campania;1500;ADISURC Campania;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;15;Campania;1500;ADISURC Campania;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;83
01/11/2025;15;Campania;1500;ADISURC Campania;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;46
01/11/2025;16;Puglia;1600;ADISU Puglia;1;Posti alloggio in residenze - anno corrente;2306
01/11/2025;16;Puglia;1600;ADISU Puglia;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);2174
01/11/2025;16;Puglia;1600;ADISU Puglia;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;0
01/11/2025;16;Puglia;1600;ADISU Puglia;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);32
01/11/2025;16;Puglia;1600;ADISU Puglia;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;0
01/11/2025;16;Puglia;1600;ADISU Puglia;7;Mense attive a gestione diretta - anno corrente;8
01/11/2025;16;Puglia;1600;ADISU Puglia;8;Posti a sedere in mense a gestione diretta - anno corrente;880
01/11/2025;16;Puglia;1600;ADISU Puglia;9;Mense attive a gestione indiretta - anno corrente;16
01/11/2025;16;Puglia;1600;ADISU Puglia;10;Posti a sedere in mense a gestione indiretta - anno corrente;604
01/11/2025;16;Puglia;1600;ADISU Puglia;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;16;Puglia;1600;ADISU Puglia;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;16;Puglia;1600;ADISU Puglia;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;16;Puglia;1600;ADISU Puglia;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
01/11/2025;17;Basilicata;1701;ARDSU della Basilicata;1;Posti alloggio in residenze - anno corrente;110
01/11/2025;17;Basilicata;1701;ARDSU della Basilicata;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);80
01/11/2025;17;Basilicata;1701;ARDSU della Basilicata;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;10
01/11/2025;17;Basilicata;1701;ARDSU della Basilicata;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);10
01/11/2025;17;Basilicata;1701;ARDSU della Basilicata;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;5
01/11/2025;17;Basilicata;1701;ARDSU della Basilicata;7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;17;Basilicata;1701;ARDSU della Basilicata;8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;17;Basilicata;1701;ARDSU della Basilicata;9;Mense attive a gestione indiretta - anno corrente;2
01/11/2025;17;Basilicata;1701;ARDSU della Basilicata;10;Posti a sedere in mense a gestione indiretta - anno corrente;250
01/11/2025;17;Basilicata;1701;ARDSU della Basilicata;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;17;Basilicata;1701;ARDSU della Basilicata;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;17;Basilicata;1701;ARDSU della Basilicata;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;17;Basilicata;1701;ARDSU della Basilicata;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
01/11/2025;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;1;Posti alloggio in residenze - anno corrente;104
01/11/2025;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);98
01/11/2025;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;0
01/11/2025;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);0
01/11/2025;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;0
01/11/2025;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;9;Mense attive a gestione indiretta - anno corrente;3
01/11/2025;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;10;Posti a sedere in mense a gestione indiretta - anno corrente;150
01/11/2025;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
01/11/2025;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;1;Posti alloggio in residenze - anno corrente;2376
01/11/2025;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);1870
01/11/2025;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;127
01/11/2025;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);2
01/11/2025;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;153
01/11/2025;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;9;Mense attive a gestione indiretta - anno corrente;5
01/11/2025;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;10;Posti a sedere in mense a gestione indiretta - anno corrente;1700
01/11/2025;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;68
01/11/2025;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;50
01/11/2025;18;Calabria;1804;"Università per stranieri ""Dante Alighieri"" di Reggio Calabria - DSU";1;Posti alloggio in residenze - anno corrente;0
01/11/2025;18;Calabria;1804;"Università per stranieri ""Dante Alighieri"" di Reggio Calabria - DSU";2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);0
01/11/2025;18;Calabria;1804;"Università per stranieri ""Dante Alighieri"" di Reggio Calabria - DSU";4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;0
01/11/2025;18;Calabria;1804;"Università per stranieri ""Dante Alighieri"" di Reggio Calabria - DSU";5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);0
01/11/2025;18;Calabria;1804;"Università per stranieri ""Dante Alighieri"" di Reggio Calabria - DSU";6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;0
01/11/2025;18;Calabria;1804;"Università per stranieri ""Dante Alighieri"" di Reggio Calabria - DSU";7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;18;Calabria;1804;"Università per stranieri ""Dante Alighieri"" di Reggio Calabria - DSU";8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;18;Calabria;1804;"Università per stranieri ""Dante Alighieri"" di Reggio Calabria - DSU";9;Mense attive a gestione indiretta - anno corrente;0
01/11/2025;18;Calabria;1804;"Università per stranieri ""Dante Alighieri"" di Reggio Calabria - DSU";10;Posti a sedere in mense a gestione indiretta - anno corrente;0
01/11/2025;18;Calabria;1804;"Università per stranieri ""Dante Alighieri"" di Reggio Calabria - DSU";130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;18;Calabria;1804;"Università per stranieri ""Dante Alighieri"" di Reggio Calabria - DSU";132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;18;Calabria;1804;"Università per stranieri ""Dante Alighieri"" di Reggio Calabria - DSU";134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;18;Calabria;1804;"Università per stranieri ""Dante Alighieri"" di Reggio Calabria - DSU";136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
01/11/2025;18;Calabria;1805;Fondazione UMG - Catanzaro;1;Posti alloggio in residenze - anno corrente;240
01/11/2025;18;Calabria;1805;Fondazione UMG - Catanzaro;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);240
01/11/2025;18;Calabria;1805;Fondazione UMG - Catanzaro;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;0
01/11/2025;18;Calabria;1805;Fondazione UMG - Catanzaro;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);0
01/11/2025;18;Calabria;1805;Fondazione UMG - Catanzaro;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;0
01/11/2025;18;Calabria;1805;Fondazione UMG - Catanzaro;7;Mense attive a gestione diretta - anno corrente;1
01/11/2025;18;Calabria;1805;Fondazione UMG - Catanzaro;8;Posti a sedere in mense a gestione diretta - anno corrente;250
01/11/2025;18;Calabria;1805;Fondazione UMG - Catanzaro;9;Mense attive a gestione indiretta - anno corrente;3
01/11/2025;18;Calabria;1805;Fondazione UMG - Catanzaro;10;Posti a sedere in mense a gestione indiretta - anno corrente;120
01/11/2025;18;Calabria;1805;Fondazione UMG - Catanzaro;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;18;Calabria;1805;Fondazione UMG - Catanzaro;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;18;Calabria;1805;Fondazione UMG - Catanzaro;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;18;Calabria;1805;Fondazione UMG - Catanzaro;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
01/11/2025;19;Sicilia;1901;ERSU Palermo;1;Posti alloggio in residenze - anno corrente;938
01/11/2025;19;Sicilia;1901;ERSU Palermo;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);938
01/11/2025;19;Sicilia;1901;ERSU Palermo;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;0
01/11/2025;19;Sicilia;1901;ERSU Palermo;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);0
01/11/2025;19;Sicilia;1901;ERSU Palermo;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;0
01/11/2025;19;Sicilia;1901;ERSU Palermo;7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;19;Sicilia;1901;ERSU Palermo;8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;19;Sicilia;1901;ERSU Palermo;9;Mense attive a gestione indiretta - anno corrente;4
01/11/2025;19;Sicilia;1901;ERSU Palermo;10;Posti a sedere in mense a gestione indiretta - anno corrente;790
01/11/2025;19;Sicilia;1901;ERSU Palermo;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;48
01/11/2025;19;Sicilia;1901;ERSU Palermo;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;48
01/11/2025;19;Sicilia;1901;ERSU Palermo;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;96
01/11/2025;19;Sicilia;1901;ERSU Palermo;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;96
01/11/2025;19;Sicilia;1902;ERSU Messina;1;Posti alloggio in residenze - anno corrente;298
01/11/2025;19;Sicilia;1902;ERSU Messina;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);298
01/11/2025;19;Sicilia;1902;ERSU Messina;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;0
01/11/2025;19;Sicilia;1902;ERSU Messina;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);0
01/11/2025;19;Sicilia;1902;ERSU Messina;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;0
01/11/2025;19;Sicilia;1902;ERSU Messina;7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;19;Sicilia;1902;ERSU Messina;8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;19;Sicilia;1902;ERSU Messina;9;Mense attive a gestione indiretta - anno corrente;4
01/11/2025;19;Sicilia;1902;ERSU Messina;10;Posti a sedere in mense a gestione indiretta - anno corrente;1294
01/11/2025;19;Sicilia;1902;ERSU Messina;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;19;Sicilia;1902;ERSU Messina;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;19;Sicilia;1902;ERSU Messina;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;19;Sicilia;1902;ERSU Messina;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
01/11/2025;19;Sicilia;1903;ERSU Catania;1;Posti alloggio in residenze - anno corrente;459
01/11/2025;19;Sicilia;1903;ERSU Catania;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);410
01/11/2025;19;Sicilia;1903;ERSU Catania;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;0
01/11/2025;19;Sicilia;1903;ERSU Catania;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);15
01/11/2025;19;Sicilia;1903;ERSU Catania;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;10
01/11/2025;19;Sicilia;1903;ERSU Catania;7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;19;Sicilia;1903;ERSU Catania;8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;19;Sicilia;1903;ERSU Catania;9;Mense attive a gestione indiretta - anno corrente;5
01/11/2025;19;Sicilia;1903;ERSU Catania;10;Posti a sedere in mense a gestione indiretta - anno corrente;540
01/11/2025;19;Sicilia;1903;ERSU Catania;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;19;Sicilia;1903;ERSU Catania;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;19;Sicilia;1903;ERSU Catania;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;19;Sicilia;1903;ERSU Catania;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
01/11/2025;19;Sicilia;1904;ERSU di Enna;1;Posti alloggio in residenze - anno corrente;70
01/11/2025;19;Sicilia;1904;ERSU di Enna;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);70
01/11/2025;19;Sicilia;1904;ERSU di Enna;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;0
01/11/2025;19;Sicilia;1904;ERSU di Enna;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);0
01/11/2025;19;Sicilia;1904;ERSU di Enna;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;0
01/11/2025;19;Sicilia;1904;ERSU di Enna;7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;19;Sicilia;1904;ERSU di Enna;8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;19;Sicilia;1904;ERSU di Enna;9;Mense attive a gestione indiretta - anno corrente;4
01/11/2025;19;Sicilia;1904;ERSU di Enna;10;Posti a sedere in mense a gestione indiretta - anno corrente;220
01/11/2025;19;Sicilia;1904;ERSU di Enna;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;19;Sicilia;1904;ERSU di Enna;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;19;Sicilia;1904;ERSU di Enna;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;19;Sicilia;1904;ERSU di Enna;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
01/11/2025;20;Sardegna;2001;ERSU di Cagliari;1;Posti alloggio in residenze - anno corrente;396
01/11/2025;20;Sardegna;2001;ERSU di Cagliari;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);396
01/11/2025;20;Sardegna;2001;ERSU di Cagliari;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;0
01/11/2025;20;Sardegna;2001;ERSU di Cagliari;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);0
01/11/2025;20;Sardegna;2001;ERSU di Cagliari;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;0
01/11/2025;20;Sardegna;2001;ERSU di Cagliari;7;Mense attive a gestione diretta - anno corrente;1
01/11/2025;20;Sardegna;2001;ERSU di Cagliari;8;Posti a sedere in mense a gestione diretta - anno corrente;200
01/11/2025;20;Sardegna;2001;ERSU di Cagliari;9;Mense attive a gestione indiretta - anno corrente;3
01/11/2025;20;Sardegna;2001;ERSU di Cagliari;10;Posti a sedere in mense a gestione indiretta - anno corrente;980
01/11/2025;20;Sardegna;2001;ERSU di Cagliari;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;20;Sardegna;2001;ERSU di Cagliari;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;20;Sardegna;2001;ERSU di Cagliari;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;20;Sardegna;2001;ERSU di Cagliari;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
01/11/2025;20;Sardegna;2002;ERSU di Sassari;1;Posti alloggio in residenze - anno corrente;652
01/11/2025;20;Sardegna;2002;ERSU di Sassari;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);487
