FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,EDU_LEV_HIGHEST,Titolo di studio,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,11,Laurea e post-laurea,2023,10.823206,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,11,Laurea e post-laurea,2024,7.770717,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,99,Totale,2023,15.793977,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,99,Totale,2024,13.881086,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,11.503901,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,10.530847,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,7,Diploma,2023,15.06292,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,7,Diploma,2024,13.823111,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,11,Laurea e post-laurea,2023,10.823206,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,11,Laurea e post-laurea,2024,7.770717,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,99,Totale,2023,12.998362,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,99,Totale,2024,11.46567,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,15.886529,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,15.780014,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,7,Diploma,2023,17.957049,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,7,Diploma,2024,16.647573,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,11,Laurea e post-laurea,2023,9.871796,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,11,Laurea e post-laurea,2024,8.110189,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,99,Totale,2023,15.351088,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,99,Totale,2024,14.179586,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,6.208013,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,5.558493,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,7,Diploma,2023,11.564378,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,7,Diploma,2024,11.301972,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,11,Laurea e post-laurea,2023,8.560607,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,11,Laurea e post-laurea,2024,8.429323,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2023,8.787995,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2024,8.316885,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,18.713319,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,16.301904,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,7,Diploma,2023,12.042894,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,7,Diploma,2024,11.374882,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,11,Laurea e post-laurea,2023,9.576719,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,11,Laurea e post-laurea,2024,7.930328,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2023,12.984028,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2024,11.754002,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,9.523181,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,8.451655,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,7,Diploma,2023,12.217472,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,7,Diploma,2024,11.470091,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,11,Laurea e post-laurea,2023,9.576719,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,11,Laurea e post-laurea,2024,7.930328,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2023,10.800537,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2024,9.77837,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,11.764584,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,11.39429,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,7,Diploma,2023,13.082332,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,7,Diploma,2024,12.285277,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,11,Laurea e post-laurea,2023,8.472726,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,11,Laurea e post-laurea,2024,7.258755,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,99,Totale,2023,11.728356,,
A,Annuale,ITCD,Nord,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,99,Totale,2024,10.949395,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-24,15-24 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,6.990615,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-24,15-24 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,5.985226,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-24,15-24 anni,7,Diploma,2023,12.226146,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-24,15-24 anni,7,Diploma,2024,12.126349,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-24,15-24 anni,11,Laurea e post-laurea,2023,6.539063,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-24,15-24 anni,11,Laurea e post-laurea,2024,10.64047,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-24,15-24 anni,99,Totale,2023,9.33051,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-24,15-24 anni,99,Totale,2024,8.949513,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,15.561767,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,12.755297,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y18-29,18-29 anni,7,Diploma,2023,9.964539,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y18-29,18-29 anni,7,Diploma,2024,10.670583,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y18-29,18-29 anni,11,Laurea e post-laurea,2023,7.522662,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y18-29,18-29 anni,11,Laurea e post-laurea,2024,8.49372,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y18-29,18-29 anni,99,Totale,2023,10.908931,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y18-29,18-29 anni,99,Totale,2024,10.852541,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,8.800856,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,7.264155,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,7,Diploma,2023,10.398558,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,7,Diploma,2024,10.875814,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,11,Laurea e post-laurea,2023,7.522662,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,11,Laurea e post-laurea,2024,8.49372,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,99,Totale,2023,9.390083,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,99,Totale,2024,9.171537,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,9.619026,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,9.060275,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,7,Diploma,2023,9.153602,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,7,Diploma,2024,9.581101,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,11,Laurea e post-laurea,2023,6.473339,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,11,Laurea e post-laurea,2024,6.282189,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,99,Totale,2023,8.871527,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,99,Totale,2024,8.889866,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,5.45224,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,5.401736,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,7,Diploma,2023,11.861393,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,7,Diploma,2024,13.10424,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,11,Laurea e post-laurea,2023,8.014714,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,11,Laurea e post-laurea,2024,9.358773,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,99,Totale,2023,8.56025,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,99,Totale,2024,9.218544,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,23.899596,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,20.316718,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,7,Diploma,2023,14.698544,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,7,Diploma,2024,13.952059,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,11,Laurea e post-laurea,2023,9.969379,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,11,Laurea e post-laurea,2024,7.800374,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,99,Totale,2023,15.332901,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,99,Totale,2024,13.604557,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,11.345283,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,9.810851,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,7,Diploma,2023,14.861828,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,7,Diploma,2024,13.97171,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,11,Laurea e post-laurea,2023,9.969379,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,11,Laurea e post-laurea,2024,7.800374,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,99,Totale,2023,12.677932,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,99,Totale,2024,11.294924,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,16.279008,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,15.535679,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,7,Diploma,2023,17.831639,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,7,Diploma,2024,16.619169,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,11,Laurea e post-laurea,2023,9.201918,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,11,Laurea e post-laurea,2024,7.760579,,
A,Annuale,ITC,Nord-ovest,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,99,Totale,2023,15.257971,,
