DATAFLOW,MEASURE,REF_AREA,EDUCATION_LEV,EXP_SOURCE,EXP_DESTINATION,EXPENDITURE_TYPE,PRICE_BASE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,BASE_PER
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,G20,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,G20,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,G20,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,G20,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,G20,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,G20,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,IND,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,IND,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,IND,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,IND,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,IND,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,IND,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,NZL,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,4.324299,B,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,NZL,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,4.221083,B,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,NZL,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,4.093783,B,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,NZL,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,4.019067,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,NZL,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,4.036051,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,NZL,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,4.348228,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,SVK,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,0.0242111,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,SVK,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,0.023672,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,SVK,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,0.0277646,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,SVK,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,0.023726,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,SVK,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,0.0234286,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,SVK,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,0.0247103,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,PRT,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,5.230794,W,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,PRT,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,5.038134,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,PRT,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,5.165367,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,PRT,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,4.960271,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,PRT,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,4.837448,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,PRT,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,5.1044049,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,IRL,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,0.5637517,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,IRL,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,0.5817647,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,IRL,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,0.532114,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,IRL,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,0.4894136,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,IRL,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,0.4446066,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,IRL,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,0.4794552,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CHE,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,,M,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CHE,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,0.0293365,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CHE,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,0.030588,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CHE,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,0.0288692,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CHE,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,0.0323225,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CHE,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,KOR,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,3.664961,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,KOR,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,3.585315,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,KOR,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,3.625024,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,KOR,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,3.750807,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,KOR,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,3.965629,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,KOR,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,4.001863,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ROU,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,0.0179087,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ROU,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,0.0238934,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ROU,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,0.0191602,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ROU,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,0.0180545,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ROU,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,0.0180383,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ROU,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,0.012947,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CRI,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CRI,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CRI,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CRI,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CRI,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CRI,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,EST,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,3.952803,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,EST,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,3.932005,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,EST,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,3.837433,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,EST,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,4.078366,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,EST,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,4.088674,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,EST,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,4.2522731,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,DEU,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,0.0245093,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,DEU,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,0.0193835,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,DEU,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,0.0220688,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,DEU,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,0.0222044,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,DEU,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,0.0249152,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,DEU,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,0.0264459,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,PER,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,PER,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,PER,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,PER,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,PER,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,PER,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,USA,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,4.089959,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,USA,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,4.116626,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,USA,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,4.158485,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,USA,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,4.123942,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,USA,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,4.104783,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,USA,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,4.23908,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CZE,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,0.4498427,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CZE,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,0.441053,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CZE,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,0.4298336,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CZE,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,0.4289717,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CZE,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,0.4201568,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CZE,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,0.44042549,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,LTU,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,3.949108,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,LTU,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,3.614014,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,LTU,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,3.412879,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,LTU,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,3.409033,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,LTU,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,3.466137,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,LTU,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,3.897131,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,FIN,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,0.0602771,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,FIN,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,0.0704234,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,FIN,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,0.0742614,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,FIN,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,0.0813044,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,FIN,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,0.0831619,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,FIN,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,0.0869223,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CHN,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CHN,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CHN,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CHN,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CHN,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CHN,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,NZL,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,0.0,B,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,NZL,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,0.0,B,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,NZL,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,0.0,B,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,NZL,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,0.0,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,NZL,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,0.0,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,NZL,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,0.0,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,FIN,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,0.0910526,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,FIN,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,0.0850615,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,FIN,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,0.084937,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,FIN,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,0.0852904,A,0,1,
